"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"начал" 0.0208611481975968 0.0322513764426732 0.0243564282234796 0.021588613548397 0.00222826329159053 0.00484261501210654 0.0292911540714704 0.0183326458591136 0.0387651991885152 0.0547706479118691 0.0138389150290617 0.0111594688092847 0.0164348358757526 0.0165621411536083 0.0224671137622305 0.0250674433595149 0.0205186078124599 0.0281254394599916
"большой" 0.023642634623943 0.0115183487295261 0.0112414284108367 0.018504525898626 0.0200543696243148 0.0103770321687997 0.0260365813968626 0.011457903661946 0.0271356394319606 0.0236509615983071 0.048436202601716 0.0111594688092847 0.0149407598870479 0.0220828548714778 0.019097046697896 0.0250674433595149 0.0243658467772962 0.0562508789199831
"лице" 0.0139074321317312 0.0230366974590523 0.00562071420541837 0.0169624820737405 0.0211685012701101 0.0179868557592529 0.0227820087222548 0.0274989687886704 0.0348886792696636 0.0336092612186469 0.0299843158963004 0.0613770784510657 0.020917063841867 0.0154579984100344 0.0112335568811153 0.0274548189175639 0.0218010208007387 0.00562508789199831
"часто" 0.011125945705385 0.020733027713147 0.029977142428898 0.018504525898626 0.00557065822897634 0.0103770321687997 0.00976371802382347 0.0389568724506164 0.032304332657096 0.0199165992406797 0.0276778300581234 0.033478406427854 0.041834127683734 0.0331242823072167 0.0179736910097844 0.0202926922434168 0.0179537818359024 0.0140627197299958
"чувство" 0.00556297285269248 0.00460733949181045 0.0187357140180612 0.015420438248855 0.0066847898747716 0.0159114493254929 0.0227820087222548 0.0297905495210596 0.047810412332502 0.0485467106491567 0.00691945751453086 0.0446378752371387 0.0194229878531622 0.0121455701793128 0.0292072478908997 0.0143242533482942 0.0307779117186899 0.0168752636759949
"этому" 0.0152981753449043 0.0299477066967679 0.014988571214449 0.0169624820737405 0.00779892152056687 0.0159114493254929 0.0195274360476469 0.0206242265915028 0.0155060796754061 0.0124478745254248 0.0461297167635391 0.033478406427854 0.0179289118644574 0.0176662838971822 0.0314539592671228 0.0250674433595149 0.0436020416014773 0.0196878076219941
"господа" 0.0139074321317312 0.0138220184754314 0.00562071420541837 0.0138783944239695 0.0066847898747716 0.00760982359045313 0.0716005988413721 0.0022915807323892 0.0374730258822313 0.0112030870728823 0.0184518867054156 0 0.0821741793787632 0.0375408532815122 0.0415641604601265 0.00596843889512259 0.00512965195311498 0.0112501757839966
"образом" 0.0152981753449043 0.0115183487295261 0.00562071420541837 0.00925226294931302 0.0033423949373858 0.0269802836388793 0.0260365813968626 0.00916632292955681 0.00516869322513536 0.00248957490508496 0.0138389150290617 0.0613770784510657 0.0373518997176196 0.0176662838971822 0.0494276502769072 0.0405853844868336 0.0384723896483624 0.00562508789199831
"действительно" 0.0222518914107699 0.0414660554262941 0.0243564282234796 0.0400931394470231 0.00445652658318107 0.0152196471809063 0 0 0.00646086653141919 0.00746872471525487 0.0553556601162469 0.033478406427854 0.0104585319209335 0.00883314194859111 0.0393174490839034 0.0274548189175639 0.0397548026366411 0.0225003515679933
"дни" 0.0264241210502893 0.0115183487295261 0.0206092854198674 0.0246727011981681 0.045679397477606 0.0359737115185057 0.00976371802382347 0.0137494843943352 0.0103373864502707 0.0199165992406797 0.0207583725435926 0.0446378752371387 0.0104585319209335 0.00662485646144334 0.00898684550489221 0.0226800678014659 0.0230834337890174 0
"должно" 0.0139074321317312 0.020733027713147 0.014988571214449 0.0262147450230536 0.0144837113953385 0.0124524386025597 0.0455640174445095 0.0183326458591136 0.0335965059633798 0.031119686313562 0.0207583725435926 0.0111594688092847 0.0224111398305718 0.0342284250507906 0.0146036239454498 0.00954950223219615 0.0230834337890174 0.0225003515679933
"любви" 0.0125166889185581 0.0806284411066829 0.014988571214449 0.0354670079723666 0.0144837113953385 0.00622621930127983 0.0488185901191174 0.0252073880562812 0.0155060796754061 0.00622393726271239 0.00230648583817695 0.016739203213927 0.0358578237289149 0.0474781379736772 0.0123569125692268 0 0.0371899766600836 0.00281254394599916
"самый" 0.0278148642634624 0.0115183487295261 0.0243564282234796 0.018504525898626 0.0189402379785195 0.0193704600484262 0.0195274360476469 0.0183326458591136 0.00646086653141919 0.00995829962033983 0.0345972875726543 0.033478406427854 0.0179289118644574 0.0242911403586256 0.0438108718363495 0.0107431900112207 0.0218010208007387 0.0253128955139924
"таких" 0.0194704049844237 0.0299477066967679 0.014988571214449 0.00925226294931302 0.0066847898747716 0.00553441715669319 0.0358002994206861 0.011457903661946 0.0271356394319606 0.0211613866932221 0.0461297167635391 0.016739203213927 0.0149407598870479 0.0176662838971822 0.0460575832125726 0.0310358822546375 0.0269306727538537 0.0140627197299958
"видеть" 0.0222518914107699 0.0161256882213366 0.0131149998126429 0.0138783944239695 0.0144837113953385 0.0110688343133864 0.0162728633730391 0.0297905495210596 0.0193825995942576 0.0273853239559345 0.0161454008672387 0.016739203213927 0.0194229878531622 0.0143538556664606 0.0269605365146766 0.0393916967078091 0.0359075636718049 0.0168752636759949
"пор" 0.0361593235425011 0.0437697251721993 0.0131149998126429 0.0231306573732825 0.0033423949373858 0.00415081286751989 0.0325457267460782 0.0206242265915028 0 0 0.0253713442199465 0.0557973440464234 0.0403400516950292 0.0320201395636428 0.0224671137622305 0.0202926922434168 0.0436020416014773 0.0196878076219941
"стали" 0.0333778371161549 0.0138220184754314 0.0243564282234796 0.00771021912442752 0.00779892152056687 0.0193704600484262 0.0227820087222548 0.0160410651267244 0.0219669462068253 0.0161822368830522 0.0553556601162469 0.0390581408324964 0.0164348358757526 0.009937284692165 0.00561677844055763 0.0370043211497601 0.0230834337890174 0.0506257910279848
"александра" 0.0417222963951936 0.0115183487295261 0 0.00771021912442752 0.0033423949373858 0.0477343479764787 0.00325457267460782 0 0.00646086653141919 0.00124478745254248 0 0 0.020917063841867 0.009937284692165 0 0.120562465681476 0.00384723896483624 0.00562508789199831
"грудь" 0.00556297285269248 0.00230366974590523 0.0355978566343163 0.0200465697235115 0.0423370025402202 0.023521272915946 0.0260365813968626 0.00687474219716761 0.0542712788639212 0.0348540486711894 0.00230648583817695 0.0223189376185694 0.0149407598870479 0.0187704266407561 0.00674013412866916 0.0107431900112207 0.00641206494139373 0.0168752636759949
"одну" 0.023642634623943 0.0115183487295261 0.0243564282234796 0.0246727011981681 0.0122554481037479 0.0200622621930128 0.0390548720952939 0.0206242265915028 0.0206747729005414 0.0186718117881372 0.0138389150290617 0.0111594688092847 0.0268933677966861 0.0331242823072167 0.0235904694503421 0.0107431900112207 0.0166713688476237 0.0168752636759949
"сквозь" 0.0194704049844237 0.0138220184754314 0.0449657136433469 0.0262147450230536 0.0155978430411337 0.0152196471809063 0.00325457267460782 0.011457903661946 0.0232591195131091 0.0423227733864443 0.0115324291908848 0.0223189376185694 0.0388459757063244 0.0264994258457733 0.00786348981678069 0.0167116289063433 0.0115417168945087 0.0112501757839966
"ту" 0.0264241210502893 0.00691100923771568 0.0168621426162551 0.0385510956221376 0.0423370025402202 0.0401245243860256 0.0195274360476469 0.0045831614647784 0.00904521314398687 0.0199165992406797 0.00922594335270781 0.0111594688092847 0.0134466838983431 0.0110414274357389 0.0134802682573383 0.0107431900112207 0.0115417168945087 0.0281254394599916
"слов" 0.0139074321317312 0.020733027713147 0.0243564282234796 0.0262147450230536 0.0245108962074959 0.0214458664821861 0.00976371802382347 0.0045831614647784 0.0374730258822313 0.0224061741457646 0.00922594335270781 0.00557973440464234 0.0149407598870479 0.0209787121279039 0.0146036239454498 0.0155179411273187 0.0294954987304111 0.0281254394599916
"свете" 0.0292056074766355 0.0391623856803889 0.0187357140180612 0.0200465697235115 0.0133695797495432 0.0159114493254929 0.0130182906984313 0.0366652917182272 0.0129217330628384 0.0136926619779673 0.050742688439893 0.016739203213927 0.020917063841867 0.009937284692165 0.021343758074119 0.0190990044643923 0.0282130857421324 0.0112501757839966
"сын" 0.0264241210502893 0.00691100923771568 0.0318507138307041 0.0416351832719086 0.00557065822897634 0.0276720857834659 0.00650914534921565 0.0045831614647784 0.0452260657199344 0.0174270243355947 0.0115324291908848 0.016739203213927 0.00298815197740957 0.00883314194859111 0.00224671137622305 0.0119368777902452 0.0371899766600836 0.0646885107579806
"дальше" 0.011125945705385 0.0138220184754314 0.0281035710270918 0.0385510956221376 0.0111413164579527 0.00968523002421308 0.0358002994206861 0.011457903661946 0.0193825995942576 0.0161822368830522 0.0738075468216625 0.00557973440464234 0.0268933677966861 0.0253952831021995 0.0179736910097844 0.0167116289063433 0.0128241298827875 0.0253128955139924
"вон" 0.0208611481975968 0.0230366974590523 0.014988571214449 0.00771021912442752 0.0412228708944249 0.0332065029401591 0 0.0137494843943352 0.0361808525759475 0.0373436235762744 0 0.0223189376185694 0.00896445593222871 0.0132497129228867 0.0134802682573383 0.0143242533482942 0.0128241298827875 0.00281254394599916
"сына" 0.0305963506898086 0.00460733949181045 0.0243564282234796 0.015420438248855 0.00445652658318107 0.0435835351089588 0.00650914534921565 0.00687474219716761 0.0607321453953404 0.0149374494305097 0.00230648583817695 0.0111594688092847 0.00149407598870479 0.00220828548714778 0.00112335568811153 0.0370043211497601 0.00769447792967247 0.0618759668119814
"душа" 0.0278148642634624 0.0253403672049575 0.0112414284108367 0.0508874462212216 0.0412228708944249 0.0124524386025597 0.00976371802382347 0.0137494843943352 0.0232591195131091 0.0224061741457646 0.0138389150290617 0.00557973440464234 0.0119526079096383 0.01987456938433 0.00898684550489221 0.0119368777902452 0.0269306727538537 0.00281254394599916
"либо" 0.0737093902981753 0.071413762123062 0.00936785700903061 0.0200465697235115 0.0189402379785195 0.00968523002421308 0.00650914534921565 0.0022915807323892 0.00387651991885152 0.00497914981016991 0.00230648583817695 0.050217609641781 0.00149407598870479 0.0121455701793128 0.00224671137622305 0.0489411989400053 0.0384723896483624 0.0140627197299958
"лунёв" 0 0 0 0 0 0 0 0 0 0.302483350967822 0 0 0 0 0 0 0 0
"ногами" 0.0139074321317312 0.00691100923771568 0.0449657136433469 0.0246727011981681 0.0289674227906769 0.013836042891733 0.00650914534921565 0.00916632292955681 0.0232591195131091 0.026140536503392 0.0184518867054156 0.016739203213927 0.0537867355933723 0.0253952831021995 0.019097046697896 0.00596843889512259 0.00384723896483624 0.0112501757839966
"завтра" 0.011125945705385 0.0253403672049575 0.0112414284108367 0.0493454023963361 0.00557065822897634 0.00691802144586648 0.0781097441905878 0.034373710985838 0.0193825995942576 0.00622393726271239 0.0115324291908848 0 0.0179289118644574 0.0187704266407561 0.0202204023860075 0.0429727600448827 0.0192361948241812 0.0196878076219941
"мимо" 0.0069537160658656 0.00460733949181045 0.0318507138307041 0.0138783944239695 0.0289674227906769 0.0338983050847458 0.0260365813968626 0.045831614647784 0.0129217330628384 0.0273853239559345 0.0345972875726543 0.0111594688092847 0.0253992918079814 0.0121455701793128 0.0134802682573383 0.00835581445317163 0.00512965195311498 0.0140627197299958
"чтоб" 0.00973520249221184 0.00460733949181045 0.00562071420541837 0.0138783944239695 0.0178261063327243 0.0532687651331719 0.00325457267460782 0.0320821302534488 0.0633164920079081 0.0360988361237319 0.0161454008672387 0.0278986720232117 0.00448222796611436 0.00110414274357389 0.00224671137622305 0.00835581445317163 0.00641206494139373 0.0112501757839966
"довольно" 0.0319870939029818 0.0483770646640098 0.0131149998126429 0.00616817529954201 0.0222826329159053 0.0103770321687997 0.0130182906984313 0.011457903661946 0.00904521314398687 0.00373436235762744 0.0553556601162469 0.0223189376185694 0.0283874437853909 0.029811854076495 0.0179736910097844 0.029842194475613 0.0166713688476237 0.00843763183799747
"других" 0.0208611481975968 0.0184293579672418 0.0318507138307041 0.0339249641474811 0.0066847898747716 0.00415081286751989 0.00650914534921565 0.0160410651267244 0.0284278127382445 0.0174270243355947 0.0322908017344773 0.0111594688092847 0.020917063841867 0.0176662838971822 0.0527977173412418 0.0119368777902452 0.0166713688476237 0.0112501757839966
"колесников" 0 0 0 0.368548474147635 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"которое" 0.011125945705385 0.00921467898362091 0.0187357140180612 0.018504525898626 0.0066847898747716 0.0124524386025597 0.0227820087222548 0.0183326458591136 0.0103373864502707 0.00373436235762744 0.0230648583817695 0.0390581408324964 0.0268933677966861 0.029811854076495 0.0483042945887956 0.00716212667414711 0.0384723896483624 0.0393756152439882
"прейн" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268482009458655 0 0 0
"взял" 0.0208611481975968 0.0184293579672418 0.014988571214449 0.0107943067741985 0.0100271848121574 0.00899342787962643 0.0455640174445095 0.0137494843943352 0.00904521314398687 0.0410779859339018 0.0392102592490082 0.0446378752371387 0.0134466838983431 0.0264994258457733 0.00224671137622305 0.0202926922434168 0.0243658467772962 0.0618759668119814
"домой" 0.00973520249221184 0.0161256882213366 0.0281035710270918 0.0138783944239695 0.00779892152056687 0.0103770321687997 0.0585823081429408 0.0366652917182272 0.0142139063691222 0.0323644737661044 0.00461297167635391 0.016739203213927 0.0283874437853909 0.0176662838971822 0.0134802682573383 0.032229570033662 0.0153889558593449 0.0450007031359865
"своему" 0.0264241210502893 0.0184293579672418 0.00936785700903061 0.0138783944239695 0.00779892152056687 0.00830162573503978 0.0130182906984313 0.0252073880562812 0.0232591195131091 0.00871351216779735 0.0184518867054156 0.0390581408324964 0.0328696717515053 0.0220828548714778 0.0337006706433458 0.0334232578126865 0.0166713688476237 0.0281254394599916
"стала" 0.023642634623943 0.0529844041558202 0.0168621426162551 0.018504525898626 0.0100271848121574 0.011760636457973 0.0260365813968626 0.034373710985838 0.0219669462068253 0.031119686313562 0.0253713442199465 0.033478406427854 0.00747037994352393 0.0253952831021995 0.00112335568811153 0.0262611311385394 0.0141065428710662 0.0196878076219941
"город" 0.0180796617712506 0.00230366974590523 0.0262299996252857 0.0246727011981681 0.0200543696243148 0.011760636457973 0.00650914534921565 0.034373710985838 0.0206747729005414 0.0186718117881372 0.0853399760125473 0.0613770784510657 0.0164348358757526 0.0176662838971822 0.00112335568811153 0.0143242533482942 0.0269306727538537 0.00281254394599916
"сделать" 0.0194704049844237 0.0299477066967679 0.0243564282234796 0.012336350599084 0.00222826329159053 0.00415081286751989 0.0130182906984313 0.0183326458591136 0.0193825995942576 0.00995829962033983 0.0230648583817695 0.0223189376185694 0.020917063841867 0.0342284250507906 0.0393174490839034 0.0310358822546375 0.0115417168945087 0.0478132470819857
"всей" 0.0292056074766355 0.0161256882213366 0.0131149998126429 0.0246727011981681 0.0100271848121574 0.0159114493254929 0.00976371802382347 0.0137494843943352 0.0116295597565545 0.0149374494305097 0.00922594335270781 0.0111594688092847 0.020917063841867 0.0220828548714778 0.040440804772015 0.0143242533482942 0.0384723896483624 0.0140627197299958
"говорят" 0.0278148642634624 0.0299477066967679 0.0262299996252857 0.0231306573732825 0.0200543696243148 0.00968523002421308 0.0162728633730391 0.0297905495210596 0.0258434661256768 0.0224061741457646 0.0253713442199465 0.00557973440464234 0.0224111398305718 0.0220828548714778 0.0168503353216729 0.0167116289063433 0.00897689091795122 0.00843763183799747
"доме" 0.0166889185580774 0.0322513764426732 0.0262299996252857 0.012336350599084 0.0189402379785195 0.013836042891733 0.0130182906984313 0.00687474219716761 0.00775303983770303 0.0273853239559345 0.00922594335270781 0.0111594688092847 0.0104585319209335 0.0419574242558078 0.021343758074119 0.0274548189175639 0.0166713688476237 0.0281254394599916
"страшно" 0.0333778371161549 0.0368587159344836 0.0487128564469592 0.0462613147465651 0.016711974686929 0.00345901072293324 0.0195274360476469 0.0435400339153948 0.0142139063691222 0.026140536503392 0.00922594335270781 0.016739203213927 0.0268933677966861 0.0132497129228867 0.00786348981678069 0.00596843889512259 0.0153889558593449 0.00562508789199831
"коли" 0.0500667556742323 0.00230366974590523 0 0.0015420438248855 0.0401087392486296 0.00415081286751989 0.00325457267460782 0 0.0335965059633798 0.0398331984813593 0 0 0.00149407598870479 0.00662485646144334 0 0.0823644567526918 0.0230834337890174 0.00562508789199831
"равно" 0.023642634623943 0.0414660554262941 0.00936785700903061 0.0231306573732825 0.0122554481037479 0.011760636457973 0.0325457267460782 0.0274989687886704 0.0155060796754061 0.0199165992406797 0.0115324291908848 0.0111594688092847 0.0328696717515053 0.0552071371786945 0.0101102011930037 0.0107431900112207 0.00384723896483624 0.00281254394599916
"улыбкой" 0.00278148642634624 0.00691100923771568 0.014988571214449 0.015420438248855 0.0189402379785195 0.00968523002421308 0.00325457267460782 0.0137494843943352 0.0387651991885152 0.0473019231966142 0.00691945751453086 0.00557973440464234 0.0194229878531622 0.01987456938433 0.0438108718363495 0.0131305655692697 0.0115417168945087 0.0309379834059907
"которую" 0.0222518914107699 0.020733027713147 0.0187357140180612 0.0200465697235115 0.0133695797495432 0.0166032514700796 0.0195274360476469 0.034373710985838 0.00516869322513536 0.00497914981016991 0.0207583725435926 0.0278986720232117 0.0194229878531622 0.0242911403586256 0.0235904694503421 0.0131305655692697 0.0423196286131986 0.0140627197299958
"матрена" 0.169670672007121 0 0 0 0.116983822808503 0 0 0 0 0 0 0.0111594688092847 0 0 0.00337006706433458 0 0 0
"весело" 0.00417222963951936 0.0138220184754314 0.029977142428898 0.021588613548397 0.0133695797495432 0.00415081286751989 0.00650914534921565 0.00916632292955681 0.0297199860445283 0.0360988361237319 0.0138389150290617 0.0390581408324964 0.0253992918079814 0.0209787121279039 0.0235904694503421 0.0286485066965884 0.0153889558593449 0.0281254394599916
"странно" 0.00278148642634624 0.0253403672049575 0.0393449994379286 0.0385510956221376 0.0245108962074959 0.0318228986509858 0.0423094447699017 0.0160410651267244 0.0155060796754061 0.0174270243355947 0.0230648583817695 0.016739203213927 0.0253992918079814 0.0132497129228867 0.00561677844055763 0.00477475111609807 0.00769447792967247 0.00281254394599916
"богу" 0.0333778371161549 0.0161256882213366 0.00187357140180612 0.021588613548397 0.0189402379785195 0.00415081286751989 0.0260365813968626 0.0252073880562812 0.0271356394319606 0.0348540486711894 0.0207583725435926 0 0.0134466838983431 0.0264994258457733 0.0157269796335614 0.0179053166853678 0.0218010208007387 0.0140627197299958
"тяжело" 0.0166889185580774 0.00691100923771568 0.0281035710270918 0.0169624820737405 0.0066847898747716 0.00760982359045313 0.0390548720952939 0.034373710985838 0.0491025856387859 0.0410779859339018 0.0138389150290617 0.0223189376185694 0.020917063841867 0.0132497129228867 0.0168503353216729 0.00596843889512259 0.0115417168945087 0.0225003515679933
"воздухе" 0.0069537160658656 0.00691100923771568 0.014988571214449 0.0015420438248855 0.0389946076028344 0.0159114493254929 0 0 0.0529791055576374 0.0398331984813593 0.0392102592490082 0.050217609641781 0.0313755957628005 0.009937284692165 0.0134802682573383 0.00716212667414711 0.00384723896483624 0.00843763183799747
"вообще" 0.0139074321317312 0.0184293579672418 0.0337242852325102 0.0400931394470231 0.00111413164579527 0.00968523002421308 0.0195274360476469 0.0412484531830056 0.0103373864502707 0.00871351216779735 0.00691945751453086 0.0278986720232117 0.0119526079096383 0.0165621411536083 0.0539210730293533 0.0119368777902452 0.0256482597655749 0.00843763183799747
"почувствовал" 0.00139074321317312 0 0.0262299996252857 0.0292988326728246 0.00111413164579527 0.0207540643375994 0.0130182906984313 0.011457903661946 0.0245512928193929 0.0398331984813593 0 0.016739203213927 0.0358578237289149 0.0143538556664606 0.0101102011930037 0.0226800678014659 0.0423196286131986 0.00562508789199831
"далеко" 0.0152981753449043 0.0322513764426732 0.0318507138307041 0.0262147450230536 0.0356522126654485 0.00968523002421308 0.00650914534921565 0.00687474219716761 0.00904521314398687 0.0149374494305097 0.0276778300581234 0.00557973440464234 0.0239052158192766 0.0143538556664606 0.0134802682573383 0.0214863800224413 0.0269306727538537 0.0140627197299958
"двух" 0.0222518914107699 0.0115183487295261 0.0206092854198674 0.00771021912442752 0.0200543696243148 0.0262884814942926 0.0195274360476469 0.00687474219716761 0.0129217330628384 0.0149374494305097 0.0115324291908848 0.00557973440464234 0.0149407598870479 0.0176662838971822 0.0314539592671228 0.0214863800224413 0.0141065428710662 0.0393756152439882
"остановился" 0.00417222963951936 0.00230366974590523 0.0281035710270918 0.018504525898626 0.0066847898747716 0.0200622621930128 0.0358002994206861 0.0183326458591136 0.0193825995942576 0.0236509615983071 0.0438232309253621 0.016739203213927 0.0298815197740957 0.0110414274357389 0.0101102011930037 0.0167116289063433 0.0243658467772962 0.036563071297989
"смерть" 0.0180796617712506 0.0437697251721993 0.0655749990632143 0.0400931394470231 0.0211685012701101 0.00830162573503978 0.00650914534921565 0.0160410651267244 0.0103373864502707 0.0112030870728823 0.00691945751453086 0.0111594688092847 0.00747037994352393 0.0143538556664606 0.00449342275244611 0.0286485066965884 0.0230834337890174 0.0196878076219941
"впрочем" 0.0180796617712506 0.0253403672049575 0.00374714280361225 0.0277567888479391 0.0100271848121574 0.0269802836388793 0.0130182906984313 0.0137494843943352 0.00258434661256768 0.00248957490508496 0.0345972875726543 0.050217609641781 0.0358578237289149 0.0320201395636428 0.0292072478908997 0.0119368777902452 0.00512965195311498 0.00562508789199831
"иван" 0.0069537160658656 0.00460733949181045 0 0.0262147450230536 0.0590489772271492 0.00691802144586648 0.0292911540714704 0.121453778816628 0.00516869322513536 0.00124478745254248 0.0115324291908848 0 0.00747037994352393 0.00110414274357389 0.00449342275244611 0.0477475111609807 0 0.0450007031359865
"однажды" 0.0333778371161549 0.0161256882213366 0.0206092854198674 0.0138783944239695 0.0200543696243148 0.0159114493254929 0.00650914534921565 0.0183326458591136 0.0348886792696636 0.059749797722039 0.00922594335270781 0.016739203213927 0.0104585319209335 0.0287077113329211 0.00674013412866916 0.00238737555804904 0 0
"сделал" 0.011125945705385 0.020733027713147 0.0131149998126429 0.0169624820737405 0.0033423949373858 0.00415081286751989 0.0292911540714704 0.0022915807323892 0.0232591195131091 0.0124478745254248 0.0230648583817695 0.0223189376185694 0.0403400516950292 0.0242911403586256 0.0247138251384536 0.0143242533482942 0.0397548026366411 0.0421881591899873
"пришел" 0.0180796617712506 0.00691100923771568 0.0224828568216735 0.0262147450230536 0.0111413164579527 0.0152196471809063 0.0260365813968626 0.0320821302534488 0.0103373864502707 0.00124478745254248 0.0138389150290617 0.00557973440464234 0.0164348358757526 0.0364367105379383 0.00786348981678069 0.029842194475613 0.0294954987304111 0.0281254394599916
"слышал" 0.0152981753449043 0.0115183487295261 0.0337242852325102 0.00462613147465651 0.0155978430411337 0.0200622621930128 0.0227820087222548 0.00687474219716761 0.0271356394319606 0.0336092612186469 0.00691945751453086 0.0557973440464234 0.0239052158192766 0.00772899920501722 0.0146036239454498 0.0202926922434168 0.0166713688476237 0.0196878076219941
"час" 0.0208611481975968 0.00921467898362091 0.0206092854198674 0.0323829203225956 0.0345380810196533 0.0152196471809063 0.00976371802382347 0.022915807323892 0.00646086653141919 0.0149374494305097 0.0138389150290617 0 0.00896445593222871 0.009937284692165 0.021343758074119 0.0250674433595149 0.0371899766600836 0
"головы" 0.00973520249221184 0.00921467898362091 0.0337242852325102 0.00925226294931302 0.0211685012701101 0.0193704600484262 0.0162728633730391 0.0160410651267244 0.0284278127382445 0.026140536503392 0.0299843158963004 0.033478406427854 0.0283874437853909 0.009937284692165 0.0112335568811153 0.0131305655692697 0.00769447792967247 0.0309379834059907
"лихонин" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.245119689073403 0 0 0 0
"идет" 0.00556297285269248 0.0184293579672418 0.0355978566343163 0.0585976653456491 0.0189402379785195 0.00415081286751989 0.0618368808175487 0.00916632292955681 0.0310121593508121 0 0.0369037734108313 0.00557973440464234 0.0298815197740957 0.0143538556664606 0.00786348981678069 0.0167116289063433 0.00769447792967247 0.0140627197299958
"солнце" 0.00278148642634624 0.00230366974590523 0.0543335706523776 0.018504525898626 0.0467935291234012 0.011760636457973 0.00650914534921565 0.011457903661946 0.0180904262879737 0.0161822368830522 0.0207583725435926 0.0557973440464234 0.00747037994352393 0.00772899920501722 0.0134802682573383 0.0262611311385394 0.0128241298827875 0.0253128955139924
"улице" 0.00973520249221184 0.00691100923771568 0.0281035710270918 0.012336350599084 0.00779892152056687 0.0186786579038395 0.0423094447699017 0.0206242265915028 0.0142139063691222 0.0485467106491567 0.0299843158963004 0.0111594688092847 0.0119526079096383 0.0364367105379383 0.0123569125692268 0.00358106333707356 0.0128241298827875 0.00562508789199831
"конста" 0.305963506898086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мои" 0.0375500667556742 0.050680734409915 0.0243564282234796 0.0107943067741985 0.0155978430411337 0.00691802144586648 0.0260365813968626 0.0320821302534488 0.0180904262879737 0.00622393726271239 0.00922594335270781 0.0613770784510657 0.0239052158192766 0.0132497129228867 0.00224671137622305 0.00596843889512259 0.0384723896483624 0.0168752636759949
"спросила" 0.0139074321317312 0.0161256882213366 0 0.0200465697235115 0 0.0013836042891733 0.0195274360476469 0.0389568724506164 0.0503947589450697 0.0423227733864443 0.0184518867054156 0.00557973440464234 0.0179289118644574 0.0342284250507906 0.0134802682573383 0.0107431900112207 0.0166713688476237 0.0168752636759949
"знать" 0.0417222963951936 0.0391623856803889 0.00749428560722449 0.00616817529954201 0.0189402379785195 0.011760636457973 0.0195274360476469 0.0183326458591136 0.0167982529816899 0.0124478745254248 0.0138389150290617 0.0111594688092847 0.020917063841867 0.0154579984100344 0.021343758074119 0.0262611311385394 0.0179537818359024 0.00562508789199831
"вид" 0.011125945705385 0.00921467898362091 0.0224828568216735 0.0292988326728246 0.0144837113953385 0.0276720857834659 0.0292911540714704 0.0274989687886704 0.00516869322513536 0.00248957490508496 0.00922594335270781 0.016739203213927 0.0119526079096383 0.0121455701793128 0.0280838922027882 0.0274548189175639 0.0205186078124599 0.0140627197299958
"случае" 0.00973520249221184 0.0161256882213366 0.014988571214449 0.0107943067741985 0.0066847898747716 0.0283638879280526 0.0195274360476469 0.0137494843943352 0.00775303983770303 0.00248957490508496 0.0230648583817695 0.016739203213927 0.0104585319209335 0.0154579984100344 0.0527977173412418 0.0226800678014659 0.0230834337890174 0.0112501757839966
"взглянул" 0.00834445927903872 0.00921467898362091 0.0580807134559898 0.0200465697235115 0.00111413164579527 0.00345901072293324 0.0130182906984313 0.00916632292955681 0.0465182390262182 0.0809111844152611 0.00461297167635391 0.0223189376185694 0.00448222796611436 0.00220828548714778 0.00561677844055763 0.0167116289063433 0.0115417168945087 0.0253128955139924
"заметил" 0.0152981753449043 0.0138220184754314 0.0374714280361225 0.0169624820737405 0.00779892152056687 0.0207540643375994 0.0130182906984313 0.011457903661946 0.00904521314398687 0.0161822368830522 0.0138389150290617 0.016739203213927 0.0358578237289149 0.0132497129228867 0.0314539592671228 0.0179053166853678 0.01025930390623 0.0196878076219941
"моей" 0.0208611481975968 0.0691100923771568 0.0243564282234796 0.0107943067741985 0.00779892152056687 0.0013836042891733 0.00976371802382347 0.034373710985838 0.0142139063691222 0.026140536503392 0.0138389150290617 0.0669568128557081 0.0134466838983431 0.0143538556664606 0.00786348981678069 0.00835581445317163 0.0384723896483624 0.0225003515679933
"раньше" 0.00973520249221184 0.0276440369508627 0.0337242852325102 0.0385510956221376 0.00111413164579527 0.00415081286751989 0.0292911540714704 0.0274989687886704 0.0284278127382445 0.0336092612186469 0.0115324291908848 0.0223189376185694 0.0373518997176196 0.0187704266407561 0.0168503353216729 0.00477475111609807 0.00897689091795122 0
"павел" 0.0152981753449043 0 0 0 0.0568207139355586 0.0193704600484262 0 0 0 0.131947469969503 0 0 0.0253992918079814 0.00220828548714778 0 0 0 0
