"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"коссидьер" 0 0 0 0 0 0.0154554727829124 0.0331400165700083 0 0 0 0 0 0
"крики" 0 0 0 0 0.0144512847192115 0.0185465673394949 0.0165700082850041 0 0 0 0 0 0
"кстати" 0.00690512360171247 0.0194836824159766 0 0.00658631364025555 0.0115610277753692 0.0154554727829124 0 0.00338317883483321 0.0052271182896869 0.00567601316835055 0 0 0
"лист" 0 0 0 0.00658631364025555 0.00867077083152692 0 0.0220933443800055 0.00338317883483321 0 0.00567601316835055 0.0162232316677482 0 0.00244415114630689
"литературы" 0.0207153708051374 0.00974184120798831 0 0 0.0202317986068962 0.00309109455658249 0 0 0.00261355914484345 0.0113520263367011 0.00811161583387411 0.00301150394507017 0
"логики" 0 0 0 0 0 0 0 0.0405981460179985 0.00261355914484345 0 0.00811161583387411 0 0.00733245343892066
"малейшего" 0 0.00974184120798831 0 0.0131726272805111 0.00578051388768462 0.00927328366974746 0 0.00676635766966642 0.00261355914484345 0.00567601316835055 0 0.00301150394507017 0.00977660458522755
"массе" 0 0 0 0 0 0.00618218911316497 0.00828500414250207 0.00676635766966642 0 0 0 0.0210805276154912 0.00733245343892066
"материи" 0 0 0 0 0 0 0 0.0202990730089993 0.0182949140139041 0.00567601316835055 0 0 0.00733245343892066
"мешает" 0 0 0 0 0.00289025694384231 0.00309109455658249 0 0.016915894174166 0.0052271182896869 0.00567601316835055 0.0243348475016223 0 0.00977660458522755
"министра" 0 0.00974184120798831 0 0 0 0.0154554727829124 0.0248550124275062 0 0 0 0 0.00602300789014034 0
"молодого" 0 0 0.0291953754525283 0 0.00867077083152692 0.00618218911316497 0 0 0.00261355914484345 0.0283800658417528 0.00811161583387411 0 0
"мост" 0 0 0.00583907509050566 0 0.0144512847192115 0.00927328366974746 0.0110466721900028 0 0 0.0227040526734022 0 0 0
"мышлении" 0 0 0 0 0 0 0 0.0236822518438325 0.0261355914484345 0 0 0 0
"настолько" 0 0 0 0.00658631364025555 0 0 0.00276166804750069 0.0135327153393328 0.0130677957242172 0.0170280395050517 0 0 0.00733245343892066
"невозможности" 0 0 0 0 0.00578051388768462 0.00309109455658249 0 0.00676635766966642 0.00784067743453034 0 0.00811161583387411 0.00602300789014034 0.0146649068778413
"негодования" 0 0.0194836824159766 0 0 0.00289025694384231 0.00309109455658249 0.0193316763325048 0 0.00261355914484345 0 0 0.0120460157802807 0.00244415114630689
"некоторым" 0.0138102472034249 0 0 0.00658631364025555 0.0144512847192115 0.00309109455658249 0.00276166804750069 0.00676635766966642 0 0.0113520263367011 0 0.00301150394507017 0.00488830229261377
"немец" 0.00690512360171247 0.00974184120798831 0 0 0.00867077083152692 0 0 0 0 0.0113520263367011 0.0811161583387411 0 0
"необходимым" 0.00690512360171247 0 0 0.00658631364025555 0 0.00309109455658249 0 0.00676635766966642 0.00784067743453034 0.00567601316835055 0 0.00602300789014034 0.0146649068778413
"неужели" 0 0.00974184120798831 0 0 0 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.0156813548690607 0.00567601316835055 0.0324464633354964 0.00301150394507017 0.00244415114630689
"новом" 0 0.00974184120798831 0 0.0131726272805111 0.00289025694384231 0.0123643782263299 0.00276166804750069 0.00338317883483321 0.0104542365793738 0 0 0.00301150394507017 0.00488830229261377
"новому" 0 0 0 0.0329315682012777 0 0.00927328366974746 0 0.00338317883483321 0.00784067743453034 0 0.00811161583387411 0.0090345118352105 0.00244415114630689
"новыми" 0.0138102472034249 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.00867077083152692 0.00618218911316497 0.00552333609500138 0.00338317883483321 0.0052271182896869 0 0.00811161583387411 0 0.00244415114630689
"нравственно" 0 0 0 0.0263452545610222 0 0.00309109455658249 0.00552333609500138 0.00676635766966642 0.00261355914484345 0.00567601316835055 0 0.00301150394507017 0.0122207557315344
"нравственное" 0.0345256180085624 0 0 0.0131726272805111 0 0 0.00276166804750069 0 0.0104542365793738 0 0 0.00301150394507017 0.00977660458522755
"обе" 0 0.00974184120798831 0 0 0 0 0.00276166804750069 0.0135327153393328 0.0209084731587476 0.00567601316835055 0 0 0.00488830229261377
"образе" 0 0.00974184120798831 0.0233563003620227 0 0.00578051388768462 0.00618218911316497 0 0.00338317883483321 0.00784067743453034 0 0 0.0090345118352105 0.00244415114630689
"объяснение" 0 0 0.017517225271517 0.0197589409207666 0.00289025694384231 0 0.00276166804750069 0 0.0052271182896869 0 0 0.00301150394507017 0.0146649068778413
"объяснения" 0 0 0.00583907509050566 0.00658631364025555 0 0.00309109455658249 0.0110466721900028 0.016915894174166 0 0 0 0 0.0122207557315344
"оказывается" 0.00690512360171247 0 0.00583907509050566 0 0 0.00618218911316497 0.00276166804750069 0.00676635766966642 0 0 0 0 0.0244415114630689
"окна" 0 0 0 0 0.03757334026995 0.00309109455658249 0.00276166804750069 0 0 0.00567601316835055 0 0 0.00244415114630689
"определенного" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.00658631364025555 0 0 0.00552333609500138 0.016915894174166 0.00261355914484345 0 0 0.0120460157802807 0.00244415114630689
"опытом" 0.00690512360171247 0 0 0 0 0.00309109455658249 0.00276166804750069 0.016915894174166 0.00261355914484345 0 0.00811161583387411 0.0090345118352105 0.00977660458522755
"орган" 0.00690512360171247 0 0 0 0.00578051388768462 0.0123643782263299 0.00276166804750069 0.00676635766966642 0.0130677957242172 0 0 0 0.00488830229261377
"орудие" 0.0414307416102748 0 0.00583907509050566 0 0.00289025694384231 0 0.00276166804750069 0 0.0052271182896869 0 0 0 0.0146649068778413
"особенное" 0 0 0 0.0131726272805111 0.00578051388768462 0.00309109455658249 0.00828500414250207 0.00338317883483321 0.00261355914484345 0 0 0.018069023670421 0.00244415114630689
"осталась" 0 0 0 0.00658631364025555 0.0115610277753692 0.00618218911316497 0 0.0101495365044996 0.00784067743453034 0.00567601316835055 0.0162232316677482 0 0.00244415114630689
"остаются" 0 0.0292255236239649 0 0 0 0 0 0.00676635766966642 0.0130677957242172 0 0.0162232316677482 0.0090345118352105 0.00488830229261377
"отвечать" 0 0.00974184120798831 0 0.0131726272805111 0.00867077083152692 0 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0 0.00301150394507017 0.0171090580241482
"отвлеченные" 0.00690512360171247 0 0 0 0 0 0 0.0304486095134989 0.0182949140139041 0 0 0 0
"отец" 0 0.0194836824159766 0.017517225271517 0 0.00289025694384231 0 0.00276166804750069 0 0.00261355914484345 0.0283800658417528 0.0162232316677482 0.00602300789014034 0
"пале" 0 0 0 0 0.0173415416630538 0.0340020401224073 0 0 0 0 0 0 0
"переход" 0 0.00974184120798831 0 0 0.00289025694384231 0.00618218911316497 0 0.0101495365044996 0.00784067743453034 0 0 0.0150575197253508 0.00488830229261377
"план" 0.00690512360171247 0 0 0 0 0.0123643782263299 0.00828500414250207 0 0.00261355914484345 0 0 0.00301150394507017 0.0171090580241482
"подал" 0 0 0.00583907509050566 0 0 0.0154554727829124 0.0110466721900028 0 0 0.0170280395050517 0 0.00301150394507017 0.00733245343892066
"подвиг" 0.0138102472034249 0.00974184120798831 0.035034450543034 0 0.00289025694384231 0 0 0.00676635766966642 0.00784067743453034 0 0 0 0.00488830229261377
"позднее" 0 0.0194836824159766 0.00583907509050566 0.00658631364025555 0.00867077083152692 0.0123643782263299 0.00552333609500138 0 0 0 0 0.00301150394507017 0.00733245343892066
"положению" 0.00690512360171247 0 0 0 0 0.00618218911316497 0.00552333609500138 0 0.00261355914484345 0 0.00811161583387411 0.0210805276154912 0.00733245343892066
"понимаю" 0 0 0 0 0.0115610277753692 0 0 0 0.00261355914484345 0.0283800658417528 0.0162232316677482 0 0.0122207557315344
"попытка" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0 0.0154554727829124 0.0110466721900028 0 0.00261355914484345 0 0.00811161583387411 0 0.00244415114630689
"последним" 0.00690512360171247 0.0194836824159766 0 0 0.00289025694384231 0 0.00276166804750069 0 0.00784067743453034 0 0 0.0120460157802807 0.0122207557315344
"почвы" 0.0207153708051374 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.0052271182896869 0 0.0162232316677482 0.00301150394507017 0.00977660458522755
"предел" 0 0 0 0 0.00289025694384231 0 0 0.00338317883483321 0.0104542365793738 0 0.0405580791693705 0.0150575197253508 0.00244415114630689
"пределов" 0.00690512360171247 0 0 0 0 0 0 0.016915894174166 0.0104542365793738 0 0.00811161583387411 0.0150575197253508 0.00244415114630689
"привыкли" 0.00690512360171247 0.00974184120798831 0 0.0131726272805111 0.00867077083152692 0.00309109455658249 0 0.0101495365044996 0.0052271182896869 0 0.00811161583387411 0.0090345118352105 0
"просит" 0.00690512360171247 0 0.0642298259955623 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0 0 0
"прямого" 0.0138102472034249 0 0 0.0131726272805111 0 0 0.00552333609500138 0 0 0 0.00811161583387411 0.0120460157802807 0.0146649068778413
"психического" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415505694872171
"разрешить" 0 0 0.00583907509050566 0 0 0.00309109455658249 0.00828500414250207 0.00676635766966642 0.00261355914484345 0 0.0162232316677482 0.0120460157802807 0.00733245343892066
"раскольники" 0 0.165611300535801 0 0 0 0 0 0 0 0 0 0 0
"решился" 0 0.0194836824159766 0.00583907509050566 0 0 0.00618218911316497 0.0110466721900028 0 0.00261355914484345 0.0283800658417528 0 0.00301150394507017 0.00244415114630689
"свидетельствует" 0.0207153708051374 0 0 0 0.00289025694384231 0.00927328366974746 0 0.00676635766966642 0.00784067743453034 0 0.00811161583387411 0.00301150394507017 0.00733245343892066
"сидит" 0.00690512360171247 0 0.0583907509050566 0 0.00578051388768462 0.00618218911316497 0.00276166804750069 0 0.00261355914484345 0 0 0 0
"сильный" 0 0 0.017517225271517 0.00658631364025555 0.0115610277753692 0.0154554727829124 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0 0 0
"сквозь" 0.00690512360171247 0.0292255236239649 0.00583907509050566 0 0.00578051388768462 0.00618218911316497 0 0.0101495365044996 0.00261355914484345 0.0113520263367011 0.00811161583387411 0 0.00244415114630689
"служат" 0.00690512360171247 0 0.017517225271517 0 0.0115610277753692 0 0.00276166804750069 0 0.00784067743453034 0 0 0 0.0122207557315344
"сопротивление" 0 0 0 0.00658631364025555 0 0.00927328366974746 0.0248550124275062 0 0 0 0 0.0090345118352105 0.00244415114630689
"составлении" 0 0 0 0 0.00289025694384231 0.0278198510092424 0 0 0 0 0 0.0210805276154912 0
"сочувствие" 0 0.00974184120798831 0 0.0461041954817888 0.00289025694384231 0 0.00276166804750069 0.00676635766966642 0.0052271182896869 0 0 0.0090345118352105 0
"спокойно" 0 0.0194836824159766 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.0202990730089993 0.0052271182896869 0.00567601316835055 0.00811161583387411 0 0.00244415114630689
"становятся" 0 0.0194836824159766 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0 0.00338317883483321 0.0156813548690607 0.00567601316835055 0.00811161583387411 0.0090345118352105 0
"стать" 0.0138102472034249 0.00974184120798831 0.00583907509050566 0.00658631364025555 0 0.00309109455658249 0.00828500414250207 0.00338317883483321 0.0052271182896869 0.00567601316835055 0.0162232316677482 0 0.00488830229261377
"стояли" 0 0.00974184120798831 0 0.0131726272805111 0.00867077083152692 0.0123643782263299 0.00552333609500138 0 0.0052271182896869 0.0113520263367011 0 0 0.00244415114630689
"схоластика" 0 0 0 0 0 0 0 0.00676635766966642 0.0392033871726517 0 0 0 0
"считал" 0 0 0 0.00658631364025555 0 0 0.00552333609500138 0.0236822518438325 0.00784067743453034 0 0.00811161583387411 0 0.00733245343892066
"теряет" 0.00690512360171247 0 0 0 0.00578051388768462 0 0.00276166804750069 0.00676635766966642 0.0052271182896869 0 0.0162232316677482 0.0120460157802807 0.00733245343892066
"тесно" 0 0.0194836824159766 0 0.00658631364025555 0.00578051388768462 0 0 0.00338317883483321 0.0130677957242172 0.0283800658417528 0 0 0.00244415114630689
"требований" 0 0.00974184120798831 0 0.00658631364025555 0.00289025694384231 0.00927328366974746 0.00276166804750069 0.00338317883483321 0 0 0 0.00602300789014034 0.0171090580241482
"тысячи" 0 0 0.017517225271517 0 0.0144512847192115 0.00618218911316497 0.00276166804750069 0.00676635766966642 0.00261355914484345 0.00567601316835055 0.00811161583387411 0.00301150394507017 0
"увидим" 0 0 0.00583907509050566 0.00658631364025555 0 0.00927328366974746 0.00552333609500138 0.00338317883483321 0.0182949140139041 0.00567601316835055 0 0 0.00244415114630689
"указ" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0 0 0 0 0 0 0 0.036138047340842 0
"физических" 0 0 0 0 0.00289025694384231 0.00309109455658249 0 0.016915894174166 0.0156813548690607 0 0.00811161583387411 0.00602300789014034 0.00244415114630689
"французского" 0.0138102472034249 0 0 0 0.0144512847192115 0.0123643782263299 0.00828500414250207 0 0.00261355914484345 0 0 0 0.00488830229261377
"ходил" 0 0 0 0.00658631364025555 0.00867077083152692 0.00618218911316497 0.0110466721900028 0.00338317883483321 0.0052271182896869 0.00567601316835055 0.0162232316677482 0 0.00244415114630689
"царствования" 0 0 0 0.072449450042811 0 0 0 0 0 0.00567601316835055 0 0.00602300789014034 0.00733245343892066
"шло" 0 0 0 0.0131726272805111 0.00289025694384231 0 0.00552333609500138 0.00676635766966642 0.00784067743453034 0.0113520263367011 0.0324464633354964 0 0.00244415114630689
"явились" 0.00690512360171247 0 0.00583907509050566 0.00658631364025555 0.00289025694384231 0.0123643782263299 0.00276166804750069 0.00676635766966642 0.00261355914484345 0.00567601316835055 0.0162232316677482 0 0.00488830229261377
"etc" 0 0 0 0 0 0 0.00828500414250207 0.00338317883483321 0.0052271182896869 0.0567601316835055 0 0.00301150394507017 0
"justice" 0 0 0 0 0.00578051388768462 0.00927328366974746 0.0331400165700083 0 0 0 0 0 0
"notre" 0 0 0 0 0.00578051388768462 0.00309109455658249 0.0386633526650097 0 0 0 0 0 0
"p" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0 0.0339762688829648 0 0 0 0.00488830229261377
"soit" 0 0 0 0 0 0.0123643782263299 0.035901684617509 0 0 0 0 0 0
"vos" 0 0 0 0 0 0.0123643782263299 0.0331400165700083 0 0 0.00567601316835055 0 0 0
"армии" 0 0 0 0 0 0.0185465673394949 0.00276166804750069 0 0 0 0.0162232316677482 0.00602300789014034 0.0122207557315344
"барщину" 0 0 0 0 0 0 0 0 0 0 0 0.0481840631211227 0
"берегу" 0 0 0.00583907509050566 0 0.0231220555507385 0 0 0.00338317883483321 0.00261355914484345 0.0227040526734022 0 0 0.00244415114630689
"богу" 0 0.0194836824159766 0.0233563003620227 0 0.00867077083152692 0 0 0 0.0104542365793738 0.00567601316835055 0.00811161583387411 0 0.00244415114630689
"бонапарта" 0 0 0 0 0 0.0123643782263299 0.0276166804750069 0.00338317883483321 0 0 0.00811161583387411 0 0
"борьбе" 0 0 0 0.0131726272805111 0 0 0 0.00676635766966642 0.00784067743453034 0.00567601316835055 0.00811161583387411 0 0.0171090580241482
"бросил" 0 0 0.0408735256335396 0 0 0.00309109455658249 0.00276166804750069 0 0.0052271182896869 0.0170280395050517 0.00811161583387411 0 0.00244415114630689
"веке" 0.0138102472034249 0 0 0.0197589409207666 0.00289025694384231 0.00309109455658249 0 0 0.0182949140139041 0.0113520263367011 0 0 0
"великих" 0 0 0 0.0197589409207666 0.00578051388768462 0 0.00276166804750069 0.00338317883483321 0.0104542365793738 0.0227040526734022 0.00811161583387411 0 0
"внешние" 0.0414307416102748 0.00974184120798831 0.00583907509050566 0 0 0.00309109455658249 0 0.00338317883483321 0.0052271182896869 0 0 0.00301150394507017 0.00733245343892066
"возвратиться" 0 0.00974184120798831 0 0.00658631364025555 0.0144512847192115 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.0156813548690607 0 0 0 0
"вселенная" 0 0 0 0 0 0 0 0.0236822518438325 0.0209084731587476 0.00567601316835055 0 0 0
"выражением" 0.0207153708051374 0 0 0 0.0202317986068962 0 0.00828500414250207 0.00338317883483321 0 0.00567601316835055 0 0.00301150394507017 0
"высшее" 0 0 0 0 0 0 0 0.0236822518438325 0.0104542365793738 0.00567601316835055 0.00811161583387411 0.00602300789014034 0.00244415114630689
"высшей" 0 0 0.00583907509050566 0.0131726272805111 0 0 0 0.016915894174166 0.00261355914484345 0 0 0.0150575197253508 0.00488830229261377
"гвардию" 0 0 0 0 0 0.0370931346789898 0.0110466721900028 0 0 0 0 0 0
"готовые" 0 0 0 0 0 0.00618218911316497 0 0.00676635766966642 0.0130677957242172 0 0.00811161583387411 0 0.0146649068778413
"движением" 0.00690512360171247 0.00974184120798831 0 0.0131726272805111 0.00289025694384231 0.00618218911316497 0.00276166804750069 0.0202990730089993 0.00261355914484345 0 0.00811161583387411 0 0
"двора" 0 0 0.052551675814551 0 0.00867077083152692 0.00309109455658249 0 0 0 0.00567601316835055 0.00811161583387411 0.00301150394507017 0
"действиях" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0 0 0 0.00676635766966642 0 0 0 0.0090345118352105 0.0146649068778413
"действовать" 0.0207153708051374 0.00974184120798831 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.00338317883483321 0 0.0113520263367011 0 0.00602300789014034 0.00488830229261377
"декрета" 0 0 0 0 0 0.0370931346789898 0.0110466721900028 0 0 0 0 0 0
"долю" 0.00690512360171247 0.0194836824159766 0 0.00658631364025555 0 0 0.00276166804750069 0.00338317883483321 0.0104542365793738 0.00567601316835055 0 0.0120460157802807 0.00244415114630689
"доме" 0 0.0292255236239649 0.00583907509050566 0 0.00289025694384231 0.00927328366974746 0.0138083402375035 0 0 0.00567601316835055 0 0.00301150394507017 0.00244415114630689
"дороге" 0 0 0.00583907509050566 0 0.0144512847192115 0.0123643782263299 0.00276166804750069 0.00338317883483321 0.00261355914484345 0.00567601316835055 0.00811161583387411 0 0.00244415114630689
"достижения" 0.0138102472034249 0.00974184120798831 0 0 0 0.00618218911316497 0.00276166804750069 0.0101495365044996 0.0052271182896869 0.00567601316835055 0 0.00602300789014034 0.00488830229261377
"древняя" 0 0.00974184120798831 0.0116781501810113 0.0197589409207666 0 0 0 0.00676635766966642 0.0209084731587476 0 0 0 0
"дуная" 0 0.0389673648319532 0.070068901086068 0 0 0 0 0 0 0 0 0 0
"единству" 0 0 0 0 0 0 0 0.0372149671831653 0.0130677957242172 0 0 0 0
"желая" 0.0138102472034249 0.0292255236239649 0.00583907509050566 0 0.00289025694384231 0.00618218911316497 0 0.00676635766966642 0.00784067743453034 0.00567601316835055 0 0.00301150394507017 0
"жертву" 0.0207153708051374 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.0101495365044996 0 0 0 0.00602300789014034 0.00733245343892066
"животных" 0 0 0 0 0.00578051388768462 0 0 0.0202990730089993 0.0130677957242172 0.00567601316835055 0 0 0.00488830229261377
"завтра" 0.0138102472034249 0 0.0116781501810113 0 0 0.00927328366974746 0.00828500414250207 0 0.00261355914484345 0.0170280395050517 0 0 0.00488830229261377
"залу" 0 0 0 0 0.0202317986068962 0.00618218911316497 0.0165700082850041 0 0 0.00567601316835055 0 0 0
"замечание" 0 0 0 0.00658631364025555 0.00578051388768462 0 0.00552333609500138 0.00676635766966642 0 0 0 0 0.021997360316762
"замечаний" 0 0 0 0.00658631364025555 0.00289025694384231 0 0 0 0 0.00567601316835055 0 0.00301150394507017 0.0293298137556827
"заставить" 0 0 0 0 0.00867077083152692 0.0154554727829124 0.00552333609500138 0.00338317883483321 0.0052271182896869 0 0.0162232316677482 0.00301150394507017 0
"зла" 0.0138102472034249 0 0 0 0 0.00309109455658249 0 0.00338317883483321 0.0209084731587476 0.00567601316835055 0.00811161583387411 0.00602300789014034 0
"имен" 0 0 0.00583907509050566 0 0.00867077083152692 0.0123643782263299 0.0193316763325048 0.00338317883483321 0 0 0 0 0
"иной" 0.0138102472034249 0 0 0.0197589409207666 0 0 0.00552333609500138 0.00338317883483321 0.00261355914484345 0.0170280395050517 0.0162232316677482 0.00602300789014034 0
"иные" 0 0 0 0.00658631364025555 0.00867077083152692 0 0 0.00338317883483321 0.0130677957242172 0.0170280395050517 0.0162232316677482 0.00301150394507017 0
"иными" 0 0 0 0 0 0 0.00276166804750069 0 0 0 0 0.0271035355056315 0.0146649068778413
"исключение" 0.00690512360171247 0 0 0 0 0 0.0110466721900028 0 0.0052271182896869 0 0 0.0150575197253508 0.00977660458522755
"исторический" 0.0138102472034249 0.0194836824159766 0.00583907509050566 0.0263452545610222 0 0 0 0.0101495365044996 0.0052271182896869 0 0.00811161583387411 0 0.00244415114630689
"калин" 0 0 0.0934252014480906 0 0 0 0 0 0 0 0 0 0
"коих" 0 0.0584510472479299 0 0 0.00289025694384231 0.00618218911316497 0.00276166804750069 0 0 0 0 0.0120460157802807 0.00488830229261377
"конец" 0 0.00974184120798831 0 0 0.0202317986068962 0.00927328366974746 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0 0 0.00244415114630689
"кругом" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.0173415416630538 0.00309109455658249 0 0.0101495365044996 0 0.00567601316835055 0 0.00301150394507017 0
"легче" 0.0207153708051374 0.00974184120798831 0 0 0.00289025694384231 0 0 0.0101495365044996 0.0052271182896869 0.00567601316835055 0 0.00301150394507017 0.00977660458522755
"литературе" 0.0276204944068499 0 0 0.00658631364025555 0.0115610277753692 0 0 0 0 0.0170280395050517 0.00811161583387411 0.00602300789014034 0.00244415114630689
"логического" 0 0 0 0 0 0 0 0.0338317883483321 0.0156813548690607 0 0 0 0
"локка" 0 0 0 0 0 0 0 0 0.0392033871726517 0 0 0 0.00244415114630689
"материального" 0 0 0 0 0 0 0 0.00338317883483321 0.00261355914484345 0 0 0 0.0342181160482964
"моем" 0 0.00974184120798831 0 0 0.0173415416630538 0 0 0 0 0.0227040526734022 0 0 0.0122207557315344
"мощь" 0 0 0 0 0.00578051388768462 0.00309109455658249 0 0.0101495365044996 0.0130677957242172 0.0170280395050517 0 0 0.00488830229261377
"мыслью" 0 0.00974184120798831 0.00583907509050566 0.0329315682012777 0.00289025694384231 0 0 0.00676635766966642 0 0.00567601316835055 0 0.00602300789014034 0.00733245343892066
"написать" 0 0 0.00583907509050566 0.0197589409207666 0.0144512847192115 0.00309109455658249 0.00276166804750069 0 0 0 0 0 0.0122207557315344
"народности" 0.0552409888136998 0.0194836824159766 0 0 0.00289025694384231 0.00309109455658249 0 0 0 0 0.0162232316677482 0.00602300789014034 0
"народонаселения" 0 0.00974184120798831 0 0.0197589409207666 0.00578051388768462 0.0123643782263299 0.00828500414250207 0 0 0 0.00811161583387411 0.00602300789014034 0
"невозможность" 0.00690512360171247 0 0 0 0 0.00309109455658249 0.00552333609500138 0.016915894174166 0.00261355914484345 0 0.00811161583387411 0.00602300789014034 0.00733245343892066
"немедленно" 0 0.0292255236239649 0 0 0 0 0.0165700082850041 0 0.00261355914484345 0 0 0.0150575197253508 0.00244415114630689
"ног" 0 0 0.0233563003620227 0 0.0202317986068962 0.00309109455658249 0 0 0.00261355914484345 0.00567601316835055 0.00811161583387411 0 0.00244415114630689
"ночью" 0 0 0 0 0.0115610277753692 0.0123643782263299 0.00828500414250207 0 0.00261355914484345 0.0170280395050517 0.00811161583387411 0 0
"объявляет" 0 0 0 0 0.0115610277753692 0.0247287564526599 0.00552333609500138 0 0.00261355914484345 0 0 0 0.00244415114630689
"обязан" 0 0 0 0 0.00578051388768462 0.00309109455658249 0.00828500414250207 0 0 0.0113520263367011 0 0.0210805276154912 0.00244415114630689
"одинаково" 0 0 0 0 0.00289025694384231 0 0 0.00338317883483321 0.0052271182896869 0 0 0.00301150394507017 0.0268856626093758
"освобождения" 0.00690512360171247 0 0 0.00658631364025555 0 0.00309109455658249 0 0 0.0052271182896869 0 0.0405580791693705 0.0150575197253508 0.00244415114630689
"оставалось" 0 0 0 0.00658631364025555 0 0 0.00276166804750069 0.0135327153393328 0.0130677957242172 0 0 0.00301150394507017 0.00977660458522755
"остальные" 0 0 0.00583907509050566 0 0 0.0123643782263299 0.0165700082850041 0 0 0.00567601316835055 0.00811161583387411 0.00301150394507017 0.00488830229261377
"отнюдь" 0 0 0 0 0 0 0 0 0.0182949140139041 0 0 0.0150575197253508 0.00977660458522755
"отчет" 0 0 0.0116781501810113 0.00658631364025555 0.00289025694384231 0.00618218911316497 0.00276166804750069 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0.0090345118352105 0.00244415114630689
"падает" 0 0 0.0116781501810113 0.00658631364025555 0.00289025694384231 0.00309109455658249 0.00828500414250207 0.00338317883483321 0.0052271182896869 0.00567601316835055 0 0.00602300789014034 0.00488830229261377
"перешла" 0 0 0.00583907509050566 0 0.00578051388768462 0.00618218911316497 0.00276166804750069 0.0101495365044996 0.00784067743453034 0 0.0324464633354964 0 0
"повторяю" 0 0 0 0 0.00289025694384231 0.00618218911316497 0 0.00338317883483321 0 0.0113520263367011 0 0 0.0244415114630689
"податей" 0 0.00974184120798831 0 0.0131726272805111 0 0 0 0 0 0 0 0.0331265433957718 0.00488830229261377
"подробности" 0 0.00974184120798831 0 0.00658631364025555 0.00289025694384231 0.0154554727829124 0.00276166804750069 0.00338317883483321 0 0.00567601316835055 0 0.0090345118352105 0.00488830229261377
"положительная" 0.00690512360171247 0 0 0 0 0.00309109455658249 0 0 0 0 0 0.00301150394507017 0.0317739649019895
"пользуется" 0 0.0194836824159766 0.0116781501810113 0.0131726272805111 0.00578051388768462 0.00618218911316497 0 0 0.00261355914484345 0.00567601316835055 0 0.0120460157802807 0
"поля" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.0173415416630538 0 0 0 0.00261355914484345 0.0170280395050517 0 0.00602300789014034 0
"попович" 0 0 0.0934252014480906 0 0 0 0 0 0 0 0 0 0
"последователи" 0 0 0 0 0 0 0 0.0101495365044996 0.0287491505932779 0.00567601316835055 0 0 0.00244415114630689
"последовательно" 0 0 0 0.00658631364025555 0 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0.0170280395050517 0 0.00301150394507017 0.0122207557315344
"похож" 0 0 0.00583907509050566 0.00658631364025555 0 0 0 0.00676635766966642 0.0156813548690607 0.0283800658417528 0.00811161583387411 0 0
"почву" 0.0207153708051374 0 0 0 0.00289025694384231 0 0.00276166804750069 0.0101495365044996 0.0052271182896869 0 0 0 0.0146649068778413
"правительственных" 0.00690512360171247 0 0 0 0.00867077083152692 0.0123643782263299 0.00828500414250207 0 0 0 0.00811161583387411 0.00602300789014034 0.00488830229261377
"превосходно" 0 0 0 0.00658631364025555 0.00289025694384231 0 0.00276166804750069 0.016915894174166 0.0156813548690607 0 0 0 0.00488830229261377
"предложение" 0 0.00974184120798831 0 0.0131726272805111 0 0 0.0220933443800055 0 0 0.0113520263367011 0 0 0.00733245343892066
"предложил" 0 0 0 0 0 0.0123643782263299 0.0248550124275062 0 0 0.0113520263367011 0 0 0.00244415114630689
"предмете" 0.00690512360171247 0 0 0 0.00578051388768462 0 0 0.0135327153393328 0.00261355914484345 0 0 0.0090345118352105 0.0122207557315344
"предоставить" 0 0 0 0 0 0.00927328366974746 0.00828500414250207 0.00338317883483321 0.0052271182896869 0 0.00811161583387411 0.0120460157802807 0.00488830229261377
