"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "sechenov_reflexy1" "sechenov_reflexy2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"реальности" 0.00923361034164358 0 0 0 0 0 0 0 0.0292697204741695 0.0295072292711714
"резче" 0 0.00968523002421308 0 0.0103939299449122 0 0 0.0126984126984127 0.0349121377865705 0 0
"рождения" 0.0369344413665743 0 0 0.0103939299449122 0.0101957585644372 0.0171732783788425 0.0126984126984127 0 0 0
"роли" 0.00923361034164358 0.0290556900726392 0.0132441560161579 0 0 0 0.0126984126984127 0.0116373792621902 0 0
"россии" 0 0.0871670702179177 0 0 0 0 0.00634920634920635 0 0 0
"рукой" 0.00923361034164358 0 0.0331103900403947 0 0 0 0.0126984126984127 0.0116373792621902 0 0
"самая" 0 0 0.00662207800807894 0.0207878598898243 0 0 0.0126984126984127 0.0290934481554754 0 0
"сетчатой" 0 0 0 0 0 0 0 0.0581868963109508 0 0
"слабого" 0 0 0 0 0.050978792822186 0.0257599175682638 0 0.00581868963109508 0 0.00590144585423429
"сложной" 0 0.00968523002421308 0 0.0207878598898243 0.050978792822186 0 0 0 0 0.0118028917084686
"случалось" 0 0 0.00662207800807894 0 0.0101957585644372 0 0.0444444444444444 0.00581868963109508 0 0
"современного" 0.0184672206832872 0.0193704600484262 0.00662207800807894 0.0415757197796487 0 0 0 0 0 0.00590144585423429
"сокращение" 0 0 0 0 0 0 0.0444444444444444 0.0116373792621902 0 0.00590144585423429
"соответствующий" 0 0 0 0 0.0101957585644372 0.034346556757685 0 0 0.0292697204741695 0.00590144585423429
"срок" 0.0184672206832872 0.00968523002421308 0 0.0103939299449122 0 0.0429331959471063 0 0.00581868963109508 0 0
"стать" 0 0.00968523002421308 0 0 0 0.00858663918942126 0 0 0.0146348602370847 0.0354086751254057
"стимул" 0.00923361034164358 0 0 0 0 0 0 0 0.0292697204741695 0.0295072292711714
"стоят" 0.00923361034164358 0 0.00662207800807894 0 0 0.00858663918942126 0.00634920634920635 0.0174560688932852 0.0146348602370847 0.00590144585423429
"суммирование" 0 0 0 0 0 0 0 0 0.00731743011854237 0.0531130126881086
"суммированию" 0 0 0 0 0 0 0 0 0.0658568710668813 0.00590144585423429
"теряет" 0 0.00968523002421308 0 0.0207878598898243 0.0101957585644372 0.0171732783788425 0.00634920634920635 0.0174560688932852 0 0
"течением" 0.0184672206832872 0.0193704600484262 0.00662207800807894 0 0.0101957585644372 0.0171732783788425 0 0 0 0.0118028917084686
"торможений" 0 0 0 0 0 0.00858663918942126 0 0 0.0365871505927118 0.0236057834169371
"убеждению" 0 0.00968523002421308 0.0397324680484736 0.0103939299449122 0 0 0 0 0.00731743011854237 0.00590144585423429
"упражнения" 0 0 0 0 0 0 0.019047619047619 0.0232747585243803 0 0.0177043375627029
"уравновешенных" 0 0 0 0 0.0203915171288744 0.0601064743259488 0 0 0 0.00590144585423429
"условием" 0.00923361034164358 0.0387409200968523 0 0 0 0 0.019047619047619 0 0.00731743011854237 0.00590144585423429
"факторов" 0 0.00968523002421308 0 0.0103939299449122 0 0 0 0 0.0146348602370847 0.0354086751254057
"физиолога" 0 0 0 0.0207878598898243 0.0305872756933116 0 0.00634920634920635 0.00581868963109508 0.00731743011854237 0.0118028917084686
"физиологический" 0 0 0 0.0207878598898243 0.0203915171288744 0 0.00634920634920635 0 0.0146348602370847 0.0177043375627029
"хоть" 0.00923361034164358 0 0 0.0207878598898243 0 0 0.0126984126984127 0.0232747585243803 0 0.00590144585423429
"целой" 0.00923361034164358 0 0.0198662340242368 0 0 0.00858663918942126 0 0.00581868963109508 0.0146348602370847 0.0118028917084686
"центральная" 0 0 0 0.0103939299449122 0 0 0.00634920634920635 0 0.0146348602370847 0.0354086751254057
"центру" 0 0 0 0.0207878598898243 0 0 0 0 0.00731743011854237 0.04131012097964
"цепь" 0 0 0 0 0 0 0.019047619047619 0 0.0219522903556271 0.0236057834169371
"человеческих" 0.0461680517082179 0.00968523002421308 0 0.0207878598898243 0.0101957585644372 0.00858663918942126 0 0 0 0
"чертах" 0 0.00968523002421308 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0 0.0290934481554754 0.00731743011854237 0
"школе" 0 0.0677966101694915 0 0 0 0 0 0 0.0146348602370847 0.00590144585423429
"ясного" 0 0.00968523002421308 0.0132441560161579 0.0103939299449122 0.0101957585644372 0 0 0.0232747585243803 0.00731743011854237 0
"авторы" 0 0.0484261501210654 0.0198662340242368 0.0103939299449122 0 0 0 0 0 0
"анализе" 0.00923361034164358 0 0 0.0311817898347365 0 0 0 0.0174560688932852 0 0.0118028917084686
"ближайшей" 0 0 0 0.0519696497245609 0 0.00858663918942126 0 0 0.0146348602370847 0.00590144585423429
"боль" 0 0.00968523002421308 0.0198662340242368 0 0 0 0.00634920634920635 0.0174560688932852 0 0.00590144585423429
"важный" 0 0.0193704600484262 0 0.0207878598898243 0.0101957585644372 0.00858663918942126 0.00634920634920635 0 0.00731743011854237 0.00590144585423429
"веры" 0 0 0.0529766240646315 0 0 0 0 0.00581868963109508 0 0
"вещь" 0 0 0 0.0103939299449122 0 0.00858663918942126 0.019047619047619 0.0174560688932852 0 0.00590144585423429
"взаимовнушения" 0 0 0.0595987020727104 0 0 0 0 0 0 0
"власть" 0.00923361034164358 0.0193704600484262 0.00662207800807894 0 0.0101957585644372 0.0171732783788425 0 0.0116373792621902 0 0
"влияниям" 0 0 0.00662207800807894 0 0.0101957585644372 0.0171732783788425 0.0253968253968254 0.00581868963109508 0 0
"война" 0.0277008310249307 0.0290556900726392 0 0 0 0 0 0 0.0146348602370847 0.00590144585423429
"вокруг" 0.0184672206832872 0 0.0331103900403947 0 0 0 0 0 0 0.0118028917084686
"воспринимающие" 0.0369344413665743 0 0 0 0 0.0429331959471063 0 0 0 0
"врача" 0 0.00968523002421308 0.0463545460565525 0 0 0.00858663918942126 0 0 0 0
"временной" 0.00923361034164358 0 0 0.0103939299449122 0.050978792822186 0 0 0 0.0146348602370847 0
"временную" 0 0 0 0 0.0815660685154976 0 0 0 0.00731743011854237 0
"высоко" 0 0.00968523002421308 0 0 0 0 0 0 0.0219522903556271 0.0295072292711714
"выучивается" 0 0 0 0 0 0 0.0253968253968254 0.0290934481554754 0 0
"главы" 0 0 0 0 0.0203915171288744 0 0.0126984126984127 0.0174560688932852 0.0146348602370847 0
"группу" 0 0 0 0 0.0101957585644372 0.00858663918942126 0.0317460317460317 0 0.00731743011854237 0.00590144585423429
"даны" 0 0 0 0 0 0 0.00634920634920635 0.0349121377865705 0.00731743011854237 0.00590144585423429
"действительным" 0 0 0.0132441560161579 0 0 0.0257599175682638 0 0.0232747585243803 0 0
"действию" 0 0.00968523002421308 0.0132441560161579 0 0 0 0.0126984126984127 0 0.00731743011854237 0.0177043375627029
"действующего" 0.00923361034164358 0 0.0132441560161579 0 0 0.00858663918942126 0.0126984126984127 0.00581868963109508 0.00731743011854237 0.00590144585423429
"долгое" 0 0 0.00662207800807894 0.0103939299449122 0 0.0171732783788425 0 0.0174560688932852 0 0.0118028917084686
"духовная" 0.0831024930747922 0 0 0 0 0 0 0 0 0
"естествознания" 0 0 0 0.0103939299449122 0.050978792822186 0.0257599175682638 0 0 0 0
"зависимость" 0.0184672206832872 0 0 0 0 0.00858663918942126 0.00634920634920635 0.0116373792621902 0.0219522903556271 0
"задач" 0 0 0 0.0311817898347365 0.0101957585644372 0.0171732783788425 0.00634920634920635 0 0.00731743011854237 0.00590144585423429
"закону" 0.0184672206832872 0 0 0.0103939299449122 0 0.0171732783788425 0 0.00581868963109508 0.0219522903556271 0
"запах" 0 0 0 0 0 0.0515198351365276 0.019047619047619 0 0 0
"звуку" 0 0 0 0 0 0 0.019047619047619 0.0349121377865705 0 0
"играть" 0 0.00968523002421308 0 0 0 0 0 0.00581868963109508 0.0219522903556271 0.0236057834169371
"изменяется" 0 0 0 0 0 0.00858663918942126 0.019047619047619 0.0174560688932852 0.0146348602370847 0
"имея" 0.0184672206832872 0 0 0.0311817898347365 0 0 0.0126984126984127 0.0116373792621902 0 0
"импульса" 0 0 0 0.0103939299449122 0 0 0 0 0.0512220108297966 0.00590144585423429
"индукции" 0 0 0 0.0207878598898243 0.0407830342577488 0.00858663918942126 0 0 0.0146348602370847 0
"инертность" 0 0 0 0 0.0101957585644372 0.0601064743259488 0 0 0.00731743011854237 0
"иного" 0.00923361034164358 0 0.0264883120323157 0 0 0 0.00634920634920635 0.00581868963109508 0.00731743011854237 0.00590144585423429
"иррадиации" 0 0 0 0.0103939299449122 0.0407830342577488 0 0 0 0.0219522903556271 0.00590144585423429
"исследовании" 0 0 0.00662207800807894 0.0103939299449122 0.0305872756933116 0.00858663918942126 0 0.0174560688932852 0 0
"исследованию" 0 0 0 0.0207878598898243 0.0101957585644372 0.0257599175682638 0.00634920634920635 0 0 0.0118028917084686
"истериозис" 0 0 0 0 0 0 0 0 0.0585394409483389 0.00590144585423429
"коже" 0 0 0 0 0 0.00858663918942126 0.0317460317460317 0.0116373792621902 0 0.00590144585423429
"конвульсии" 0 0 0.0529766240646315 0 0 0 0.00634920634920635 0 0 0
"конкретно" 0 0 0 0 0 0 0.00634920634920635 0.0174560688932852 0 0.0295072292711714
"корковой" 0 0 0 0.0727575096143852 0 0.00858663918942126 0 0 0.00731743011854237 0
"культуре" 0.0184672206832872 0.0677966101694915 0 0 0 0 0 0 0 0
"лабильности" 0 0 0 0 0.0101957585644372 0.0171732783788425 0 0 0.0146348602370847 0.0236057834169371
"литературе" 0.0184672206832872 0.00968523002421308 0.0132441560161579 0.0103939299449122 0 0 0.00634920634920635 0 0.00731743011854237 0.00590144585423429
"людях" 0.00923361034164358 0 0.00662207800807894 0 0 0 0.0126984126984127 0.0290934481554754 0 0
"масса" 0 0.00968523002421308 0 0.0103939299449122 0.0305872756933116 0.0257599175682638 0 0.00581868963109508 0 0
"матери" 0 0.0193704600484262 0.0132441560161579 0 0 0 0 0.0290934481554754 0 0
"меньшее" 0 0 0 0.0311817898347365 0.0101957585644372 0.0171732783788425 0.0126984126984127 0 0.00731743011854237 0
"местах" 0 0 0.00662207800807894 0.0103939299449122 0 0.0171732783788425 0.00634920634920635 0 0.00731743011854237 0.0177043375627029
"механических" 0 0 0 0.062363579669473 0.0101957585644372 0 0.00634920634920635 0 0.00731743011854237 0
"мое" 0 0 0 0 0.0101957585644372 0.00858663918942126 0.00634920634920635 0.00581868963109508 0.0219522903556271 0.0118028917084686
"моих" 0.00923361034164358 0 0 0.0311817898347365 0 0.00858663918942126 0 0 0.0292697204741695 0
"моментов" 0 0.0193704600484262 0 0 0.0101957585644372 0.00858663918942126 0.00634920634920635 0.00581868963109508 0.0219522903556271 0
"моменты" 0.0184672206832872 0.00968523002421308 0 0 0 0 0 0.0174560688932852 0.00731743011854237 0.0118028917084686
"мышечным" 0 0 0 0 0 0 0.0317460317460317 0.0232747585243803 0 0
"мышцами" 0 0 0 0 0 0 0.0317460317460317 0.0232747585243803 0 0
"назначения" 0 0 0.00662207800807894 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"называемых" 0 0 0.0198662340242368 0 0 0.0171732783788425 0.0126984126984127 0 0.00731743011854237 0.00590144585423429
"называют" 0 0 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0.0126984126984127 0.0174560688932852 0 0.00590144585423429
"напряжения" 0.00923361034164358 0 0 0 0.0101957585644372 0.0429331959471063 0 0.00581868963109508 0.00731743011854237 0
"некоторое" 0 0 0 0.0207878598898243 0.0203915171288744 0.00858663918942126 0 0 0.0146348602370847 0.0118028917084686
"немало" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0207878598898243 0.0203915171288744 0.0171732783788425 0 0 0 0
"никто" 0 0 0.0132441560161579 0.0103939299449122 0 0 0.0253968253968254 0.0116373792621902 0 0
"ничуть" 0.0277008310249307 0.0193704600484262 0.0264883120323157 0 0 0 0 0 0 0
"ногах" 0 0 0.0132441560161579 0 0 0 0.0317460317460317 0.00581868963109508 0 0.00590144585423429
"обезглавленной" 0 0 0 0 0 0 0.0571428571428571 0 0 0
"общественная" 0 0.0774818401937046 0.00662207800807894 0 0 0 0 0 0 0
"общество" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0 0 0 0.0380952380952381 0 0 0
"общий" 0 0.00968523002421308 0 0 0.0203915171288744 0 0 0.00581868963109508 0.00731743011854237 0.0236057834169371
"объяснения" 0 0 0 0 0 0 0.019047619047619 0.0116373792621902 0.0292697204741695 0
"обязательно" 0 0.00968523002421308 0.00662207800807894 0.0207878598898243 0.0101957585644372 0 0 0 0 0.0236057834169371
"одновременности" 0.00923361034164358 0 0 0.0311817898347365 0.0305872756933116 0 0 0 0.0146348602370847 0
"оказываются" 0.00923361034164358 0.00968523002421308 0 0 0.0101957585644372 0.00858663918942126 0 0 0.0292697204741695 0.00590144585423429
"основной" 0.00923361034164358 0.00968523002421308 0 0.0415757197796487 0.0305872756933116 0 0 0 0 0
"основным" 0 0.0484261501210654 0 0.0103939299449122 0.0203915171288744 0 0 0.00581868963109508 0 0
"основу" 0.0184672206832872 0.00968523002421308 0 0 0 0 0 0.0290934481554754 0.00731743011854237 0
"особый" 0.0184672206832872 0 0.00662207800807894 0.0103939299449122 0.0203915171288744 0.0171732783788425 0 0 0.00731743011854237 0
"осуществление" 0.0184672206832872 0.0290556900726392 0.00662207800807894 0.0103939299449122 0.0101957585644372 0 0 0 0.00731743011854237 0
"открывается" 0 0 0.0132441560161579 0.0103939299449122 0.0101957585644372 0 0 0 0.0146348602370847 0.0177043375627029
"относятся" 0 0.0193704600484262 0.00662207800807894 0 0 0 0.0317460317460317 0.00581868963109508 0 0
"отражательных" 0 0 0 0 0 0 0.0571428571428571 0 0 0
"парабиозе" 0 0 0 0 0 0 0 0 0.00731743011854237 0.0472115668338743
"первую" 0 0.00968523002421308 0 0 0 0 0.00634920634920635 0.00581868963109508 0.0146348602370847 0.0236057834169371
"передача" 0.0277008310249307 0 0.0331103900403947 0 0 0 0 0 0.00731743011854237 0
"перепонки" 0 0 0 0 0 0 0.0380952380952381 0.0174560688932852 0 0
"перестает" 0.00923361034164358 0 0 0 0.0101957585644372 0.0171732783788425 0.019047619047619 0 0.00731743011854237 0.00590144585423429
"переходит" 0.0369344413665743 0 0 0 0 0.00858663918942126 0 0.00581868963109508 0.00731743011854237 0.0118028917084686
"пищи" 0.00923361034164358 0.00968523002421308 0 0.0103939299449122 0.0203915171288744 0.0171732783788425 0 0 0.00731743011854237 0.00590144585423429
"поводов" 0 0 0.00662207800807894 0 0 0 0 0 0.0292697204741695 0.0236057834169371
"повторением" 0 0 0 0 0 0.034346556757685 0.00634920634920635 0.0232747585243803 0 0
"повторяются" 0 0 0.00662207800807894 0 0.0203915171288744 0 0.00634920634920635 0.0290934481554754 0 0
"подвергается" 0 0.0290556900726392 0.0132441560161579 0.0103939299449122 0.0101957585644372 0 0.00634920634920635 0.00581868963109508 0 0
"подробно" 0 0.00968523002421308 0.0132441560161579 0.0103939299449122 0 0 0.019047619047619 0.00581868963109508 0 0.00590144585423429
"показывают" 0 0.0193704600484262 0 0 0 0.00858663918942126 0.0317460317460317 0.00581868963109508 0 0
"поколений" 0.0831024930747922 0 0 0 0 0 0 0 0 0
"половой" 0 0 0 0 0.0407830342577488 0 0 0.00581868963109508 0.0219522903556271 0.00590144585423429
"понимание" 0 0 0 0.0415757197796487 0.0101957585644372 0.0171732783788425 0 0 0.0146348602370847 0
"последним" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0 0 0 0.0126984126984127 0.0174560688932852 0.00731743011854237 0
"последняя" 0.0184672206832872 0 0.00662207800807894 0 0 0 0.019047619047619 0.0174560688932852 0 0
"постоянного" 0.0184672206832872 0 0 0.0103939299449122 0.0203915171288744 0.0257599175682638 0 0 0 0.00590144585423429
"постоянные" 0 0 0.00662207800807894 0 0.0203915171288744 0.00858663918942126 0 0.00581868963109508 0.00731743011854237 0.0177043375627029
"почве" 0.00923361034164358 0.0387409200968523 0.0132441560161579 0 0.0203915171288744 0 0 0 0 0
"почву" 0.0277008310249307 0.00968523002421308 0.0132441560161579 0.0103939299449122 0.0101957585644372 0 0 0 0 0.00590144585423429
"появляется" 0 0 0 0.0207878598898243 0.0203915171288744 0 0 0.00581868963109508 0 0.0236057834169371
"прежний" 0 0 0 0 0 0.0171732783788425 0.00634920634920635 0 0.0292697204741695 0.0118028917084686
"прибавить" 0 0 0 0 0 0.0601064743259488 0 0.00581868963109508 0 0.00590144585423429
"прививание" 0 0 0.0595987020727104 0 0 0 0 0 0 0
"прием" 0 0.00968523002421308 0 0.0103939299449122 0.0101957585644372 0.0515198351365276 0 0 0 0
"признак" 0 0 0 0 0 0.00858663918942126 0 0.0174560688932852 0 0.0295072292711714
"примера" 0 0.00968523002421308 0.00662207800807894 0 0.0101957585644372 0 0.019047619047619 0.0174560688932852 0 0
"принимать" 0 0 0 0.0103939299449122 0.0203915171288744 0.00858663918942126 0.019047619047619 0.00581868963109508 0 0.00590144585423429
"про" 0 0.00968523002421308 0.00662207800807894 0 0 0 0.00634920634920635 0.0174560688932852 0.0146348602370847 0.00590144585423429
"продолжительности" 0 0 0.00662207800807894 0 0.0101957585644372 0.0171732783788425 0.019047619047619 0.0116373792621902 0 0
"продукт" 0.0184672206832872 0 0 0 0.0101957585644372 0 0.0126984126984127 0.00581868963109508 0.0146348602370847 0.00590144585423429
"противодействия" 0.0184672206832872 0 0.0132441560161579 0 0 0.00858663918942126 0.019047619047619 0 0 0.00590144585423429
"психология" 0.00923361034164358 0.00968523002421308 0.0264883120323157 0.0103939299449122 0.0203915171288744 0 0 0 0 0
"равных" 0 0.0193704600484262 0 0 0 0 0 0.0116373792621902 0.00731743011854237 0.0236057834169371
"ради" 0.0184672206832872 0 0.00662207800807894 0.0207878598898243 0 0.00858663918942126 0 0.00581868963109508 0.00731743011854237 0.00590144585423429
"развить" 0 0.0193704600484262 0.00662207800807894 0 0 0 0.00634920634920635 0.0174560688932852 0 0.0118028917084686
"разнообразных" 0.0184672206832872 0 0.00662207800807894 0 0.0203915171288744 0 0.0126984126984127 0.00581868963109508 0.00731743011854237 0
"рецепторов" 0 0 0 0.0519696497245609 0.0101957585644372 0.00858663918942126 0 0 0 0.0118028917084686
"руках" 0 0 0.00662207800807894 0.0311817898347365 0.0101957585644372 0.00858663918942126 0.00634920634920635 0.00581868963109508 0 0.00590144585423429
"руке" 0 0 0.0132441560161579 0 0 0 0.0126984126984127 0.0290934481554754 0 0
"самодеятельности" 0 0.0871670702179177 0 0 0 0 0 0 0 0
"свободно" 0 0.0290556900726392 0.0264883120323157 0 0 0 0.0126984126984127 0 0 0
"сгибание" 0 0 0 0 0 0 0 0.0290934481554754 0.0146348602370847 0.0118028917084686
"сделано" 0 0.00968523002421308 0 0 0.0101957585644372 0.0257599175682638 0 0.00581868963109508 0.0146348602370847 0.00590144585423429
"слабой" 0.00923361034164358 0 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0 0.00581868963109508 0.0219522903556271 0.00590144585423429
"следующие" 0 0 0 0.0103939299449122 0 0.00858663918942126 0.019047619047619 0.0174560688932852 0.00731743011854237 0
"сложности" 0 0 0 0.0415757197796487 0.0203915171288744 0 0 0.0174560688932852 0 0
"сложный" 0 0 0 0 0.0203915171288744 0.0171732783788425 0.00634920634920635 0.00581868963109508 0 0.0177043375627029
"слуховая" 0 0 0 0 0 0 0.00634920634920635 0.0465495170487606 0 0
"слуховое" 0 0 0.0132441560161579 0 0 0 0.019047619047619 0.0232747585243803 0 0
"слюнных" 0 0 0 0 0 0.0772797527047913 0 0 0 0
"слюны" 0 0 0 0.0103939299449122 0.0305872756933116 0.0257599175682638 0.00634920634920635 0 0 0.00590144585423429
"смертью" 0.0738688827331487 0 0.00662207800807894 0 0 0 0 0 0 0
"смысл" 0.00923361034164358 0.0193704600484262 0 0.0103939299449122 0.0101957585644372 0.00858663918942126 0 0 0.00731743011854237 0.0118028917084686
"события" 0 0.0193704600484262 0.00662207800807894 0 0 0.00858663918942126 0 0 0.0365871505927118 0
"сперва" 0 0 0.00662207800807894 0.0207878598898243 0.0203915171288744 0.034346556757685 0 0 0 0
"сравнению" 0.0184672206832872 0.0193704600484262 0 0.0103939299449122 0.0101957585644372 0.0171732783788425 0 0 0 0.00590144585423429
"сравнительно" 0 0.00968523002421308 0 0.0207878598898243 0 0.0257599175682638 0.0126984126984127 0 0 0.00590144585423429
"средних" 0 0 0.0397324680484736 0 0 0.00858663918942126 0.00634920634920635 0.00581868963109508 0 0
"станет" 0 0.00968523002421308 0.00662207800807894 0 0 0 0.0253968253968254 0 0.00731743011854237 0.0118028917084686
"станция" 0 0 0 0.0103939299449122 0 0 0 0 0.0219522903556271 0.0295072292711714
"страшные" 0.00923361034164358 0 0.0264883120323157 0 0 0 0.0126984126984127 0.0116373792621902 0 0
"стремление" 0.00923361034164358 0.00968523002421308 0 0 0 0 0.0126984126984127 0.0232747585243803 0 0.00590144585423429
"схемы" 0 0 0 0.0103939299449122 0 0 0.0126984126984127 0 0.0219522903556271 0.0177043375627029
"сходство" 0 0 0.0132441560161579 0 0 0 0.0253968253968254 0.0174560688932852 0 0
"текущие" 0 0 0 0 0 0 0 0 0.00731743011854237 0.0472115668338743
"типе" 0 0 0 0 0.0101957585644372 0.0686931135153701 0 0 0 0
"типу" 0 0 0 0 0 0.0171732783788425 0.00634920634920635 0 0.0292697204741695 0.0118028917084686
"тормозит" 0 0 0 0.0103939299449122 0 0.00858663918942126 0 0 0.0365871505927118 0.0118028917084686
"точек" 0.0184672206832872 0 0 0.0103939299449122 0 0.00858663918942126 0.00634920634920635 0.0174560688932852 0 0.00590144585423429
"третий" 0 0 0 0 0.0101957585644372 0.0257599175682638 0.0126984126984127 0.0116373792621902 0 0.00590144585423429
"труд" 0.0277008310249307 0.00968523002421308 0 0 0.0305872756933116 0 0 0 0.00731743011854237 0.00590144585423429
"ума" 0.0369344413665743 0.00968523002421308 0 0 0 0.0171732783788425 0.00634920634920635 0 0 0.00590144585423429
"умственного" 0.00923361034164358 0.0581113801452785 0.00662207800807894 0 0.0101957585644372 0 0 0 0 0
"фактора" 0 0 0.0132441560161579 0 0 0 0 0 0.0365871505927118 0.0118028917084686
"физиологи" 0 0 0 0.0415757197796487 0.0101957585644372 0 0.0126984126984127 0 0 0.0118028917084686
"физиологически" 0 0 0 0.0103939299449122 0.0203915171288744 0.00858663918942126 0.00634920634920635 0.00581868963109508 0 0.0177043375627029
"физиологическим" 0 0 0 0.0103939299449122 0.0203915171288744 0.00858663918942126 0.019047619047619 0 0 0.0118028917084686
"характеризуется" 0.00923361034164358 0 0 0 0 0 0.00634920634920635 0.0116373792621902 0.0219522903556271 0.0118028917084686
"ходьба" 0.00923361034164358 0 0 0 0 0 0.0507936507936508 0 0 0
"целым" 0 0.00968523002421308 0.0132441560161579 0.0103939299449122 0 0 0 0.0232747585243803 0 0.00590144585423429
"часов" 0 0.00968523002421308 0.0198662340242368 0 0 0 0.00634920634920635 0.0116373792621902 0.00731743011854237 0.00590144585423429
"черт" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0207878598898243 0.0305872756933116 0 0 0 0 0.00590144585423429
"чувствующий" 0.00923361034164358 0 0 0 0 0 0.0317460317460317 0.0116373792621902 0.00731743011854237 0
"элемент" 0 0 0.0264883120323157 0 0 0 0.0317460317460317 0 0 0
"энергий" 0.0646352723915051 0 0 0 0.0101957585644372 0 0 0 0.00731743011854237 0
"эпидемий" 0 0.00968523002421308 0.0529766240646315 0 0 0 0 0 0 0
"этажей" 0 0 0 0 0 0 0 0 0.0512220108297966 0.0118028917084686
"явлениях" 0 0.00968523002421308 0 0 0 0.0171732783788425 0.0126984126984127 0.00581868963109508 0.0146348602370847 0.00590144585423429
"явным" 0 0 0 0 0.0101957585644372 0 0.0126984126984127 0.0290934481554754 0 0.00590144585423429
"i" 0.00923361034164358 0 0 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"ii" 0.00923361034164358 0 0 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"peronei" 0 0 0 0 0 0 0 0 0.0658568710668813 0
"агент" 0 0 0 0.0207878598898243 0.0203915171288744 0.034346556757685 0 0 0 0
"акте" 0.00923361034164358 0 0.00662207800807894 0 0 0 0 0.0290934481554754 0 0.00590144585423429
"анализу" 0.00923361034164358 0 0 0.0207878598898243 0.0203915171288744 0.00858663918942126 0.00634920634920635 0.00581868963109508 0 0
"аппараты" 0 0 0.00662207800807894 0.0103939299449122 0 0.00858663918942126 0.0126984126984127 0.00581868963109508 0 0.0118028917084686
"бесконечно" 0 0 0 0 0.0203915171288744 0.00858663918942126 0.0126984126984127 0 0.0219522903556271 0
"биологически" 0 0 0 0 0 0.0171732783788425 0 0 0.0365871505927118 0.00590144585423429
"блага" 0.0554016620498615 0.0193704600484262 0 0 0 0 0 0 0 0
"большого" 0.0184672206832872 0 0.0132441560161579 0 0.0101957585644372 0 0 0.00581868963109508 0 0.0118028917084686
"большую" 0.00923361034164358 0 0 0 0 0.00858663918942126 0 0.00581868963109508 0.00731743011854237 0.0236057834169371
"будущее" 0.0277008310249307 0.0193704600484262 0 0 0.0101957585644372 0.00858663918942126 0 0 0 0.00590144585423429
"будущей" 0.00923361034164358 0.0387409200968523 0.00662207800807894 0 0 0 0.00634920634920635 0 0.00731743011854237 0
"вами" 0.00923361034164358 0 0 0 0 0 0.0126984126984127 0 0.00731743011854237 0.0236057834169371
"вариации" 0 0 0 0.0311817898347365 0.0101957585644372 0.0171732783788425 0.00634920634920635 0 0 0.00590144585423429
"величиной" 0.00923361034164358 0 0 0 0 0 0 0 0 0.04131012097964
"вечно" 0.0738688827331487 0 0 0 0 0 0 0 0 0
"веществ" 0.0277008310249307 0 0 0 0.0203915171288744 0.00858663918942126 0.00634920634920635 0 0.00731743011854237 0
"вид" 0.00923361034164358 0 0.0132441560161579 0.0103939299449122 0.0305872756933116 0 0 0.00581868963109508 0 0
"вида" 0 0 0 0 0.0407830342577488 0 0.0126984126984127 0.00581868963109508 0.00731743011854237 0
"видел" 0 0 0.00662207800807894 0.0207878598898243 0 0 0.0126984126984127 0.0116373792621902 0 0.00590144585423429
"видно" 0 0 0 0.0207878598898243 0.0203915171288744 0.0171732783788425 0 0 0.00731743011854237 0.00590144585423429
"внешнем" 0.0184672206832872 0 0 0 0.0101957585644372 0.00858663918942126 0 0.0232747585243803 0 0
"вниз" 0.00923361034164358 0 0 0 0.0203915171288744 0 0.0126984126984127 0.00581868963109508 0 0.0118028917084686
"внушений" 0 0 0.0529766240646315 0 0 0 0 0 0 0
"воз" 0 0.00968523002421308 0 0 0 0 0 0 0.0146348602370847 0.0295072292711714
"возбудимостью" 0 0 0 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"возбуждающих" 0 0 0 0 0.0101957585644372 0 0.00634920634920635 0 0.0365871505927118 0.00590144585423429
"войны" 0.0184672206832872 0.0484261501210654 0.00662207800807894 0 0 0 0 0 0 0
"воле" 0 0 0 0 0 0 0.0380952380952381 0.0116373792621902 0 0
"временная" 0.00923361034164358 0 0 0.0103939299449122 0.050978792822186 0 0 0 0 0.00590144585423429
"всякому" 0.00923361034164358 0 0.00662207800807894 0.0103939299449122 0 0 0.0253968253968254 0.00581868963109508 0 0
"входят" 0 0 0.0331103900403947 0 0 0 0.0126984126984127 0 0 0.00590144585423429
"вывод" 0 0.0193704600484262 0 0.0103939299449122 0 0 0 0 0.0365871505927118 0
"высоте" 0.00923361034164358 0 0 0.0103939299449122 0.0101957585644372 0.00858663918942126 0 0 0 0.0236057834169371
