"gener_mandelshtam_t0.1" "gener_mandelshtam_t0.3" "gener_mandelshtam_t0.5" "gener_mandelshtam_t0.7" "gener_mandelshtam_t1" "gener_nekrasov_t0.1" "gener_nekrasov_t0.3" "gener_nekrasov_t0.5" "gener_nekrasov_t0.7" "gener_nekrasov_t1" "natur_mandelshtam_b1" "natur_mandelshtam_b2" "natur_mandelshtam_b3" "natur_mandelshtam_b4" "natur_nekrasov_b1" "natur_nekrasov_b10" "natur_nekrasov_b11" "natur_nekrasov_b12" "natur_nekrasov_b2" "natur_nekrasov_b3" "natur_nekrasov_b4" "natur_nekrasov_b5" "natur_nekrasov_b6" "natur_nekrasov_b7" "natur_nekrasov_b8" "natur_nekrasov_b9"
"простые" 0 0.0235183443085607 0.02371072910492 0.0478640660524112 0 0 0 0.0105853710172542 0.0217367677426367 0 0 0 0.011125945705385 0 0 0 0.010082677959266 0 0 0.0106112054329372 0 0 0 0 0 0
"прошла" 0 0 0 0 0 0 0.0206058108386565 0 0 0.0222940586333742 0 0 0.011125945705385 0 0.0215982721382289 0 0.010082677959266 0.00955566172957477 0 0.0106112054329372 0.0105674733171299 0.0105652403592182 0 0 0.0102732689541812 0.0101327388793191
"прощай" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0334410879500613 0 0.0109277674571085 0 0 0 0.0437301847600306 0 0.00955566172957477 0.0110083663584324 0 0.0211349466342597 0.0105652403592182 0 0 0 0
"пью" 0 0 0 0.0119660165131028 0 0 0 0 0 0.0111470293166871 0.0157915515199368 0.0327833023713255 0.0222518914107699 0 0 0 0 0 0.0110083663584324 0 0 0 0 0 0.0410930758167249 0
"раб" 0 0 0 0 0.012156576707999 0 0 0 0.0108683838713183 0 0.00789577575996842 0 0.011125945705385 0 0.0107991360691145 0 0 0 0 0 0.0317024199513896 0.0316957210776545 0 0.0113186191284663 0.0205465379083624 0
"раньше" 0 0 0 0.0119660165131028 0.0243131534159981 0 0 0 0 0.0111470293166871 0.0236873272799052 0 0.011125945705385 0 0.0107991360691145 0 0.010082677959266 0.00955566172957477 0 0.0106112054329372 0 0.0105652403592182 0 0.0113186191284663 0 0
"река" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0.021855534914217 0 0.0125156445556946 0.0215982721382289 0.032797638570023 0 0 0.0110083663584324 0.0212224108658744 0 0.0105652403592182 0.00874967188730423 0 0 0
"родины" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0.0217367677426367 0 0 0 0 0 0 0 0.020165355918532 0.00955566172957477 0 0.0212224108658744 0.0211349466342597 0 0 0 0.0102732689541812 0.0202654777586382
"родные" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0.011125945705385 0 0 0.032797638570023 0.020165355918532 0 0 0.0106112054329372 0.0105674733171299 0 0 0.0113186191284663 0.0205465379083624 0
"розу" 0 0 0.02371072910492 0.0119660165131028 0.012156576707999 0 0 0 0 0 0.0315831030398737 0.0655666047426511 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"семьи" 0 0 0 0 0 0 0.0309087162579848 0.0317561130517625 0.0108683838713183 0 0 0 0 0.0250312891113892 0 0.0109325461900077 0 0 0.0110083663584324 0.0106112054329372 0 0 0 0 0.0205465379083624 0
"сети" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.0157915515199368 0.0109277674571085 0.011125945705385 0 0 0.0109325461900077 0.020165355918532 0 0.0110083663584324 0 0.0105674733171299 0 0.00874967188730423 0.0113186191284663 0 0.0202654777586382
"слове" 0 0 0 0 0.012156576707999 0 0.0103029054193283 0.0317561130517625 0.0108683838713183 0 0.00789577575996842 0 0 0 0 0 0 0.0191113234591495 0 0.0424448217317487 0.0105674733171299 0 0 0 0 0
"совет" 0 0 0 0 0 0 0 0.0211707420345083 0.0108683838713183 0 0.00789577575996842 0 0 0 0.0107991360691145 0 0.010082677959266 0.0191113234591495 0 0.0106112054329372 0.0105674733171299 0 0.0174993437746085 0.0226372382569327 0 0
"соломой" 0 0.0587958607714017 0.03556609365738 0.0358980495393084 0 0 0 0 0 0 0.0157915515199368 0 0 0 0 0 0 0 0 0 0 0 0 0.0113186191284663 0 0
"спала" 0 0.0117591721542803 0 0.0119660165131028 0 0 0.041211621677313 0 0.032605151613955 0 0 0.021855534914217 0 0 0 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0 0 0 0.0101327388793191
"сс" 0 0.0117591721542803 0.01185536455246 0 0 0 0 0 0 0 0.0236873272799052 0.021855534914217 0 0.0876095118898623 0 0 0 0 0 0 0 0 0 0 0 0
"станет" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.0157915515199368 0 0.011125945705385 0 0 0 0.020165355918532 0.00955566172957477 0.0220167327168648 0 0.0211349466342597 0 0 0.0226372382569327 0.0102732689541812 0
"старинный" 0 0.035277516462841 0.04742145820984 0 0 0 0 0.0105853710172542 0 0 0.00789577575996842 0 0 0.0250312891113892 0 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0.00874967188730423 0 0 0
"старой" 0 0 0 0 0.0243131534159981 0 0 0.0211707420345083 0.0108683838713183 0.0111470293166871 0.0157915515199368 0 0 0.0125156445556946 0 0 0 0 0 0.0318336162988115 0 0 0.00874967188730423 0 0 0.0101327388793191
"старости" 0 0 0 0 0 0 0 0.0317561130517625 0.032605151613955 0 0.00789577575996842 0 0 0 0.0107991360691145 0 0.010082677959266 0 0 0.0106112054329372 0 0 0 0.0226372382569327 0.0102732689541812 0.0101327388793191
"статьи" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0 0.0218650923800153 0.010082677959266 0.0286669851887243 0.055041831792162 0 0 0 0 0 0.0102732689541812 0.0101327388793191
"стекло" 0 0 0.04742145820984 0.0239320330262056 0.012156576707999 0 0 0 0 0 0.0157915515199368 0.021855534914217 0.0222518914107699 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"стих" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0.0222518914107699 0 0 0 0.020165355918532 0.0191113234591495 0.0110083663584324 0.0318336162988115 0 0.0105652403592182 0 0 0 0.0101327388793191
"странники" 0 0 0 0 0 0 0.0206058108386565 0.0423414840690166 0.0543419193565917 0.0334410879500613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"страстно" 0 0 0.01185536455246 0.0119660165131028 0 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0 0 0 0 0.010082677959266 0 0.0220167327168648 0.0106112054329372 0.0211349466342597 0.0211304807184363 0 0.0113186191284663 0 0
"суждено" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0.0333778371161549 0 0.0107991360691145 0.0109325461900077 0.010082677959266 0 0 0 0.0105674733171299 0.0211304807184363 0 0.0113186191284663 0.0102732689541812 0
"сурово" 0 0 0 0 0.012156576707999 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0.011125945705385 0 0 0.0218650923800153 0.010082677959266 0 0.0110083663584324 0.0106112054329372 0.0317024199513896 0 0.00874967188730423 0 0.0102732689541812 0
"сухой" 0 0.0117591721542803 0.01185536455246 0.0239320330262056 0.0364697301239971 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0.0375469336670839 0.0107991360691145 0 0 0 0 0.0106112054329372 0 0 0 0 0 0
"тайной" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0 0 0 0.0125156445556946 0.0107991360691145 0.0109325461900077 0.010082677959266 0.0191113234591495 0.0110083663584324 0 0.0105674733171299 0.0316957210776545 0 0 0.0102732689541812 0.0101327388793191
"также" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0 0 0.0215982721382289 0.0109325461900077 0 0.00955566172957477 0.0440334654337296 0.0106112054329372 0 0.0105652403592182 0 0.0113186191284663 0.0102732689541812 0
"такую" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0.0109277674571085 0 0.0125156445556946 0 0 0 0 0.0220167327168648 0 0.0105674733171299 0 0.00874967188730423 0.0226372382569327 0.0410930758167249 0
"тих" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0.011125945705385 0 0.0215982721382289 0 0.010082677959266 0 0.0110083663584324 0.0212224108658744 0 0.0211304807184363 0 0.0226372382569327 0.0205465379083624 0
"туманной" 0 0.0235183443085607 0.02371072910492 0.0239320330262056 0 0 0 0 0 0 0.0236873272799052 0 0.0222518914107699 0 0 0 0.010082677959266 0 0 0 0.0211349466342597 0 0 0 0 0
"увидел" 0 0 0 0 0 0 0 0.0211707420345083 0.0108683838713183 0 0.00789577575996842 0.0109277674571085 0 0 0 0.0109325461900077 0 0 0 0.0106112054329372 0 0.0211304807184363 0.0437483594365211 0 0 0
"угрюмый" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0302480338777979 0.0382226469182991 0.0220167327168648 0.0212224108658744 0.0211349466342597 0 0 0 0 0.0101327388793191
"украдкой" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0 0 0.011125945705385 0 0.0107991360691145 0 0.010082677959266 0 0.0110083663584324 0.0318336162988115 0.0211349466342597 0.0316957210776545 0 0 0 0
"улицы" 0 0 0.01185536455246 0.0119660165131028 0 0 0 0 0 0 0.0236873272799052 0.021855534914217 0.011125945705385 0.0250312891113892 0 0 0.020165355918532 0 0 0 0.0105674733171299 0 0 0 0.0102732689541812 0
"умею" 0 0 0.01185536455246 0.0478640660524112 0 0 0 0 0 0 0 0.0109277674571085 0.0222518914107699 0.0125156445556946 0 0.0109325461900077 0.010082677959266 0 0 0 0 0 0.00874967188730423 0.0226372382569327 0 0
"хватает" 0 0 0.01185536455246 0.0358980495393084 0.0364697301239971 0 0 0 0 0 0.0236873272799052 0 0 0.0125156445556946 0 0 0.010082677959266 0 0 0 0.0105674733171299 0 0.00874967188730423 0 0 0
"царевна" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0 0 0 0 0 0 0 0.0962463907603465 0.0113186191284663 0 0
"царства" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00955566172957477 0 0 0.0105674733171299 0.0105652403592182 0.0699973750984338 0.0226372382569327 0.0102732689541812 0
"царю" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.020165355918532 0 0 0 0.0317024199513896 0.0105652403592182 0.0524980313238254 0 0 0
"цели" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0 0.0109277674571085 0 0 0.0107991360691145 0.0109325461900077 0.010082677959266 0.00955566172957477 0.0110083663584324 0.0212224108658744 0.0211349466342597 0.0211304807184363 0 0 0 0
"чередой" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0.0107991360691145 0 0 0 0.0660501981505945 0 0.0211349466342597 0 0.0349986875492169 0 0 0
"черти" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0.0222940586333742 0 0 0 0 0 0 0.010082677959266 0 0 0 0 0.0316957210776545 0.0174993437746085 0 0 0.0405309555172763
"чужих" 0 0 0.01185536455246 0.0119660165131028 0.0364697301239971 0 0 0 0 0.0111470293166871 0.0157915515199368 0.021855534914217 0 0.0125156445556946 0.0107991360691145 0 0 0 0 0 0.0105674733171299 0 0 0.0113186191284663 0 0
"шепчет" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107991360691145 0.0218650923800153 0.010082677959266 0.00955566172957477 0 0.0106112054329372 0 0.0316957210776545 0.00874967188730423 0 0.0102732689541812 0.0303982166379572
"шутя" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0 0 0 0.010082677959266 0 0 0.0318336162988115 0 0 0.0262490156619127 0 0.0308198068625437 0.0101327388793191
"автор" 0 0 0 0 0 0 0 0.0105853710172542 0 0.0222940586333742 0 0 0 0.0125156445556946 0.0107991360691145 0 0.010082677959266 0.0382226469182991 0.0110083663584324 0 0 0 0 0.0113186191284663 0.0102732689541812 0
"бегут" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.00789577575996842 0.021855534914217 0 0.0125156445556946 0.0107991360691145 0 0.020165355918532 0.00955566172957477 0 0.0106112054329372 0.0211349466342597 0.0105652403592182 0 0 0 0
"бедняк" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0.011125945705385 0 0.0107991360691145 0 0.020165355918532 0 0 0.0424448217317487 0.0211349466342597 0 0 0.0113186191284663 0 0.0101327388793191
"беды" 0 0 0 0.0119660165131028 0 0 0 0 0.0108683838713183 0 0 0.0109277674571085 0.011125945705385 0 0 0 0 0.00955566172957477 0.0330250990752972 0 0 0.0105652403592182 0.0262490156619127 0 0 0.0101327388793191
"белом" 0 0 0.01185536455246 0 0 0 0 0 0.0217367677426367 0.0222940586333742 0 0 0.0222518914107699 0.0125156445556946 0 0.0218650923800153 0.010082677959266 0.00955566172957477 0 0 0 0 0 0.0113186191284663 0 0
"беспечной" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0.0434735354852733 0 0 0 0 0 0 0 0 0 0.0110083663584324 0.0106112054329372 0.0317024199513896 0.0105652403592182 0.00874967188730423 0 0 0
"бледный" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0.00789577575996842 0 0 0 0 0 0 0.00955566172957477 0 0.0212224108658744 0.0317024199513896 0 0.00874967188730423 0.0113186191284663 0.0102732689541812 0.0101327388793191
"богатый" 0 0 0.01185536455246 0 0 0 0.0206058108386565 0.0211707420345083 0.032605151613955 0 0 0.0109277674571085 0 0 0 0 0 0 0 0.0106112054329372 0.0105674733171299 0.0105652403592182 0 0 0.0102732689541812 0
"богом" 0 0 0 0 0 0 0 0.0105853710172542 0.0217367677426367 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.020165355918532 0.00955566172957477 0 0 0.0317024199513896 0 0 0.0113186191284663 0 0.0101327388793191
"боль" 0 0 0.02371072910492 0.0239320330262056 0.012156576707999 0 0 0 0 0 0.0236873272799052 0 0.011125945705385 0.0250312891113892 0 0 0 0 0 0 0 0.0105652403592182 0 0.0113186191284663 0 0
"бороде" 0 0.0117591721542803 0.03556609365738 0.0358980495393084 0 0 0 0.0211707420345083 0 0 0 0.021855534914217 0 0 0 0.0109325461900077 0 0 0 0 0.0105674733171299 0 0 0 0 0
"бури" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250312891113892 0 0 0 0 0.0220167327168648 0.0212224108658744 0.0211349466342597 0.0422609614368727 0 0.0113186191284663 0 0
"бурю" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0 0 0 0.0107991360691145 0.0218650923800153 0 0.00955566172957477 0.0330250990752972 0 0 0.0105652403592182 0.00874967188730423 0.0113186191284663 0.0102732689541812 0.0101327388793191
"вдаль" 0 0 0.02371072910492 0 0 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0.0222518914107699 0.0250312891113892 0.0107991360691145 0 0 0 0 0 0.0105674733171299 0.0105652403592182 0 0.0113186191284663 0 0
"ведут" 0 0 0 0.0119660165131028 0 0 0 0.0105853710172542 0.0108683838713183 0 0 0 0.0222518914107699 0 0 0 0 0.00955566172957477 0.0110083663584324 0 0 0 0.0349986875492169 0 0.0102732689541812 0.0101327388793191
"ведьмы" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0334410879500613 0 0.0109277674571085 0 0 0 0 0 0 0 0 0 0.0105652403592182 0.0612477032111296 0 0 0
"вековой" 0 0 0 0 0 0 0.0206058108386565 0.0211707420345083 0 0.0111470293166871 0 0 0.011125945705385 0 0 0 0 0.0191113234591495 0 0.0106112054329372 0.0211349466342597 0 0 0.0113186191284663 0 0.0101327388793191
"велел" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0 0.0111470293166871 0 0 0 0 0.0107991360691145 0.0109325461900077 0 0 0.0220167327168648 0 0 0.0105652403592182 0.0262490156619127 0.0113186191284663 0 0.0101327388793191
"великие" 0 0 0 0 0 0 0.0103029054193283 0 0.032605151613955 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.020165355918532 0 0.0220167327168648 0.0106112054329372 0 0 0 0.0113186191284663 0 0.0101327388793191
"великого" 0 0 0.02371072910492 0 0 0 0.0103029054193283 0.0211707420345083 0.0108683838713183 0.0111470293166871 0 0 0 0 0.0107991360691145 0 0.010082677959266 0 0 0 0.0317024199513896 0 0 0.0113186191284663 0 0
"величаво" 0 0 0 0 0 0 0.0206058108386565 0.0423414840690166 0 0 0 0 0 0.0125156445556946 0 0.0109325461900077 0 0.00955566172957477 0 0.0106112054329372 0.0211349466342597 0 0 0 0 0.0101327388793191
"веры" 0 0 0 0 0 0 0 0 0.0217367677426367 0 0.00789577575996842 0 0.011125945705385 0 0 0 0.010082677959266 0.0191113234591495 0.0110083663584324 0 0.0422698932685195 0 0 0 0.0102732689541812 0
"веселой" 0 0 0.01185536455246 0 0 0 0.0309087162579848 0.0423414840690166 0 0.0111470293166871 0 0 0.011125945705385 0 0 0 0 0 0 0 0.0105674733171299 0 0 0.0113186191284663 0.0102732689541812 0
"взором" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0.0107991360691145 0 0.010082677959266 0.00955566172957477 0 0 0.0211349466342597 0.0211304807184363 0.00874967188730423 0 0.0308198068625437 0.0101327388793191
"висит" 0 0 0.01185536455246 0 0 0 0 0.0105853710172542 0 0 0.0157915515199368 0 0.011125945705385 0.0125156445556946 0 0.0218650923800153 0 0 0.0110083663584324 0.0106112054329372 0.0211349466342597 0 0 0 0.0102732689541812 0
"возможно" 0 0 0 0 0 0 0 0.0211707420345083 0.0434735354852733 0.0111470293166871 0 0 0 0 0.0215982721382289 0.0109325461900077 0.010082677959266 0 0 0 0 0 0 0.0113186191284663 0 0.0101327388793191
"ворот" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0 0.0157915515199368 0.0109277674571085 0 0 0 0.032797638570023 0.010082677959266 0.00955566172957477 0 0 0 0 0.00874967188730423 0 0.0102732689541812 0.0101327388793191
"высоко" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0.032605151613955 0 0 0 0.011125945705385 0 0 0 0.010082677959266 0 0 0.0212224108658744 0.0317024199513896 0.0105652403592182 0 0 0 0
"глава" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431965442764579 0 0 0 0 0 0.0105674733171299 0 0.0699973750984338 0 0 0
"глубокий" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0.0105853710172542 0 0 0.00789577575996842 0.0109277674571085 0 0 0.0107991360691145 0 0 0.00955566172957477 0.0110083663584324 0.0212224108658744 0 0 0 0 0.0308198068625437 0
"глядеть" 0 0.0117591721542803 0 0 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0.0109277674571085 0.011125945705385 0 0.0107991360691145 0.0109325461900077 0 0.00955566172957477 0 0.0318336162988115 0 0.0105652403592182 0 0 0 0.0101327388793191
"гость" 0 0 0 0.0239320330262056 0.012156576707999 0 0 0 0 0.0222940586333742 0 0.0109277674571085 0 0.0125156445556946 0 0 0 0.0191113234591495 0.0220167327168648 0.0106112054329372 0 0.0105652403592182 0 0 0 0
"гремит" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.00789577575996842 0 0 0 0 0.0218650923800153 0.020165355918532 0.0286669851887243 0 0 0 0.0211304807184363 0.00874967188730423 0.0113186191284663 0 0
"грехи" 0 0 0 0.0119660165131028 0 0 0 0.0105853710172542 0.0108683838713183 0.0111470293166871 0 0 0 0.0250312891113892 0 0.0218650923800153 0.010082677959266 0 0 0.0106112054329372 0 0.0105652403592182 0.0174993437746085 0 0 0
"грозной" 0 0.0117591721542803 0.03556609365738 0 0 0 0.0206058108386565 0 0 0.0111470293166871 0 0 0 0 0 0 0.010082677959266 0 0.0110083663584324 0 0.0211349466342597 0.0105652403592182 0 0.0113186191284663 0 0
"губами" 0 0 0.01185536455246 0.0239320330262056 0.0486263068319961 0 0 0 0 0 0.00789577575996842 0 0.0445037828215398 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"губернии" 0 0 0 0 0 0 0 0.0105853710172542 0.0217367677426367 0.0111470293166871 0 0 0 0 0.0323974082073434 0 0 0 0 0.0106112054329372 0 0.0105652403592182 0 0.0113186191284663 0.0205465379083624 0.0101327388793191
"движенье" 0 0 0.01185536455246 0 0 0 0 0.0105853710172542 0 0 0 0.0327833023713255 0.0222518914107699 0 0.0215982721382289 0 0.010082677959266 0 0.0110083663584324 0 0.0105674733171299 0 0 0 0 0.0101327388793191
"деве" 0 0 0.01185536455246 0 0.012156576707999 0 0 0 0.0108683838713183 0.0111470293166871 0 0.0109277674571085 0 0.0250312891113892 0 0.0109325461900077 0.010082677959266 0 0.0110083663584324 0 0.0105674733171299 0 0.00874967188730423 0 0.0102732689541812 0
"деревни" 0 0 0 0 0 0 0 0.0105853710172542 0.0217367677426367 0.0111470293166871 0 0 0 0 0 0.0218650923800153 0 0 0 0 0.0211349466342597 0 0 0 0.0205465379083624 0.0303982166379572
"деревянный" 0 0.0117591721542803 0.04742145820984 0 0.012156576707999 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0.011125945705385 0.0250312891113892 0 0 0 0 0 0 0 0 0 0.0113186191284663 0 0
"детский" 0 0 0.01185536455246 0 0 0 0 0.0211707420345083 0.0108683838713183 0 0.0157915515199368 0.021855534914217 0.011125945705385 0 0.0107991360691145 0.0109325461900077 0 0 0.0110083663584324 0 0.0105674733171299 0 0 0 0 0
"дна" 0 0 0 0 0.012156576707999 0 0 0.0105853710172542 0.0108683838713183 0 0 0.0109277674571085 0 0 0 0 0 0.00955566172957477 0.0220167327168648 0.0212224108658744 0 0 0.00874967188730423 0 0 0.0303982166379572
"добрая" 0 0 0 0.0239320330262056 0.012156576707999 0 0.0103029054193283 0.0105853710172542 0.0108683838713183 0.0111470293166871 0.0157915515199368 0 0 0 0 0 0 0 0.0220167327168648 0 0 0 0 0 0.0205465379083624 0
"довольны" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0 0 0 0 0 0.0107991360691145 0 0 0 0.0660501981505945 0 0 0 0.0174993437746085 0.0113186191284663 0.0102732689541812 0
"долгий" 0 0 0 0 0 0 0.041211621677313 0.0105853710172542 0 0 0.00789577575996842 0 0 0 0.0107991360691145 0 0 0 0.0110083663584324 0.0318336162988115 0.0105674733171299 0 0.00874967188730423 0 0 0
"домах" 0 0 0 0 0 0 0.0721203379352977 0 0.0217367677426367 0.0111470293166871 0.00789577575996842 0 0 0 0 0 0 0.00955566172957477 0 0 0 0 0.00874967188730423 0 0 0
"дрожат" 0 0 0.01185536455246 0.0119660165131028 0 0 0 0 0.0434735354852733 0.0111470293166871 0 0 0.0222518914107699 0.0125156445556946 0.0107991360691145 0 0 0 0 0 0.0105674733171299 0 0 0.0113186191284663 0 0
"думай" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0.0604960677555959 0.00955566172957477 0.0110083663584324 0.0212224108658744 0 0 0.00874967188730423 0.0113186191284663 0 0
"думать" 0 0 0 0 0.012156576707999 0 0 0.0105853710172542 0.0108683838713183 0.0111470293166871 0.00789577575996842 0 0 0 0 0 0.010082677959266 0.0191113234591495 0.0110083663584324 0.0106112054329372 0 0 0.0174993437746085 0 0 0.0101327388793191
"душ" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.0236873272799052 0 0 0 0.0215982721382289 0 0 0 0 0 0.0317024199513896 0.0105652403592182 0 0.0113186191284663 0.0205465379083624 0
"едут" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0.0250312891113892 0.0215982721382289 0 0.010082677959266 0.00955566172957477 0 0 0 0 0.0349986875492169 0.0113186191284663 0 0.0101327388793191
"желтой" 0 0 0.04742145820984 0.0358980495393084 0.012156576707999 0 0 0 0 0 0.00789577575996842 0.021855534914217 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0.0102732689541812 0
"жили" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0.0375469336670839 0 0 0.010082677959266 0 0 0.0106112054329372 0.0105674733171299 0 0.0174993437746085 0.0226372382569327 0.0102732689541812 0
"забот" 0 0.0117591721542803 0 0.0119660165131028 0.012156576707999 0 0 0 0 0.0111470293166871 0 0.021855534914217 0 0 0.0107991360691145 0 0 0.00955566172957477 0 0.0318336162988115 0 0.0211304807184363 0 0 0 0
"заботы" 0 0 0 0 0.012156576707999 0 0 0.0105853710172542 0.032605151613955 0 0 0 0 0 0.0107991360691145 0.0109325461900077 0.010082677959266 0.00955566172957477 0.0220167327168648 0 0.0211349466342597 0 0 0 0 0
"законы" 0 0.0117591721542803 0.04742145820984 0.0239320330262056 0.012156576707999 0 0 0 0 0 0.0157915515199368 0.0109277674571085 0 0 0 0 0 0.00955566172957477 0 0 0 0 0.00874967188730423 0 0 0
"замечает" 0 0 0.02371072910492 0.0239320330262056 0.012156576707999 0 0 0.0423414840690166 0 0.0111470293166871 0 0.0109277674571085 0 0 0 0.0109325461900077 0 0.00955566172957477 0 0 0 0 0 0 0 0
"зеленой" 0 0.0235183443085607 0.01185536455246 0.0239320330262056 0.012156576707999 0 0 0 0 0 0.0315831030398737 0.0109277674571085 0.011125945705385 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"зерно" 0 0 0 0.0119660165131028 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0.011125945705385 0 0 0.032797638570023 0 0.00955566172957477 0.0110083663584324 0.0106112054329372 0.0105674733171299 0.0105652403592182 0 0 0.0102732689541812 0
"зовет" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0 0.0218650923800153 0.010082677959266 0 0.0220167327168648 0.0212224108658744 0.0211349466342597 0 0 0.0226372382569327 0 0.0101327388793191
"именем" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.0236873272799052 0 0 0 0.0107991360691145 0 0.010082677959266 0.0191113234591495 0.0220167327168648 0.0106112054329372 0.0105674733171299 0 0 0.0113186191284663 0 0
"искать" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0 0 0 0 0.0109325461900077 0.020165355918532 0 0.0110083663584324 0 0.0317024199513896 0.0211304807184363 0.0174993437746085 0 0 0.0101327388793191
"июля" 0 0 0 0 0.012156576707999 0 0 0 0 0 0 0.0327833023713255 0 0.0375469336670839 0 0 0 0.00955566172957477 0 0.0106112054329372 0.0211349466342597 0 0 0 0.0205465379083624 0
"казни" 0 0 0 0.0119660165131028 0.0364697301239971 0 0 0.0211707420345083 0 0 0.00789577575996842 0.021855534914217 0.011125945705385 0 0 0 0 0 0 0.0106112054329372 0 0.0105652403592182 0 0 0 0.0101327388793191
"картины" 0 0 0.01185536455246 0 0.012156576707999 0 0 0.0105853710172542 0 0 0 0.0109277674571085 0 0 0 0.0218650923800153 0.010082677959266 0 0 0 0.0317024199513896 0.0105652403592182 0 0.0113186191284663 0 0.0101327388793191
"кисель" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0.0250312891113892 0 0 0.10082677959266 0 0 0 0 0 0 0 0 0
"коленим" 0.0383043922369765 0.0823142050799624 0.03556609365738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"которую" 0 0 0 0 0 0 0 0 0 0 0 0.0109277674571085 0.011125945705385 0.0125156445556946 0.0215982721382289 0.0218650923800153 0 0.00955566172957477 0 0.0212224108658744 0 0 0.00874967188730423 0.0113186191284663 0 0.0101327388793191
"красавицы" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0.0222940586333742 0.00789577575996842 0 0 0.0125156445556946 0 0 0 0 0.0110083663584324 0 0.0211349466342597 0 0 0.0226372382569327 0.0205465379083624 0
