"berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "lenin_imp" "lenin_mat" "solovjev_nachala" "solovjev_opravdanie"
"внешнем" 0.00263744378947924 0.00202304245354589 0.00356036600562538 0.00557289344627731 0.00410939201545131 0.00120455804765232 0.00457774149493778 0 0.0041763244168807 0.0358282292324228 0.00217632592657076
"дней" 0.00527488757895847 0.00404608490709178 0.00712073201125076 0 0.00513674001931414 0.00843190633356621 0.00915548298987556 0.00739207569485511 0.00208816220844035 0 0.00435265185314153
"дурной" 0.00527488757895847 0.0212419457622318 0.00178018300281269 0 0 0.00481823219060927 0.000762956915822963 0 0 0 0.0108816296328538
"европа" 0.00659360947369809 0.00101152122677294 0.00356036600562538 0.0111457868925546 0.0287657441081592 0 0 0.0184801892371378 0 0.00341221230784979 0.000725441975523588
"задачу" 0.00527488757895847 0.00606912736063766 0.00356036600562538 0.0167186803388319 0.00410939201545131 0.00240911609530463 0.00381478457911482 0 0.00208816220844035 0.00511831846177469 0.0108816296328538
"заранее" 0.00131872189473962 0 0.00356036600562538 0 0 0.0120455804765232 0.00686661224240667 0 0.00208816220844035 0.00682442461569959 0.0130579555594246
"идеализму" 0 0 0 0 0.00102734800386283 0 0.000762956915822963 0 0.0448954874814676 0.0017061061539249 0
"имеющее" 0.00263744378947924 0.00505760613386472 0.00356036600562538 0 0.00308204401158849 0.00481823219060927 0.00457774149493778 0 0.00104408110422018 0.0272976984627984 0.00507809382866511
"иным" 0.00791233136843771 0.00404608490709178 0.00356036600562538 0 0.00308204401158849 0.00361367414295695 0.00991843990569853 0 0.00522040552110088 0.0136488492313992 0.00145088395104718
"истинным" 0.00131872189473962 0.00101152122677294 0.00890091501406345 0.0111457868925546 0.00616408802317697 0.0072273482859139 0.00381478457911482 0 0.00208816220844035 0.0102366369235494 0.00870530370628305
"й" 0 0 0 0.100312082032992 0.0102734800386283 0 0.00610365532658371 0 0.0104408110422018 0 0
"какими" 0.00263744378947924 0.00101152122677294 0.00712073201125076 0.00557289344627731 0.00513674001931414 0.00843190633356621 0.00534069841076074 0.00369603784742756 0.0135730543548623 0 0.00362720987761794
"каковы" 0 0.00101152122677294 0 0.0111457868925546 0.0184922640695309 0.00481823219060927 0.00152591383164593 0.00369603784742756 0.00313224331266053 0.00341221230784979 0.00943074568180664
"конкретной" 0.0131872189473962 0.00101152122677294 0.0106810980168761 0 0 0.00843190633356621 0.0137332244848133 0.00739207569485511 0 0.00341221230784979 0
"лично" 0.00131872189473962 0.00202304245354589 0 0 0.00308204401158849 0.00240911609530463 0.00534069841076074 0 0.00835264883376141 0.0017061061539249 0.0159597234615189
"направлений" 0.00659360947369809 0.00202304245354589 0.00712073201125076 0 0 0.00120455804765232 0.00305182766329185 0.00369603784742756 0.024013865397064 0.00853053076962449 0.000725441975523588
"началами" 0.0210995503158339 0 0.023142379036565 0 0.00205469600772566 0 0.00152591383164593 0 0 0.0136488492313992 0.00362720987761794
"объективного" 0.00395616568421886 0 0.00178018300281269 0 0 0.00120455804765232 0.00381478457911482 0 0.017749378771743 0.0255915923088735 0.00290176790209435
"объяснение" 0 0.00101152122677294 0.00356036600562538 0 0.00308204401158849 0.00602279023826158 0.0167850521481052 0 0.00522040552110088 0.00341221230784979 0.00435265185314153
"онстантино" 0 0 0 0 0.0472580081776901 0 0 0 0 0 0
"органов" 0 0.00202304245354589 0 0 0.00308204401158849 0.0108410224288708 0.0122073106531674 0 0.00939672993798158 0.00341221230784979 0.00362720987761794
"осуществить" 0.00527488757895847 0.00404608490709178 0.0178018300281269 0 0.00308204401158849 0.00240911609530463 0.00152591383164593 0 0 0.00682442461569959 0.012332513583901
"отдельного" 0 0.00101152122677294 0.00178018300281269 0.00557289344627731 0.00102734800386283 0.00120455804765232 0.00991843990569853 0 0.00626448662532106 0.00682442461569959 0.0130579555594246
"отрицательное" 0.00395616568421886 0.00505760613386472 0.00178018300281269 0 0.0071914360270398 0.00120455804765232 0.00228887074746889 0 0.00208816220844035 0.0187671676931739 0.00943074568180664
"полноте" 0.00791233136843771 0.00606912736063766 0.00534054900843807 0.00557289344627731 0.0113008280424911 0.00481823219060927 0.00610365532658371 0 0 0.00341221230784979 0.00362720987761794
"получается" 0.00131872189473962 0 0.00890091501406345 0 0.00205469600772566 0.00843190633356621 0.00228887074746889 0.0369603784742756 0.00939672993798158 0.00853053076962449 0.00290176790209435
"последним" 0.00131872189473962 0.0101152122677294 0.00712073201125076 0.00557289344627731 0.00821878403090263 0.00481823219060927 0.00305182766329185 0.00369603784742756 0.00730856772954123 0.00511831846177469 0.00217632592657076
"предания" 0.0131872189473962 0.00303456368031883 0.0409442090646919 0 0.00410939201545131 0 0 0 0 0 0.00435265185314153
"предприятий" 0 0 0 0 0 0 0 0.16632170313424 0 0 0.000725441975523588
"признания" 0.00131872189473962 0.00505760613386472 0.00534054900843807 0.00557289344627731 0.00410939201545131 0.00240911609530463 0.00305182766329185 0.00369603784742756 0.0156612165633026 0.00341221230784979 0.0058035358041887
"разделение" 0.00527488757895847 0.00505760613386472 0 0.0111457868925546 0.0102734800386283 0.00843190633356621 0 0.0110881135422827 0.00104408110422018 0.0102366369235494 0.0058035358041887
"разрешение" 0.00923105326317733 0 0.0409442090646919 0.0111457868925546 0.00821878403090263 0.00120455804765232 0.000762956915822963 0.00369603784742756 0 0.0017061061539249 0.00145088395104718
"ранее" 0 0 0.00534054900843807 0 0.00308204401158849 0.0192729287624371 0.0137332244848133 0.00369603784742756 0 0.00511831846177469 0.00145088395104718
"религиозные" 0.0158246627368754 0.0121382547212753 0.00712073201125076 0 0.00102734800386283 0.00602279023826158 0.00381478457911482 0 0.00313224331266053 0.00341221230784979 0.00145088395104718
"рост" 0.0158246627368754 0.00404608490709178 0.00356036600562538 0 0 0.00240911609530463 0.00305182766329185 0.0517445298639858 0.00313224331266053 0 0.00362720987761794
"свободная" 0.00131872189473962 0.0151728184015942 0.00712073201125076 0 0 0.00120455804765232 0.000762956915822963 0.0258722649319929 0 0.0221793800010237 0.00290176790209435
"служение" 0.00395616568421886 0.00202304245354589 0 0 0.0277383961042964 0.00120455804765232 0.00152591383164593 0 0 0 0.00797986173075946
"случайно" 0.017143384631615 0.00202304245354589 0.0106810980168761 0 0 0.00602279023826158 0.00686661224240667 0.00739207569485511 0.00208816220844035 0.00341221230784979 0.00362720987761794
"социальный" 0.0369242130527093 0.00303456368031883 0 0 0.00205469600772566 0 0 0.00369603784742756 0.0104408110422018 0 0.00145088395104718
"страх" 0 0.01719586085514 0.00178018300281269 0 0.0102734800386283 0.00843190633356621 0.00152591383164593 0 0 0 0.00652897777971229
"строй" 0.0290118816842716 0.00606912736063766 0.00178018300281269 0 0 0.00361367414295695 0.00381478457911482 0 0 0.0017061061539249 0.0058035358041887
"строя" 0.027693159789532 0.00101152122677294 0.00356036600562538 0 0.00102734800386283 0.00240911609530463 0.00305182766329185 0 0.00104408110422018 0.0017061061539249 0.00943074568180664
"творческим" 0.0131872189473962 0.0273110731228695 0.00534054900843807 0 0 0 0.00228887074746889 0 0 0.00341221230784979 0.000725441975523588
"умом" 0.00131872189473962 0.00101152122677294 0.00356036600562538 0.00557289344627731 0.00205469600772566 0.00481823219060927 0.00534069841076074 0 0.00208816220844035 0.0358282292324228 0.00362720987761794
"учению" 0.00395616568421886 0.00606912736063766 0.00712073201125076 0 0.0123281760463539 0.00361367414295695 0.00152591383164593 0 0.00939672993798158 0 0.00507809382866511
"фактом" 0.00395616568421886 0.00809216981418355 0.00178018300281269 0.00557289344627731 0 0 0.00228887074746889 0.00369603784742756 0.00626448662532106 0.0017061061539249 0.0159597234615189
"физическое" 0.00527488757895847 0.00303456368031883 0 0 0.00102734800386283 0 0.00534069841076074 0 0.0208816220844035 0.0017061061539249 0.00725441975523588
"функция" 0 0.0121382547212753 0 0 0 0.00120455804765232 0.00762956915822963 0 0.0187934598759632 0 0.00362720987761794
"царя" 0.0131872189473962 0.00910369104095649 0.00356036600562538 0.0668747213553277 0.00205469600772566 0.00240911609530463 0.00305182766329185 0 0 0 0.00362720987761794
"антиномия" 0.00263744378947924 0.00202304245354589 0 0 0 0.022886602905394 0.0160220952322822 0 0 0 0.000725441975523588
"верит" 0.0145059408421358 0.0101152122677294 0.00534054900843807 0.0111457868925546 0 0.00240911609530463 0.00534069841076074 0 0.00626448662532106 0 0.00290176790209435
"внешне" 0.0118684970526566 0.0151728184015942 0.0106810980168761 0.00557289344627731 0.00205469600772566 0.00240911609530463 0.00686661224240667 0 0 0 0.000725441975523588
"воскресения" 0.00659360947369809 0.00101152122677294 0.00356036600562538 0.0222915737851092 0.0174649160656681 0.00602279023826158 0.00381478457911482 0 0 0 0.00435265185314153
"высокой" 0.0131872189473962 0.00303456368031883 0.00534054900843807 0.00557289344627731 0 0.00361367414295695 0.00534069841076074 0.0369603784742756 0.00313224331266053 0 0.00362720987761794
"выступает" 0 0.00101152122677294 0 0 0.00205469600772566 0.00602279023826158 0.00762956915822963 0.00739207569485511 0.0104408110422018 0.00511831846177469 0.00870530370628305
"год" 0.00263744378947924 0 0 0.0167186803388319 0.0071914360270398 0.0072273482859139 0.00381478457911482 0.0517445298639858 0.00835264883376141 0 0
"движении" 0.00395616568421886 0.00303456368031883 0.0124612810196888 0.00557289344627731 0.0071914360270398 0.00120455804765232 0.00762956915822963 0.0221762270845653 0.00104408110422018 0.00341221230784979 0.00290176790209435
"древней" 0.00527488757895847 0.00606912736063766 0.0178018300281269 0 0.0133555240502168 0.0072273482859139 0.00228887074746889 0 0 0.0017061061539249 0.00145088395104718
"древний" 0.0105497751579169 0.00202304245354589 0.00890091501406345 0 0.0123281760463539 0.0108410224288708 0.00534069841076074 0 0 0 0.00145088395104718
"дюринга" 0 0 0 0 0 0 0 0 0.0469836496899079 0 0
"еврейский" 0.0118684970526566 0.00101152122677294 0.0462847580731299 0 0.00410939201545131 0.00120455804765232 0.00228887074746889 0 0 0 0.000725441975523588
"женщины" 0 0.0242765094425507 0 0 0.0113008280424911 0.00361367414295695 0 0 0 0 0.00507809382866511
"закономерности" 0.017143384631615 0.00101152122677294 0.00356036600562538 0 0 0.00481823219060927 0.00152591383164593 0 0.0187934598759632 0 0.00362720987761794
"ин" 0 0 0 0 0 0.049386879953745 0.00305182766329185 0 0 0 0
"индивидуализм" 0.00659360947369809 0.0343917217102801 0.00890091501406345 0 0.00102734800386283 0 0 0 0 0 0
"искание" 0.0158246627368754 0.00505760613386472 0.023142379036565 0 0.00821878403090263 0.00481823219060927 0.00228887074746889 0 0 0 0
"источника" 0.0105497751579169 0.00708064858741061 0.0142414640225015 0 0.00205469600772566 0.00240911609530463 0.00381478457911482 0 0.0104408110422018 0.00341221230784979 0.000725441975523588
"логических" 0 0.00303456368031883 0 0 0 0.00602279023826158 0.00228887074746889 0 0.00104408110422018 0.049477078463822 0.00290176790209435
"нравственному" 0.00263744378947924 0.00202304245354589 0 0 0.00205469600772566 0 0 0 0 0 0.0282922370454199
"нравственные" 0.00131872189473962 0.00101152122677294 0 0 0.00308204401158849 0 0.000762956915822963 0 0 0.0017061061539249 0.0275667950698963
"образует" 0.00263744378947924 0.00101152122677294 0.00178018300281269 0 0.00308204401158849 0.00361367414295695 0.00686661224240667 0 0.00104408110422018 0.0290038046167233 0.0058035358041887
"обществ" 0.017143384631615 0 0.00534054900843807 0.00557289344627731 0.00513674001931414 0 0 0.0776167947959787 0 0.0017061061539249 0.000725441975523588
"объяснения" 0.00263744378947924 0 0.00178018300281269 0 0.00513674001931414 0.00481823219060927 0.0144961814006363 0 0.00522040552110088 0.00853053076962449 0.00290176790209435
"остаются" 0.00791233136843771 0.00606912736063766 0.00178018300281269 0 0.00410939201545131 0.00481823219060927 0.00228887074746889 0.0147841513897102 0.00939672993798158 0.0017061061539249 0.00507809382866511
"павел" 0.00395616568421886 0 0 0 0 0.00481823219060927 0.0274664489696267 0 0 0 0.00145088395104718
"печать" 0.0145059408421358 0.0161843396283671 0.0213621960337523 0 0 0.00240911609530463 0.00152591383164593 0 0 0 0.00145088395104718
"поводу" 0 0.00101152122677294 0 0 0.00102734800386283 0.00361367414295695 0.0083925260740526 0.0295683027794205 0.0125289732506421 0.00341221230784979 0.00507809382866511
"политической" 0.0118684970526566 0 0 0.00557289344627731 0.00308204401158849 0 0.000762956915822963 0.0258722649319929 0.0114848921464219 0.0017061061539249 0.00870530370628305
"преступления" 0 0.00101152122677294 0.00178018300281269 0 0.0154102200579424 0 0.000762956915822963 0 0 0 0.0195869333391369
"рассматривать" 0.00263744378947924 0.00202304245354589 0.0106810980168761 0 0.00513674001931414 0.00361367414295695 0.00457774149493778 0.00369603784742756 0.0146171354590825 0.00853053076962449 0.000725441975523588
"рассуждения" 0.00131872189473962 0.00101152122677294 0 0.00557289344627731 0.00102734800386283 0.00240911609530463 0.00457774149493778 0.0147841513897102 0.0250579465012842 0 0.00362720987761794
"символа" 0 0.00404608490709178 0 0.00557289344627731 0.0154102200579424 0.00481823219060927 0.0137332244848133 0 0.00313224331266053 0 0
"синтез" 0 0.00202304245354589 0 0 0 0.0168638126671324 0.00762956915822963 0 0.00104408110422018 0.0255915923088735 0.00217632592657076
"сословие" 0.00395616568421886 0.00101152122677294 0 0.0167186803388319 0.0380118761429247 0 0 0 0 0.0017061061539249 0
"социально" 0.0145059408421358 0.00606912736063766 0 0 0.00102734800386283 0 0 0.00739207569485511 0.0187934598759632 0 0.00507809382866511
"среда" 0.00395616568421886 0.00202304245354589 0.00178018300281269 0 0.0071914360270398 0.00240911609530463 0.00610365532658371 0 0.0125289732506421 0 0.00725441975523588
"средневековья" 0.00263744378947924 0.00303456368031883 0.0498451240787553 0 0 0 0.0083925260740526 0 0.00104408110422018 0 0
"страстей" 0.0184621065263547 0.00303456368031883 0.00712073201125076 0 0 0.0072273482859139 0.00152591383164593 0 0 0 0.0116070716083774
"строго" 0 0.00303456368031883 0 0 0.00308204401158849 0.00240911609530463 0.0122073106531674 0 0.0125289732506421 0.0017061061539249 0.0058035358041887
"субъектов" 0 0 0 0 0 0.00120455804765232 0.00152591383164593 0 0 0.0699503523109208 0.000725441975523588
"существенное" 0.00263744378947924 0 0.00712073201125076 0.0111457868925546 0.00102734800386283 0.00602279023826158 0.00228887074746889 0 0.00208816220844035 0.00853053076962449 0.0152342814859953
"считаться" 0.00791233136843771 0.00202304245354589 0.00178018300281269 0 0.0102734800386283 0.00120455804765232 0.00610365532658371 0.00739207569485511 0.00626448662532106 0 0.00652897777971229
"удовлетворения" 0.00527488757895847 0.00303456368031883 0 0 0.00102734800386283 0.00120455804765232 0.00152591383164593 0 0 0.00682442461569959 0.0217632592657076
"указать" 0 0.00202304245354589 0.00890091501406345 0.0167186803388319 0.00410939201545131 0.00602279023826158 0.00457774149493778 0.00369603784742756 0.00104408110422018 0.0204732738470988 0.00435265185314153
"фихте" 0.00131872189473962 0.00101152122677294 0.00178018300281269 0 0 0.00361367414295695 0.000762956915822963 0 0.0323665142308254 0.0102366369235494 0.000725441975523588
"хаос" 0.0395616568421885 0.00606912736063766 0 0 0 0.00481823219060927 0.00152591383164593 0 0.00208816220844035 0 0.000725441975523588
"von" 0 0.0121382547212753 0 0 0 0 0.0083925260740526 0 0.0229697842928439 0 0
"безусловной" 0 0 0 0 0.00205469600772566 0.00361367414295695 0.00152591383164593 0 0.00313224331266053 0.0204732738470988 0.0159597234615189
"вечный" 0.00131872189473962 0.0161843396283671 0.00356036600562538 0.00557289344627731 0.00410939201545131 0.00843190633356621 0.00305182766329185 0 0 0.00853053076962449 0.00290176790209435
"влияние" 0.00263744378947924 0.00303456368031883 0.00534054900843807 0.00557289344627731 0.0143828720540796 0.00240911609530463 0.00305182766329185 0.0147841513897102 0.00522040552110088 0 0.00435265185314153
"влиянием" 0.00131872189473962 0 0.00356036600562538 0.0222915737851092 0.0226016560849822 0.00120455804765232 0.00305182766329185 0.00369603784742756 0.00522040552110088 0 0.00290176790209435
"внутреннему" 0.00659360947369809 0.00303456368031883 0.00712073201125076 0.00557289344627731 0.00102734800386283 0.00120455804765232 0.00457774149493778 0 0 0.0153549553853241 0.0101561876573302
"внутренние" 0.00395616568421886 0 0.0213621960337523 0 0.00308204401158849 0.00481823219060927 0.00457774149493778 0 0 0.00682442461569959 0.00870530370628305
"восприятии" 0 0.00202304245354589 0.00178018300281269 0 0 0.00361367414295695 0.00305182766329185 0 0.0344546764392658 0.0017061061539249 0
"главное" 0.00131872189473962 0.00303456368031883 0.00178018300281269 0 0.0113008280424911 0.00120455804765232 0.0083925260740526 0.00739207569485511 0.00313224331266053 0 0.00797986173075946
"говорили" 0.00263744378947924 0.00202304245354589 0.00178018300281269 0.00557289344627731 0.00205469600772566 0.0132501385241755 0.00381478457911482 0.0110881135422827 0.0104408110422018 0.0017061061539249 0.00435265185314153
"догмата" 0.00131872189473962 0.00202304245354589 0 0 0.0174649160656681 0.0277048350960033 0.000762956915822963 0 0 0 0
"жертву" 0 0.01719586085514 0.00178018300281269 0.0111457868925546 0.00616408802317697 0.00361367414295695 0.00152591383164593 0.00369603784742756 0.00104408110422018 0.0017061061539249 0.00725441975523588
"законам" 0 0.00202304245354589 0 0 0.00102734800386283 0.00481823219060927 0.00762956915822963 0 0.00939672993798158 0.00511831846177469 0.0108816296328538
"идеалистической" 0 0 0 0 0 0 0 0 0.0459395685856877 0 0
"камень" 0 0.00303456368031883 0 0 0.00205469600772566 0.0168638126671324 0.00762956915822963 0 0.0041763244168807 0 0.00797986173075946
"логоса" 0 0.0151728184015942 0 0 0.00308204401158849 0.00481823219060927 0.00152591383164593 0 0 0.0341221230784979 0
"материалиста" 0 0 0 0 0 0 0 0 0.0448954874814676 0.0017061061539249 0
"моих" 0.00263744378947924 0.00101152122677294 0.00356036600562538 0 0 0.00963646438121853 0.00534069841076074 0.00369603784742756 0.0114848921464219 0.00511831846177469 0.00652897777971229
"направлении" 0.00131872189473962 0.00202304245354589 0.00356036600562538 0 0.00616408802317697 0 0.0106813968215215 0.0184801892371378 0.00730856772954123 0 0.00507809382866511
"настоящая" 0.00263744378947924 0.00202304245354589 0.0124612810196888 0.0111457868925546 0.00924613203476546 0.00120455804765232 0.000762956915822963 0 0.00626448662532106 0.0119427430774743 0.00507809382866511
"научное" 0.00263744378947924 0.018207382081913 0.00534054900843807 0 0.00308204401158849 0.00240911609530463 0.00686661224240667 0 0.00626448662532106 0.0017061061539249 0
"невозможен" 0.0118684970526566 0.00606912736063766 0.0213621960337523 0 0.00513674001931414 0.00120455804765232 0.00305182766329185 0.00369603784742756 0.00104408110422018 0.0017061061539249 0.00290176790209435
"невозможность" 0 0.00606912736063766 0.023142379036565 0.0111457868925546 0.00102734800386283 0.0120455804765232 0.00381478457911482 0 0.00208816220844035 0.00511831846177469 0.00145088395104718
"некоторой" 0 0 0.00356036600562538 0.0111457868925546 0.00102734800386283 0.00361367414295695 0.0183109659797511 0 0.00313224331266053 0.00682442461569959 0.00362720987761794
"оказалось" 0.00527488757895847 0.00101152122677294 0.00712073201125076 0.00557289344627731 0.00308204401158849 0.00602279023826158 0.0083925260740526 0.00369603784742756 0.00522040552110088 0.00853053076962449 0.00290176790209435
"определенного" 0 0.00101152122677294 0 0.0111457868925546 0 0 0.00762956915822963 0.00369603784742756 0.00313224331266053 0.0290038046167233 0.00725441975523588
"оставаясь" 0.00923105326317733 0.00101152122677294 0 0.00557289344627731 0.0071914360270398 0.00602279023826158 0.00381478457911482 0 0.00208816220844035 0.0136488492313992 0.0058035358041887
"падения" 0.00131872189473962 0.0192189033086859 0.00534054900843807 0 0.0164375680618053 0.00120455804765232 0.00152591383164593 0 0 0.0017061061539249 0.000725441975523588
"полным" 0.00395616568421886 0.00404608490709178 0.00178018300281269 0.0111457868925546 0.0133555240502168 0.00481823219060927 0.000762956915822963 0.0110881135422827 0.00208816220844035 0.00511831846177469 0.0058035358041887
"построения" 0.00131872189473962 0.00101152122677294 0.023142379036565 0.0111457868925546 0.00205469600772566 0.00361367414295695 0.00991843990569853 0 0.00626448662532106 0.00341221230784979 0.000725441975523588
"потребность" 0.00263744378947924 0.00101152122677294 0.00356036600562538 0 0.00924613203476546 0.0072273482859139 0.00381478457911482 0 0.00208816220844035 0.00511831846177469 0.0101561876573302
"предположение" 0.00131872189473962 0.00404608490709178 0.00356036600562538 0 0.00205469600772566 0.00120455804765232 0.00381478457911482 0.00369603784742756 0.00730856772954123 0.017061061539249 0.00797986173075946
"принципом" 0.00263744378947924 0.00101152122677294 0 0 0.00102734800386283 0.00120455804765232 0.00381478457911482 0.00369603784742756 0.00313224331266053 0.0102366369235494 0.0174106074125661
"самодержавия" 0.00395616568421886 0.00101152122677294 0 0.217342844404815 0 0.00120455804765232 0 0 0 0 0
"свободой" 0.0131872189473962 0.0161843396283671 0.023142379036565 0 0.00102734800386283 0 0.000762956915822963 0 0 0 0.00217632592657076
"святом" 0 0 0 0 0.00616408802317697 0.0385458575248741 0.000762956915822963 0 0 0.00511831846177469 0.00145088395104718
"собирание" 0 0.00101152122677294 0 0.133749442710655 0.0164375680618053 0 0.00152591383164593 0 0 0 0.000725441975523588
"современных" 0.00395616568421886 0.00505760613386472 0.00534054900843807 0 0.00102734800386283 0.0072273482859139 0.00457774149493778 0.0184801892371378 0.0114848921464219 0 0.00290176790209435
"созерцания" 0.00263744378947924 0.00404608490709178 0.00890091501406345 0 0.00308204401158849 0.0120455804765232 0.0083925260740526 0 0.00522040552110088 0.0017061061539249 0.00217632592657076
"соответственно" 0.00131872189473962 0.00202304245354589 0.00178018300281269 0 0 0.00481823219060927 0.0144961814006363 0 0.00208816220844035 0.0119427430774743 0.0058035358041887
"соответствие" 0 0.00303456368031883 0 0 0 0.00240911609530463 0.02059983672722 0 0.00313224331266053 0.00853053076962449 0.00290176790209435
"сословия" 0.00527488757895847 0 0 0.0111457868925546 0.0349298321313362 0 0.00152591383164593 0.00369603784742756 0 0 0.000725441975523588
"становятся" 0.00263744378947924 0 0.00356036600562538 0.00557289344627731 0.00821878403090263 0.00240911609530463 0.000762956915822963 0.0295683027794205 0.0041763244168807 0.0102366369235494 0.00725441975523588
"стоят" 0.00263744378947924 0.00303456368031883 0 0 0.00102734800386283 0.00481823219060927 0.0083925260740526 0.0258722649319929 0.0104408110422018 0 0.00435265185314153
"страсти" 0.00527488757895847 0.0121382547212753 0.00534054900843807 0 0.00308204401158849 0.0072273482859139 0.00305182766329185 0 0 0 0.00870530370628305
"терминов" 0 0 0 0 0 0.0072273482859139 0.0129702675689904 0 0.0041763244168807 0.0238854861549486 0.00217632592657076
"терминологии" 0.00131872189473962 0.00101152122677294 0.00178018300281269 0 0 0.00240911609530463 0.0137332244848133 0 0.0156612165633026 0 0.00435265185314153
"формула" 0.00131872189473962 0 0 0 0.00205469600772566 0.0180683707147847 0.00991843990569853 0 0.00522040552110088 0.00511831846177469 0.00362720987761794
"e" 0.00131872189473962 0.00505760613386472 0 0 0 0.00361367414295695 0.00991843990569853 0.0406564163217031 0.0114848921464219 0 0
"азии" 0 0.00101152122677294 0 0 0.0226016560849822 0.00120455804765232 0.00152591383164593 0.0406564163217031 0 0 0.00435265185314153
"анализ" 0 0.00101152122677294 0 0 0 0.00120455804765232 0.0114443537373445 0.00739207569485511 0.0208816220844035 0.00511831846177469 0.000725441975523588
"буржуазной" 0.00395616568421886 0.0121382547212753 0.00890091501406345 0 0 0 0.000762956915822963 0.033264340626848 0.0125289732506421 0 0.000725441975523588
"взглядов" 0 0 0.00178018300281269 0 0 0.00602279023826158 0.00457774149493778 0.00369603784742756 0.0250579465012842 0 0.00435265185314153
"внешняя" 0.00131872189473962 0.00606912736063766 0.00178018300281269 0 0.00308204401158849 0.00120455804765232 0.0144961814006363 0 0 0.00341221230784979 0.00725441975523588
"внимания" 0 0.00101152122677294 0.00534054900843807 0.0111457868925546 0.00410939201545131 0.00240911609530463 0.0160220952322822 0.0110881135422827 0.00313224331266053 0 0.00290176790209435
"гносеология" 0.00263744378947924 0.0384378066173719 0 0 0 0 0 0 0.00313224331266053 0 0
"государственной" 0.0145059408421358 0.00303456368031883 0.00712073201125076 0 0 0 0 0.0184801892371378 0 0.00511831846177469 0.012332513583901
"греков" 0.00131872189473962 0 0.00178018300281269 0.00557289344627731 0.0328751361236105 0.00240911609530463 0 0 0 0 0.00435265185314153
"дал" 0.00131872189473962 0.00505760613386472 0.00712073201125076 0.0111457868925546 0.00308204401158849 0.00602279023826158 0.0083925260740526 0.00369603784742756 0.00522040552110088 0.0017061061539249 0.00362720987761794
"данный" 0.00131872189473962 0.00303456368031883 0 0.00557289344627731 0.00205469600772566 0.00361367414295695 0.0137332244848133 0.00369603784742756 0.00522040552110088 0.00511831846177469 0.00435265185314153
"довольно" 0.00395616568421886 0.00101152122677294 0.00534054900843807 0 0 0.0072273482859139 0.00534069841076074 0.0110881135422827 0.00835264883376141 0 0.00870530370628305
"доказать" 0 0.00202304245354589 0 0.00557289344627731 0.00410939201545131 0.0108410224288708 0.000762956915822963 0 0.0125289732506421 0.00511831846177469 0.00797986173075946
"животного" 0 0.00202304245354589 0.00178018300281269 0.00557289344627731 0.00410939201545131 0.00120455804765232 0.00305182766329185 0 0.00208816220844035 0.00682442461569959 0.0174106074125661
"заставляет" 0 0 0.00712073201125076 0 0.00924613203476546 0.0072273482859139 0.00534069841076074 0.00369603784742756 0.00208816220844035 0.0017061061539249 0.00943074568180664
"крупных" 0 0 0 0 0 0 0.000762956915822963 0.13675340035482 0.00522040552110088 0 0
"либерализм" 0.0527488757895847 0 0 0 0.00102734800386283 0 0 0 0.00208816220844035 0 0
"махизма" 0 0 0 0 0 0 0 0 0.0448954874814676 0 0
"миров" 0.00527488757895847 0.0151728184015942 0.0160216470253142 0 0.00616408802317697 0.00120455804765232 0.00381478457911482 0 0.00104408110422018 0 0.00145088395104718
"мощь" 0.00263744378947924 0.0252880306693236 0.00356036600562538 0 0 0.00240911609530463 0.00228887074746889 0.00369603784742756 0.00104408110422018 0.00853053076962449 0.00145088395104718
"мудрости" 0 0.018207382081913 0.00356036600562538 0 0.00308204401158849 0.0072273482859139 0.00228887074746889 0 0.00522040552110088 0.0017061061539249 0.00362720987761794
"начиная" 0 0.00101152122677294 0.00890091501406345 0.0222915737851092 0.0071914360270398 0.00240911609530463 0.00534069841076074 0.00369603784742756 0.00522040552110088 0.00511831846177469 0.0058035358041887
"небесного" 0.00659360947369809 0.00708064858741061 0.00890091501406345 0.00557289344627731 0.00924613203476546 0.00843190633356621 0.00152591383164593 0 0 0.0017061061539249 0.00435265185314153
"некоторый" 0 0 0.0142414640225015 0 0 0.00361367414295695 0.0160220952322822 0 0.00104408110422018 0.00511831846177469 0.00507809382866511
"немецкого" 0 0 0 0 0.00308204401158849 0 0.00762956915822963 0.066528681253696 0.0125289732506421 0 0
"обозначает" 0.00263744378947924 0.00303456368031883 0.0249225620393776 0 0.00102734800386283 0.0120455804765232 0.00534069841076074 0 0.00313224331266053 0.00341221230784979 0.000725441975523588
"ожидание" 0.0105497751579169 0.00303456368031883 0.028482928045003 0 0.0133555240502168 0.00120455804765232 0.00152591383164593 0 0 0 0
"определить" 0.00131872189473962 0.00303456368031883 0.00712073201125076 0.0167186803388319 0.00308204401158849 0.00602279023826158 0.00305182766329185 0.0110881135422827 0.00835264883376141 0.00341221230784979 0.00507809382866511
"основано" 0.0145059408421358 0.00101152122677294 0.0106810980168761 0.0111457868925546 0.00308204401158849 0.00120455804765232 0.000762956915822963 0.00369603784742756 0.0041763244168807 0.0017061061539249 0.00870530370628305
"особый" 0.00527488757895847 0.00404608490709178 0.00356036600562538 0 0.0071914360270398 0.00361367414295695 0.00915548298987556 0 0.0041763244168807 0 0.00507809382866511
