"lidiya_1" "lidiya_2" "telyatev_1" "telyatev_2"
"головы" 0 0.0488758553274682 0 0
"голод" 0 0 0 0.0487329434697856
"голос" 0 0 0.0494315373208107 0
"голоса" 0 0 0 0.0487329434697856
"гордость" 0 0.0488758553274682 0 0
"город" 0 0 0 0.0487329434697856
"горы" 0 0.0488758553274682 0 0
"гостиная" 0.04995004995005 0 0 0
"гость" 0 0 0.0494315373208107 0
"готовы" 0 0.0488758553274682 0 0
"границ" 0 0.0488758553274682 0 0
"границу" 0 0 0 0.0487329434697856
"грех" 0 0 0 0.0487329434697856
"греха" 0 0 0.0494315373208107 0
"грибы" 0 0 0.0494315373208107 0
"гриша" 0 0 0.0494315373208107 0
"гришка" 0 0 0.0494315373208107 0
"грубо" 0 0.0488758553274682 0 0
"гуляй" 0 0 0 0.0487329434697856
"гунгль" 0 0.0488758553274682 0 0
"давали" 0 0.0488758553274682 0 0
"давать" 0 0 0 0.0487329434697856
"далее" 0 0 0 0.0487329434697856
"далеко" 0 0 0 0.0487329434697856
"дали" 0 0 0 0.0487329434697856
"даме" 0 0.0488758553274682 0 0
"двадцати" 0 0 0.0494315373208107 0
"дважды" 0 0 0.0494315373208107 0
"двенадцати" 0 0 0.0494315373208107 0
"двести" 0 0 0 0.0487329434697856
"дворянин" 0 0 0.0494315373208107 0
"двумя" 0.04995004995005 0 0 0
"девочка" 0 0.0488758553274682 0 0
"девушек" 0 0.0488758553274682 0 0
"девушки" 0.04995004995005 0 0 0
"девушкой" 0 0 0.0494315373208107 0
"девушку" 0.04995004995005 0 0 0
"дел" 0 0 0 0.0487329434697856
"делаешь" 0 0 0 0.0487329434697856
"делал" 0.04995004995005 0 0 0
"делам" 0 0 0.0494315373208107 0
"делаю" 0 0 0.0494315373208107 0
"деловым" 0 0 0 0.0487329434697856
"деловыми" 0 0.0488758553274682 0 0
"деловых" 0 0 0 0.0487329434697856
"делом" 0 0 0.0494315373208107 0
"деревенского" 0 0 0 0.0487329434697856
"деревню" 0.04995004995005 0 0 0
"деревня" 0 0 0.0494315373208107 0
"держать" 0 0 0.0494315373208107 0
"дерутся" 0 0 0.0494315373208107 0
"десяти" 0 0 0 0.0487329434697856
"десяток" 0 0 0 0.0487329434697856
"детей" 0 0.0488758553274682 0 0
"дешево" 0.04995004995005 0 0 0
"дианой" 0 0 0.0494315373208107 0
"диво" 0 0 0.0494315373208107 0
"дикарь" 0 0.0488758553274682 0 0
"диковины" 0 0 0.0494315373208107 0
"дичилась" 0 0.0488758553274682 0 0
"дней" 0 0 0 0.0487329434697856
"дня" 0 0.0488758553274682 0 0
"добродетель" 0 0 0 0.0487329434697856
"добродетельней" 0 0 0.0494315373208107 0
"доброте" 0 0 0 0.0487329434697856
"добывать" 0 0 0 0.0487329434697856
"доверчива" 0 0.0488758553274682 0 0
"доверчивая" 0 0 0 0.0487329434697856
"доверчивостью" 0 0.0488758553274682 0 0
"догадался" 0 0 0 0.0487329434697856
"договаривайте" 0.04995004995005 0 0 0
"догоните" 0 0.0488758553274682 0 0
"доедешь" 0 0 0 0.0487329434697856
"дожидаетесь" 0.04995004995005 0 0 0
"дожидаются" 0 0.0488758553274682 0 0
"дозволяют" 0.04995004995005 0 0 0
"дойдет" 0 0 0.0494315373208107 0
"дойдете" 0 0 0.0494315373208107 0
"докажите" 0.04995004995005 0 0 0
"докажу" 0 0 0.0494315373208107 0
"долга" 0 0.0488758553274682 0 0
"долгу" 0 0.0488758553274682 0 0
"должаем" 0 0.0488758553274682 0 0
"дом" 0.04995004995005 0 0 0
"домик" 0 0 0 0.0487329434697856
"дороги" 0 0 0 0.0487329434697856
"дорогие" 0 0 0.0494315373208107 0
"дорогу" 0 0 0 0.0487329434697856
"доселе" 0.04995004995005 0 0 0
"доставались" 0 0 0 0.0487329434697856
"достается" 0 0 0 0.0487329434697856
"досталось" 0 0 0.0494315373208107 0
"достанет" 0 0.0488758553274682 0 0
"достанутся" 0 0 0.0494315373208107 0
"достоинством" 0 0 0 0.0487329434697856
"досыта" 0 0 0 0.0487329434697856
"драгоценны" 0 0.0488758553274682 0 0
"дрожью" 0.04995004995005 0 0 0
"другая" 0 0.0488758553274682 0 0
"другом" 0 0.0488758553274682 0 0
"другу" 0.04995004995005 0 0 0
"другую" 0 0 0.0494315373208107 0
"дружбы" 0.04995004995005 0 0 0
"дрянь" 0 0.0488758553274682 0 0
"думаешь" 0 0 0 0.0487329434697856
"думали" 0.04995004995005 0 0 0
"думу" 0 0 0.0494315373208107 0
"дурак" 0 0 0.0494315373208107 0
"дураков" 0.04995004995005 0 0 0
"дурачишься" 0 0 0 0.0487329434697856
"дурная" 0 0 0 0.0487329434697856
"дурной" 0 0 0.0494315373208107 0
"дурном" 0 0.0488758553274682 0 0
"дуться" 0 0 0.0494315373208107 0
"духа" 0 0.0488758553274682 0 0
"душе" 0 0 0.0494315373208107 0
"единственная" 0 0 0 0.0487329434697856
"едут" 0.04995004995005 0 0 0
"ездил" 0 0.0488758553274682 0 0
"ездите" 0 0.0488758553274682 0 0
"ездить" 0 0.0488758553274682 0 0
"ездят" 0 0.0488758553274682 0 0
"езжу" 0 0.0488758553274682 0 0
"ест" 0 0 0 0.0487329434697856
"ехала" 0.04995004995005 0 0 0
"ехать" 0.04995004995005 0 0 0
"жалко" 0 0 0 0.0487329434697856
"жалкую" 0 0.0488758553274682 0 0
"жарко" 0 0 0 0.0487329434697856
"ждать" 0 0 0.0494315373208107 0
"желаем" 0.04995004995005 0 0 0
"желание" 0 0.0488758553274682 0 0
"желаю" 0 0 0.0494315373208107 0
"железные" 0 0 0 0.0487329434697856
"женат" 0 0 0 0.0487329434697856
"женаты" 0 0.0488758553274682 0 0
"женились" 0.04995004995005 0 0 0
"женился" 0 0 0.0494315373208107 0
"женино" 0 0 0 0.0487329434697856
"женитесь" 0 0.0488758553274682 0 0
"женится" 0 0 0.0494315373208107 0
"женихам" 0.04995004995005 0 0 0
"женихи" 0.04995004995005 0 0 0
"женихов" 0.04995004995005 0 0 0
"женский" 0.04995004995005 0 0 0
"женского" 0 0.0488758553274682 0 0
"женскому" 0.04995004995005 0 0 0
"женщине" 0 0 0.0494315373208107 0
"жены" 0 0 0 0.0487329434697856
"женюсь" 0 0 0 0.0487329434697856
"живете" 0 0 0 0.0487329434697856
"живой" 0.04995004995005 0 0 0
"живу" 0 0.0488758553274682 0 0
"живы" 0 0 0 0.0487329434697856
"жил" 0 0 0 0.0487329434697856
"жила" 0 0.0488758553274682 0 0
"забавлять" 0.04995004995005 0 0 0
"забавны" 0.04995004995005 0 0 0
"забота" 0.04995004995005 0 0 0
"заботливы" 0 0 0.0494315373208107 0
"заботу" 0.04995004995005 0 0 0
"заботы" 0 0.0488758553274682 0 0
"забудете" 0 0 0.0494315373208107 0
"забывает" 0 0 0 0.0487329434697856
"забывчив" 0 0 0 0.0487329434697856
"забыл" 0 0 0.0494315373208107 0
"забыть" 0 0 0 0.0487329434697856
"заведете" 0 0 0.0494315373208107 0
"завел" 0 0.0488758553274682 0 0
"завести" 0 0 0.0494315373208107 0
"зависть" 0 0 0 0.0487329434697856
"заводить" 0 0 0.0494315373208107 0
"заврались" 0 0 0 0.0487329434697856
"задал" 0 0 0.0494315373208107 0
"задачу" 0 0 0.0494315373208107 0
"задержать" 0 0.0488758553274682 0 0
"задолжала" 0 0.0488758553274682 0 0
"задохнется" 0.04995004995005 0 0 0
"задохнуться" 0 0.0488758553274682 0 0
"задумчивый" 0.04995004995005 0 0 0
"задушить" 0 0.0488758553274682 0 0
"задушу" 0 0.0488758553274682 0 0
"зажили" 0 0.0488758553274682 0 0
"заиграешься" 0 0 0.0494315373208107 0
"займу" 0 0 0.0494315373208107 0
"закажите" 0.04995004995005 0 0 0
"заключения" 0 0.0488758553274682 0 0
"законах" 0.04995004995005 0 0 0
"законным" 0 0 0.0494315373208107 0
"закружится" 0 0 0 0.0487329434697856
"замолчи" 0 0 0 0.0487329434697856
"занимай" 0 0 0 0.0487329434697856
"занимал" 0 0.0488758553274682 0 0
"заново" 0.04995004995005 0 0 0
"занят" 0 0.0488758553274682 0 0
"занятие" 0 0 0.0494315373208107 0
"занять" 0 0 0.0494315373208107 0
"записал" 0 0 0.0494315373208107 0
"заплакал" 0 0 0 0.0487329434697856
"заплатила" 0.04995004995005 0 0 0
"заплатили" 0 0.0488758553274682 0 0
"заплачу" 0 0.0488758553274682 0 0
"запретить" 0.04995004995005 0 0 0
"запрещал" 0 0 0.0494315373208107 0
"запрещать" 0 0 0.0494315373208107 0
"засаленные" 0 0 0.0494315373208107 0
"засияли" 0 0 0 0.0487329434697856
"заслуживать" 0.04995004995005 0 0 0
"заслужите" 0.04995004995005 0 0 0
"заставили" 0 0.0488758553274682 0 0
"заставляете" 0.04995004995005 0 0 0
"застрелился" 0 0.0488758553274682 0 0
"застрелитесь" 0 0.0488758553274682 0 0
"застрелиться" 0 0 0 0.0487329434697856
"застрелюсь" 0 0 0.0494315373208107 0
"затеваю" 0 0.0488758553274682 0 0
"затем" 0 0.0488758553274682 0 0
"затруднении" 0 0.0488758553274682 0 0
"затылке" 0 0 0.0494315373208107 0
"звать" 0 0.0488758553274682 0 0
"звездой" 0 0.0488758553274682 0 0
"звенигорода" 0 0 0 0.0487329434697856
"звуки" 0 0.0488758553274682 0 0
"зельтерскую" 0 0 0.0494315373208107 0
"земле" 0.04995004995005 0 0 0
"землю" 0 0 0.0494315373208107 0
"земля" 0.04995004995005 0 0 0
"зеркала" 0 0 0 0.0487329434697856
"зеркало" 0 0 0 0.0487329434697856
"зеркальных" 0 0.0488758553274682 0 0
"зимой" 0.04995004995005 0 0 0
"зло" 0 0 0.0494315373208107 0
"злословие" 0 0 0.0494315373208107 0
"змея" 0 0.0488758553274682 0 0
"знаем" 0 0 0 0.0487329434697856
"знаешь" 0 0 0.0494315373208107 0
"знакомого" 0 0 0 0.0487329434697856
"знакомой" 0 0 0 0.0487329434697856
"знакомства" 0 0 0 0.0487329434697856
"знал" 0 0 0 0.0487329434697856
"знатоки" 0 0.0488758553274682 0 0
"зовем" 0 0 0.0494315373208107 0
"зовут" 0 0 0.0494315373208107 0
"золотой" 0.04995004995005 0 0 0
"золотом" 0 0.0488758553274682 0 0
"зоологическом" 0 0 0 0.0487329434697856
"зубы" 0 0 0.0494315373208107 0
"иваныча" 0 0 0 0.0487329434697856
"играть" 0.04995004995005 0 0 0
"игрушки" 0 0 0.0494315373208107 0
"игрушкой" 0.04995004995005 0 0 0
"идол" 0 0.0488758553274682 0 0
"идти" 0.04995004995005 0 0 0
"иду" 0 0 0.0494315373208107 0
"идут" 0 0 0 0.0487329434697856
"избалованная" 0 0.0488758553274682 0 0
"извел" 0 0 0 0.0487329434697856
"известно" 0 0 0.0494315373208107 0
"известный" 0 0.0488758553274682 0 0
"извиняться" 0 0 0.0494315373208107 0
"извозчичьей" 0 0.0488758553274682 0 0
"изволь" 0 0.0488758553274682 0 0
"изгладилась" 0 0.0488758553274682 0 0
"издалека" 0 0 0.0494315373208107 0
"изменилось" 0.04995004995005 0 0 0
"измените" 0 0.0488758553274682 0 0
"измучилась" 0.04995004995005 0 0 0
"изъявляю" 0.04995004995005 0 0 0
"изящно" 0 0.0488758553274682 0 0
"изящных" 0 0.0488758553274682 0 0
"имели" 0 0.0488758553274682 0 0
"именины" 0 0 0 0.0487329434697856
"имения" 0 0 0 0.0487329434697856
"имею" 0 0 0.0494315373208107 0
"имеют" 0 0.0488758553274682 0 0
"имущество" 0 0.0488758553274682 0 0
"инженерный" 0.04995004995005 0 0 0
"иногда" 0 0 0 0.0487329434697856
"иностранец" 0.04995004995005 0 0 0
"институт" 0.04995004995005 0 0 0
"институтка" 0 0 0.0494315373208107 0
"интересного" 0 0 0.0494315373208107 0
"искал" 0 0 0 0.0487329434697856
"искала" 0.04995004995005 0 0 0
"искреннее" 0.04995004995005 0 0 0
"искусственно" 0.04995004995005 0 0 0
"исполнил" 0 0.0488758553274682 0 0
"исполнительные" 0 0 0 0.0487329434697856
"исполнял" 0 0 0.0494315373208107 0
"исправиться" 0 0.0488758553274682 0 0
"испробовать" 0.04995004995005 0 0 0
"испугались" 0 0 0 0.0487329434697856
"испытаем" 0.04995004995005 0 0 0
"испытаете" 0 0 0.0494315373208107 0
"испытаю" 0.04995004995005 0 0 0
"истину" 0 0 0 0.0487329434697856
"истины" 0 0 0.0494315373208107 0
"ищем" 0 0 0.0494315373208107 0
"ищет" 0 0 0 0.0487329434697856
"кабы" 0 0 0 0.0487329434697856
"кавалеров" 0 0 0.0494315373208107 0
"каждом" 0 0 0 0.0487329434697856
"казните" 0 0 0.0494315373208107 0
"какими" 0.04995004995005 0 0 0
"каких" 0 0 0.0494315373208107 0
"каково" 0 0 0 0.0487329434697856
"какого" 0 0 0 0.0487329434697856
"каменный" 0 0 0.0494315373208107 0
"камень" 0 0.0488758553274682 0 0
"карета" 0 0 0.0494315373208107 0
"карете" 0.04995004995005 0 0 0
"карету" 0.04995004995005 0 0 0
"карманы" 0 0 0 0.0487329434697856
"картина" 0 0 0 0.0487329434697856
"картины" 0 0 0 0.0487329434697856
"карьера" 0 0 0 0.0487329434697856
"касается" 0 0 0.0494315373208107 0
"качать" 0.04995004995005 0 0 0
"качества" 0 0 0.0494315373208107 0
"квартальным" 0 0 0 0.0487329434697856
"квартира" 0 0 0 0.0487329434697856
"квартире" 0 0 0 0.0487329434697856
"кинжалы" 0 0 0.0494315373208107 0
"кислыми" 0.04995004995005 0 0 0
"клубе" 0 0 0 0.0487329434697856
"клячах" 0 0.0488758553274682 0 0
"книжку" 0 0 0.0494315373208107 0
"князек" 0 0 0 0.0487329434697856
"князинькина" 0 0 0 0.0487329434697856
"ковров" 0.04995004995005 0 0 0
"ковры" 0 0 0 0.0487329434697856
"кое" 0 0 0 0.0487329434697856
"кой" 0 0.0488758553274682 0 0
"кокетлива" 0.04995004995005 0 0 0
"колебаться" 0 0.0488758553274682 0 0
"колчаном" 0 0 0.0494315373208107 0
"коляску" 0 0 0 0.0487329434697856
"командора" 0 0 0 0.0487329434697856
"комические" 0 0 0.0494315373208107 0
"комнате" 0 0 0 0.0487329434697856
"константинополе" 0 0 0.0494315373208107 0
"конуре" 0 0.0488758553274682 0 0
"конца" 0 0 0.0494315373208107 0
"конце" 0 0 0 0.0487329434697856
"коньячком" 0 0 0.0494315373208107 0
"копеечным" 0.04995004995005 0 0 0
"копейки" 0 0 0 0.0487329434697856
"кормить" 0 0 0 0.0487329434697856
"кормовые" 0 0 0 0.0487329434697856
"корпус" 0.04995004995005 0 0 0
"коса" 0 0.0488758553274682 0 0
"костей" 0.04995004995005 0 0 0
"которого" 0.04995004995005 0 0 0
"красавицу" 0 0 0.0494315373208107 0
"красавца" 0.04995004995005 0 0 0
"красивый" 0 0 0.0494315373208107 0
"красивых" 0.04995004995005 0 0 0
"краска" 0 0 0.0494315373208107 0
"краску" 0 0 0.0494315373208107 0
"красота" 0.04995004995005 0 0 0
"кредита" 0 0 0.0494315373208107 0
"кредиторам" 0 0 0.0494315373208107 0
"кроме" 0.04995004995005 0 0 0
"крошечка" 0 0 0 0.0487329434697856
"кружева" 0 0.0488758553274682 0 0
"крыльцо" 0 0.0488758553274682 0 0
"крым" 0 0 0.0494315373208107 0
"крыма" 0 0 0.0494315373208107 0
"кубических" 0 0 0.0494315373208107 0
"кубовую" 0 0 0.0494315373208107 0
"купите" 0.04995004995005 0 0 0
"купить" 0 0.0488758553274682 0 0
"купцы" 0 0 0.0494315373208107 0
"купчик" 0 0 0 0.0487329434697856
"купчиху" 0.04995004995005 0 0 0
"курит" 0 0 0.0494315373208107 0
"кучера" 0 0 0 0.0487329434697856
"кучуминька" 0 0.0488758553274682 0 0
"кучумовы" 0 0 0 0.0487329434697856
"лавок" 0.04995004995005 0 0 0
"лайка" 0 0 0.0494315373208107 0
"ласка" 0.04995004995005 0 0 0
"лачугу" 0 0.0488758553274682 0 0
"лбу" 0 0 0 0.0487329434697856
"лгут" 0.04995004995005 0 0 0
"легковерен" 0 0 0 0.0487329434697856
"легкое" 0 0 0.0494315373208107 0
"лежат" 0 0 0 0.0487329434697856
"лес" 0 0 0.0494315373208107 0
"лесть" 0.04995004995005 0 0 0
"лесу" 0 0 0.0494315373208107 0
"лета" 0 0 0 0.0487329434697856
"лжете" 0 0.0488758553274682 0 0
"ливреи" 0.04995004995005 0 0 0
"листы" 0 0 0 0.0487329434697856
"лихорадку" 0 0 0.0494315373208107 0
"лицами" 0.04995004995005 0 0 0
"лицом" 0 0 0 0.0487329434697856
"личности" 0 0 0 0.0487329434697856
"лишнюю" 0 0 0.0494315373208107 0
"лишь" 0 0 0.0494315373208107 0
"ловите" 0.04995004995005 0 0 0
"лошадьми" 0 0 0 0.0487329434697856
"луной" 0 0 0.0494315373208107 0
"лучшее" 0.04995004995005 0 0 0
"лучшие" 0 0.0488758553274682 0 0
"ль" 0 0 0.0494315373208107 0
"льстит" 0.04995004995005 0 0 0
"любезничайте" 0.04995004995005 0 0 0
"любезны" 0 0 0.0494315373208107 0
"любезные" 0 0 0.0494315373208107 0
"любезный" 0 0 0 0.0487329434697856
"любила" 0 0.0488758553274682 0 0
"любопытная" 0 0 0.0494315373208107 0
"любопытство" 0 0 0.0494315373208107 0
"любя" 0.04995004995005 0 0 0
"людьми" 0 0.0488758553274682 0 0
"магазин" 0.04995004995005 0 0 0
"магазина" 0.04995004995005 0 0 0
"магазине" 0.04995004995005 0 0 0
"магазины" 0.04995004995005 0 0 0
"мадам" 0.04995004995005 0 0 0
"маленький" 0.04995004995005 0 0 0
"малым" 0 0 0.0494315373208107 0
"маним" 0 0 0 0.0487329434697856
"марокко" 0 0 0 0.0487329434697856
"матерей" 0 0.0488758553274682 0 0
"матери" 0 0.0488758553274682 0 0
"материи" 0.04995004995005 0 0 0
"материй" 0.04995004995005 0 0 0
"матрос" 0 0 0.0494315373208107 0
"мать" 0.04995004995005 0 0 0
"мебели" 0.04995004995005 0 0 0
"медленное" 0 0.0488758553274682 0 0
"медный" 0 0 0.0494315373208107 0
"мелка" 0.04995004995005 0 0 0
"мелочи" 0.04995004995005 0 0 0
"меры" 0 0 0.0494315373208107 0
"месте" 0 0.0488758553274682 0 0
"месяц" 0 0 0 0.0487329434697856
"месяца" 0 0 0 0.0487329434697856
"метеором" 0 0.0488758553274682 0 0
"методически" 0 0 0.0494315373208107 0
"мехов" 0.04995004995005 0 0 0
"мечта" 0 0.0488758553274682 0 0
"мечтах" 0 0.0488758553274682 0 0
"мечты" 0 0.0488758553274682 0 0
"мешайте" 0.04995004995005 0 0 0
"мешать" 0 0.0488758553274682 0 0
"мешаться" 0 0 0.0494315373208107 0
"мещанками" 0 0.0488758553274682 0 0
"мещанская" 0.04995004995005 0 0 0
"мещанским" 0.04995004995005 0 0 0
"меrci" 0 0.0488758553274682 0 0
"миленький" 0 0.0488758553274682 0 0
"миллионщик" 0 0.0488758553274682 0 0
"миллионщиков" 0 0 0.0494315373208107 0
"миллионщиком" 0 0 0.0494315373208107 0
"мило" 0 0 0 0.0487329434697856
"милых" 0 0.0488758553274682 0 0
"мильон" 0 0 0 0.0487329434697856
"мильона" 0 0 0 0.0487329434697856
"мимо" 0 0.0488758553274682 0 0
"минут" 0 0.0488758553274682 0 0
"мире" 0 0 0 0.0487329434697856
"мирись" 0 0 0 0.0487329434697856
"мировым" 0 0 0.0494315373208107 0
"мнения" 0 0 0.0494315373208107 0
"многом" 0 0.0488758553274682 0 0
"мог" 0 0 0.0494315373208107 0
"могла" 0.04995004995005 0 0 0
"могли" 0.04995004995005 0 0 0
"могут" 0 0.0488758553274682 0 0
"моею" 0.04995004995005 0 0 0
"можем" 0.04995004995005 0 0 0
"мозга" 0.04995004995005 0 0 0
"молодая" 0.04995004995005 0 0 0
"молодежи" 0 0 0.0494315373208107 0
"молоденькие" 0 0 0 0.0487329434697856
"молоды" 0 0 0.0494315373208107 0
"морали" 0 0 0.0494315373208107 0
"мораль" 0 0 0.0494315373208107 0
"морщины" 0.04995004995005 0 0 0
"московскую" 0 0.0488758553274682 0 0
"мужей" 0 0.0488758553274682 0 0
"мужицким" 0 0 0.0494315373208107 0
"мужской" 0 0 0.0494315373208107 0
"мужчин" 0.04995004995005 0 0 0
"мужчины" 0.04995004995005 0 0 0
"музыкой" 0 0.0488758553274682 0 0
"мундир" 0 0 0.0494315373208107 0
"мучите" 0.04995004995005 0 0 0
"мучительное" 0 0.0488758553274682 0 0
"мушника" 0 0 0 0.0487329434697856
"мысли" 0.04995004995005 0 0 0
"мысль" 0.04995004995005 0 0 0
"наверное" 0 0 0.0494315373208107 0
"навсегда" 0 0.0488758553274682 0 0
"навязались" 0 0.0488758553274682 0 0
"навязываете" 0.04995004995005 0 0 0
"нагляделись" 0 0 0.0494315373208107 0
"надевай" 0.04995004995005 0 0 0
"надеетесь" 0 0 0.0494315373208107 0
"надежде" 0 0.0488758553274682 0 0
"надейтесь" 0 0 0.0494315373208107 0
"наделайте" 0.04995004995005 0 0 0
"наделаю" 0 0 0.0494315373208107 0
"наденьте" 0 0 0.0494315373208107 0
"надеюсь" 0.04995004995005 0 0 0
"надобно" 0 0 0 0.0487329434697856
"надоели" 0 0.0488758553274682 0 0
"надоест" 0 0 0 0.0487329434697856
"надул" 0 0 0 0.0487329434697856
"надуть" 0 0 0 0.0487329434697856
"наживали" 0 0 0 0.0487329434697856
"наживают" 0 0.0488758553274682 0 0
"нажитые" 0 0 0 0.0487329434697856
"назад" 0 0 0.0494315373208107 0
"называть" 0 0.0488758553274682 0 0
"называют" 0 0.0488758553274682 0 0
"наивен" 0 0 0.0494315373208107 0
"наивную" 0 0 0.0494315373208107 0
"найдется" 0 0 0 0.0487329434697856
"найдешь" 0 0 0 0.0487329434697856
"найти" 0 0 0 0.0487329434697856
"наконец" 0 0.0488758553274682 0 0
"наличных" 0 0 0 0.0487329434697856
"намерен" 0 0 0 0.0487329434697856
"нанял" 0 0 0 0.0487329434697856
"наняли" 0 0.0488758553274682 0 0
"наотрез" 0 0 0 0.0487329434697856
"нападает" 0 0 0.0494315373208107 0
"напишете" 0 0 0.0494315373208107 0
"напоминать" 0 0.0488758553274682 0 0
"напомню" 0 0 0.0494315373208107 0
"например" 0 0 0.0494315373208107 0
"напрокат" 0 0 0 0.0487329434697856
"народу" 0 0.0488758553274682 0 0
"насилу" 0 0 0 0.0487329434697856
"насколько" 0.04995004995005 0 0 0
"наследник" 0 0 0 0.0487329434697856
"насмеются" 0 0 0 0.0487329434697856
"настоящего" 0 0 0.0494315373208107 0
"настоящее" 0 0 0.0494315373208107 0
"настоящий" 0.04995004995005 0 0 0
"настоящим" 0 0 0.0494315373208107 0
"настоящую" 0 0.0488758553274682 0 0
"насчет" 0 0 0 0.0487329434697856
"науки" 0 0 0 0.0487329434697856
"научиться" 0 0 0.0494315373208107 0
"находка" 0 0 0.0494315373208107 0
"нахожу" 0 0.0488758553274682 0 0
"начинаем" 0 0 0.0494315373208107 0
"начинает" 0 0.0488758553274682 0 0
"начинай" 0 0 0.0494315373208107 0
"начинают" 0 0 0.0494315373208107 0
"наш" 0 0 0.0494315373208107 0
"наша" 0 0.0488758553274682 0 0
"нашел" 0 0 0 0.0487329434697856
"нашла" 0 0.0488758553274682 0 0
"нашу" 0 0.0488758553274682 0 0
"небогат" 0 0 0.0494315373208107 0
"небольшим" 0 0 0.0494315373208107 0
"небольшое" 0 0 0.0494315373208107 0
"небольшой" 0 0 0 0.0487329434697856
"невелик" 0 0.0488758553274682 0 0
"невесты" 0.04995004995005 0 0 0
"невидимо" 0 0 0 0.0487329434697856
"невозможности" 0.04995004995005 0 0 0
"негодяй" 0 0 0.0494315373208107 0
"негр" 0 0 0.0494315373208107 0
"нежного" 0 0.0488758553274682 0 0
"нежных" 0 0.0488758553274682 0 0
"нездорова" 0 0.0488758553274682 0 0
"незнакомый" 0 0 0.0494315373208107 0
"неизвестно" 0 0.0488758553274682 0 0
"неисправимую" 0 0.0488758553274682 0 0
"нейдешь" 0 0 0.0494315373208107 0
"нейдут" 0 0 0 0.0487329434697856
"некогда" 0.04995004995005 0 0 0
"неловко" 0 0 0 0.0487329434697856
"немец" 0 0 0 0.0487329434697856
"нему" 0 0 0 0.0487329434697856
"ненавижу" 0 0.0488758553274682 0 0
"неопытную" 0.04995004995005 0 0 0
"неправда" 0 0 0 0.0487329434697856
"неприступной" 0 0 0.0494315373208107 0
"неравнодушными" 0 0 0.0494315373208107 0
"неразлучны" 0.04995004995005 0 0 0
"нерасчетливо" 0.04995004995005 0 0 0
"нерасчетливых" 0 0.0488758553274682 0 0
"несбыточном" 0 0.0488758553274682 0 0
"неслыханное" 0.04995004995005 0 0 0
"несносны" 0 0.0488758553274682 0 0
"несут" 0 0 0 0.0487329434697856
"несчастие" 0 0 0.0494315373208107 0
"несчастию" 0.04995004995005 0 0 0
"неугасающей" 0 0.0488758553274682 0 0
"неучтиво" 0 0.0488758553274682 0 0
"никакого" 0 0 0.0494315373208107 0
"никакое" 0 0 0.0494315373208107 0
"никакой" 0 0 0 0.0487329434697856
"никому" 0 0 0.0494315373208107 0
"них" 0 0.0488758553274682 0 0
"ничтожного" 0 0.0488758553274682 0 0
"ничтожной" 0 0.0488758553274682 0 0
"нищие" 0.04995004995005 0 0 0
"нововведение" 0 0 0.0494315373208107 0
"новоселье" 0 0.0488758553274682 0 0
"новые" 0.04995004995005 0 0 0
"новый" 0 0 0.0494315373208107 0
"нос" 0 0.0488758553274682 0 0
"носить" 0 0 0 0.0487329434697856
"носят" 0.04995004995005 0 0 0
"нравлюсь" 0.04995004995005 0 0 0
"нравственности" 0 0 0.0494315373208107 0
"нужде" 0 0.0488758553274682 0 0
"нужды" 0.04995004995005 0 0 0
"нужна" 0.04995004995005 0 0 0
"нужным" 0.04995004995005 0 0 0
"нынешний" 0 0 0 0.0487329434697856
"обе" 0 0 0.0494315373208107 0
"обедать" 0 0 0 0.0487329434697856
"обеды" 0 0 0 0.0487329434697856
"обеспечена" 0 0.0488758553274682 0 0
"обещает" 0 0.0488758553274682 0 0
"обещания" 0 0.0488758553274682 0 0
"обещать" 0 0 0 0.0487329434697856
"обидно" 0 0 0 0.0487329434697856
"обитателем" 0 0.0488758553274682 0 0
"обладать" 0 0.0488758553274682 0 0
"обманывать" 0.04995004995005 0 0 0
"обморок" 0 0.0488758553274682 0 0
"обнаружить" 0.04995004995005 0 0 0
"обожатели" 0 0.0488758553274682 0 0
"образом" 0.04995004995005 0 0 0
"обратимся" 0 0 0.0494315373208107 0
"обходится" 0 0 0.0494315373208107 0
"общей" 0 0 0 0.0487329434697856
"объездила" 0.04995004995005 0 0 0
"объяснимся" 0.04995004995005 0 0 0
"объясните" 0 0.0488758553274682 0 0
"объятиях" 0 0.0488758553274682 0 0
"обязанностях" 0.04995004995005 0 0 0
"ограблю" 0 0 0.0494315373208107 0
"огромное" 0 0.0488758553274682 0 0
"одинаково" 0.04995004995005 0 0 0
"одиннадцать" 0 0 0 0.0487329434697856
"одним" 0 0 0.0494315373208107 0
"одному" 0 0 0.0494315373208107 0
"одолжение" 0 0.0488758553274682 0 0
"одумалась" 0 0.0488758553274682 0 0
"ожидал" 0 0 0.0494315373208107 0
"ожидали" 0.04995004995005 0 0 0
"ой" 0 0 0.0494315373208107 0
"окажется" 0 0 0.0494315373208107 0
"оказать" 0 0 0.0494315373208107 0
"окне" 0 0.0488758553274682 0 0
"окон" 0 0.0488758553274682 0 0
"окошечка" 0 0 0 0.0487329434697856
"окрасили" 0 0 0.0494315373208107 0
"омерзения" 0.04995004995005 0 0 0
"онемеете" 0.04995004995005 0 0 0
"опасно" 0.04995004995005 0 0 0
"описали" 0 0 0 0.0487329434697856
"описывают" 0 0.0488758553274682 0 0
