"30_masalskiy" "30_veltman" "50_begichev" "50_pogorelsky"
"ступа" 0 0.0149882591969624 0 0
"султана" 0 0 0 0.0151617250673854
"тайно" 0 0.00499608639898746 0.012274155538099 0.00168463611859838
"татары" 0 0.0149882591969624 0 0
"твоем" 0.0150744299981157 0.00166536213299582 0.00490966221523959 0.00336927223719677
"тела" 0 0.0133228970639666 0.0024548311076198 0
"тимофей" 0 0.00333072426599164 0.0171838177533386 0
"третьего" 0.0113058224985868 0 0.00490966221523959 0.00673854447439353
"трофимовне" 0 0 0 0.0151617250673854
"тысяч" 0.0263802524967025 0.00166536213299582 0.0024548311076198 0
"тьфу" 0.0226116449971735 0.00333072426599164 0 0.00168463611859838
"увидеть" 0.00753721499905785 0.00166536213299582 0.00736449332285939 0.00505390835579515
"удивлению" 0 0.00166536213299582 0.0024548311076198 0.0117924528301887
"уехать" 0 0 0.00736449332285939 0.0101078167115903
"умнее" 0.0263802524967025 0 0.0024548311076198 0.00168463611859838
"умолк" 0 0.0133228970639666 0 0.00168463611859838
"услышав" 0.00376860749952892 0 0.0024548311076198 0.0117924528301887
"успели" 0.00376860749952892 0 0.00490966221523959 0.0101078167115903
"успокоился" 0 0.00999217279797492 0.00490966221523959 0.00168463611859838
"уста" 0.00753721499905785 0.00999217279797492 0 0.00168463611859838
"участия" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00842318059299191
"уши" 0.0113058224985868 0.00333072426599164 0 0.00673854447439353
"французский" 0 0 0.0024548311076198 0.0134770889487871
"фуа" 0 0 0 0.0151617250673854
"хладнокровно" 0.00376860749952892 0 0.00981932443047918 0.00673854447439353
"хлопоты" 0.00376860749952892 0.00166536213299582 0.00981932443047918 0.00505390835579515
"хоботом" 0 0.0149882591969624 0 0
"хозяева" 0 0.00666144853198328 0 0.00842318059299191
"хозяйка" 0 0.00999217279797492 0 0.00505390835579515
"холме" 0 0.0149882591969624 0 0
"царю" 0.0150744299981157 0.0083268106649791 0 0
"цвета" 0.00753721499905785 0.00166536213299582 0 0.0101078167115903
"цыгана" 0 0 0 0.0151617250673854
"черного" 0.00753721499905785 0.0116575349309707 0 0
"черной" 0.00753721499905785 0.00999217279797492 0 0.00168463611859838
"честный" 0.00376860749952892 0.0116575349309707 0 0.00168463611859838
"четырех" 0.0188430374976446 0.00499608639898746 0 0.00168463611859838
"чи" 0 0.0149882591969624 0 0
"читателю" 0.00376860749952892 0.0083268106649791 0 0.00505390835579515
"чувствует" 0.00376860749952892 0.00666144853198328 0.00981932443047918 0
"чудо" 0 0.0133228970639666 0.0024548311076198 0
"шапке" 0.00376860749952892 0.0116575349309707 0 0.00168463611859838
"э" 0.00376860749952892 0.00666144853198328 0 0.00673854447439353
"ящика" 0.0301488599962314 0 0 0.00168463611859838
"chere" 0 0 0 0.0151617250673854
"est" 0 0 0.0171838177533386 0.00336927223719677
"аки" 0 0.0133228970639666 0 0
"алексеевич" 0.00376860749952892 0 0 0.0117924528301887
"апраксин" 0.0301488599962314 0 0 0
"батюшку" 0.0263802524967025 0 0 0.00168463611859838
"бегут" 0 0.0116575349309707 0.0024548311076198 0
"бишь" 0.0301488599962314 0 0 0
"благодарю" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00673854447439353
"божия" 0 0.00166536213299582 0.00490966221523959 0.00842318059299191
"бойся" 0 0.00499608639898746 0 0.00842318059299191
"большее" 0 0 0.0196386488609584 0
"боялась" 0 0 0.00490966221523959 0.0101078167115903
"боярыни" 0 0.0133228970639666 0 0
"братья" 0 0.00999217279797492 0.00490966221523959 0
"броня" 0 0.0133228970639666 0 0
"будущей" 0 0.00499608639898746 0.00736449332285939 0.00336927223719677
"вашему" 0 0 0.0171838177533386 0.00168463611859838
"вверх" 0.0150744299981157 0.00666144853198328 0 0
"велик" 0 0.0133228970639666 0 0
"великие" 0.00376860749952892 0.00999217279797492 0.0024548311076198 0
"великих" 0 0.0116575349309707 0 0.00168463611859838
"верить" 0 0.00499608639898746 0 0.00842318059299191
"верою" 0.00376860749952892 0.00333072426599164 0 0.00842318059299191
"вестимо" 0.0113058224985868 0.0083268106649791 0 0
"ветви" 0 0.00999217279797492 0 0.00336927223719677
"взгляде" 0 0 0 0.0134770889487871
"взгляды" 0 0.00333072426599164 0 0.0101078167115903
"взорами" 0 0.0133228970639666 0 0
"видала" 0 0 0 0.0134770889487871
"видимому" 0 0.00166536213299582 0 0.0117924528301887
"витязей" 0 0.0133228970639666 0 0
"владение" 0 0.00666144853198328 0.00981932443047918 0
"влияние" 0.00753721499905785 0.00166536213299582 0 0.00842318059299191
"вне" 0.00376860749952892 0 0.00736449332285939 0.00673854447439353
"водки" 0.0150744299981157 0 0.0024548311076198 0.00505390835579515
"возвращался" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"возвращении" 0 0 0.00981932443047918 0.00673854447439353
"возможность" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"воймир" 0 0.0133228970639666 0 0
"волосами" 0.00376860749952892 0.00499608639898746 0.00490966221523959 0.00336927223719677
"вообразить" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"вороных" 0 0.00333072426599164 0 0.0101078167115903
"воспользовался" 0 0.00166536213299582 0.00981932443047918 0.00505390835579515
"впечатление" 0.00376860749952892 0 0.0024548311076198 0.0101078167115903
"вполне" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"врага" 0 0.0133228970639666 0 0
"всеволод" 0 0.0133228970639666 0 0
"вспомнив" 0.0150744299981157 0 0 0.00673854447439353
"вспомнила" 0.00376860749952892 0 0 0.0117924528301887
"выдать" 0.0188430374976446 0.00333072426599164 0 0.00168463611859838
"высокой" 0.00753721499905785 0.0083268106649791 0.0024548311076198 0
"главное" 0.00376860749952892 0.00166536213299582 0 0.0101078167115903
"глубокой" 0.0113058224985868 0.00166536213299582 0.00490966221523959 0.00336927223719677
"глядя" 0.0301488599962314 0 0 0
"городу" 0.00376860749952892 0.0116575349309707 0 0
"государя" 0.0226116449971735 0.00333072426599164 0 0
"град" 0 0.0133228970639666 0 0
"грех" 0 0.0133228970639666 0 0
"гривен" 0 0.0133228970639666 0 0
"губы" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0.00505390835579515
"д" 0 0.0133228970639666 0 0
"дает" 0.00376860749952892 0.00666144853198328 0.00736449332285939 0
"дайте" 0 0.00499608639898746 0.00736449332285939 0.00336927223719677
"движения" 0 0.00666144853198328 0.00490966221523959 0.00336927223719677
"двое" 0.0150744299981157 0.00166536213299582 0.0024548311076198 0.00336927223719677
"девицу" 0 0.0133228970639666 0 0
"делается" 0.00753721499905785 0.00333072426599164 0.00490966221523959 0.00336927223719677
"делают" 0 0.00499608639898746 0.00736449332285939 0.00336927223719677
"делу" 0.00376860749952892 0 0.0147289866457188 0.00168463611859838
"деревянный" 0.0150744299981157 0.00166536213299582 0 0.00505390835579515
"дитятко" 0 0.0133228970639666 0 0
"дмитриевич" 0 0 0.0196386488609584 0
"днепра" 0 0.0133228970639666 0 0
"довольный" 0 0.0133228970639666 0 0
"довольным" 0 0 0 0.0134770889487871
"догадался" 0 0.00166536213299582 0.0024548311076198 0.0101078167115903
"домовины" 0 0.0133228970639666 0 0
"домы" 0.00753721499905785 0.00333072426599164 0.00490966221523959 0.00336927223719677
"дружбе" 0 0 0.012274155538099 0.00505390835579515
"духи" 0.0150744299981157 0.00666144853198328 0 0
"духовной" 0 0.00166536213299582 0.0171838177533386 0
"духу" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00673854447439353
"дшарро" 0 0 0 0.0134770889487871
"дядюшка" 0.00376860749952892 0 0.00736449332285939 0.00673854447439353
"ежедневно" 0 0 0.0171838177533386 0.00168463611859838
"ежеминутно" 0 0 0 0.0134770889487871
"елисаветою" 0 0 0.0196386488609584 0
"ехали" 0 0.0083268106649791 0.0024548311076198 0.00336927223719677
"жажда" 0 0.0133228970639666 0 0
"ждет" 0 0.0133228970639666 0 0
"желает" 0.00753721499905785 0.00499608639898746 0.0024548311076198 0.00336927223719677
"желала" 0 0 0.00736449332285939 0.00842318059299191
"жемчугом" 0 0.0133228970639666 0 0
"жениху" 0 0.00333072426599164 0.00736449332285939 0.00505390835579515
"заливаясь" 0 0.00499608639898746 0.00981932443047918 0.00168463611859838
"запах" 0.00376860749952892 0.00499608639898746 0.00736449332285939 0.00168463611859838
"заплатить" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"застал" 0 0 0.0147289866457188 0.00336927223719677
"звать" 0 0.00666144853198328 0.00490966221523959 0.00336927223719677
"звезда" 0 0.0133228970639666 0 0
"зверя" 0 0.0133228970639666 0 0
"звук" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"здешней" 0.00376860749952892 0 0.0171838177533386 0
"здоров" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0.00505390835579515
"землемер" 0 0 0.0196386488609584 0
"зла" 0.00753721499905785 0.00166536213299582 0.00490966221523959 0.00505390835579515
"злодей" 0 0.00999217279797492 0.00490966221523959 0
"злой" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"знакомый" 0.00376860749952892 0.00499608639898746 0 0.00673854447439353
"зятя" 0 0.0083268106649791 0.00736449332285939 0
"ивича" 0 0.0133228970639666 0 0
"иворовича" 0 0.0133228970639666 0 0
"играет" 0 0.00499608639898746 0.00736449332285939 0.00336927223719677
"иду" 0 0.0133228970639666 0 0
"изволишь" 0.0226116449971735 0.00333072426599164 0 0
"иного" 0.0113058224985868 0 0.0024548311076198 0.00673854447439353
"иных" 0 0.00666144853198328 0.00736449332285939 0.00168463611859838
"исступление" 0 0.00333072426599164 0.012274155538099 0.00168463611859838
"кабинет" 0.00753721499905785 0 0.0147289866457188 0
"каков" 0.00376860749952892 0.00333072426599164 0 0.00842318059299191
"каково" 0.00376860749952892 0.00333072426599164 0.00490966221523959 0.00505390835579515
"каммердинер" 0 0 0.0196386488609584 0
"камнями" 0 0.0133228970639666 0 0
"кафтана" 0.0226116449971735 0.00166536213299582 0.0024548311076198 0
"кафтане" 0.0188430374976446 0.00333072426599164 0 0.00168463611859838
"княжеских" 0 0.0133228970639666 0 0
"кованые" 0 0.0133228970639666 0 0
"коих" 0.00376860749952892 0.00333072426599164 0 0.00842318059299191
"колокол" 0.00753721499905785 0.00999217279797492 0 0
"концом" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"коню" 0 0.0133228970639666 0 0
"коротко" 0.00376860749952892 0 0 0.0117924528301887
"кощеем" 0 0.0133228970639666 0 0
"крайне" 0 0 0.0024548311076198 0.0117924528301887
"красоты" 0.0150744299981157 0 0 0.00673854447439353
"крепости" 0.0226116449971735 0.00166536213299582 0.0024548311076198 0
"крепость" 0.0226116449971735 0.00333072426599164 0 0
"крещеный" 0 0.0133228970639666 0 0
"кричать" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00842318059299191
"кровью" 0 0.0133228970639666 0 0
"купцы" 0.00753721499905785 0.00999217279797492 0 0
"лад" 0.00376860749952892 0.0083268106649791 0.0024548311076198 0.00168463611859838
"малой" 0.0301488599962314 0 0 0
"мгновений" 0.00376860749952892 0.00999217279797492 0 0.00168463611859838
"медведей" 0 0.0116575349309707 0 0.00168463611859838
"медом" 0.00376860749952892 0.0116575349309707 0 0
"месяцев" 0 0.00333072426599164 0 0.0101078167115903
"мильцу" 0 0.0133228970639666 0 0
"многое" 0.0188430374976446 0.00166536213299582 0.0024548311076198 0.00168463611859838
"монарх" 0.0301488599962314 0 0 0
"мочи" 0 0 0.0147289866457188 0.00336927223719677
"мчится" 0 0.0133228970639666 0 0
"мя" 0 0.0083268106649791 0 0.00505390835579515
"надежде" 0 0.00166536213299582 0.00736449332285939 0.00673854447439353
"надел" 0.0113058224985868 0.00666144853198328 0.0024548311076198 0
"надеть" 0.00753721499905785 0.00333072426599164 0.00490966221523959 0.00336927223719677
"направо" 0.0113058224985868 0.0083268106649791 0 0
"настало" 0.00376860749952892 0.00499608639898746 0 0.00673854447439353
"находили" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"начались" 0 0.00999217279797492 0.0024548311076198 0.00168463611859838
"начинали" 0.00753721499905785 0 0 0.0101078167115903
"небольшую" 0.00753721499905785 0 0 0.0101078167115903
"негодованием" 0.00376860749952892 0 0.0171838177533386 0
"недалеко" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00673854447439353
"недоставало" 0 0.00166536213299582 0 0.0117924528301887
"неизвестного" 0.00376860749952892 0.00333072426599164 0.00736449332285939 0.00336927223719677
"некоторое" 0 0 0.00981932443047918 0.00673854447439353
"немецкое" 0.0301488599962314 0 0 0
"ниже" 0.0113058224985868 0.0083268106649791 0 0
"николай" 0 0 0.0196386488609584 0
"новгорода" 0 0.0133228970639666 0 0
"новых" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00673854447439353
"ночлег" 0 0.00499608639898746 0 0.00842318059299191
"обещался" 0 0 0.0024548311076198 0.0117924528301887
"обрадовался" 0.00376860749952892 0 0.00736449332285939 0.00673854447439353
"обратилась" 0 0.00333072426599164 0.00490966221523959 0.00673854447439353
"общего" 0 0.00333072426599164 0.00981932443047918 0.00336927223719677
"общее" 0 0.00166536213299582 0.00981932443047918 0.00505390835579515
"общество" 0 0 0.012274155538099 0.00505390835579515
"обыкновенного" 0.00376860749952892 0.00166536213299582 0 0.0101078167115903
"обыкновенный" 0.00753721499905785 0.00166536213299582 0.00490966221523959 0.00505390835579515
"обязанности" 0 0.00166536213299582 0.012274155538099 0.00336927223719677
"окошек" 0.0188430374976446 0 0 0.00505390835579515
"октября" 0.0301488599962314 0 0 0
"опасаясь" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"опустил" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"оставаться" 0 0.00333072426599164 0.00490966221523959 0.00673854447439353
"остановились" 0.00376860749952892 0.00499608639898746 0 0.00673854447439353
"осторожно" 0.00753721499905785 0.00333072426599164 0.00490966221523959 0.00336927223719677
"отдам" 0.00753721499905785 0.00666144853198328 0.0024548311076198 0.00168463611859838
"отказать" 0.00376860749952892 0 0.00490966221523959 0.00842318059299191
"отъезде" 0.00376860749952892 0 0.00736449332285939 0.00673854447439353
"отъездом" 0 0 0.00490966221523959 0.0101078167115903
"офицера" 0 0 0.00981932443047918 0.00673854447439353
"пастуха" 0 0.0133228970639666 0 0
"песнь" 0 0.0116575349309707 0 0.00168463611859838
"печаль" 0 0.0083268106649791 0 0.00505390835579515
"пил" 0 0.00333072426599164 0.0147289866457188 0
"письме" 0 0 0.00736449332285939 0.00842318059299191
"письмом" 0 0.00166536213299582 0.012274155538099 0.00336927223719677
"плечах" 0.00753721499905785 0.00999217279797492 0 0
"повел" 0.0113058224985868 0.00666144853198328 0 0.00168463611859838
"поверьте" 0 0 0.00981932443047918 0.00673854447439353
"погони" 0.00376860749952892 0.00999217279797492 0 0.00168463611859838
"погубить" 0.0150744299981157 0.00333072426599164 0.0024548311076198 0.00168463611859838
"подвигах" 0 0.00666144853198328 0.00981932443047918 0
"поднялся" 0 0.00999217279797492 0.0024548311076198 0.00168463611859838
"подобного" 0.00753721499905785 0 0.00490966221523959 0.00673854447439353
"подписал" 0.00376860749952892 0 0.0147289866457188 0.00168463611859838
"поедем" 0 0.00166536213299582 0.012274155538099 0.00336927223719677
"поехала" 0 0 0.00736449332285939 0.00842318059299191
"поехали" 0 0.0083268106649791 0.00490966221523959 0.00168463611859838
"поклонились" 0.00376860749952892 0.00999217279797492 0 0.00168463611859838
"покой" 0 0.0083268106649791 0 0.00505390835579515
"покойным" 0.00753721499905785 0.00166536213299582 0 0.00842318059299191
"покрывалом" 0 0.0133228970639666 0 0
"полном" 0 0 0.00490966221523959 0.0101078167115903
"положить" 0 0.00333072426599164 0.00736449332285939 0.00505390835579515
"помещиков" 0 0 0.0171838177533386 0.00168463611859838
"помнил" 0 0.00333072426599164 0.012274155538099 0.00168463611859838
"помощник" 0 0.00166536213299582 0.0171838177533386 0
"попался" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0.00505390835579515
"попасть" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00673854447439353
"поприще" 0 0.00166536213299582 0.0171838177533386 0
"поскакал" 0 0.00666144853198328 0.00736449332285939 0.00168463611859838
"последней" 0.00753721499905785 0 0.00736449332285939 0.00505390835579515
"поставила" 0.00376860749952892 0.00333072426599164 0.00490966221523959 0.00505390835579515
"постель" 0.00376860749952892 0.00333072426599164 0 0.00842318059299191
"потерял" 0.00376860749952892 0 0.00490966221523959 0.00842318059299191
"потеряла" 0 0 0.0147289866457188 0.00336927223719677
"похож" 0.0113058224985868 0.00166536213299582 0 0.00673854447439353
"пошло" 0 0.00499608639898746 0.00981932443047918 0.00168463611859838
"пребывания" 0.00376860749952892 0 0.0024548311076198 0.0101078167115903
"предмете" 0 0 0.0024548311076198 0.0117924528301887
"предметом" 0 0 0.012274155538099 0.00505390835579515
"предметы" 0 0.00166536213299582 0.00490966221523959 0.00842318059299191
"прекрасный" 0.00376860749952892 0.00333072426599164 0.00490966221523959 0.00505390835579515
"преступление" 0.00753721499905785 0 0.012274155538099 0.00168463611859838
"привязанности" 0 0 0.012274155538099 0.00505390835579515
"приданое" 0.00376860749952892 0.00666144853198328 0.00736449332285939 0
"приказания" 0 0.00333072426599164 0.0024548311076198 0.00842318059299191
"принесите" 0 0.0083268106649791 0.00736449332285939 0
"принимал" 0.0150744299981157 0.00333072426599164 0.0024548311076198 0.00168463611859838
"приходит" 0 0.0116575349309707 0.0024548311076198 0
"причине" 0 0.00333072426599164 0.00490966221523959 0.00673854447439353
"причину" 0 0.00333072426599164 0.00490966221523959 0.00673854447439353
"проводил" 0.00753721499905785 0 0.0024548311076198 0.00842318059299191
"прогневайтесь" 0 0 0 0.0134770889487871
"продолжая" 0.0150744299981157 0 0.00490966221523959 0.00336927223719677
"проходит" 0 0.0133228970639666 0 0
"прочими" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00673854447439353
"прошаем" 0 0.0133228970639666 0 0
"прошлого" 0 0.00166536213299582 0.0024548311076198 0.0101078167115903
"пустил" 0.00376860749952892 0.0083268106649791 0.00490966221523959 0
"путешествие" 0 0.00166536213299582 0 0.0117924528301887
"пуще" 0.0150744299981157 0 0.0024548311076198 0.00505390835579515
"работы" 0.0150744299981157 0.00333072426599164 0 0.00336927223719677
"разговаривать" 0.00376860749952892 0 0.00490966221523959 0.00842318059299191
"расстаться" 0 0.00166536213299582 0.00736449332285939 0.00673854447439353
"расстоянии" 0 0.00166536213299582 0.0024548311076198 0.0101078167115903
"речей" 0 0.00999217279797492 0 0.00336927223719677
"росстани" 0 0.0133228970639666 0 0
"ру" 0 0.0133228970639666 0 0
"рукой" 0 0.00999217279797492 0.0024548311076198 0.00168463611859838
"русская" 0 0.0116575349309707 0 0.00168463611859838
"русской" 0.00376860749952892 0.00999217279797492 0 0.00168463611859838
"рыдания" 0 0.00166536213299582 0.0171838177533386 0
"садись" 0 0.0083268106649791 0.00736449332285939 0
"саду" 0.00753721499905785 0.00499608639898746 0.00736449332285939 0
"светлицы" 0 0.0133228970639666 0 0
"сделали" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0.00505390835579515
"сделались" 0 0.00166536213299582 0.012274155538099 0.00336927223719677
"семейству" 0 0 0.00981932443047918 0.00673854447439353
"сесть" 0 0.0083268106649791 0.00490966221523959 0.00168463611859838
"сидели" 0.00753721499905785 0 0.00736449332285939 0.00505390835579515
"силою" 0.0150744299981157 0.00666144853198328 0 0
"сильного" 0.00753721499905785 0.00666144853198328 0 0.00336927223719677
"симона" 0 0.0133228970639666 0 0
"скрылись" 0.00376860749952892 0.0083268106649791 0 0.00336927223719677
"слабости" 0 0 0.0196386488609584 0
"слабым" 0.00376860749952892 0.00333072426599164 0.00981932443047918 0.00168463611859838
"славы" 0 0.0133228970639666 0 0
"след" 0 0.0083268106649791 0.0024548311076198 0.00336927223719677
"словах" 0.00376860749952892 0.00333072426599164 0.00490966221523959 0.00505390835579515
"случая" 0 0 0.00736449332285939 0.00842318059299191
"слышала" 0 0.00333072426599164 0.0024548311076198 0.00842318059299191
"слышали" 0 0.00333072426599164 0.00490966221523959 0.00673854447439353
"слышен" 0.00376860749952892 0.00333072426599164 0 0.00842318059299191
"смотрите" 0.0113058224985868 0 0.00981932443047918 0.00168463611859838
"сняли" 0 0.00999217279797492 0 0.00336927223719677
"собирается" 0 0.00999217279797492 0 0.00336927223719677
"совершенном" 0 0 0.012274155538099 0.00505390835579515
"согласилась" 0 0.00166536213299582 0.00736449332285939 0.00673854447439353
"содержание" 0.0113058224985868 0 0.0024548311076198 0.00673854447439353
"солнышко" 0 0.0133228970639666 0 0
"сообщил" 0.00753721499905785 0 0.012274155538099 0.00168463611859838
"сообщить" 0.00753721499905785 0 0.012274155538099 0.00168463611859838
"соседей" 0 0.00333072426599164 0.00736449332285939 0.00505390835579515
"состояние" 0 0 0.0147289866457188 0.00336927223719677
"состоянии" 0 0.00333072426599164 0.00736449332285939 0.00505390835579515
"сохрани" 0 0 0.00981932443047918 0.00673854447439353
"спал" 0 0.0083268106649791 0.0024548311076198 0.00336927223719677
"спальню" 0.00376860749952892 0 0.00490966221523959 0.00842318059299191
"спит" 0 0.0116575349309707 0 0.00168463611859838
"спокойствия" 0.00376860749952892 0.00333072426599164 0.00736449332285939 0.00336927223719677
"справедливо" 0.00753721499905785 0 0.00981932443047918 0.00336927223719677
"спустя" 0 0 0 0.0134770889487871
"стадо" 0 0.0133228970639666 0 0
"стакан" 0.00376860749952892 0.00166536213299582 0.0147289866457188 0
"старец" 0 0.0133228970639666 0 0
"старуха" 0 0.00666144853198328 0 0.00673854447439353
"сто" 0.00753721499905785 0.0083268106649791 0.0024548311076198 0
"столу" 0.00376860749952892 0.00333072426599164 0.00736449332285939 0.00336927223719677
"страсти" 0.00753721499905785 0.00333072426599164 0.00736449332285939 0.00168463611859838
"страстно" 0 0 0.012274155538099 0.00505390835579515
"строгий" 0 0 0.0024548311076198 0.0117924528301887
"стучит" 0 0.0116575349309707 0 0.00168463611859838
"сукна" 0.0150744299981157 0 0.0024548311076198 0.00505390835579515
"супружества" 0 0 0.0196386488609584 0
"счастлив" 0 0.00166536213299582 0.0147289866457188 0.00168463611859838
"тайтзи" 0 0.0133228970639666 0 0
"такому" 0 0 0.00736449332285939 0.00842318059299191
"тело" 0 0.0116575349309707 0 0.00168463611859838
"темные" 0 0.00666144853198328 0.00736449332285939 0.00168463611859838
"темный" 0.00753721499905785 0.00333072426599164 0 0.00673854447439353
"терпением" 0 0.00166536213299582 0.00981932443047918 0.00505390835579515
"тетушкой" 0 0 0 0.0134770889487871
"толпу" 0.00753721499905785 0.00999217279797492 0 0
"триста" 0.00753721499905785 0.00499608639898746 0.0024548311076198 0.00336927223719677
"тропинке" 0 0.00666144853198328 0 0.00673854447439353
"туру" 0 0.0133228970639666 0 0
"туча" 0 0.0133228970639666 0 0
"уважением" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00673854447439353
"увидя" 0.00753721499905785 0 0 0.0101078167115903
"увы" 0 0.00499608639898746 0.00490966221523959 0.00505390835579515
"уговорить" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00842318059299191
"удара" 0 0.00666144853198328 0.0024548311076198 0.00505390835579515
"удержать" 0.0113058224985868 0 0.00490966221523959 0.00505390835579515
"уездного" 0 0 0.0196386488609584 0
"ужин" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0.00505390835579515
"умру" 0.0188430374976446 0.00333072426599164 0 0.00168463611859838
"уплаты" 0.0150744299981157 0 0.00981932443047918 0
"употреблять" 0.00376860749952892 0 0.00981932443047918 0.00505390835579515
"услышала" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00842318059299191
"устал" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0.00505390835579515
"ухом" 0.00376860749952892 0.00666144853198328 0 0.00505390835579515
"ушел" 0.00753721499905785 0.00499608639898746 0.00490966221523959 0.00168463611859838
"ушла" 0.0188430374976446 0.00166536213299582 0.0024548311076198 0.00168463611859838
"французском" 0 0 0.0024548311076198 0.0117924528301887
"харэма" 0 0.0133228970639666 0 0
"хлопотать" 0.00753721499905785 0 0.00736449332285939 0.00505390835579515
"хорева" 0 0.0133228970639666 0 0
"хорош" 0 0 0.00490966221523959 0.0101078167115903
"чердак" 0.0301488599962314 0 0 0
"черную" 0.00376860749952892 0.00666144853198328 0 0.00505390835579515
"честные" 0.00753721499905785 0.0083268106649791 0 0.00168463611859838
"честью" 0.00376860749952892 0.0116575349309707 0 0
"чин" 0 0.00499608639898746 0.0024548311076198 0.00673854447439353
"читал" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00673854447439353
"чудовище" 0 0.00999217279797492 0 0.00336927223719677
"шампанского" 0 0 0.0196386488609584 0
"широкое" 0 0.0116575349309707 0 0.00168463611859838
"шли" 0 0.0116575349309707 0 0.00168463611859838
"шубиным" 0.0301488599962314 0 0 0
"шутки" 0 0 0.00736449332285939 0.00842318059299191
"является" 0 0.00999217279797492 0.0024548311076198 0.00168463611859838
"являлся" 0 0.00166536213299582 0.00736449332285939 0.00673854447439353
"яйцо" 0 0.0133228970639666 0 0
"яму" 0.0263802524967025 0.00166536213299582 0 0
"il" 0 0 0.0196386488609584 0
"алексеевича" 0.00376860749952892 0 0 0.0101078167115903
"ангел" 0.0113058224985868 0 0.0024548311076198 0.00505390835579515
"ба" 0.0150744299981157 0 0 0.00505390835579515
"белому" 0 0.00999217279797492 0 0.00168463611859838
"бессовестно" 0 0 0.0171838177533386 0
"бир" 0 0.0116575349309707 0 0
"благодарил" 0.00376860749952892 0 0.00981932443047918 0.00336927223719677
"благодарности" 0 0 0.00981932443047918 0.00505390835579515
"благодарностию" 0 0 0.00981932443047918 0.00505390835579515
"благополучно" 0.00376860749952892 0 0.00490966221523959 0.00673854447439353
"богат" 0.00376860749952892 0 0.00490966221523959 0.00673854447439353
"боится" 0.00376860749952892 0.00499608639898746 0.00736449332285939 0
"бок" 0 0.00666144853198328 0 0.00505390835579515
"большие" 0 0.00333072426599164 0 0.00842318059299191
"большого" 0.00753721499905785 0 0 0.00842318059299191
"борис" 0 0.00999217279797492 0.0024548311076198 0
"браку" 0.00753721499905785 0 0 0.00842318059299191
"брать" 0.00753721499905785 0.00333072426599164 0.00736449332285939 0
"бросается" 0 0.0116575349309707 0 0
"бросил" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0.00336927223719677
"бывать" 0.00376860749952892 0 0 0.0101078167115903
"бывши" 0 0.00166536213299582 0.0147289866457188 0
"быстрые" 0 0.0083268106649791 0.0024548311076198 0.00168463611859838
"бысть" 0 0.0116575349309707 0 0
"важно" 0.00753721499905785 0.00499608639898746 0.00490966221523959 0
"вашим" 0.00376860749952892 0 0.0024548311076198 0.00842318059299191
"ввечеру" 0 0 0 0.0117924528301887
"века" 0.0113058224985868 0.00499608639898746 0 0.00168463611859838
"вексель" 0 0 0.0171838177533386 0
"веселым" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00505390835579515
"вздохнул" 0.00753721499905785 0.0083268106649791 0 0
"взялся" 0.00376860749952892 0.00499608639898746 0.00490966221523959 0.00168463611859838
"внутренне" 0.0150744299981157 0 0 0.00505390835579515
"воде" 0.0150744299981157 0.00499608639898746 0 0
"воеводы" 0 0.0116575349309707 0 0
"возвращение" 0.00376860749952892 0.00499608639898746 0.00490966221523959 0.00168463611859838
"воины" 0 0.0116575349309707 0 0
"войны" 0 0.0116575349309707 0 0
"волхова" 0 0.0116575349309707 0 0
"воображении" 0.00753721499905785 0 0 0.00842318059299191
"воскликнула" 0.0188430374976446 0 0 0.00336927223719677
