"slav_aksakov" "slav_kavelin" "slav_khomyakov" "slav_kireevsky" "slav_samarin" "west_annenkov" "west_belinsky" "west_granovsky1" "west_granovsky2" "west_herzen1"
"городом" 0 0 0.0172726487606875 0 0 0 0 0.00703053596119144 0.00955821911261494 0.00979623824451411
"господа" 0.0146591741998534 0.00562619556655789 0 0 0.00436967445925279 0.0119875329657157 0.010315659170621 0 0 0.00979623824451411
"господина" 0 0.0112523911331158 0 0 0 0.0119875329657157 0 0.0117175599353191 0 0
"гражданских" 0.00977278279990227 0.0168785866996737 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0 0
"гражданской" 0.00977278279990227 0.0112523911331158 0.00863632438034373 0 0 0.00299688324142891 0 0.00937404794825526 0.00191164382252299 0
"границах" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0 0 0 0.0140610719223829 0 0.0195924764890282
"дала" 0.00488639139995114 0.0168785866996737 0 0.00716486350935015 0 0.00299688324142891 0.010315659170621 0.00703053596119144 0 0.00979623824451411
"дальше" 0.00977278279990227 0.0225047822662316 0.00863632438034373 0 0.00436967445925279 0.00299688324142891 0 0 0 0.0195924764890282
"дань" 0.00488639139995114 0.0281309778327895 0.0345452975213749 0 0 0 0 0.00234351198706381 0 0
"дают" 0.00977278279990227 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0 0.00703053596119144 0.00191164382252299 0.00979623824451411
"движением" 0 0 0.00863632438034373 0.00716486350935015 0 0.00599376648285783 0 0.00468702397412763 0.00955821911261494 0
"двор" 0 0.00562619556655789 0.0259089731410312 0 0 0 0 0.00937404794825526 0.00573493146756896 0
"двум" 0.00977278279990227 0 0.00863632438034373 0 0 0.0119875329657157 0 0.00234351198706381 0.00191164382252299 0.0195924764890282
"декабря" 0 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.0152931505801839 0
"делали" 0 0.0112523911331158 0 0 0.00873934891850557 0 0.010315659170621 0.00468702397412763 0.00764657529009195 0
"держал" 0 0.00562619556655789 0 0 0 0 0 0.00703053596119144 0.0133815067576609 0
"детьми" 0 0.0337571733993474 0 0 0.00436967445925279 0.00899064972428674 0 0.00234351198706381 0 0
"дилетанты" 0 0 0 0 0 0 0 0 0 0.107758620689655
"доходов" 0 0.00562619556655789 0 0 0 0 0 0.0117175599353191 0.00955821911261494 0
"еврейский" 0.0439775225995602 0 0 0 0 0 0 0.00234351198706381 0.00191164382252299 0
"европейские" 0 0.0112523911331158 0 0.0214945905280504 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0.00191164382252299 0
"ереси" 0.00488639139995114 0 0 0.00716486350935015 0 0 0 0.00234351198706381 0.0152931505801839 0
"жертв" 0.00488639139995114 0 0.00863632438034373 0 0 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0
"жуан" 0 0 0 0 0 0 0 0 0.0210280820477529 0
"замечательных" 0 0 0 0.00716486350935015 0.00873934891850557 0 0.030946977511863 0.00234351198706381 0.00764657529009195 0
"замках" 0 0 0 0 0 0 0 0.00937404794825526 0.0133815067576609 0
"заслуживает" 0.00488639139995114 0.00562619556655789 0 0 0.00436967445925279 0.0149844162071446 0 0.00703053596119144 0 0
"зачатки" 0 0.0450095645324632 0 0 0.00873934891850557 0 0 0.00234351198706381 0 0
"здание" 0.00977278279990227 0 0.0172726487606875 0.0286594540374006 0 0.00299688324142891 0 0.00234351198706381 0 0.00979623824451411
"знание" 0 0.0112523911331158 0 0.0143297270187003 0.00873934891850557 0 0.010315659170621 0.00703053596119144 0 0.00979623824451411
"зная" 0 0 0 0 0.00436967445925279 0.0119875329657157 0 0.00703053596119144 0.00382328764504597 0.00979623824451411
"идею" 0.00977278279990227 0.00562619556655789 0.00863632438034373 0 0.00873934891850557 0.00899064972428674 0 0 0.00382328764504597 0
"издания" 0 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.041262636682484 0.00468702397412763 0.00191164382252299 0
"изменить" 0.00488639139995114 0.0168785866996737 0 0.0214945905280504 0.00436967445925279 0 0.010315659170621 0.00234351198706381 0.00191164382252299 0
"иллюстрации" 0 0 0 0 0 0 0.113472250876831 0 0 0
"имена" 0 0.00562619556655789 0.00863632438034373 0 0.00873934891850557 0.0179812994485735 0 0 0 0.00979623824451411
"индии" 0 0 0 0 0 0 0 0.0117175599353191 0.0114698629351379 0
"инквизиция" 0 0 0 0 0 0 0 0.0140610719223829 0.00955821911261494 0
"иные" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0.0174786978370111 0.00599376648285783 0 0 0.00191164382252299 0.00979623824451411
"искал" 0 0.00562619556655789 0.0172726487606875 0.00716486350935015 0.00436967445925279 0 0 0.0117175599353191 0.00191164382252299 0
"исключая" 0.00488639139995114 0.00562619556655789 0 0.00716486350935015 0 0.0179812994485735 0 0 0.00382328764504597 0
"искренне" 0.0439775225995602 0 0 0 0.00436967445925279 0 0 0 0.00191164382252299 0
"исполнения" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0 0.0179812994485735 0 0 0.00382328764504597 0
"истинное" 0.00977278279990227 0 0 0.00716486350935015 0.0131090233777584 0.00299688324142891 0.010315659170621 0 0 0.0293887147335423
"историческим" 0.00977278279990227 0 0 0 0.00873934891850557 0.0179812994485735 0 0.00234351198706381 0 0
"историческими" 0 0.0337571733993474 0 0 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0 0
"итальянцев" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.0117175599353191 0.00573493146756896 0.00979623824451411
"каков" 0.00488639139995114 0.0112523911331158 0 0 0.00873934891850557 0.00599376648285783 0 0.00468702397412763 0.00382328764504597 0
"карамзина" 0 0 0 0 0.0262180467555167 0 0.051578295853105 0 0 0
"картин" 0 0 0 0 0 0.0329657156557181 0 0 0 0
"картина" 0 0 0 0 0.0131090233777584 0.0209781826900024 0 0 0 0.00979623824451411
"князем" 0 0.0225047822662316 0.0172726487606875 0 0 0 0.020631318341242 0.00234351198706381 0.00382328764504597 0
"коннетабль" 0 0 0 0 0 0 0 0.00703053596119144 0.0152931505801839 0
"крепости" 0 0 0.0259089731410312 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0
"крестьяне" 0.0146591741998534 0.00562619556655789 0.0172726487606875 0 0 0 0 0.00468702397412763 0.00573493146756896 0
"крови" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0.0174786978370111 0 0 0.00468702397412763 0 0.0195924764890282
"круга" 0 0.0112523911331158 0.00863632438034373 0.0214945905280504 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00234351198706381 0 0
"кстати" 0.0244319569997557 0 0 0 0.00873934891850557 0.0119875329657157 0 0 0 0
"либералы" 0.0537503053994625 0 0 0 0 0 0 0 0 0
"либеральной" 0.0537503053994625 0 0 0 0 0 0 0 0 0
"линии" 0 0.0225047822662316 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00573493146756896 0.00979623824451411
"лучшим" 0 0.00562619556655789 0 0.00716486350935015 0 0.00299688324142891 0.020631318341242 0.00937404794825526 0.00382328764504597 0
"медленно" 0 0.0168785866996737 0.00863632438034373 0 0.00873934891850557 0 0 0.00937404794825526 0.00191164382252299 0
"мерами" 0.00488639139995114 0.0168785866996737 0.00863632438034373 0 0 0 0 0.00234351198706381 0.00955821911261494 0
"моему" 0 0 0 0.00716486350935015 0 0.0299688324142891 0 0 0 0
"момент" 0.0195455655998045 0 0 0 0 0.00599376648285783 0 0.00703053596119144 0 0.0195924764890282
"московские" 0 0.050635760099021 0 0 0.00873934891850557 0 0 0 0 0
"наверное" 0.00488639139995114 0.00562619556655789 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0.00979623824451411
"названия" 0 0.0112523911331158 0 0 0.0131090233777584 0.00599376648285783 0.010315659170621 0.00468702397412763 0.00191164382252299 0
"называют" 0.0146591741998534 0.0112523911331158 0 0 0.0131090233777584 0 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"найдем" 0 0 0 0 0 0 0 0.0234351198706381 0.00191164382252299 0
"намерением" 0 0 0 0.0143297270187003 0.00436967445925279 0.0119875329657157 0 0.00234351198706381 0.00573493146756896 0
"наследие" 0.00488639139995114 0.0112523911331158 0 0 0.00873934891850557 0 0 0.00703053596119144 0.00382328764504597 0.00979623824451411
"настоящий" 0 0.0112523911331158 0 0 0 0.0149844162071446 0 0.00703053596119144 0.00191164382252299 0
"наукой" 0 0 0 0 0 0.00599376648285783 0 0.00703053596119144 0.00191164382252299 0.0489811912225705
"национальной" 0.0146591741998534 0 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0.00382328764504597 0
"начальством" 0.00488639139995114 0.00562619556655789 0 0 0 0 0 0.00234351198706381 0.0152931505801839 0
"нашему" 0.00977278279990227 0.0112523911331158 0 0 0.0174786978370111 0.00299688324142891 0.010315659170621 0.00234351198706381 0 0
"небо" 0 0 0 0 0 0.0179812994485735 0.010315659170621 0 0 0.0391849529780564
"некоторым" 0.00977278279990227 0 0 0.00716486350935015 0.00873934891850557 0.0119875329657157 0 0.00468702397412763 0 0
"немецкий" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00955821911261494 0
"немногих" 0 0.00562619556655789 0.00863632438034373 0.00716486350935015 0.00436967445925279 0.00299688324142891 0.010315659170621 0.00468702397412763 0.00573493146756896 0
"необходимым" 0 0.00562619556655789 0 0 0.00873934891850557 0 0.020631318341242 0.00234351198706381 0.00191164382252299 0.0391849529780564
"несправедливо" 0.00977278279990227 0 0 0 0.00436967445925279 0.00299688324142891 0.010315659170621 0.0117175599353191 0.00191164382252299 0
"нетрудно" 0 0 0 0 0 0 0 0.0187480958965105 0.00573493146756896 0
"новейшие" 0.00488639139995114 0.00562619556655789 0 0.00716486350935015 0.00873934891850557 0 0 0.00937404794825526 0.00382328764504597 0
"обстоятельств" 0 0.00562619556655789 0 0 0.00873934891850557 0 0 0.0117175599353191 0.00573493146756896 0
"общину" 0.00488639139995114 0.00562619556655789 0 0 0.00873934891850557 0.00299688324142891 0 0.0117175599353191 0.00191164382252299 0
"овладел" 0 0 0 0 0 0 0 0.00937404794825526 0.0133815067576609 0
"оправдать" 0 0 0 0 0.0218483722962639 0.00899064972428674 0 0.00234351198706381 0.00382328764504597 0
"оседлости" 0.0537503053994625 0 0 0 0 0 0 0 0 0
"особенную" 0 0 0 0 0.00436967445925279 0.0179812994485735 0.020631318341242 0.00468702397412763 0 0
"оставались" 0.00488639139995114 0 0.00863632438034373 0.0214945905280504 0 0 0 0.00468702397412763 0.00764657529009195 0
"оставив" 0.00488639139995114 0 0 0 0.00436967445925279 0.00599376648285783 0 0.00234351198706381 0.0114698629351379 0
"оставил" 0 0 0 0 0 0 0.020631318341242 0.00937404794825526 0.00955821911261494 0
"остановились" 0 0 0 0 0 0 0 0.00468702397412763 0.0152931505801839 0.00979623824451411
"отделаться" 0.00488639139995114 0 0 0 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00937404794825526 0.00191164382252299 0.00979623824451411
"отделе" 0 0 0 0 0.00873934891850557 0.00299688324142891 0.082525273364968 0 0 0
"открывается" 0 0.00562619556655789 0 0 0.00436967445925279 0.0149844162071446 0 0.00703053596119144 0.00191164382252299 0
"открытие" 0 0 0.00863632438034373 0 0.00436967445925279 0.0179812994485735 0 0.00468702397412763 0 0.00979623824451411
"открытия" 0.00977278279990227 0 0.00863632438034373 0.00716486350935015 0 0.00599376648285783 0 0.00937404794825526 0.00191164382252299 0
"отличались" 0 0 0.00863632438034373 0 0.00436967445925279 0 0 0.0140610719223829 0.00573493146756896 0
"отношениями" 0.00488639139995114 0.0112523911331158 0 0.0214945905280504 0.00436967445925279 0 0.020631318341242 0 0.00382328764504597 0
"отрицания" 0.034204739799658 0.00562619556655789 0 0 0 0 0 0.00468702397412763 0.00191164382252299 0
"отрицать" 0.00977278279990227 0.00562619556655789 0 0 0.0131090233777584 0 0 0.00234351198706381 0 0.0391849529780564
"падает" 0 0.0112523911331158 0 0.0143297270187003 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"пал" 0 0.00562619556655789 0 0 0.00873934891850557 0 0 0.00703053596119144 0.00955821911261494 0
"папского" 0 0 0 0 0 0.00599376648285783 0 0.00234351198706381 0.0152931505801839 0
"перешли" 0 0 0 0.0286594540374006 0.00436967445925279 0.00599376648285783 0 0.00703053596119144 0.00191164382252299 0
"петербургские" 0.0195455655998045 0 0 0 0.0218483722962639 0 0.020631318341242 0 0 0
"писателя" 0 0 0 0 0.0218483722962639 0.00599376648285783 0.020631318341242 0 0.00382328764504597 0
"плохо" 0 0.00562619556655789 0 0 0 0.00899064972428674 0.010315659170621 0.00703053596119144 0.00573493146756896 0
"победа" 0 0.00562619556655789 0.00863632438034373 0 0.00436967445925279 0 0 0.00937404794825526 0.00764657529009195 0
"победу" 0 0.00562619556655789 0 0 0.00436967445925279 0 0 0.0140610719223829 0.00573493146756896 0
"подвергались" 0 0.0112523911331158 0 0 0 0 0 0.00703053596119144 0.0114698629351379 0
"подданными" 0.0146591741998534 0.00562619556655789 0 0 0 0 0 0.00234351198706381 0.0114698629351379 0
"покровительство" 0 0.00562619556655789 0.0172726487606875 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"политическая" 0 0.0168785866996737 0 0 0 0 0 0.00937404794825526 0.00573493146756896 0.00979623824451411
"политическую" 0.00977278279990227 0.00562619556655789 0 0 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0.00573493146756896 0
"полного" 0.0195455655998045 0.0112523911331158 0 0 0 0.00899064972428674 0 0.00234351198706381 0 0.00979623824451411
"положением" 0.00977278279990227 0 0 0 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0.00764657529009195 0
"получило" 0 0.00562619556655789 0.0172726487606875 0.0214945905280504 0 0 0 0.00468702397412763 0.00573493146756896 0
"польского" 0.0293183483997068 0 0.0172726487606875 0 0 0 0 0.00234351198706381 0.00382328764504597 0
"польши" 0.0195455655998045 0 0.00863632438034373 0.00716486350935015 0 0 0 0.00468702397412763 0.00573493146756896 0
"португальцев" 0 0 0 0 0 0 0 0.00468702397412763 0.0172047944027069 0
"последствия" 0 0 0.0172726487606875 0 0.00436967445925279 0.00299688324142891 0 0.00234351198706381 0.0114698629351379 0
"посреди" 0 0 0 0.0214945905280504 0.00873934891850557 0.00299688324142891 0 0.00937404794825526 0.00191164382252299 0
"постановления" 0 0.00562619556655789 0.00863632438034373 0.0143297270187003 0 0 0 0 0.0133815067576609 0
"пошло" 0.00488639139995114 0.00562619556655789 0 0 0.00436967445925279 0.00299688324142891 0.020631318341242 0.00234351198706381 0.00764657529009195 0
"правительством" 0.0293183483997068 0 0 0 0 0 0 0.00468702397412763 0.00573493146756896 0
"предания" 0.00488639139995114 0.00562619556655789 0 0.0358243175467507 0 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"предстояло" 0.00488639139995114 0.0168785866996737 0 0 0.00873934891850557 0 0 0.00468702397412763 0.00573493146756896 0
"прекрасное" 0 0 0.0172726487606875 0 0 0.00899064972428674 0.020631318341242 0.00468702397412763 0 0.0195924764890282
"прибыл" 0 0 0 0 0 0 0 0 0.0210280820477529 0
"признак" 0.00977278279990227 0.0112523911331158 0 0.00716486350935015 0.0131090233777584 0.00299688324142891 0.010315659170621 0 0.00191164382252299 0
"признал" 0.00977278279990227 0 0.00863632438034373 0 0.00436967445925279 0 0 0.00703053596119144 0.00764657529009195 0
"признали" 0.00977278279990227 0 0.0172726487606875 0 0.00436967445925279 0 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"принадлежали" 0 0 0.00863632438034373 0 0 0 0 0.00703053596119144 0.0133815067576609 0
"присоединились" 0 0.0112523911331158 0.00863632438034373 0 0 0 0 0.00937404794825526 0.00764657529009195 0
"пришла" 0 0.0112523911331158 0.0172726487606875 0 0 0.00299688324142891 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"пришлось" 0.0146591741998534 0.00562619556655789 0.00863632438034373 0 0 0.00299688324142891 0 0.00468702397412763 0.00573493146756896 0
"про" 0.0195455655998045 0 0 0 0.0131090233777584 0.0119875329657157 0 0 0 0
"произведениях" 0 0 0 0 0.00873934891850557 0.0239750659314313 0 0.00234351198706381 0 0
"произвела" 0.00488639139995114 0 0 0.0214945905280504 0 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0.00979623824451411
"проникло" 0 0.00562619556655789 0.00863632438034373 0 0.00436967445925279 0 0.010315659170621 0 0.0133815067576609 0
"простого" 0.00977278279990227 0 0 0.00716486350935015 0 0 0.020631318341242 0.00937404794825526 0.00382328764504597 0
"протестантская" 0 0 0 0 0 0 0 0 0.0191164382252299 0.00979623824451411
"протестантской" 0 0 0 0 0 0 0 0 0.0210280820477529 0
"прочее" 0.00488639139995114 0.0112523911331158 0 0 0.00436967445925279 0.0179812994485735 0 0.00234351198706381 0 0
"прошедшее" 0 0 0 0 0.00873934891850557 0.00599376648285783 0 0.00703053596119144 0 0.0391849529780564
"разбиты" 0 0 0.00863632438034373 0 0 0 0 0.00703053596119144 0.0133815067576609 0
"развить" 0 0.0112523911331158 0.00863632438034373 0.00716486350935015 0.0131090233777584 0.00299688324142891 0 0 0.00191164382252299 0.0195924764890282
"различия" 0 0.0168785866996737 0 0.00716486350935015 0.0174786978370111 0 0 0 0.00573493146756896 0
"родом" 0.00488639139995114 0.0168785866996737 0.00863632438034373 0 0 0 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"родственный" 0 0.0393833689659053 0 0 0.0174786978370111 0 0 0 0 0
"роды" 0 0.050635760099021 0 0 0 0 0 0.00468702397412763 0 0
"самосознания" 0.00488639139995114 0 0 0.0716486350935015 0 0 0 0 0 0
"северных" 0 0.0112523911331158 0.0345452975213749 0 0.00436967445925279 0.00299688324142891 0 0 0.00573493146756896 0
"северо" 0.00977278279990227 0.0112523911331158 0.0345452975213749 0 0.00436967445925279 0 0.010315659170621 0.00234351198706381 0 0
"семейной" 0.00488639139995114 0.0168785866996737 0 0.0143297270187003 0.0174786978370111 0.00299688324142891 0 0 0 0
"сквозь" 0 0 0 0.0286594540374006 0.00436967445925279 0.00299688324142891 0.010315659170621 0 0.00382328764504597 0.0195924764890282
"слава" 0.00488639139995114 0 0.0345452975213749 0 0 0.00299688324142891 0.010315659170621 0.00703053596119144 0.00191164382252299 0
"следствием" 0 0 0.00863632438034373 0.0358243175467507 0 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"следующий" 0.00977278279990227 0 0 0 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0.00764657529009195 0
"словах" 0 0 0.0172726487606875 0 0.0131090233777584 0.00599376648285783 0 0.00234351198706381 0.00573493146756896 0
"служил" 0 0.0112523911331158 0.0172726487606875 0 0 0.00599376648285783 0 0.00468702397412763 0.00573493146756896 0
"совершалось" 0 0.00562619556655789 0 0.0214945905280504 0 0 0 0.00937404794825526 0.00573493146756896 0
"современное" 0.0293183483997068 0 0 0.00716486350935015 0 0.00599376648285783 0 0 0.00191164382252299 0.00979623824451411
"создала" 0 0.0112523911331158 0.00863632438034373 0 0.0174786978370111 0.00299688324142891 0.010315659170621 0.00468702397412763 0 0
"сознании" 0.0244319569997557 0 0 0.00716486350935015 0.0174786978370111 0 0 0.00234351198706381 0 0
"сознательно" 0.00488639139995114 0.0112523911331158 0 0 0.0174786978370111 0 0 0 0.00382328764504597 0.0195924764890282
"сообразно" 0 0 0 0 0 0 0 0.0140610719223829 0.00955821911261494 0
"способности" 0 0 0 0.00716486350935015 0.00873934891850557 0.0119875329657157 0 0 0.00764657529009195 0
"становятся" 0.00977278279990227 0.0337571733993474 0 0 0.00436967445925279 0 0 0.00234351198706381 0.00191164382252299 0
"старается" 0.00488639139995114 0 0 0.0143297270187003 0 0.00899064972428674 0 0.00703053596119144 0.00191164382252299 0.00979623824451411
"стихах" 0 0 0 0 0 0.0119875329657157 0.072209614194347 0 0 0
"столкновения" 0.00488639139995114 0.0337571733993474 0 0 0.0131090233777584 0 0 0.00234351198706381 0 0
"стр" 0 0 0 0 0.00873934891850557 0.00899064972428674 0.010315659170621 0.00937404794825526 0.00191164382252299 0
"страдания" 0 0 0.0172726487606875 0.00716486350935015 0.00436967445925279 0 0.020631318341242 0.00468702397412763 0.00382328764504597 0.00979623824451411
"страха" 0.00488639139995114 0 0 0 0.00436967445925279 0 0 0.00234351198706381 0.0133815067576609 0.00979623824451411
"страшный" 0.00488639139995114 0.00562619556655789 0 0 0 0.00899064972428674 0.010315659170621 0.00468702397412763 0.00573493146756896 0
"суть" 0.00977278279990227 0 0 0.0143297270187003 0.00873934891850557 0.00599376648285783 0.010315659170621 0.00468702397412763 0 0
"театра" 0 0.00562619556655789 0 0 0 0.0269719491728602 0 0.00234351198706381 0 0
"томов" 0 0 0 0.00716486350935015 0 0.00899064972428674 0.010315659170621 0.0117175599353191 0.00191164382252299 0
"торговых" 0 0 0.0172726487606875 0.00716486350935015 0.00873934891850557 0 0 0.00468702397412763 0.00764657529009195 0
"торжественно" 0.00977278279990227 0 0.00863632438034373 0 0 0.00299688324142891 0 0.00234351198706381 0.00955821911261494 0.00979623824451411
"турки" 0 0 0.00863632438034373 0 0 0.00299688324142891 0 0.0164045839094467 0.00382328764504597 0
"удовольствия" 0 0 0 0.0143297270187003 0 0.0239750659314313 0 0 0.00191164382252299 0
"ужас" 0 0 0.0172726487606875 0 0.00873934891850557 0.0119875329657157 0 0 0.00382328764504597 0.00979623824451411
"укажем" 0 0.00562619556655789 0 0 0.00436967445925279 0 0 0.00703053596119144 0.0114698629351379 0
"умный" 0.00488639139995114 0 0 0 0 0.00299688324142891 0.010315659170621 0.00234351198706381 0.0133815067576609 0
"университетах" 0.00977278279990227 0 0 0 0 0 0 0.0117175599353191 0.00764657529009195 0
"уничтожить" 0.00977278279990227 0.0168785866996737 0.0172726487606875 0.00716486350935015 0 0 0 0.00234351198706381 0.00382328764504597 0
"упадка" 0 0.0168785866996737 0 0.00716486350935015 0 0.0149844162071446 0 0.00468702397412763 0 0
"упорно" 0.00977278279990227 0 0 0.00716486350935015 0 0.00599376648285783 0 0.00234351198706381 0.00573493146756896 0.0195924764890282
"управлять" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0.0286594540374006 0.00436967445925279 0 0 0 0.00573493146756896 0
"услуги" 0.00488639139995114 0 0 0 0 0 0 0.0117175599353191 0.00955821911261494 0
"участвовал" 0 0 0 0 0 0 0 0.0117175599353191 0.00955821911261494 0.00979623824451411
"ученый" 0 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0.0195924764890282
"фамилия" 0 0 0 0 0 0 0 0.00468702397412763 0.0172047944027069 0
"феодальное" 0 0.0112523911331158 0 0.00716486350935015 0 0 0 0.0164045839094467 0 0.00979623824451411
"феодальной" 0 0.00562619556655789 0 0 0 0 0 0.0234351198706381 0 0
"характеру" 0.00488639139995114 0.00562619556655789 0 0.00716486350935015 0 0.00299688324142891 0 0.00703053596119144 0.00573493146756896 0.00979623824451411
"христиана" 0 0 0 0 0 0 0 0 0.0210280820477529 0
"христианских" 0.00977278279990227 0 0.0172726487606875 0.0143297270187003 0 0 0 0.0117175599353191 0 0
"человеческих" 0 0 0.0259089731410312 0.00716486350935015 0.00436967445925279 0.00899064972428674 0 0.00468702397412763 0.00191164382252299 0
"читая" 0 0 0.00863632438034373 0 0.0131090233777584 0 0.020631318341242 0.00937404794825526 0 0.00979623824451411
"член" 0 0.00562619556655789 0 0.0214945905280504 0 0 0 0.00703053596119144 0.00764657529009195 0
"членами" 0 0.0225047822662316 0 0 0 0 0 0.00234351198706381 0.0114698629351379 0
"швеция" 0 0 0.0431816219017186 0 0 0 0 0.00937404794825526 0.00382328764504597 0
"элемента" 0.0146591741998534 0.0168785866996737 0 0.0143297270187003 0 0.00299688324142891 0 0.00234351198706381 0.00191164382252299 0
"энергии" 0 0.00562619556655789 0 0 0.0131090233777584 0.0119875329657157 0 0 0.00573493146756896 0
"января" 0.00977278279990227 0 0 0 0 0 0.010315659170621 0 0.0152931505801839 0
"яснее" 0 0 0.00863632438034373 0.0143297270187003 0 0.0119875329657157 0 0.00234351198706381 0.00191164382252299 0.0195924764890282
"debats" 0 0 0 0 0 0.0329657156557181 0 0 0 0
"n" 0.00977278279990227 0 0 0 0.00873934891850557 0.00899064972428674 0 0.00234351198706381 0.00382328764504597 0.00979623824451411
"p" 0 0 0.00863632438034373 0 0 0 0 0 0.0191164382252299 0
"автором" 0 0 0 0 0.0174786978370111 0.0149844162071446 0 0 0.00191164382252299 0
"автору" 0 0 0 0 0.0218483722962639 0.00899064972428674 0.020631318341242 0 0 0
"адашев" 0 0 0.0777269194230935 0 0.00436967445925279 0 0 0 0 0
"баронов" 0 0 0 0 0 0.00299688324142891 0 0.0187480958965105 0.00191164382252299 0
"бессознательно" 0 0.0225047822662316 0 0.00716486350935015 0.00873934891850557 0 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"битве" 0 0 0 0 0 0 0 0.0117175599353191 0.00955821911261494 0
"блестящий" 0 0 0 0 0 0.0119875329657157 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"близко" 0.00488639139995114 0 0 0 0 0.0119875329657157 0 0 0.00764657529009195 0.00979623824451411
"бога" 0.0146591741998534 0.00562619556655789 0 0.00716486350935015 0.00873934891850557 0.00299688324142891 0.020631318341242 0 0 0
"богатое" 0.00488639139995114 0 0 0 0 0.00299688324142891 0.010315659170621 0.00703053596119144 0.00764657529009195 0
"большинство" 0.00977278279990227 0 0 0 0.00436967445925279 0 0 0.00468702397412763 0.00573493146756896 0.0195924764890282
"бургундии" 0 0 0 0 0 0 0 0.0164045839094467 0.00573493146756896 0
"бывало" 0.00977278279990227 0.0112523911331158 0 0 0 0.00299688324142891 0.010315659170621 0.00937404794825526 0 0
"важности" 0 0 0 0 0 0.0149844162071446 0 0.00937404794825526 0.00191164382252299 0
"ведет" 0 0.0112523911331158 0 0.00716486350935015 0.00873934891850557 0 0.020631318341242 0.00468702397412763 0.00191164382252299 0
"великая" 0 0 0.00863632438034373 0 0 0 0 0.00703053596119144 0.00955821911261494 0.00979623824451411
"великими" 0 0.0112523911331158 0.00863632438034373 0 0.00436967445925279 0 0.010315659170621 0.00937404794825526 0.00191164382252299 0
"верований" 0.0146591741998534 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00382328764504597 0
"веча" 0 0.0281309778327895 0.0172726487606875 0 0.0131090233777584 0 0 0 0 0
"владельцев" 0 0 0 0 0 0 0 0.0234351198706381 0 0
"владельцу" 0 0 0 0 0 0 0 0.0234351198706381 0 0
"вначале" 0 0 0 0.0143297270187003 0 0.00299688324142891 0 0.00703053596119144 0.00764657529009195 0
"внешний" 0.00488639139995114 0 0 0.0358243175467507 0.00436967445925279 0 0 0.00234351198706381 0.00382328764504597 0
"внутренние" 0 0.0168785866996737 0 0.00716486350935015 0.00436967445925279 0 0 0.00468702397412763 0.00573493146756896 0
"внутренним" 0.00977278279990227 0 0 0.0214945905280504 0 0.00299688324142891 0 0.00234351198706381 0.00191164382252299 0.0195924764890282
"возникло" 0.00488639139995114 0.00562619556655789 0 0.00716486350935015 0 0 0 0.0140610719223829 0.00191164382252299 0
"волю" 0.00488639139995114 0.00562619556655789 0.0172726487606875 0 0.00436967445925279 0.00299688324142891 0 0.00234351198706381 0.00573493146756896 0
"вопросом" 0.0195455655998045 0 0 0 0.00436967445925279 0.00599376648285783 0 0 0.00573493146756896 0
"вопросу" 0.0293183483997068 0 0 0 0 0.0119875329657157 0 0 0 0
