"prose_lermontov1" "prose_lermontov2" "prose_nekrasov" "prose_pushkin" "prose_turgenev" "verse_lermontov" "verse_nekrasov" "verse_pushkin" "verse_turgenev"
"особенно" 0.0441684637169061 0.00618199802176063 0.0143922166892145 0.00303997568019456 0.0345661942620118 0 0.00447247193523861 0.0028162667567872 0.00960614793467819
"писать" 0.00519628984904778 0 0.00863533001352868 0.027359781121751 0 0.0103926337012326 0.022362359676193 0.0112650670271488 0
"посмотрел" 0.0259814492452389 0.0154549950544016 0.00863533001352868 0.0121599027207782 0.0604908399585206 0.00623558022073954 0.0022362359676193 0 0
"пошла" 0.0103925796980956 0.00309099901088032 0.00863533001352868 0.0121599027207782 0.0691323885240235 0.00415705348049303 0.0178898877409544 0.00563253351357441 0.00960614793467819
"правду" 0.0103925796980956 0.00927299703264095 0.0230275467027432 0.0243198054415565 0.0172830971310059 0.00207852674024651 0.00670870790285791 0.0112650670271488 0
"природы" 0.0103925796980956 0.0154549950544016 0.00575688667568579 0.00303997568019456 0 0.0207852674024651 0.00894494387047721 0.0168976005407232 0.00960614793467819
"решительно" 0.0285795941697628 0.00309099901088032 0.0230275467027432 0.00303997568019456 0.0259246456965088 0 0.0201261237085737 0 0
"рядом" 0.0155888695471433 0.0216369930761622 0 0 0.0172830971310059 0.0103926337012326 0.0245985956438123 0.0028162667567872 0.00960614793467819
"сделать" 0.0129907246226194 0.0340009891196835 0.0230275467027432 0.0151998784009728 0.00864154856550294 0.00623558022073954 0 0 0
"случилось" 0.0181870144716672 0.00309099901088032 0.0172706600270574 0.0243198054415565 0.0345661942620118 0.00623558022073954 0.00670870790285791 0.0028162667567872 0
"слышал" 0.0311777390942867 0.00618199802176063 0.00575688667568579 0.00911992704058368 0.00864154856550294 0.00415705348049303 0.0134174158057158 0.0112650670271488 0.00960614793467819
"смотреть" 0.0259814492452389 0.0154549950544016 0 0.0182398540811674 0.00864154856550294 0.0145496871817256 0.00894494387047721 0 0
"стояла" 0.0155888695471433 0.0309099901088032 0.00863533001352868 0.0121599027207782 0.0172830971310059 0.00831410696098605 0.00670870790285791 0 0.00960614793467819
"тоска" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0.00303997568019456 0 0.0207852674024651 0.0156536517733351 0.0168976005407232 0.0576368876080692
"ударил" 0.0259814492452389 0.0309099901088032 0 0.0121599027207782 0.0172830971310059 0.00623558022073954 0.00670870790285791 0 0.00960614793467819
"ужасно" 0.0389721738678583 0.00618199802176063 0.00575688667568579 0.0121599027207782 0 0.0124711604414791 0.00447247193523861 0.00563253351357441 0
"утром" 0.0311777390942867 0.00309099901088032 0.0115137733513716 0.0212798297613619 0.00864154856550294 0.00415705348049303 0.00894494387047721 0.0028162667567872 0.00960614793467819
"ушел" 0.0259814492452389 0.00309099901088032 0.0172706600270574 0.00303997568019456 0.0259246456965088 0.00415705348049303 0.0134174158057158 0.00844880027036161 0.00960614793467819
"шею" 0.0259814492452389 0.0154549950544016 0.00287844333784289 0.0151998784009728 0.0172830971310059 0.00415705348049303 0.00894494387047721 0.00844880027036161 0.00960614793467819
"василиса" 0 0 0 0.0972792217662259 0 0 0 0 0
"верст" 0.0207851593961911 0.00618199802176063 0.0575688667568579 0.00303997568019456 0 0 0.0022362359676193 0 0
"водой" 0.00259814492452389 0 0.0431766500676434 0.00303997568019456 0.0172830971310059 0.00623558022073954 0.0111811798380965 0.00844880027036161 0.0192122958693564
"горит" 0 0 0.00287844333784289 0 0 0.0311779011036977 0.0134174158057158 0.0225301340542976 0.0192122958693564
"даром" 0.00519628984904778 0.0154549950544016 0.0115137733513716 0.0121599027207782 0 0.00623558022073954 0.0245985956438123 0.0028162667567872 0.0192122958693564
"дать" 0.0155888695471433 0.00309099901088032 0.0230275467027432 0.0243198054415565 0 0.0103926337012326 0.00670870790285791 0 0.00960614793467819
"должна" 0.0337758840188106 0.00927299703264095 0.00287844333784289 0.00607995136038912 0 0.0166282139219721 0.00670870790285791 0 0.0192122958693564
"дурак" 0.00779443477357167 0.00927299703264095 0.0316628767162718 0.00303997568019456 0.00864154856550294 0.00831410696098605 0.0134174158057158 0.00563253351357441 0.00960614793467819
"дым" 0.0103925796980956 0.0154549950544016 0 0.00303997568019456 0 0.0249423208829582 0.00894494387047721 0.00844880027036161 0.0288184438040346
"егоровна" 0 0 0 0.0972792217662259 0 0 0 0 0
"жар" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0.00864154856550294 0.0207852674024651 0.00670870790285791 0.0309789343246592 0.0384245917387128
"женщины" 0.0441684637169061 0.0185459940652819 0.00863533001352868 0 0 0.0103926337012326 0.0022362359676193 0 0
"живет" 0.00779443477357167 0 0.0201491033649003 0.00303997568019456 0 0.0166282139219721 0.0201261237085737 0.00563253351357441 0.0192122958693564
"иной" 0 0.00309099901088032 0.0316628767162718 0 0 0.0124711604414791 0.0178898877409544 0.0168976005407232 0
"кем" 0.00779443477357167 0.0123639960435213 0 0.0121599027207782 0 0.00623558022073954 0.0111811798380965 0.0366114678382336 0
"княгиня" 0.0727480578866689 0 0 0 0 0 0.00894494387047721 0 0
"моря" 0.00779443477357167 0.00927299703264095 0.00575688667568579 0 0 0.0207852674024651 0.0111811798380965 0.0112650670271488 0.048030739673391
"пойдем" 0.0103925796980956 0.0278189910979228 0.0115137733513716 0.00607995136038912 0.0259246456965088 0.00207852674024651 0.0022362359676193 0 0.0768491834774256
"полный" 0.00519628984904778 0.00618199802176063 0 0.00607995136038912 0 0.0228637941427116 0.0156536517733351 0.0112650670271488 0.0384245917387128
"предо" 0 0 0 0.00303997568019456 0 0.0187067406622186 0.0245985956438123 0.0253464008110848 0.0192122958693564
"пустыне" 0 0.00618199802176063 0 0.00303997568019456 0 0.0353349545841907 0.00670870790285791 0.0253464008110848 0
"своею" 0.00779443477357167 0.0123639960435213 0.00863533001352868 0.027359781121751 0 0.00831410696098605 0.00894494387047721 0.014081333783936 0
"словом" 0.00519628984904778 0.0185459940652819 0.00575688667568579 0.0243198054415565 0 0.00623558022073954 0.022362359676193 0.0028162667567872 0
"слух" 0.00519628984904778 0.00927299703264095 0.00287844333784289 0.0121599027207782 0.00864154856550294 0.0166282139219721 0.0134174158057158 0.0197138672975104 0
"солнца" 0.0155888695471433 0.0185459940652819 0.00287844333784289 0 0.00864154856550294 0.0103926337012326 0.0201261237085737 0.00844880027036161 0.00960614793467819
"страх" 0.00519628984904778 0.00618199802176063 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.0249423208829582 0.00670870790285791 0.0197138672975104 0.00960614793467819
"строго" 0 0.00618199802176063 0.0201491033649003 0.00911992704058368 0.0259246456965088 0.00415705348049303 0.00894494387047721 0.028162667567872 0.00960614793467819
"умел" 0.00519628984904778 0.00927299703264095 0.00863533001352868 0.00607995136038912 0.0259246456965088 0.00831410696098605 0.0290710675790509 0.00563253351357441 0
"часа" 0.0259814492452389 0.00309099901088032 0.0259059900405861 0.0182398540811674 0.0259246456965088 0.00415705348049303 0.0022362359676193 0 0
"веселый" 0 0.00618199802176063 0.00287844333784289 0 0 0.0166282139219721 0.00894494387047721 0.0366114678382336 0.0288184438040346
"воде" 0.00259814492452389 0.00309099901088032 0.0690826401082295 0 0 0.00207852674024651 0.00670870790285791 0 0.00960614793467819
"господи" 0.00259814492452389 0.0123639960435213 0.0201491033649003 0.0364797081623347 0.00864154856550294 0 0.00447247193523861 0.0112650670271488 0
"женский" 0.0129907246226194 0.00618199802176063 0.0518119800811721 0.00607995136038912 0.0172830971310059 0.00415705348049303 0 0 0
"жены" 0.0103925796980956 0.00309099901088032 0 0.00607995136038912 0.0432077428275147 0.00207852674024651 0.0178898877409544 0.028162667567872 0
"любезный" 0.0155888695471433 0.00927299703264095 0.0143922166892145 0.00303997568019456 0.00864154856550294 0.0103926337012326 0.00670870790285791 0.0197138672975104 0
"никак" 0.00259814492452389 0 0.0230275467027432 0.0182398540811674 0.0259246456965088 0.0187067406622186 0 0.0028162667567872 0.0288184438040346
"нос" 0.0129907246226194 0.00618199802176063 0.0172706600270574 0.00303997568019456 0.0259246456965088 0.00207852674024651 0.0201261237085737 0.00844880027036161 0.00960614793467819
"откуда" 0.0155888695471433 0.00927299703264095 0.0201491033649003 0.00911992704058368 0.0172830971310059 0.00623558022073954 0.00447247193523861 0.0028162667567872 0.0384245917387128
"печать" 0.00259814492452389 0.00618199802176063 0.00287844333784289 0 0 0.0207852674024651 0.0245985956438123 0.014081333783936 0.00960614793467819
"пить" 0.00779443477357167 0.00618199802176063 0.0143922166892145 0 0.0345661942620118 0.00831410696098605 0.0156536517733351 0.0168976005407232 0
"поры" 0.00519628984904778 0.00618199802176063 0.0230275467027432 0.00911992704058368 0.00864154856550294 0.00623558022073954 0.0156536517733351 0.014081333783936 0
"произнес" 0.00519628984904778 0.00927299703264095 0.0230275467027432 0.0212798297613619 0.0691323885240235 0.00415705348049303 0.0022362359676193 0 0
"ради" 0 0.0309099901088032 0.00287844333784289 0.0243198054415565 0 0.00207852674024651 0.0178898877409544 0.0028162667567872 0.0192122958693564
"самой" 0.0103925796980956 0.00618199802176063 0.0287844333784289 0.00607995136038912 0.0172830971310059 0.0103926337012326 0.00670870790285791 0.00844880027036161 0
"святой" 0 0.00618199802176063 0 0 0 0.0394920080646838 0.00447247193523861 0.0168976005407232 0.0192122958693564
"семеныч" 0 0 0 0 0.267888005530591 0 0 0 0
"сил" 0.00519628984904778 0.00618199802176063 0.00287844333784289 0 0.00864154856550294 0.0124711604414791 0.0245985956438123 0.014081333783936 0.0288184438040346
"слеза" 0.00259814492452389 0.0185459940652819 0 0 0 0.0374134813244372 0.00670870790285791 0.0028162667567872 0.0192122958693564
"стану" 0.0103925796980956 0.00309099901088032 0.00287844333784289 0.0243198054415565 0.00864154856550294 0.0249423208829582 0.00447247193523861 0.00563253351357441 0
"удар" 0.00259814492452389 0.0309099901088032 0.00287844333784289 0.00607995136038912 0 0.0207852674024651 0.00894494387047721 0.00563253351357441 0.00960614793467819
"ужель" 0 0 0 0 0 0.0374134813244372 0.00894494387047721 0.0253464008110848 0
"утро" 0.0181870144716672 0.00309099901088032 0.00287844333784289 0.00607995136038912 0.0259246456965088 0.0103926337012326 0.00894494387047721 0.0112650670271488 0.0384245917387128
"ходит" 0.0103925796980956 0.00309099901088032 0.00287844333784289 0.00303997568019456 0 0.00415705348049303 0.0335435395142895 0.0168976005407232 0.00960614793467819
"благородие" 0.00779443477357167 0.00309099901088032 0 0.075999392004864 0 0 0.0022362359676193 0 0
"взоры" 0.00259814492452389 0.0123639960435213 0 0.00911992704058368 0 0.0145496871817256 0.0134174158057158 0.0253464008110848 0
"виде" 0.0103925796980956 0.0216369930761622 0.0172706600270574 0.0121599027207782 0.00864154856550294 0.00207852674024651 0.00894494387047721 0.00563253351357441 0.00960614793467819
"вкруг" 0 0 0 0 0 0.0270208476232047 0.00447247193523861 0.042244001351808 0
"воле" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0.00607995136038912 0.00864154856550294 0.0207852674024651 0.0111811798380965 0.0197138672975104 0.0192122958693564
"вообще" 0.0129907246226194 0.00927299703264095 0.0374197633919576 0 0.0432077428275147 0 0.00894494387047721 0 0
"встал" 0.0155888695471433 0.0123639960435213 0.00287844333784289 0.0121599027207782 0.0777739370895264 0.00207852674024651 0.00670870790285791 0.00563253351357441 0
"всякий" 0.023383304320715 0.0154549950544016 0.0115137733513716 0.00303997568019456 0 0.00831410696098605 0.0111811798380965 0.0028162667567872 0.00960614793467819
"гений" 0.00259814492452389 0.00618199802176063 0 0 0 0.0228637941427116 0.0156536517733351 0.0225301340542976 0.00960614793467819
"головою" 0.0129907246226194 0.0185459940652819 0 0.0364797081623347 0 0.00623558022073954 0.00447247193523861 0 0.0192122958693564
"горя" 0.00259814492452389 0.00618199802176063 0.00863533001352868 0 0 0.00831410696098605 0.0245985956438123 0.0197138672975104 0.0192122958693564
"губы" 0.023383304320715 0.0278189910979228 0 0 0.0259246456965088 0 0.0111811798380965 0.0028162667567872 0.0288184438040346
"денег" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0.0212798297613619 0.0432077428275147 0.00207852674024651 0.0178898877409544 0.0112650670271488 0
"деревню" 0 0 0.0604473100947008 0.0151998784009728 0 0 0.00670870790285791 0 0.00960614793467819
"дорогой" 0.00779443477357167 0.00309099901088032 0.0143922166892145 0 0.00864154856550294 0.0124711604414791 0.0245985956438123 0.00563253351357441 0.00960614793467819
"жизнью" 0.0155888695471433 0.00927299703264095 0.00287844333784289 0 0 0.0228637941427116 0.00894494387047721 0.0112650670271488 0.00960614793467819
"милости" 0 0.0154549950544016 0.0143922166892145 0.0303997568019456 0.0432077428275147 0 0.00894494387047721 0.0028162667567872 0
"могут" 0.0103925796980956 0.0185459940652819 0.00575688667568579 0.00607995136038912 0.0172830971310059 0.0207852674024651 0.0022362359676193 0.00844880027036161 0
"мук" 0 0.00618199802176063 0 0 0 0.0519631685061628 0.0022362359676193 0.0028162667567872 0.00960614793467819
"навстречу" 0.00779443477357167 0.0154549950544016 0 0.0151998784009728 0.0345661942620118 0.00831410696098605 0.00447247193523861 0.014081333783936 0.0192122958693564
"память" 0.00519628984904778 0.00309099901088032 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.0228637941427116 0.0178898877409544 0.014081333783936 0
"передо" 0.0181870144716672 0 0 0.0121599027207782 0 0.0166282139219721 0.00447247193523861 0.0168976005407232 0.0288184438040346
"природа" 0 0.00927299703264095 0.0143922166892145 0.00303997568019456 0 0.0145496871817256 0.0111811798380965 0.0168976005407232 0.0288184438040346
"пришла" 0.0129907246226194 0.00927299703264095 0.0115137733513716 0.00303997568019456 0.0432077428275147 0.0124711604414791 0.00670870790285791 0.00563253351357441 0.00960614793467819
"простой" 0.00259814492452389 0.00309099901088032 0.0143922166892145 0.00303997568019456 0 0.0145496871817256 0.00670870790285791 0.0309789343246592 0.00960614793467819
"ребенок" 0.0103925796980956 0.0154549950544016 0.0143922166892145 0.00607995136038912 0 0.00623558022073954 0.0201261237085737 0 0.0192122958693564
"сидела" 0.0285795941697628 0.0185459940652819 0.00287844333784289 0.00911992704058368 0.0259246456965088 0.00623558022073954 0.0022362359676193 0.00563253351357441 0
"скучно" 0.0389721738678583 0.00309099901088032 0.00863533001352868 0.00607995136038912 0 0.00623558022073954 0.00447247193523861 0.0112650670271488 0
"слепой" 0.0597573332640495 0.00309099901088032 0 0 0 0.00207852674024651 0 0.014081333783936 0
"смех" 0 0.0154549950544016 0.00287844333784289 0 0 0.0187067406622186 0.0134174158057158 0.0253464008110848 0
"стороне" 0.00779443477357167 0.00309099901088032 0.0201491033649003 0.0151998784009728 0 0.0103926337012326 0.00670870790285791 0.00844880027036161 0.0288184438040346
"страшно" 0 0.00309099901088032 0.0115137733513716 0.0121599027207782 0.00864154856550294 0.0145496871817256 0.0111811798380965 0.0197138672975104 0.00960614793467819
"твоего" 0.0129907246226194 0.0154549950544016 0.0201491033649003 0.00303997568019456 0.00864154856550294 0.00831410696098605 0.0022362359676193 0.0112650670271488 0.0192122958693564
"труп" 0.00519628984904778 0.00618199802176063 0.00287844333784289 0 0 0.0290993743634512 0.00670870790285791 0.0225301340542976 0
"умер" 0.00779443477357167 0.0154549950544016 0 0.00303997568019456 0 0.0145496871817256 0.0134174158057158 0.0112650670271488 0.0384245917387128
"хорош" 0.00259814492452389 0.0123639960435213 0.0201491033649003 0.00607995136038912 0.0432077428275147 0.00415705348049303 0.0201261237085737 0 0
"черные" 0.0181870144716672 0.0216369930761622 0 0.00303997568019456 0.00864154856550294 0.0103926337012326 0.00894494387047721 0.0112650670271488 0.00960614793467819
"штабс" 0.0779443477357167 0 0 0 0 0 0 0 0
"юности" 0.00259814492452389 0 0 0 0 0.0187067406622186 0.0178898877409544 0.0337952010814464 0
"акима" 0 0 0 0 0.250604908399585 0 0 0 0
"блеск" 0.00259814492452389 0.0123639960435213 0 0 0 0.0332564278439442 0.00670870790285791 0.00844880027036161 0.0192122958693564
"близ" 0.00779443477357167 0.00618199802176063 0 0.00303997568019456 0 0.0249423208829582 0.00670870790285791 0.0225301340542976 0
"вашей" 0.0129907246226194 0.00618199802176063 0.0115137733513716 0 0.0518492913930176 0.0103926337012326 0.00447247193523861 0.014081333783936 0
"верь" 0 0 0.00287844333784289 0.00303997568019456 0 0.0249423208829582 0.0201261237085737 0.014081333783936 0.00960614793467819
"волна" 0.00259814492452389 0.00618199802176063 0 0.00303997568019456 0 0.0270208476232047 0.0022362359676193 0.0112650670271488 0.0672430355427474
"дам" 0.00519628984904778 0.00618199802176063 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.0124711604414791 0.022362359676193 0.00844880027036161 0.00960614793467819
"девы" 0 0 0 0 0 0.0332564278439442 0.0134174158057158 0.014081333783936 0.0192122958693564
"жадно" 0.0103925796980956 0.00618199802176063 0 0 0 0.0187067406622186 0.0134174158057158 0.0112650670271488 0.0384245917387128
"ждет" 0.00259814492452389 0.0123639960435213 0 0 0 0.0166282139219721 0.00670870790285791 0.0253464008110848 0.0384245917387128
"казаков" 0.00259814492452389 0.0525469831849654 0 0.0303997568019456 0 0 0 0.0028162667567872 0
"любим" 0.00259814492452389 0.0123639960435213 0 0.00303997568019456 0 0.0207852674024651 0.0022362359676193 0.014081333783936 0.0672430355427474
"можешь" 0.0103925796980956 0.0154549950544016 0.0172706600270574 0.00303997568019456 0.00864154856550294 0.00831410696098605 0.0156536517733351 0.0028162667567872 0
"молчит" 0.00259814492452389 0 0.0143922166892145 0 0 0.0103926337012326 0.022362359676193 0.0112650670271488 0.0384245917387128
"мужа" 0.0155888695471433 0.00927299703264095 0.00575688667568579 0.0151998784009728 0.0172830971310059 0.00207852674024651 0.0134174158057158 0.0028162667567872 0.0288184438040346
"мужики" 0 0.0185459940652819 0.0431766500676434 0.00911992704058368 0 0 0.0111811798380965 0 0
"нежно" 0.00259814492452389 0.00927299703264095 0 0.00303997568019456 0 0.0166282139219721 0.00670870790285791 0.0253464008110848 0.0384245917387128
"немного" 0.0129907246226194 0.0185459940652819 0.00575688667568579 0.00911992704058368 0.0259246456965088 0.00415705348049303 0.0022362359676193 0.014081333783936 0.0192122958693564
"неужели" 0.0337758840188106 0.0123639960435213 0.0230275467027432 0 0 0 0.00894494387047721 0 0
"новый" 0.00259814492452389 0.0123639960435213 0.00287844333784289 0.00303997568019456 0 0.0145496871817256 0.0245985956438123 0.0112650670271488 0
"песня" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0.0243198054415565 0.00864154856550294 0.00207852674024651 0.022362359676193 0 0.0384245917387128
"плакал" 0.0129907246226194 0.0185459940652819 0.00575688667568579 0.00303997568019456 0 0.0103926337012326 0.00894494387047721 0.0112650670271488 0.0192122958693564
"подобно" 0.00259814492452389 0.0370919881305638 0.0316628767162718 0 0 0.00623558022073954 0.0022362359676193 0 0.00960614793467819
"прав" 0.0129907246226194 0 0.00575688667568579 0.0182398540811674 0 0.0166282139219721 0.0134174158057158 0.00563253351357441 0
"самое" 0.0207851593961911 0.0154549950544016 0.0172706600270574 0.00911992704058368 0.0345661942620118 0.00207852674024651 0.00447247193523861 0 0
"случае" 0.0155888695471433 0.0123639960435213 0.0345413200541147 0.0121599027207782 0.00864154856550294 0 0.00447247193523861 0 0
"смело" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0.00911992704058368 0 0.0145496871817256 0.00894494387047721 0.0225301340542976 0.00960614793467819
"стан" 0.0181870144716672 0.00927299703264095 0.00287844333784289 0 0 0.0166282139219721 0.0111811798380965 0.0112650670271488 0.00960614793467819
"старуха" 0.0155888695471433 0.00618199802176063 0.0172706600270574 0.0182398540811674 0 0.00207852674024651 0.0134174158057158 0.0028162667567872 0.00960614793467819
"угодно" 0.0181870144716672 0.00927299703264095 0.0172706600270574 0.0212798297613619 0.00864154856550294 0 0.0111811798380965 0 0
"швабрина" 0 0 0 0.0881592947256422 0 0 0 0 0
"азамат" 0.0727480578866689 0 0 0 0 0 0 0 0
"берега" 0.0207851593961911 0.0123639960435213 0.0143922166892145 0.00303997568019456 0 0.0103926337012326 0.0022362359676193 0.0112650670271488 0
"будем" 0.0155888695471433 0.00309099901088032 0.0316628767162718 0.00607995136038912 0.0432077428275147 0.00207852674024651 0.0022362359676193 0 0.00960614793467819
"бывает" 0.0103925796980956 0.00309099901088032 0.0316628767162718 0 0 0.0145496871817256 0.00894494387047721 0.0028162667567872 0
"вдали" 0.0103925796980956 0.00618199802176063 0.00287844333784289 0 0 0.0166282139219721 0.00894494387047721 0.014081333783936 0.0384245917387128
"верный" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.00911992704058368 0 0.0103926337012326 0.0022362359676193 0.042244001351808 0
"вечера" 0.0311777390942867 0.0154549950544016 0.0115137733513716 0.00607995136038912 0 0.00831410696098605 0.0022362359676193 0 0
"глядел" 0.00779443477357167 0 0 0.0364797081623347 0.0259246456965088 0.00831410696098605 0 0.00844880027036161 0.0288184438040346
"головы" 0.0103925796980956 0.0123639960435213 0.00575688667568579 0.00911992704058368 0 0.0124711604414791 0.0111811798380965 0.0112650670271488 0
"голоса" 0.0129907246226194 0.0216369930761622 0.0172706600270574 0.0151998784009728 0.00864154856550294 0.00207852674024651 0.00447247193523861 0 0.00960614793467819
"горько" 0.00779443477357167 0 0.00287844333784289 0.00911992704058368 0.0518492913930176 0.00415705348049303 0.0111811798380965 0.0168976005407232 0.0192122958693564
"господ" 0.00259814492452389 0.0154549950544016 0.0460550934054863 0.00303997568019456 0 0.00207852674024651 0.00447247193523861 0.00563253351357441 0
"государь" 0.00519628984904778 0.00309099901088032 0 0.0668794649642803 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0
"григорий" 0.0519628984904778 0 0.0201491033649003 0 0 0 0.0022362359676193 0 0
"гроба" 0.00259814492452389 0.00927299703264095 0 0.00303997568019456 0 0.0249423208829582 0.0134174158057158 0.014081333783936 0
"гром" 0 0.00618199802176063 0.00863533001352868 0 0 0.0103926337012326 0.0134174158057158 0.0225301340542976 0.0384245917387128
"думаешь" 0.00519628984904778 0.0123639960435213 0.0143922166892145 0.0243198054415565 0.00864154856550294 0 0.0111811798380965 0.00563253351357441 0.00960614793467819
"ею" 0.0103925796980956 0.00927299703264095 0.00575688667568579 0.00303997568019456 0.0259246456965088 0.00831410696098605 0.0134174158057158 0.014081333783936 0
"зверь" 0.00259814492452389 0.0123639960435213 0 0 0.00864154856550294 0.00415705348049303 0.0313073035466702 0.0168976005407232 0
"знала" 0.0129907246226194 0.0278189910979228 0.00287844333784289 0 0.00864154856550294 0.0166282139219721 0.00447247193523861 0.0028162667567872 0.00960614793467819
"золотой" 0.00259814492452389 0.0123639960435213 0.00287844333784289 0 0 0.0228637941427116 0.00447247193523861 0.0197138672975104 0.0192122958693564
"круг" 0.00519628984904778 0.00618199802176063 0.0172706600270574 0 0 0.0124711604414791 0.00670870790285791 0.0225301340542976 0.00960614793467819
"марью" 0 0 0 0.0486396108831129 0 0 0.0268348316114316 0 0
"мери" 0.0519628984904778 0 0 0 0 0 0 0.0225301340542976 0
"милой" 0.0103925796980956 0 0 0.00607995136038912 0 0.0103926337012326 0.00670870790285791 0.0337952010814464 0.0192122958693564
"многие" 0.0129907246226194 0.00927299703264095 0.00575688667568579 0.00303997568019456 0.00864154856550294 0.0166282139219721 0.0111811798380965 0.00563253351357441 0.00960614793467819
"никому" 0.0103925796980956 0 0.00863533001352868 0.0121599027207782 0 0.0103926337012326 0.0201261237085737 0.00563253351357441 0.00960614793467819
"ничто" 0.00519628984904778 0.00927299703264095 0.00287844333784289 0.00911992704058368 0 0.0311779011036977 0.00670870790285791 0.0028162667567872 0
"ночной" 0 0.00927299703264095 0 0 0 0.0290993743634512 0.0022362359676193 0.0225301340542976 0.0192122958693564
"пел" 0 0.00618199802176063 0 0 0.00864154856550294 0.0207852674024651 0.0156536517733351 0.0225301340542976 0
"печи" 0.00779443477357167 0.0216369930761622 0.0172706600270574 0.00303997568019456 0.0432077428275147 0 0.0111811798380965 0.0028162667567872 0
"поднял" 0.0181870144716672 0.0123639960435213 0.00863533001352868 0.00911992704058368 0.0259246456965088 0.00831410696098605 0.0022362359676193 0.00844880027036161 0
"полон" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0.00911992704058368 0 0.0166282139219721 0.0111811798380965 0.0225301340542976 0.00960614793467819
"раза" 0.0337758840188106 0.0154549950544016 0.00287844333784289 0.00303997568019456 0.0172830971310059 0.00415705348049303 0.00447247193523861 0.00563253351357441 0
"реки" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0.0121599027207782 0 0.0124711604414791 0.0178898877409544 0.0028162667567872 0.0288184438040346
"самый" 0.0181870144716672 0.00927299703264095 0.0259059900405861 0.0182398540811674 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0
"сила" 0.00519628984904778 0.0154549950544016 0.0115137733513716 0.00607995136038912 0 0.00207852674024651 0.022362359676193 0.00844880027036161 0.00960614793467819
"случай" 0.023383304320715 0.00927299703264095 0.00287844333784289 0.0121599027207782 0.0172830971310059 0.00207852674024651 0.0134174158057158 0.0028162667567872 0.00960614793467819
"смотрит" 0.0103925796980956 0 0.00863533001352868 0 0 0.0103926337012326 0.0201261237085737 0.0168976005407232 0.00960614793467819
"сна" 0.00779443477357167 0.00618199802176063 0.00287844333784289 0 0 0.0290993743634512 0.0111811798380965 0.00844880027036161 0
"степь" 0.00259814492452389 0.0123639960435213 0 0.0151998784009728 0 0.0270208476232047 0.0022362359676193 0.00563253351357441 0.0192122958693564
"столь" 0.00259814492452389 0.00618199802176063 0.0287844333784289 0.0182398540811674 0 0.00831410696098605 0.0022362359676193 0.0112650670271488 0
"страданья" 0.00259814492452389 0.00309099901088032 0 0 0 0.0353349545841907 0.0022362359676193 0.0112650670271488 0.0384245917387128
"схватил" 0.0181870144716672 0.0216369930761622 0.00287844333784289 0.0182398540811674 0.0259246456965088 0.00623558022073954 0.0022362359676193 0 0
"тонкий" 0.00259814492452389 0 0.0719610834460724 0 0 0 0 0 0.0192122958693564
"ужели" 0 0.0123639960435213 0 0 0 0.0332564278439442 0.0022362359676193 0.0197138672975104 0
"улице" 0.0129907246226194 0.0278189910979228 0 0.0182398540811674 0.00864154856550294 0 0.0156536517733351 0 0
"ума" 0.0181870144716672 0.00618199802176063 0.0172706600270574 0.0212798297613619 0 0 0.00447247193523861 0.0112650670271488 0
"услышал" 0.0103925796980956 0.00618199802176063 0.00575688667568579 0.0334397324821401 0.00864154856550294 0.00415705348049303 0.00894494387047721 0.00563253351357441 0
"ясно" 0.00519628984904778 0.0123639960435213 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.0145496871817256 0.00670870790285791 0.00844880027036161 0.0384245917387128
"бросил" 0.0259814492452389 0.0123639960435213 0.00575688667568579 0.00303997568019456 0 0.0166282139219721 0 0.00563253351357441 0
"васильевна" 0 0 0.0662041967703866 0.0121599027207782 0 0 0 0 0
"вод" 0.00779443477357167 0.00309099901088032 0.00287844333784289 0 0 0.0166282139219721 0.00447247193523861 0.028162667567872 0.0192122958693564
"вопрос" 0.00259814492452389 0.00618199802176063 0.0230275467027432 0.0121599027207782 0 0.00207852674024651 0.0156536517733351 0.0112650670271488 0
"герой" 0 0 0 0 0 0.00831410696098605 0.0290710675790509 0.028162667567872 0
"глас" 0 0 0 0 0 0.0228637941427116 0 0.0450602681085952 0
"град" 0.00259814492452389 0.00309099901088032 0 0.00607995136038912 0 0.00415705348049303 0.0424884833847668 0.0028162667567872 0.00960614793467819
"дому" 0.00259814492452389 0.00618199802176063 0.00863533001352868 0.0151998784009728 0.0345661942620118 0.00415705348049303 0.022362359676193 0 0
