"dostoevsky_besy" "dostoevsky_idiot" "dostoevsky_karamazovy" "dostoevsky_podrostok" "dostoevsky_prestuplenie" "dostoevsky_unizhennye" "goncharov_oblomov" "goncharov_obryv" "grigorovich_pereselentsy" "grigorovich_rybaki" "leskov_nekuda" "leskov_nozhy" "leskov_soboryane" "pisemsky_boyarshchina" "pisemsky_tyufyak" "pomyalovsky_bursy" "pomyalovsky_molotov" "reshetnikov_gde" "reshetnikov_mezhdu" "saltykov_golovlevy" "saltykov_pompadury" "tolstoy_karenina1" "tolstoy_karenina2" "tolstoy_kazaki" "tolstoy_vojna1" "tolstoy_vojna2" "tolstoy_vojna3" "tolstoy_vojna4" "tolstoy_yunost" "turgenev_dym" "turgenev_gnezdo" "turgenev_nakanune" "turgenev_nov" "turgenev_otcy"
"ждал" 0.0197946187604706 0.0162111647245056 0.0137278930697578 0.0293422617644131 0.0109666210686106 0.0175441527845077 0.0134317432387962 0.0147776613916211 0.00888355875363671 0.0121632874559081 0.00319045416114984 0.00929183543314736 0.00535853990504667 0.00217822213509334 0.00184287636142491 0.00627090301003344 0.0041386445938955 0.00165695964474785 0.0107469102632993 0.00550285047654685 0.00587185268695979 0.015172832353996 0.0150986578087874 0.0241344508315415 0.00472656803894692 0.0119407058662982 0.00895583146753511 0.0019020446980504 0.00400328269180728 0.00805315079524864 0.00635566289564002 0.00227303723234987 0.00260773192515809 0.00912691893470602
"моих" 0.0115870939085682 0.0138271699120783 0.0120537597685678 0.0434894236865408 0.00692628699070146 0.0292402546408461 0.00402952297163887 0.00521564519704273 0.00444177937681835 0.00280691248982494 0.0106348472038328 0.0177389585541904 0.00964537182908401 0.00435644427018667 0.00737150544569965 0.00627090301003344 0.0041386445938955 0.00497087893424356 0.0241805480924234 0.00660342057185622 0.0152668169860955 0.00413804518745345 0.00635732960369997 0.00658212295405678 0.0056718816467363 0.00938198318066288 0.00732749847343782 0.000951022349025202 0.0240196961508437 0.00603986309643648 0.0105927714927334 0.0068191116970496 0.0130386596257905 0.00730153514776482
"степанович" 0.196015005286612 0 0 0.00209587584031522 0 0 0 0 0.0111044484420459 0 0.0116983319242161 0 0.00107170798100933 0 0 0 0 0 0 0 0 0 0.000794666200462496 0 0 0 0.00244249949114594 0 0 0 0 0 0 0
"смотрела" 0.00820752485190246 0.00905918028722369 0.00368309326261794 0.00628762752094566 0.0178929080593121 0.036759177262778 0.0181328533723749 0.0221664920874316 0.00592237250242447 0.00187127499321663 0.0116983319242161 0.00337884924841722 0.00107170798100933 0 0.00552862908427474 0.00209030100334448 0.0144852560786342 0.011598717513235 0.00268672756582483 0.0132068411437124 0.00234874107478392 0.0193108775414494 0.0238399860138749 0.00438808196937119 0.0132343905090514 0.030704672227624 0.00976999796458376 0.0171184022824536 0.0120098480754218 0.00201328769881216 0.00423710859709334 0.00909214892939946 0.00391159788773714 0.0018253837869412
"рядом" 0.0130354806471392 0.011443175099651 0.00569205322404591 0.0151950998422853 0.0161613363116367 0.00334174338752527 0.00738745878133794 0.0143430242918675 0.00814326219083365 0.000935637496608314 0.00957136248344952 0.00971419158919951 0.00964537182908401 0.0239604434860267 0.0129001345299744 0.00209030100334448 0.00206932229694775 0.0132556771579828 0.0107469102632993 0.00880456076247496 0.0105693348365276 0.00689674197908908 0.0182773226106374 0.0197463688621703 0.0141797041168408 0.0110877983044198 0.0146549969468756 0.014265335235378 0.0100082067295182 0.012079726192873 0.01906698868692 0.0204573350911488 0.0195579894386857 0.0127776865085884
"дмитрий" 0 0 0.0793539184764048 0 0.0144297645639614 0 0.000671587161939812 0 0.000740296562803059 0.000935637496608314 0.0334997686920733 0 0 0 0 0 0 0 0 0 0.0246617812852311 0 0.000794666200462496 0.0131642459081136 0 0.000852907561878444 0 0 0.116095198062411 0 0.00635566289564002 0.0704641542028458 0 0
"села" 0.00579354695428409 0.00381439169988366 0.00267861328190396 0.00366778272055163 0.00923504932093528 0.0100252301625758 0.0100738074290972 0.0204279436884174 0.00962385531643977 0.0159058374423413 0.0239284062086238 0.0147824654618253 0.00964537182908401 0.0152475549456534 0.0221145163370989 0.00209030100334448 0.0041386445938955 0.0198835157369742 0.00403009134873724 0.00880456076247496 0 0.0172418549477227 0.0158933240092499 0.00877616393874238 0.00661719525452569 0.0170581512375689 0.0113983309586811 0.00380408939610081 0.00400328269180728 0.00603986309643648 0.0275412058811067 0.0318225212528981 0.0260773192515809 0.00365076757388241
"бросился" 0.0188290276014233 0.0119199740621364 0.0194199462938037 0.0157190688023641 0.0161613363116367 0.018379588631389 0.00873063310521756 0.0195586694889102 0.012585041567652 0.0140345624491247 0.00691265068249132 0.00971419158919951 0.0171473276961494 0.0108911106754667 0.0147430108913993 0.0250836120401338 0.00206932229694775 0 0.00268672756582483 0.00220114019061874 0.00234874107478392 0.00206902259372672 0.00158933240092499 0.00219404098468559 0.00189062721557877 0.00511744537127066 0.00976999796458376 0.0019020446980504 0.00200164134590364 0.0201328769881216 0.01906698868692 0.0113651861617493 0.0104309277006324 0.0200792216563532
"взглянул" 0.00579354695428409 0.00572158754982549 0.00468757324333193 0.00314381376047283 0.00750347757325991 0.0142024093969824 0.0167896790484953 0.0221664920874316 0.00740296562803059 0.0102920124626915 0.0079761354028746 0.0088694792770952 0.00214341596201867 0.01306933281056 0.0184287636142491 0.00627090301003344 0.0103466114847387 0.00414239911186963 0.00671681891456206 0.00990513085778433 0.0129180759113115 0.0255179453226296 0.0119199930069374 0.0175523278774848 0.0189062721557877 0.0247343192944749 0.0162833299409729 0.0133143128863528 0.0160131307672291 0.0140930138916851 0.01271132579128 0.0068191116970496 0.0104309277006324 0.018253837869412
"дам" 0.0197946187604706 0.00858238132473824 0.0133930664095198 0.00890747232133968 0.012698192816286 0.00167087169376264 0.0100738074290972 0.0113005645935926 0.0155462278188642 0.0130989249525164 0.00903962012325788 0.0135153969936689 0.0150039117341307 0.00653466640528001 0.0276431454213737 0.0104515050167224 0.0227625452664252 0.00745631840136534 0.0120902740462117 0.00440228038123748 0.0176155580608794 0.00482771938536236 0.0111253268064749 0.010970204923428 0.0056718816467363 0.0162052436756904 0.00732749847343782 0.00760817879220162 0.00400328269180728 0.0301993154821824 0.00211855429854667 0.0113651861617493 0.00782319577547428 0
"дороги" 0.00627634253380776 0.0109663761371655 0.00703135986499789 0.00419175168063044 0.00865785873837682 0.00835435846881318 0.00873063310521756 0.00565028229679629 0.025170083135304 0.0168414749389497 0.00425393888153312 0.0114036162134081 0.0117887877911027 0.0108911106754667 0 0.00209030100334448 0 0.0389385516515745 0.00403009134873724 0.0110057009530937 0.0117437053739196 0.0131038097602692 0.0111253268064749 0.0153582868927992 0.0103984496856832 0.015352336113812 0.0187258294321189 0.0171184022824536 0.00800656538361456 0.0261727400845581 0.00847421719418669 0.00909214892939946 0.0156463915509486 0.018253837869412
"могут" 0.00965591159047348 0.0119199740621364 0.0130582397492818 0.0115273171217337 0.00981223990349374 0.0108606660094571 0.00402952297163887 0.00260782259852136 0.00592237250242447 0.00374254998643326 0.0175474978863241 0.0147824654618253 0.00964537182908401 0.00435644427018667 0.00921438180712456 0.0167224080267559 0.0103466114847387 0.00911327804611319 0.00806018269747448 0.00880456076247496 0.0317080045095829 0.0206902259372672 0.0158933240092499 0.010970204923428 0.00850782247010446 0.0127936134281767 0.0113983309586811 0.0171184022824536 0.0180147721131328 0.00603986309643648 0 0.00454607446469973 0.00912706173805333 0.0109523027216472
"третий" 0.0164150497038049 0.011443175099651 0.00937514648666385 0.00995541024149729 0.0173157174767536 0.0175441527845077 0.0147749175626759 0.00782346779556409 0.0118447450048489 0.00561382497964988 0.0116983319242161 0.0088694792770952 0.00643024788605601 0.00217822213509334 0.0110572581685495 0.0229933110367893 0.016554578375582 0.0132556771579828 0.0134336378291241 0.0110057009530937 0.0105693348365276 0.0124141355623603 0.0111253268064749 0.0153582868927992 0.0103984496856832 0.00767616805690599 0.0105841644616324 0.014265335235378 0.0160131307672291 0.00603986309643648 0.00423710859709334 0.00909214892939946 0.00260773192515809 0.00365076757388241
"хозяйка" 0.0111042983290445 0.00286079377491275 0.00301343994214195 0.00471572064070924 0.0144297645639614 0.00501261508128791 0.042981578364148 0.00521564519704273 0.0118447450048489 0.0140345624491247 0.013293559004791 0.00295649309236507 0.025720991544224 0.0304951098913067 0.0294860217827986 0 0.008277289187791 0.0778771033031491 0.0147770016120365 0.00330171028592811 0.00469748214956783 0.00965543877072471 0.00158933240092499 0.00438808196937119 0.000945313607789384 0.00426453780939222 0.00325666598819459 0.000951022349025202 0.00200164134590364 0.00402657539762432 0.0169484343883734 0.0159112606264491 0.00782319577547428 0.0109523027216472
"ваня" 0.000482795579523674 0 0.000334826660237995 0 0 0.197998295710872 0.00470111013357869 0 0.0407163109541682 0.130053612028556 0 0 0 0.00217822213509334 0 0.00418060200668896 0 0 0 0 0 0 0 0 0 0.000852907561878444 0 0 0 0 0 0 0.00130386596257905 0
"медленно" 0.00434516021571307 0.00572158754982549 0.00703135986499789 0.00419175168063044 0.0161613363116367 0.00584805092816923 0.0295498351253517 0.028686048583735 0.00962385531643977 0.0243265749118162 0.00850787776306624 0.00549063002867798 0.00643024788605601 0 0 0.00836120401337793 0.0144852560786342 0.00828479822373926 0.00268672756582483 0.00220114019061874 0 0.0110347871665425 0.0135093254078624 0.0241344508315415 0.00850782247010446 0.00682326049502755 0.0105841644616324 0.00570613409415121 0.00600492403771092 0.038252466277431 0.0317783144782001 0.0136382233940992 0.0182541234761067 0.0255553730171769
"готов" 0.00675913811333143 0.0185951595369328 0.00937514648666385 0.0130992240019701 0.00923504932093528 0.00584805092816923 0.0114169817529768 0.0099966532943319 0.00370148281401529 0.00374254998643326 0.0111665895640244 0.0130930408376167 0.00750195586706534 0.0174257770807467 0.0313288981442235 0.00627090301003344 0.0144852560786342 0.00165695964474785 0.016120365394949 0.0143074112390218 0.0364054866591507 0.00965543877072471 0.00953599440554995 0.0131642459081136 0.00756250886231507 0.00597035293314911 0.0130266639527783 0.00665715644317641 0.00400328269180728 0.0100664384940608 0.01271132579128 0.0159112606264491 0.0169502575135276 0.0200792216563532
"душу" 0.0019311823180947 0.0109663761371655 0.0251119995178496 0.00890747232133968 0.00808066815581837 0.00835435846881318 0.0194760276962546 0.00869274199507122 0.00444177937681835 0.017777112435558 0.00638090832229968 0.0080247669649909 0.00643024788605601 0.00653466640528001 0.00184287636142491 0.0292642140468227 0.0558717020175892 0.0033139192894957 0.00671681891456206 0.0132068411437124 0.0082205937617437 0.0103451129686336 0.0119199930069374 0.0131642459081136 0.00378125443115754 0.00767616805690599 0.00569916547934053 0.0152163575844032 0.00600492403771092 0.0140930138916851 0.0381339773738401 0.0181842978587989 0.00782319577547428 0.00547615136082361
"некоторые" 0.0173806408628523 0.0190719584994183 0.00904031982642586 0.00785953440118207 0.0115438116511691 0.00835435846881318 0.00738745878133794 0.0130391129926068 0.00518207593962141 0.000935637496608314 0.0148887860853659 0.00549063002867798 0.00643024788605601 0.00871288854037335 0.0184287636142491 0.0250836120401338 0.0103466114847387 0.0248543946712178 0.00403009134873724 0.00660342057185622 0.0258361518226231 0.00827609037490689 0.00953599440554995 0.00219404098468559 0.00661719525452569 0.00511744537127066 0.0260533279055567 0.0133143128863528 0.0200164134590364 0.00402657539762432 0.00847421719418669 0.0068191116970496 0.00651932981289523 0
"стараясь" 0.00675913811333143 0.00429119066236912 0.00267861328190396 0.00628762752094566 0.00808066815581837 0.00668348677505054 0.0154465047246157 0.0243396775861994 0.0133253381304551 0.0130989249525164 0.0138253013649826 0.00549063002867798 0.00428683192403734 0.0174257770807467 0.00552862908427474 0.0104515050167224 0 0.00828479822373926 0.00940354648038689 0.00770399066716559 0 0.0365527324891721 0.0158933240092499 0.0153582868927992 0.0132343905090514 0.0264401344182318 0.0195399959291675 0.0152163575844032 0.0200164134590364 0.00201328769881216 0 0.0068191116970496 0.00391159788773714 0.00547615136082361
"окно" 0.00434516021571307 0.00858238132473824 0.0140627197299958 0.00628762752094566 0.0103894304860522 0.00501261508128791 0.0114169817529768 0.0265128630849672 0.0140656346932581 0.00842073746947483 0.0116983319242161 0.019428383178399 0.0107170798100933 0.0304951098913067 0 0.00836120401337793 0.00206932229694775 0.00911327804611319 0.0107469102632993 0.0198102617155687 0 0.0131038097602692 0.00874132820508745 0.0416867787090263 0.00756250886231507 0.00511744537127066 0.00976999796458376 0 0.0120098480754218 0.00603986309643648 0.00211855429854667 0.0113651861617493 0.00521546385031619 0.00730153514776482
"прошел" 0.00869032043142613 0.00715198443728186 0.0107144531276158 0.0115273171217337 0.0155841457290783 0.00751892262193186 0.0114169817529768 0.00912737909482478 0.00888355875363671 0.0130989249525164 0.00903962012325788 0.00633534234078229 0.0171473276961494 0.01960399921584 0.0184287636142491 0.00627090301003344 0.008277289187791 0.00911327804611319 0.00940354648038689 0.00770399066716559 0.00469748214956783 0.0193108775414494 0.0143039916083249 0.010970204923428 0.0179609585479983 0.0170581512375689 0.0187258294321189 0.00951022349025202 0.0220180548049401 0.00402657539762432 0.0105927714927334 0.0068191116970496 0.00260773192515809 0.0127776865085884
"сидит" 0.0115870939085682 0.0143039688745637 0.0103796264673778 0.0125752550418913 0.0109666210686106 0.0100252301625758 0.0228339635059536 0.0134737500923604 0.00296118625121224 0.00748509997286651 0.0164840131659408 0.00675769849683444 0.0150039117341307 0.00871288854037335 0.0184287636142491 0.00836120401337793 0.0186239006725297 0.0132556771579828 0.0214938205265986 0.0187096916202593 0.0152668169860955 0.00137934839581782 0.00317866480184998 0.0175523278774848 0.00378125443115754 0.00852907561878444 0.00162833299409729 0.00475511174512601 0.0100082067295182 0.0161063015904973 0.0148298800898267 0.0159112606264491 0.0117347936632114 0.00912691893470602
"вещи" 0.0154494585447576 0.00858238132473824 0.00569205322404591 0.0136231929620489 0.0219332421372213 0.00751892262193186 0.010745394591037 0.00478100809728917 0.00444177937681835 0.000935637496608314 0.0116983319242161 0.0105589039013038 0.003215123943028 0.00871288854037335 0.0313288981442235 0.00836120401337793 0.0186239006725297 0.0389385516515745 0.0174637291778614 0.00330171028592811 0.0105693348365276 0.0158625065519049 0.0135093254078624 0.00219404098468559 0.00661719525452569 0.00767616805690599 0.00895583146753511 0.014265335235378 0.0160131307672291 0.0100664384940608 0.00211855429854667 0.00454607446469973 0.00912706173805333 0.0109523027216472
"жаль" 0.0164150497038049 0.0176415616119619 0.0063617065445219 0.0157190688023641 0.012698192816286 0.0150378452438637 0.0100738074290972 0.0134737500923604 0.0207283037584856 0.0290047623948577 0.019142724966899 0.00633534234078229 0.00964537182908401 0.0174257770807467 0.0221145163370989 0.0146321070234114 0.00206932229694775 0.00497087893424356 0.00671681891456206 0.0154079813343312 0.00587185268695979 0.00413804518745345 0.00635732960369997 0.00219404098468559 0.00189062721557877 0.00255872268563533 0.00162833299409729 0.00475511174512601 0.00200164134590364 0.00402657539762432 0.0148298800898267 0.0068191116970496 0.0169502575135276 0.0109523027216472
"лицу" 0.0111042983290445 0.0143039688745637 0.00770101318547388 0.0120512860818125 0.00808066815581837 0.0133669735501011 0.0134317432387962 0.0169508468903889 0.0111044484420459 0.014970199945733 0.00691265068249132 0.0080247669649909 0.0107170798100933 0.0108911106754667 0 0.00627090301003344 0.0206932229694775 0.00911327804611319 0.00806018269747448 0.0110057009530937 0.0152668169860955 0.0103451129686336 0.0111253268064749 0.0175523278774848 0.0132343905090514 0.00852907561878444 0.00569916547934053 0.0019020446980504 0.0100082067295182 0.0301993154821824 0.01906698868692 0.00909214892939946 0.0156463915509486 0.0146030702955296
"новый" 0.00820752485190246 0.00810558236225278 0.00870549316618786 0.00838350336126088 0.00692628699070146 0.0091897943156945 0.0134317432387962 0.0173854839901424 0.00814326219083365 0.0065494624762582 0.0111665895640244 0.0114036162134081 0.0246492835632147 0.00653466640528001 0.0147430108913993 0.0292642140468227 0.0103466114847387 0.00497087893424356 0.00268672756582483 0.0132068411437124 0.0575441563322059 0.0124141355623603 0.00874132820508745 0.010970204923428 0.0056718816467363 0.00852907561878444 0.0105841644616324 0.00855920114122682 0.00600492403771092 0.00805315079524864 0.00847421719418669 0.00454607446469973 0.00521546385031619 0.0109523027216472
"женни" 0 0 0 0 0 0 0 0 0 0 0.234498380844513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"подхватил" 0.0149666629652339 0.0195487574619038 0.00837066650594987 0.00366778272055163 0.0103894304860522 0.0100252301625758 0.000671587161939812 0 0.0947579600387915 0.0673658997557986 0.00212696944076656 0.000844712312104305 0.00107170798100933 0.0348515541614934 0.00368575272284982 0 0 0 0 0 0 0.00413804518745345 0.000794666200462496 0.00438808196937119 0.00378125443115754 0.00341163024751377 0 0.000951022349025202 0 0.0181195892893094 0.0169484343883734 0.0227303723234987 0.0195579894386857 0.0383330595257653
"получил" 0.00820752485190246 0.0143039688745637 0.0063617065445219 0.0110033481616549 0.00750347757325991 0.00668348677505054 0.010745394591037 0.00782346779556409 0.0103641518792428 0.00374254998643326 0.0101031048436412 0.0135153969936689 0.01607561971514 0.0152475549456534 0.00921438180712456 0.0292642140468227 0.0144852560786342 0.011598717513235 0.0282106394411607 0.0143074112390218 0.0117437053739196 0.0103451129686336 0.0103306606060124 0.00438808196937119 0.00945313607789384 0.0196168739232042 0.0130266639527783 0.0114122681883024 0.00800656538361456 0.00805315079524864 0.0233040972840134 0.00227303723234987 0.00912706173805333 0.0109523027216472
"дни" 0.0101387071699972 0.00905918028722369 0.0103796264673778 0.0136231929620489 0.0109666210686106 0.015873281090745 0.0241771378298332 0.00782346779556409 0.00592237250242447 0.0224552999185995 0.0122300742844077 0.0088694792770952 0.0139322037531213 0.00871288854037335 0.0313288981442235 0.00836120401337793 0.016554578375582 0.010770237690861 0.00806018269747448 0.0132068411437124 0.0199642991356633 0.00827609037490689 0.00635732960369997 0 0.00472656803894692 0.0119407058662982 0.00569916547934053 0.00665715644317641 0.00600492403771092 0.012079726192873 0.00635566289564002 0.0204573350911488 0.00391159788773714 0.00730153514776482
"обыкновенно" 0.00869032043142613 0.0119199740621364 0.00368309326261794 0.00628762752094566 0.00461752466046764 0.0116961018563385 0.00402952297163887 0.00651955649630341 0.0111044484420459 0.0355542248711159 0.019142724966899 0.00422356156052153 0.0107170798100933 0.0413862205667734 0.0534434144813224 0.0334448160535117 0.00206932229694775 0.00497087893424356 0.0214938205265986 0.0121062710484031 0.0117437053739196 0.0137934839581782 0.0119199930069374 0.010970204923428 0.0113437632934726 0.00938198318066288 0.00569916547934053 0.0123632905373276 0.0180147721131328 0.00402657539762432 0.0105927714927334 0 0.00521546385031619 0.0200792216563532
"нежданов" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.571093291609623 0
"волосы" 0.00627634253380776 0.00429119066236912 0.00267861328190396 0.00733556544110327 0.0115438116511691 0.0175441527845077 0.00873063310521756 0.0273821372844743 0.0266506762609101 0.0168414749389497 0.0127618166445994 0.0088694792770952 0.00857366384807468 0.00871288854037335 0.0129001345299744 0.00836120401337793 0.00206932229694775 0.00662783857899141 0.016120365394949 0.00660342057185622 0.00352311161217587 0.00827609037490689 0.00874132820508745 0 0.00756250886231507 0.00767616805690599 0.00732749847343782 0.0019020446980504 0.0180147721131328 0.0201328769881216 0.0275412058811067 0.0318225212528981 0.0221657213638438 0.018253837869412
"землю" 0.0111042983290445 0.00667518547479641 0.0190851196335657 0.00523968960078805 0.0115438116511691 0.0100252301625758 0.00604428445745831 0.010865927493839 0.0192477106328795 0.0215196624219912 0.0164840131659408 0.0122483285255124 0.019290743658168 0.0108911106754667 0 0.0125418060200669 0.00620796689084325 0.00911327804611319 0.00940354648038689 0.00770399066716559 0.00587185268695979 0.00965543877072471 0.00953599440554995 0.00438808196937119 0.00661719525452569 0.00852907561878444 0.0195399959291675 0.00570613409415121 0.00600492403771092 0.00201328769881216 0.0105927714927334 0.00454607446469973 0.00651932981289523 0.00730153514776482
"права" 0.0130354806471392 0.0171647626494765 0.0120537597685678 0.0110033481616549 0.00923504932093528 0.0100252301625758 0.0120885689149166 0.0104312903940855 0.000740296562803059 0 0.0138253013649826 0.0118259723694603 0.00643024788605601 0.00871288854037335 0.0110572581685495 0.0104515050167224 0.0124159337816865 0.00579935875661748 0.00806018269747448 0.0110057009530937 0.028184892897407 0.015172832353996 0.0143039916083249 0.00219404098468559 0.00189062721557877 0.00597035293314911 0.00732749847343782 0.0133143128863528 0.00400328269180728 0.0201328769881216 0.0105927714927334 0.0159112606264491 0.0143425255883695 0.0164284540824708
"спросить" 0.00965591159047348 0.0200255564243892 0.00970997314690185 0.0110033481616549 0.0121210022337276 0.0100252301625758 0.0154465047246157 0.0204279436884174 0.00370148281401529 0.00187127499321663 0.00957136248344952 0.0088694792770952 0.00643024788605601 0.00871288854037335 0.0147430108913993 0 0.016554578375582 0.0157411166251046 0.0120902740462117 0.0143074112390218 0.00117437053739196 0.00827609037490689 0.0135093254078624 0.00438808196937119 0.00945313607789384 0.00767616805690599 0.00814166497048647 0.00665715644317641 0.00800656538361456 0.0161063015904973 0.00847421719418669 0.0068191116970496 0.0117347936632114 0.0219046054432945
"углу" 0.0226913922376127 0.0119199740621364 0.00904031982642586 0.0115273171217337 0.0259735762151305 0.0133669735501011 0.00873063310521756 0.0121698387930997 0.0140656346932581 0.0112276499592998 0.0079761354028746 0.00337884924841722 0.00857366384807468 0.00435644427018667 0 0.0250836120401338 0.0124159337816865 0.0182265560922264 0.0241805480924234 0.00770399066716559 0.00234874107478392 0.00827609037490689 0.00874132820508745 0.0153582868927992 0.00472656803894692 0.00511744537127066 0.00895583146753511 0.00760817879220162 0.0100082067295182 0.00603986309643648 0.00635566289564002 0.00454607446469973 0.00521546385031619 0.00912691893470602
"закричал" 0.00579354695428409 0.0104895771746801 0.00904031982642586 0.0115273171217337 0.00981223990349374 0.0125315377032198 0.0134317432387962 0.00651955649630341 0.0103641518792428 0.0187127499321663 0.00212696944076656 0.00718005465288659 0.00964537182908401 0.00435644427018667 0.00921438180712456 0.0292642140468227 0.016554578375582 0 0.0134336378291241 0 0.00234874107478392 0.00965543877072471 0.00397333100231248 0.0219404098468559 0.0472656803894692 0.0247343192944749 0.0187258294321189 0.00475511174512601 0.0160131307672291 0.00603986309643648 0.0211855429854667 0.00227303723234987 0.0208618554012647 0.0109523027216472
"слушал" 0.0140010718061865 0.00905918028722369 0.0107144531276158 0.0167670067225218 0.0150069551465198 0.0100252301625758 0.0188044405343147 0.0126044758928533 0.00666266906522753 0.00935637496608314 0.00425393888153312 0.00549063002867798 0.00428683192403734 0.00871288854037335 0.00184287636142491 0 0.0103466114847387 0.00248543946712178 0.00671681891456206 0.00110057009530937 0.0082205937617437 0.0186212033435405 0.0190719888110999 0.00877616393874238 0.0132343905090514 0.023028504170718 0.0179116629350702 0.00570613409415121 0.00800656538361456 0.00805315079524864 0.0169484343883734 0.0068191116970496 0.00912706173805333 0.0127776865085884
"тысячи" 0.00531075137476041 0.00429119066236912 0.065291198746409 0.0110033481616549 0.0103894304860522 0.00501261508128791 0.010745394591037 0.00521564519704273 0.00370148281401529 0.00467818748304157 0.00372219652134148 0.00675769849683444 0.00107170798100933 0.00871288854037335 0.0258002690599488 0 0.024831867563373 0.00248543946712178 0.00537345513164965 0.0121062710484031 0.00469748214956783 0.00620706778118017 0.00238399860138749 0 0.0056718816467363 0.00938198318066288 0.0105841644616324 0.00665715644317641 0 0.00603986309643648 0.0105927714927334 0.00454607446469973 0 0.0018253837869412
"ольга" 0 0 0 0 0 0 0.17864218507599 0 0.012585041567652 0 0.0755074151472129 0 0.00214341596201867 0 0 0 0 0 0 0 0.00469748214956783 0 0 0 0.00189062721557877 0 0 0 0 0 0 0 0 0
"двор" 0.00144838673857102 0.00143039688745637 0.00334826660237995 0.00419175168063044 0.00865785873837682 0.00167087169376264 0.00940222026715737 0.010865927493839 0.0458983868937897 0.0374254998643326 0.0138253013649826 0.0080247669649909 0.012860495772112 0.00435644427018667 0.00184287636142491 0.0292642140468227 0.008277289187791 0.0422524709410702 0.0134336378291241 0.00660342057185622 0.00587185268695979 0.0089657645728158 0.00556266340323747 0.0197463688621703 0.00189062721557877 0.00426453780939222 0.025239161408508 0.00475511174512601 0.00400328269180728 0.00603986309643648 0.0169484343883734 0.0068191116970496 0.0130386596257905 0.00365076757388241
"го" 0.00241397789761837 0.000476798962485458 0.00267861328190396 0.00104793792015761 0.00288595291279227 0 0 0.000869274199507122 0 0.00280691248982494 0.00212696944076656 0.00168942462420861 0.122174709835064 0 0 0.0292642140468227 0 0.000828479822373926 0.00134336378291241 0.00770399066716559 0.0164411875234874 0.00206902259372672 0.000794666200462496 0.00219404098468559 0.0330859762726284 0.023028504170718 0.0887441481783025 0.0599144079885877 0 0 0 0.00454607446469973 0.00391159788773714 0.00365076757388241
"никаких" 0.0101387071699972 0.00810558236225278 0.0120537597685678 0.00628762752094566 0.0144297645639614 0.0091897943156945 0.0114169817529768 0.0134737500923604 0.00444177937681835 0.00374254998643326 0.0148887860853659 0.0228072324268162 0.0139322037531213 0.00653466640528001 0.00368575272284982 0 0.00620796689084325 0.00745631840136534 0.0107469102632993 0.0121062710484031 0.0375798571965427 0.00758641617699799 0.00874132820508745 0.00877616393874238 0.00472656803894692 0.00511744537127066 0.00651333197638917 0.00760817879220162 0.00800656538361456 0.0161063015904973 0.00847421719418669 0.0113651861617493 0.00912706173805333 0.0127776865085884
"состоянии" 0.0115870939085682 0.0176415616119619 0.0107144531276158 0.00943144128141849 0.0150069551465198 0.0091897943156945 0.00201476148581944 0.00130391129926068 0.000740296562803059 0.00374254998643326 0.00372219652134148 0.00675769849683444 0.0117887877911027 0.0413862205667734 0.084772312625546 0.0125418060200669 0.0041386445938955 0.0140841569803567 0.00268672756582483 0.00660342057185622 0.0140924464487035 0.0110347871665425 0.00635732960369997 0 0.00945313607789384 0.0162052436756904 0.0162833299409729 0.0114122681883024 0.0160131307672291 0.0161063015904973 0.0169484343883734 0.0068191116970496 0.0117347936632114 0.0127776865085884
"пришла" 0.0091731160109498 0.011443175099651 0.0113841064480918 0.0120512860818125 0.012698192816286 0.0208858961720329 0.00873063310521756 0.0152122984913746 0.00666266906522753 0.00842073746947483 0.00850787776306624 0.00675769849683444 0.00535853990504667 0.00435644427018667 0.0258002690599488 0.00209030100334448 0.0041386445938955 0.033139192894957 0.0188070929607738 0.00440228038123748 0.00352311161217587 0.0117244613644514 0.00715199580416246 0.0153582868927992 0.00472656803894692 0.00767616805690599 0.00651333197638917 0.00855920114122682 0.0160131307672291 0.00603986309643648 0.0233040972840134 0.00909214892939946 0.00651932981289523 0.00912691893470602
"девушка" 0.0019311823180947 0.00762878339976732 0.00401791992285594 0.00785953440118207 0.0132753833988445 0.0100252301625758 0.00268634864775925 0.0113005645935926 0.00592237250242447 0.00374254998643326 0.0249918909290071 0.0181613147102426 0.00535853990504667 0.01960399921584 0.0350146508670733 0 0.0144852560786342 0.0132556771579828 0.00940354648038689 0.00550285047654685 0.00352311161217587 0.015172832353996 0.00794666200462496 0.00219404098468559 0.00756250886231507 0.0204697814850826 0.00488499898229188 0.00760817879220162 0.0160131307672291 0.00805315079524864 0.0211855429854667 0.0431877074146475 0.0247734532890019 0.00912691893470602
"илья" 0.00144838673857102 0 0.00100447998071398 0 0.0121210022337276 0 0.21356471749686 0 0 0 0.00638090832229968 0 0 0 0 0 0 0 0.00537345513164965 0.00660342057185622 0 0 0 0.010970204923428 0.00283594082336815 0.0358221175988946 0.00732749847343782 0.0019020446980504 0 0 0 0 0 0.0018253837869412
