"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"почте" 0.00995718410833416 0 0.0173772448756016 0.0188747731397459 0.00431337268772414 0.0149422234028423 0.00377994254487332 0.00725510396563983 0.00319315387808539 0 0.00121582025313378 0 0.00102973885822555 0 0 0.00125651818810077 0.00154826323571534 0
"противном" 0 0 0.00151106477179144 0.0014519056261343 0.00123239219649261 0 0.0053999179212476 0.00580408317251186 0.00425753850411385 0 0.00121582025313378 0.00370182993793265 0 0.00917392347536449 0.00730940720707551 0.0188477728215116 0.0170308955928687 0.00289947519498971
"прочее" 0 0.00953379731146916 0.013599582946123 0.00871143375680581 0.00246478439298522 0.00083012352238013 0.00215996716849904 0.000483673597709322 0.000532192313014231 0.00132189453925366 0.00121582025313378 0.011105489813798 0.00102973885822555 0.00917392347536449 0.00243646906902517 0.00376955456430232 0.00464478970714601 0.0195714575661805
"пятницу" 0 0 0.00226659715768716 0.000725952813067151 0.0147887063579113 0.00166024704476026 0.0124198112188695 0.00967347195418644 0.0164979617034412 0 0 0 0.000514869429112777 0.000705686421181884 0.000487293813805034 0 0.00154826323571534 0
"сердцу" 0 0 0.0128440505602273 0.0152450090744102 0.00554576488421675 0.0107916057909417 0 0.00338571518396525 0.00532192313014231 0.00925326177477561 0.00364746075940133 0.0074036598758653 0.00308921657467666 0.00211705926354565 0.0029237628828302 0 0.000774131617857668 0
"софье" 0 0 0 0.0058076225045372 0.00123239219649261 0.00249037056714039 0.0518392120439769 0 0 0 0 0 0 0 0 0 0 0
"увидимся" 0 0 0.00604425908716577 0.00725952813067151 0.00862674537544828 0.00415061761190065 0.00755988508974664 0.0130591871381517 0.0164979617034412 0 0 0 0 0 0 0 0 0
"улице" 0.00995718410833416 0 0.0128440505602273 0.0058076225045372 0.00369717658947784 0.00332049408952052 0.00215996716849904 0.0043530623793839 0.00319315387808539 0.00793136723552195 0.010942382278204 0.00493577325057687 0.00617843314935332 0.00211705926354565 0.00925858246229564 0 0.000774131617857668 0
"хлеба" 0 0.00953379731146916 0.00982192101664438 0.00798548094373866 0.00369717658947784 0.00498074113428078 0.0026999589606238 0.00338571518396525 0.006918500069185 0.00528757815701463 0.00972656202507021 0.00246788662528843 0.000514869429112777 0 0.00925858246229564 0.0125651818810077 0.002322394853573 0
"берет" 0 0.0190675946229383 0.00377766192947861 0 0.00369717658947784 0.00332049408952052 0.00431993433699808 0.00338571518396525 0 0 0.0158056632907391 0 0.000514869429112777 0.000705686421181884 0.00389835051044027 0.0577998366526356 0.002322394853573 0.00289947519498971
"выехать" 0 0 0.00377766192947861 0.0043557168784029 0.00308098049123153 0.00166024704476026 0.0118798194267447 0.0198306175060822 0.006918500069185 0 0.00121582025313378 0 0.00205947771645111 0 0 0.00251303637620155 0.000774131617857668 0.00434921279248456
"деревья" 0 0.00953379731146916 0.00453319431537433 0.000725952813067151 0.000616196098246306 0.00083012352238013 0.00215996716849904 0.00386938878167457 0.00425753850411385 0 0.00243164050626755 0.00123394331264422 0.00102973885822555 0.0211705926354565 0.0121823453451258 0.00879562731670541 0.00541892132500368 0.00289947519498971
"долгом" 0 0 0.00226659715768716 0.00653357531760436 0.00801054927720198 0.00083012352238013 0.0188997127243666 0.00967347195418644 0.00266096156507115 0.00396568361776098 0 0.0074036598758653 0.00102973885822555 0.000705686421181884 0.00194917525522013 0.00251303637620155 0.00154826323571534 0.00144973759749485
"духом" 0 0.00953379731146916 0.00377766192947861 0.0174228675136116 0.00554576488421675 0.00581086465666091 0.00161997537637428 0.00532040957480254 0.00425753850411385 0.00528757815701463 0.00364746075940133 0.011105489813798 0.00566356372024055 0 0.0043856443242453 0.00125651818810077 0.00154826323571534 0.000724868798747427
"дядя" 0.00995718410833416 0 0 0.0014519056261343 0.000616196098246306 0.00747111170142117 0 0.0362755198281991 0.00372534619109962 0 0.00364746075940133 0.00246788662528843 0.00308921657467666 0 0.000487293813805034 0.00125651818810077 0 0
"желает" 0.00995718410833416 0 0.00377766192947861 0.00217785843920145 0.0154049024561576 0.00747111170142117 0.0053999179212476 0.00773877756334915 0.00851507700822769 0.00264378907850732 0 0.00246788662528843 0.00463382486201499 0.00141137284236377 0.00243646906902517 0 0.002322394853573 0
"зыбь" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0465753037980043 0.000974587627610067 0.00376955456430232 0.0154826323571534 0.0123227695787063
"комнаты" 0.00995718410833416 0.00953379731146916 0.00831085624485293 0.0043557168784029 0.00246478439298522 0.00166024704476026 0.00593990971337236 0.00338571518396525 0.006918500069185 0.00660947269626829 0.0158056632907391 0.00863760318850952 0.0066933025784661 0 0.00682211339327047 0 0 0
"нужен" 0 0 0.00982192101664438 0.00943738656987296 0.00924294147369459 0.00498074113428078 0.00701989329762188 0.00725510396563983 0.00585411544315654 0 0.00121582025313378 0.00370182993793265 0.00411895543290222 0.00141137284236377 0.000487293813805034 0 0.00309652647143067 0.00217460639624228
"песни" 0 0 0.0226659715768716 0.0043557168784029 0.00246478439298522 0.00996148226856156 0 0.000483673597709322 0.00159657693904269 0.00264378907850732 0.00607910126566888 0.00370182993793265 0.00308921657467666 0.0042341185270913 0.00974587627610067 0.00376955456430232 0.00541892132500368 0
"платить" 0.00995718410833416 0.00953379731146916 0.00528872670127005 0.0029038112522686 0.0135563141614187 0.00581086465666091 0.0080998768818714 0.00532040957480254 0.00532192313014231 0 0.00486328101253511 0.00370182993793265 0.00205947771645111 0.00141137284236377 0.00341105669663524 0.00125651818810077 0.00696718456071901 0
"показался" 0 0.00953379731146916 0.00226659715768716 0.0029038112522686 0.00184858829473892 0 0.00107998358424952 0.000483673597709322 0.00106438462602846 0.00132189453925366 0.00364746075940133 0.00246788662528843 0.00926764972402999 0.011996669160092 0.00828399483468557 0.00376955456430232 0.0147085007392957 0.00869842558496912
"постели" 0.00995718410833416 0 0.00226659715768716 0.0014519056261343 0.00123239219649261 0.00083012352238013 0.00593990971337236 0.0043530623793839 0.0212876925205692 0 0.00851074177193644 0.011105489813798 0.00154460828733833 0.0042341185270913 0.00389835051044027 0.00251303637620155 0.002322394853573 0.000724868798747427
"приезде" 0 0 0.00528872670127005 0.00871143375680581 0.00431337268772414 0.00581086465666091 0.00431993433699808 0.00870612475876779 0.00851507700822769 0.00132189453925366 0.00121582025313378 0.0074036598758653 0.00617843314935332 0.00352843210590942 0.00194917525522013 0.00125651818810077 0.00154826323571534 0.000724868798747427
"противный" 0 0 0 0 0 0 0 0 0.000532192313014231 0 0.00121582025313378 0 0 0.023993338320184 0.0131569329727359 0.00753910912860464 0.00619305294286135 0.0224709327611702
"следственно" 0 0 0 0 0 0.0224133351042635 0 0 0 0 0.00121582025313378 0 0.0154460828733833 0 0.00341105669663524 0 0.002322394853573 0.0289947519498971
"тело" 0.00995718410833416 0.00953379731146916 0.000755532385895721 0.00217785843920145 0.000616196098246306 0.00166024704476026 0.00431993433699808 0.00193469439083729 0.00159657693904269 0 0.010942382278204 0.00616971656322109 0.00308921657467666 0.00917392347536449 0.0107204639037107 0.0100521455048062 0.0147085007392957 0.00144973759749485
"экземпляров" 0.0199143682166683 0 0.00377766192947861 0.0130671506352087 0.0104753336701872 0.00332049408952052 0.00971985225824567 0.0111244927473144 0.006918500069185 0 0 0.00616971656322109 0.000514869429112777 0.00141137284236377 0 0 0 0
"этими" 0 0.00953379731146916 0.00755532385895721 0.00217785843920145 0.00308098049123153 0.00083012352238013 0.00431993433699808 0.00483673597709322 0.00425753850411385 0.0145408399317902 0.0133740227844715 0.0160412630643748 0.00102973885822555 0 0 0 0.000774131617857668 0.0173968511699382
"южного" 0 0 0.000755532385895721 0.000725952813067151 0 0 0 0 0 0 0 0 0.00154460828733833 0.0345786346379123 0.000487293813805034 0.00628259094050386 0.0100637110321497 0.0253704079561599
"ma" 0.00995718410833416 0 0 0.000725952813067151 0 0.0265639527161642 0.0329394993196103 0.00241836798854661 0.00159657693904269 0 0 0 0.00102973885822555 0 0.000974587627610067 0.00125651818810077 0 0
"английский" 0 0 0 0 0.00123239219649261 0.00083012352238013 0 0.00193469439083729 0.00372534619109962 0 0.00364746075940133 0.00246788662528843 0.00205947771645111 0.00987960989654637 0.0238773968764467 0.00125651818810077 0.013934369121438 0.00144973759749485
"восточного" 0 0 0 0 0 0 0.00107998358424952 0 0 0.00396568361776098 0 0 0 0.0148194148448196 0.000974587627610067 0.00376955456430232 0.0147085007392957 0.0413175215286033
"грустно" 0.0199143682166683 0 0.0113329857884358 0.0210526315789474 0.00554576488421675 0.0174325939699827 0.00161997537637428 0.00193469439083729 0.00425753850411385 0.00264378907850732 0.00729492151880266 0.00370182993793265 0.00257434714556388 0 0 0 0 0
"действия" 0 0 0.00151106477179144 0.00508166969147005 0.00123239219649261 0.00581086465666091 0.00431993433699808 0.000967347195418644 0.00159657693904269 0.00660947269626829 0.00486328101253511 0.00370182993793265 0.00617843314935332 0.00776255063300072 0.0131569329727359 0.00628259094050386 0.00309652647143067 0.00362434399373713
"длиною" 0 0 0.000755532385895721 0.0014519056261343 0 0 0 0 0 0 0 0 0.000514869429112777 0.0381070667438217 0.00487293813805034 0.0175912546334108 0.00774131617857668 0.0108730319812114
"жа" 0 0 0 0 0.00184858829473892 0 0.00701989329762188 0.0198306175060822 0.0175623463294696 0 0 0.0074036598758653 0.00514869429112777 0 0 0 0.000774131617857668 0
"необходимости" 0.00995718410833416 0 0.00302212954358289 0.00217785843920145 0.00616196098246306 0.00166024704476026 0.00161997537637428 0.00967347195418644 0.00425753850411385 0.0251159962458195 0 0.00370182993793265 0.00411895543290222 0.000705686421181884 0.00633481957946544 0 0 0.00869842558496912
"оном" 0 0 0.000755532385895721 0 0.00123239219649261 0.00332049408952052 0.00053999179212476 0.00145102079312797 0 0 0 0 0 0.0112909827389101 0.014131520600346 0.0201042910096124 0.0270946066250184 0
"отношения" 0 0 0 0.0058076225045372 0.0135563141614187 0.00166024704476026 0.00485992612912284 0.00677143036793051 0.00372534619109962 0.0198284180888049 0.00243164050626755 0.0209770363149517 0.00205947771645111 0.00141137284236377 0.000974587627610067 0 0.00154826323571534 0.000724868798747427
"покаместь" 0 0 0.0143551153320187 0.00725952813067151 0 0.0630893877008899 0.00107998358424952 0 0 0 0 0 0 0 0 0 0 0
"поставили" 0 0 0.00302212954358289 0 0.00123239219649261 0 0.00053999179212476 0.00193469439083729 0.00266096156507115 0 0.00364746075940133 0.00123394331264422 0.00205947771645111 0.0254047111625478 0.00779670102088054 0.0125651818810077 0.0100637110321497 0.00579895038997941
"почтеннейший" 0 0 0.00679979147306149 0.000725952813067151 0.0258802361263448 0.00581086465666091 0.00053999179212476 0.0101571455518958 0.0117082308863131 0 0 0.00493577325057687 0 0 0 0 0 0
"прекрасно" 0 0 0.0143551153320187 0.0130671506352087 0.00246478439298522 0.00913135874618143 0.00215996716849904 0.00483673597709322 0.00478973081712808 0 0.00243164050626755 0.00863760318850952 0.00360408600378944 0.00211705926354565 0.00536023195185537 0.00251303637620155 0 0
"совестно" 0 0 0.00755532385895721 0.00508166969147005 0.00924294147369459 0.012451852835702 0.01133982763462 0.00773877756334915 0.00585411544315654 0 0.00243164050626755 0.00123394331264422 0.00463382486201499 0 0 0 0 0
"тела" 0 0.0286013919344075 0.00377766192947861 0.00362976406533575 0.00123239219649261 0.00083012352238013 0.00161997537637428 0 0.00159657693904269 0 0.00486328101253511 0.00370182993793265 0.00308921657467666 0.0204649062142746 0.00779670102088054 0.011308663692907 0.013934369121438 0
"чисто" 0.00995718410833416 0.00953379731146916 0.00604425908716577 0.0029038112522686 0.00431337268772414 0.00664098817904104 0.00377994254487332 0.00386938878167457 0.00425753850411385 0.0185065235495512 0.00729492151880266 0.00246788662528843 0.00772304143669165 0.00352843210590942 0.0014618814414151 0.00753910912860464 0.000774131617857668 0.00217460639624228
"шлюпов" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072685701381734 0.0014618814414151 0 0 0.000724868798747427
"выдать" 0 0 0.000755532385895721 0.0043557168784029 0.0129401180631724 0.00913135874618143 0.0080998768818714 0.00967347195418644 0.00585411544315654 0 0.00607910126566888 0 0.00205947771645111 0.000705686421181884 0.00389835051044027 0 0.002322394853573 0
"дворе" 0 0.00953379731146916 0.00151106477179144 0.000725952813067151 0 0.00249037056714039 0.00647990150549712 0.00145102079312797 0.00266096156507115 0.00132189453925366 0.0194531240501404 0.00616971656322109 0.01853529944806 0.00211705926354565 0.00828399483468557 0 0.000774131617857668 0
"держаться" 0 0.00953379731146916 0 0 0.00184858829473892 0.00166024704476026 0.00107998358424952 0.00193469439083729 0.00212876925205692 0.00925326177477561 0 0.00123394331264422 0 0.0155251012660014 0.00730940720707551 0.00251303637620155 0.011611974267865 0.0202963263649279
"ещё" 0 0 0 0.000725952813067151 0 0 0 0.000483673597709322 0 0 0 0.00123394331264422 0 0.0719800149605521 0.000487293813805034 0 0 0
"жуковский" 0 0 0.00982192101664438 0.014519056261343 0.000616196098246306 0.0166024704476026 0.00053999179212476 0.000483673597709322 0.000532192313014231 0.00132189453925366 0.00243164050626755 0.0197430930023075 0.0154460828733833 0 0 0 0 0
"знают" 0 0 0.00604425908716577 0.00653357531760436 0.00308098049123153 0.00498074113428078 0.00431993433699808 0.00338571518396525 0.00425753850411385 0.00132189453925366 0.010942382278204 0.00370182993793265 0.00308921657467666 0 0.00730940720707551 0.0175912546334108 0.002322394853573 0.00289947519498971
"искусство" 0 0.00953379731146916 0.00604425908716577 0.0014519056261343 0.000616196098246306 0 0.00053999179212476 0.00290204158625593 0.00106438462602846 0.0145408399317902 0 0.0197430930023075 0.0118419968695939 0.00141137284236377 0.00828399483468557 0.00628259094050386 0.00309652647143067 0.00507408159123199
"корректуру" 0 0 0.000755532385895721 0.0014519056261343 0.014172510259665 0.00664098817904104 0.0161997537637428 0.00967347195418644 0.0111760385732988 0 0.00121582025313378 0 0 0 0 0 0 0
"листа" 0 0 0.00377766192947861 0.000725952813067151 0.0258802361263448 0.00415061761190065 0.0145797783873685 0.00532040957480254 0.00425753850411385 0 0.00486328101253511 0 0.000514869429112777 0.00141137284236377 0 0 0 0
"литературной" 0 0 0.000755532385895721 0 0.00369717658947784 0.00664098817904104 0.0102598440503704 0.00725510396563983 0.0186267309554981 0.0145408399317902 0 0.011105489813798 0.00102973885822555 0 0 0 0 0
"печати" 0 0 0.00377766192947861 0.0043557168784029 0.0191020790456355 0.00996148226856156 0.00161997537637428 0.00483673597709322 0.00372534619109962 0.0211503126280585 0.00243164050626755 0.0135733764390864 0.000514869429112777 0 0.000974587627610067 0 0 0
"покрыты" 0 0 0.00302212954358289 0.000725952813067151 0 0 0 0.000483673597709322 0 0 0.00121582025313378 0 0.000514869429112777 0.023993338320184 0.0126696391589309 0.00879562731670541 0.00619305294286135 0.0166719823711908
"прежнего" 0.00995718410833416 0 0.00755532385895721 0.00653357531760436 0.000616196098246306 0.00166024704476026 0.00107998358424952 0.00386938878167457 0.00212876925205692 0.00660947269626829 0.00486328101253511 0.00616971656322109 0.00823791086580443 0.00282274568472753 0.00389835051044027 0.00628259094050386 0.00619305294286135 0.010148163182464
"саженей" 0 0 0 0 0 0 0.00053999179212476 0 0 0 0 0 0 0.00141137284236377 0 0.00125651818810077 0.0789614250214822 0
"сряду" 0 0 0.00151106477179144 0.000725952813067151 0.000616196098246306 0.00415061761190065 0.0167397455558676 0.00241836798854661 0.00159657693904269 0.00528757815701463 0.00364746075940133 0.00493577325057687 0.00360408600378944 0.000705686421181884 0.0058475257656604 0.00628259094050386 0.00851544779643435 0.00797355678622169
"старой" 0 0 0.00377766192947861 0.0029038112522686 0.000616196098246306 0.00332049408952052 0.00107998358424952 0.0043530623793839 0.00851507700822769 0.0118970508532829 0.00486328101253511 0.00616971656322109 0.00772304143669165 0 0.0131569329727359 0.00376955456430232 0 0.00144973759749485
"шлюпы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0733913878029159 0.000974587627610067 0 0 0
"александру" 0 0 0.0105774534025401 0.00508166969147005 0.0240316478316059 0.00996148226856156 0.00377994254487332 0.00145102079312797 0.00425753850411385 0 0.00243164050626755 0 0.00514869429112777 0.000705686421181884 0.000974587627610067 0 0 0
"бедный" 0.00995718410833416 0 0.00679979147306149 0.00653357531760436 0.00246478439298522 0.00664098817904104 0.0026999589606238 0.00773877756334915 0.00425753850411385 0.00528757815701463 0.00972656202507021 0.00246788662528843 0.00772304143669165 0 0.0058475257656604 0 0.002322394853573 0.000724868798747427
"видали" 0 0 0.000755532385895721 0.00217785843920145 0.00184858829473892 0 0 0.000483673597709322 0.00106438462602846 0 0.00607910126566888 0 0.00308921657467666 0.0324615753743666 0.00341105669663524 0.0100521455048062 0.0154826323571534 0.00217460639624228
"генваря" 0 0 0.0166217124897059 0.0058076225045372 0 0.00166024704476026 0 0.000483673597709322 0.00106438462602846 0 0 0 0.00205947771645111 0.0465753037980043 0 0 0 0
"двора" 0 0.0190675946229383 0.00151106477179144 0.000725952813067151 0.00554576488421675 0.00996148226856156 0.00215996716849904 0.000483673597709322 0.00212876925205692 0.00396568361776098 0.00729492151880266 0.00246788662528843 0.0123568662987066 0.0042341185270913 0.0116950515313208 0 0.002322394853573 0.00144973759749485
"дому" 0 0 0.0158661801038101 0.00653357531760436 0.00184858829473892 0.00249037056714039 0.00593990971337236 0.00145102079312797 0.00159657693904269 0.00396568361776098 0.00607910126566888 0.00987154650115374 0.00411895543290222 0.00282274568472753 0.00730940720707551 0.00376955456430232 0.00387065808928834 0.000724868798747427
"дорогой" 0 0.00953379731146916 0.00302212954358289 0.0014519056261343 0.00431337268772414 0.00249037056714039 0.00593990971337236 0.012091839942733 0.01383700013837 0.00132189453925366 0.00729492151880266 0.00246788662528843 0.00411895543290222 0 0.00341105669663524 0 0 0.00144973759749485
"жив" 0 0 0.00453319431537433 0.00217785843920145 0.00246478439298522 0.0157723469252225 0.00971985225824567 0.00580408317251186 0.0117082308863131 0 0.00486328101253511 0.00370182993793265 0.00463382486201499 0.000705686421181884 0.000974587627610067 0.00125651818810077 0 0.000724868798747427
"льдом" 0 0 0.000755532385895721 0 0.000616196098246306 0 0.00053999179212476 0.000483673597709322 0 0 0.00364746075940133 0 0.00102973885822555 0.0324615753743666 0.000974587627610067 0.0100521455048062 0 0.0289947519498971
"начинает" 0 0.00953379731146916 0.00604425908716577 0.00508166969147005 0.00616196098246306 0.00415061761190065 0.0080998768818714 0.00483673597709322 0.00532192313014231 0.00264378907850732 0.00486328101253511 0.00123394331264422 0.00102973885822555 0.00352843210590942 0.0058475257656604 0.011308663692907 0.000774131617857668 0.00217460639624228
"обыкновению" 0 0 0.00377766192947861 0.0014519056261343 0.00492956878597045 0.00166024704476026 0.00917986046612091 0.00386938878167457 0.00478973081712808 0.00396568361776098 0.00243164050626755 0.00987154650115374 0.00257434714556388 0.00705686421181884 0.0058475257656604 0.00376955456430232 0.00154826323571534 0.00652381918872684
"остановиться" 0 0.00953379731146916 0.000755532385895721 0.000725952813067151 0.00123239219649261 0.00249037056714039 0.00377994254487332 0.00532040957480254 0.00319315387808539 0.00396568361776098 0.00607910126566888 0.0074036598758653 0.00463382486201499 0.000705686421181884 0.00536023195185537 0.00251303637620155 0.00774131617857668 0.0188465887674331
"поверхности" 0 0 0 0 0 0 0 0.000967347195418644 0.00159657693904269 0.00132189453925366 0.00243164050626755 0.00123394331264422 0.000514869429112777 0.0395184395861855 0.00779670102088054 0.00628259094050386 0.0100637110321497 0.00362434399373713
"поеду" 0.00995718410833416 0 0.00377766192947861 0.0014519056261343 0.0240316478316059 0.00664098817904104 0.0107998358424952 0.00822245116105847 0.00638630775617077 0 0 0 0 0 0 0.00125651818810077 0 0
"покамест" 0 0 0.0196438420332888 0.0225045372050817 0 0.00249037056714039 0.00485992612912284 0.000483673597709322 0 0.0237941017065658 0.00243164050626755 0 0.00772304143669165 0 0 0 0 0
"потерял" 0.00995718410833416 0 0.00226659715768716 0.0029038112522686 0.00308098049123153 0.00498074113428078 0.00755988508974664 0.00580408317251186 0.00532192313014231 0.00660947269626829 0.00364746075940133 0.00493577325057687 0.00360408600378944 0.00282274568472753 0.00828399483468557 0.00502607275240309 0.000774131617857668 0.00362434399373713
"природа" 0 0 0.00982192101664438 0.0014519056261343 0.00492956878597045 0.00249037056714039 0.00107998358424952 0.00145102079312797 0.00159657693904269 0.00528757815701463 0.00607910126566888 0.00123394331264422 0.0144163440151578 0.00352843210590942 0.00828399483468557 0.00502607275240309 0.00464478970714601 0.000724868798747427
"середине" 0.00995718410833416 0 0.00302212954358289 0.0014519056261343 0.000616196098246306 0 0.00053999179212476 0.00193469439083729 0 0 0 0.00616971656322109 0.00205947771645111 0.0084682370541826 0.00194917525522013 0.00879562731670541 0.013934369121438 0.0304444895473919
"следующем" 0 0 0.0128440505602273 0.0029038112522686 0.00862674537544828 0.00083012352238013 0.00485992612912284 0.00677143036793051 0.00585411544315654 0.00264378907850732 0 0 0.00463382486201499 0.000705686421181884 0.0014618814414151 0.00125651818810077 0.00309652647143067 0.0108730319812114
"случая" 0 0 0.00528872670127005 0.000725952813067151 0.00431337268772414 0.00249037056714039 0.00053999179212476 0.00193469439083729 0.00106438462602846 0.00660947269626829 0.00364746075940133 0.00246788662528843 0.00360408600378944 0.00776255063300072 0.00828399483468557 0.00628259094050386 0.0108378426500074 0.0115979007799588
"сомневаюсь" 0 0 0.00302212954358289 0.0014519056261343 0.00677815708070937 0.00083012352238013 0.00755988508974664 0.0125755135404424 0.0143691924513842 0 0.00243164050626755 0 0.00154460828733833 0.00141137284236377 0 0 0.00696718456071901 0.00289947519498971
"театре" 0.00995718410833416 0 0.00755532385895721 0.00362976406533575 0.00431337268772414 0.00498074113428078 0 0.00386938878167457 0.00532192313014231 0.00264378907850732 0.00243164050626755 0.00493577325057687 0.0169906911607216 0 0.00828399483468557 0 0 0
"употребить" 0.0298715523250025 0 0.00831085624485293 0.00798548094373866 0.00246478439298522 0.00498074113428078 0.00215996716849904 0.00193469439083729 0.00425753850411385 0 0.00121582025313378 0.00370182993793265 0.00463382486201499 0.00282274568472753 0.00341105669663524 0 0.00851544779643435 0.0137725071762011
"французских" 0.00995718410833416 0 0.000755532385895721 0 0.000616196098246306 0 0.00053999179212476 0.000967347195418644 0.00532192313014231 0.00132189453925366 0.00607910126566888 0.00370182993793265 0.00720817200757888 0.00211705926354565 0.0253392783178618 0 0.00851544779643435 0
"двор" 0 0.057202783868815 0.000755532385895721 0 0.00123239219649261 0.00498074113428078 0.00161997537637428 0.00193469439083729 0.00532192313014231 0 0.0145898430376053 0.00246788662528843 0.0118419968695939 0.000705686421181884 0.014131520600346 0.00125651818810077 0.00154826323571534 0.00144973759749485
"делали" 0 0.00953379731146916 0.00226659715768716 0.00362976406533575 0.00184858829473892 0 0.00215996716849904 0 0.00159657693904269 0.00925326177477561 0.0231005848095418 0.00370182993793265 0.00772304143669165 0.00564549136945507 0.00682211339327047 0.00376955456430232 0.00387065808928834 0.00797355678622169
"дружбы" 0 0 0.00302212954358289 0.0130671506352087 0.00308098049123153 0.0149422234028423 0.00107998358424952 0.00677143036793051 0.00745069238219923 0.00396568361776098 0.00364746075940133 0 0.00411895543290222 0.00211705926354565 0.00536023195185537 0.00125651818810077 0 0
"заниматься" 0 0 0.00906638863074866 0.0101633393829401 0.00184858829473892 0.00166024704476026 0.00485992612912284 0.00290204158625593 0.00266096156507115 0.00793136723552195 0.00486328101253511 0.0123394331264422 0.00823791086580443 0.00635117779063695 0.00243646906902517 0.00125651818810077 0.00154826323571534 0
"малой" 0 0.00953379731146916 0.00226659715768716 0.0014519056261343 0.00246478439298522 0.00913135874618143 0.00377994254487332 0.00290204158625593 0.00212876925205692 0.00132189453925366 0 0 0.00205947771645111 0.00352843210590942 0.00877128864849061 0.00125651818810077 0.00774131617857668 0.0195714575661805
"мужа" 0.00995718410833416 0 0.000755532385895721 0.00508166969147005 0.00369717658947784 0.00581086465666091 0.00161997537637428 0.00773877756334915 0.00319315387808539 0.00132189453925366 0.00243164050626755 0.00370182993793265 0.0175055605898344 0.000705686421181884 0.00389835051044027 0.00376955456430232 0.00387065808928834 0
"обеих" 0 0 0.00453319431537433 0.0029038112522686 0.000616196098246306 0.00166024704476026 0.00161997537637428 0.000483673597709322 0 0.0105751563140293 0 0 0.00514869429112777 0.0112909827389101 0.0131569329727359 0.00753910912860464 0.00387065808928834 0.0108730319812114
"ожидали" 0 0 0 0.000725952813067151 0.00123239219649261 0.00083012352238013 0 0.00145102079312797 0.00106438462602846 0.00396568361776098 0.00243164050626755 0.00370182993793265 0.00978251915314276 0.00917392347536449 0.00925858246229564 0.00753910912860464 0.0108378426500074 0.0115979007799588
"описи" 0 0 0 0 0 0.00083012352238013 0.00215996716849904 0.00483673597709322 0.000532192313014231 0 0 0 0.000514869429112777 0.00282274568472753 0.00194917525522013 0.00125651818810077 0.00154826323571534 0.0550900287048044
"опись" 0 0 0 0 0 0 0 0.00193469439083729 0 0 0 0 0.000514869429112777 0.00352843210590942 0 0 0.00154826323571534 0.0666879294847633
"поэта" 0 0.00953379731146916 0.00453319431537433 0.0029038112522686 0.00246478439298522 0.0157723469252225 0.00161997537637428 0.00483673597709322 0.00798288469521346 0.0158627344710439 0 0.0234449229402401 0.00411895543290222 0 0.0014618814414151 0 0 0
"статье" 0 0 0.00226659715768716 0.0029038112522686 0.00924294147369459 0.00332049408952052 0.00755988508974664 0.00386938878167457 0.00904726932124192 0.0237941017065658 0.00243164050626755 0.0148073197517306 0 0 0.000974587627610067 0 0.000774131617857668 0.00289947519498971
"узнав" 0 0 0.00151106477179144 0 0.00492956878597045 0.00249037056714039 0.00323995075274856 0.00145102079312797 0.00106438462602846 0 0.00607910126566888 0.00616971656322109 0.00926764972402999 0.00211705926354565 0.0165679896693711 0.0100521455048062 0.00464478970714601 0.000724868798747427
"экспедиции" 0 0 0 0.000725952813067151 0.00184858829473892 0.00332049408952052 0 0.000967347195418644 0.000532192313014231 0 0.00243164050626755 0 0.00257434714556388 0.0084682370541826 0.000974587627610067 0.0138217000691085 0.0147085007392957 0.0304444895473919
"благодаря" 0.00995718410833416 0 0.00755532385895721 0.00798548094373866 0.00123239219649261 0.00913135874618143 0.0140397865952438 0.00386938878167457 0.00319315387808539 0.0171846290102976 0.00121582025313378 0 0.00514869429112777 0 0.000487293813805034 0 0 0.00217460639624228
"великие" 0 0.00953379731146916 0.00377766192947861 0.0014519056261343 0.00246478439298522 0.00332049408952052 0.00053999179212476 0.000967347195418644 0.00106438462602846 0.00660947269626829 0.00121582025313378 0 0.00978251915314276 0.0042341185270913 0.00828399483468557 0.00753910912860464 0.013934369121438 0.00724868798747427
"возвратились" 0 0 0 0.000725952813067151 0.000616196098246306 0.00083012352238013 0.00107998358424952 0.000967347195418644 0.00159657693904269 0.00264378907850732 0.00121582025313378 0.00246788662528843 0.00154460828733833 0.0204649062142746 0.0107204639037107 0.011308663692907 0.00541892132500368 0.0130476383774537
"глубину" 0 0 0.000755532385895721 0.00362976406533575 0.000616196098246306 0 0 0.000967347195418644 0 0.00264378907850732 0 0.00123394331264422 0.00102973885822555 0.0084682370541826 0.0029237628828302 0.00125651818810077 0.00928957941429202 0.0420423903273507
"иное" 0 0.0381351892458766 0.00377766192947861 0.00217785843920145 0.00246478439298522 0.00498074113428078 0.00377994254487332 0.00338571518396525 0.00319315387808539 0.00396568361776098 0.00243164050626755 0 0.0066933025784661 0 0.00389835051044027 0.0213608091977131 0.00541892132500368 0.00797355678622169
