"bestuzhev_fregat" "bestuzhev_mulla" "bulgarin_dimitriy_b1" "bulgarin_dimitriy_b2" "bulgarin_dimitriy_b3" "bulgarin_vyzhigin_b1" "bulgarin_vyzhigin_b2" "bulgarin_vyzhigin_b3" "gogol_mertvye_b1" "gogol_mertvye_b2" "gogol_taras" "lazhechnikov_ledyanoy_b1" "lazhechnikov_ledyanoy_b2" "lazhechnikov_posledniy_b1" "lazhechnikov_posledniy_b2" "lazhechnikov_posledniy_b3" "lazhechnikov_posledniy_b4" "lermontov_ligovskaya" "lermontov_mary" "lermontov_vadim" "narezhnyy_bursak_b1" "narezhnyy_bursak_b2" "narezhnyy_zhilblaz_b1" "narezhnyy_zhilblaz_b2" "pogorelskiy_dvoynik" "pogorelskiy_monastyrka" "pushkin_dubrovsky" "pushkin_kapitanskaya" "pushkin_povesti" "saltykov_protivorechiya" "zagoskin_miloslavskiy_b1" "zagoskin_miloslavskiy_b2" "zagoskin_roslavlev_b1" "zagoskin_roslavlev_b2"
"раздавался" 0 0 0.00383310654119631 0.00195308685377239 0.00201580390259636 0.0025533653355122 0.00250112550647792 0 0.00269650802211137 0.00508944703158002 0 0 0 0 0.00255115056890658 0.00259929299230609 0.00250112550647792 0.010660412557966 0.0138709080821158 0.00618199802176063 0 0 0.00200916177770634 0.00202065105376952 0.00238293816275468 0.00336927223719677 0 0.00303997568019456 0 0.00281278127812781 0 0.00265533722782793 0.00598062278218572 0.00201057562780224
"разлуки" 0.0143451441686989 0.00450369302828319 0.00191655327059816 0.00195308685377239 0 0 0.00250112550647792 0 0 0 0 0.00217594708096699 0.00212919984669761 0.00252646471792021 0 0.00259929299230609 0.00250112550647792 0 0 0.00309099901088032 0 0.00426121231490359 0 0.00202065105376952 0.0119146908137734 0.00505390835579515 0 0.00303997568019456 0 0 0 0.00265533722782793 0 0.00402115125560448
"расскажи" 0 0 0.00958276635299078 0 0.00201580390259636 0 0 0 0.00269650802211137 0 0 0 0.00212919984669761 0.0101058588716809 0.00255115056890658 0 0 0 0 0 0.00444424692235901 0.00426121231490359 0 0.00202065105376952 0 0 0.00484238051426081 0.00303997568019456 0.0156756191869579 0 0.00823406708019981 0.00531067445565587 0.00598062278218572 0
"рассматривать" 0.00286902883373978 0.0022518465141416 0 0.00195308685377239 0 0 0.00250112550647792 0 0.00539301604422273 0.00508944703158002 0.00539883924956134 0.00217594708096699 0.00212919984669761 0 0 0 0 0.005330206278983 0.0138709080821158 0.00309099901088032 0.00444424692235901 0 0.00401832355541268 0.00202065105376952 0.00238293816275468 0.00168463611859838 0 0.00303997568019456 0 0 0.00548937805346654 0.00531067445565587 0.00199354092739524 0.00201057562780224
"расстрига" 0 0 0 0.00195308685377239 0.0604741170778907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"сегодни" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005330206278983 0 0 0 0 0.0301374266655951 0.0303097658065429 0 0 0 0 0 0 0 0 0 0
"седой" 0.00286902883373978 0 0.00383310654119631 0 0 0 0 0 0.00269650802211137 0.00254472351579001 0.00539883924956134 0 0 0 0 0 0.00500225101295583 0.005330206278983 0 0.00309099901088032 0.0022221234611795 0.00213060615745179 0 0.00404130210753905 0 0 0 0 0 0 0.00823406708019981 0.0238980350504514 0.00598062278218572 0.00201057562780224
"сердиться" 0.00286902883373978 0 0 0 0.00201580390259636 0.00510673067102441 0.00750337651943375 0.0025206694898165 0.0080895240663341 0.00508944703158002 0 0.00217594708096699 0 0.00252646471792021 0.00255115056890658 0.00259929299230609 0 0 0 0 0 0 0 0.00404130210753905 0.00238293816275468 0.00505390835579515 0 0 0 0.00562556255625563 0.00274468902673327 0 0.0099677046369762 0
"сердцах" 0.00286902883373978 0.0022518465141416 0.00383310654119631 0.00195308685377239 0.0120948234155781 0.00766009600653661 0.00250112550647792 0 0.00269650802211137 0.00508944703158002 0 0.00217594708096699 0 0 0.00255115056890658 0 0.00500225101295583 0 0 0 0.00444424692235901 0.00639181847235539 0 0 0.00476587632550935 0 0 0 0 0 0.00274468902673327 0.00265533722782793 0 0
"серебряный" 0 0.0022518465141416 0.00191655327059816 0.00585926056131716 0.00806321561038542 0 0 0 0.00269650802211137 0 0.00269941962478067 0.00652784124290097 0.00212919984669761 0 0.0127557528445329 0.00519858598461219 0 0 0 0.0123639960435213 0 0.00213060615745179 0 0 0 0 0.00484238051426081 0 0 0 0 0.00265533722782793 0.00199354092739524 0.00201057562780224
"скотинко" 0 0 0 0 0 0.0740475947298539 0 0.00504133897963299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"славный" 0.00860708650121934 0.0022518465141416 0.00191655327059816 0.00195308685377239 0.00201580390259636 0 0 0 0.0134825401105568 0.00763417054737003 0.00269941962478067 0.00217594708096699 0 0 0.00255115056890658 0 0 0 0 0.00309099901088032 0.0022221234611795 0 0 0.00202065105376952 0 0.00168463611859838 0 0 0.00522520639565263 0 0 0 0.0099677046369762 0.00603172688340672
"следственно" 0 0.0022518465141416 0 0.00195308685377239 0 0 0.00250112550647792 0 0 0 0 0.00217594708096699 0.00638759954009283 0.00505292943584043 0.017858053982346 0.00259929299230609 0.00500225101295583 0 0.0184945441094877 0 0.00444424692235901 0.00213060615745179 0 0 0.00238293816275468 0.00168463611859838 0.00484238051426081 0 0.0104504127913053 0 0 0 0 0
"следующий" 0 0 0 0 0 0.0025533653355122 0 0 0.00269650802211137 0 0 0 0.00212919984669761 0.0101058588716809 0.00765345170671973 0.00779787897691828 0 0.005330206278983 0 0 0.00444424692235901 0.00639181847235539 0 0.00404130210753905 0.0142976289765281 0.00168463611859838 0 0 0.00522520639565263 0.00562556255625563 0 0 0 0
"слепца" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227381824612819 0.017858053982346 0.0233936369307548 0.0150067530388675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"служители" 0 0 0.00383310654119631 0.00585926056131716 0.00403160780519271 0.0102134613420488 0 0 0 0 0 0.00217594708096699 0 0.00505292943584043 0.00510230113781315 0.0103971719692244 0.0100045020259117 0 0 0 0.00666637038353851 0 0.00200916177770634 0 0.00476587632550935 0 0 0 0 0 0 0.00265533722782793 0 0
"смели" 0 0 0 0 0.00604741170778907 0.0025533653355122 0 0 0 0 0 0 0.00638759954009283 0.00252646471792021 0.00510230113781315 0.00259929299230609 0.00500225101295583 0 0 0.00927299703264095 0.00444424692235901 0.00213060615745179 0.00200916177770634 0 0.00238293816275468 0.00336927223719677 0 0 0.0104504127913053 0 0.00274468902673327 0.00531067445565587 0.00199354092739524 0.00402115125560448
"смертный" 0 0.0022518465141416 0.00191655327059816 0 0.00403160780519271 0 0 0 0.00269650802211137 0.00763417054737003 0 0.00217594708096699 0.0106459992334881 0.00505292943584043 0 0.00259929299230609 0.00750337651943375 0 0.00462363602737193 0.00618199802176063 0 0 0 0 0 0.00168463611859838 0.00484238051426081 0 0 0.00281278127812781 0.00548937805346654 0.00265533722782793 0.00199354092739524 0.00201057562780224
"советы" 0.00573805766747956 0.00450369302828319 0.00574965981179447 0.00195308685377239 0.00201580390259636 0.00510673067102441 0.00250112550647792 0.010082677959266 0 0.00254472351579001 0 0.00435189416193398 0 0 0 0.00259929299230609 0 0.005330206278983 0 0 0.0022221234611795 0 0 0 0.00953175265101871 0.00336927223719677 0 0 0.00522520639565263 0.00562556255625563 0 0 0 0
"согласились" 0 0.00450369302828319 0 0 0 0.0102134613420488 0.0100045020259117 0.0025206694898165 0 0.00508944703158002 0 0.00652784124290097 0 0.00252646471792021 0.00255115056890658 0 0 0 0 0.00309099901088032 0.0022221234611795 0.00639181847235539 0.00200916177770634 0 0.00238293816275468 0.00168463611859838 0.00484238051426081 0.00303997568019456 0.00522520639565263 0.00281278127812781 0 0 0 0.00201057562780224
"согласитесь" 0 0 0 0.00195308685377239 0.00201580390259636 0.0025533653355122 0.00250112550647792 0.0025206694898165 0.00269650802211137 0.00254472351579001 0 0 0 0 0 0 0 0 0 0.00309099901088032 0.00444424692235901 0.00213060615745179 0.00200916177770634 0 0.0166805671392827 0.00168463611859838 0 0 0.00522520639565263 0 0 0 0.0119612455643714 0.00804230251120896
"соль" 0.00286902883373978 0.00675553954242479 0.00191655327059816 0.00390617370754477 0.0100790195129818 0 0 0 0 0.00254472351579001 0 0.00217594708096699 0 0 0.00255115056890658 0 0.00250112550647792 0 0 0.00309099901088032 0.00444424692235901 0.00213060615745179 0 0 0 0.00336927223719677 0 0 0 0 0.0109787561069331 0.0079660116834838 0.00398708185479048 0
"спешили" 0 0.0022518465141416 0 0.00195308685377239 0 0 0 0 0 0.00254472351579001 0.00269941962478067 0 0.00425839969339522 0.00757939415376064 0.00765345170671973 0.00259929299230609 0.00500225101295583 0 0 0 0 0 0 0 0.00238293816275468 0.00673854447439353 0.00968476102852162 0 0 0 0 0.0079660116834838 0.00398708185479048 0.00804230251120896
"спросите" 0.00573805766747956 0.0022518465141416 0 0 0.00806321561038542 0 0 0 0 0.00254472351579001 0 0.00217594708096699 0 0.00252646471792021 0 0.00259929299230609 0.00250112550647792 0 0 0 0 0 0 0.0121239063226171 0.00238293816275468 0.00842318059299191 0 0 0 0.00562556255625563 0 0 0.00598062278218572 0.00402115125560448
"старосты" 0 0.0022518465141416 0 0.00390617370754477 0 0.00766009600653661 0.00250112550647792 0 0 0 0 0 0 0 0 0.00259929299230609 0 0 0 0.00309099901088032 0.00444424692235901 0 0.0281282648878888 0.0080826042150781 0 0 0.00484238051426081 0 0 0 0 0 0 0.00201057562780224
"стихи" 0.00573805766747956 0.00675553954242479 0 0.00195308685377239 0 0.0025533653355122 0.00250112550647792 0 0 0.00763417054737003 0 0.00435189416193398 0.0106459992334881 0.00757939415376064 0 0 0.00500225101295583 0 0 0.00309099901088032 0 0 0 0 0.00238293816275468 0 0 0.00303997568019456 0.0104504127913053 0.00843834383438344 0 0 0 0
"стражу" 0 0 0.00383310654119631 0.0117185211226343 0.0100790195129818 0.0025533653355122 0.0100045020259117 0.00504133897963299 0 0 0 0.00435189416193398 0 0 0.00255115056890658 0.00259929299230609 0 0 0 0 0.0022221234611795 0.00852242462980718 0.00200916177770634 0 0 0.00168463611859838 0 0 0 0 0 0 0 0
"судей" 0 0 0.00191655327059816 0 0.00403160780519271 0.0025533653355122 0.0100045020259117 0.015124016938899 0 0 0 0 0.00212919984669761 0.00252646471792021 0.00255115056890658 0.00519858598461219 0 0 0 0 0 0.00213060615745179 0.00602748533311902 0.0101032552688476 0 0 0.00484238051426081 0.00303997568019456 0 0 0 0 0 0.00201057562780224
"суждено" 0.00573805766747956 0 0.00766621308239262 0.00585926056131716 0 0.0025533653355122 0 0.0025206694898165 0.00539301604422273 0.00508944703158002 0 0 0.00851679938679044 0 0.00255115056890658 0 0 0 0 0.0123639960435213 0 0 0 0 0.00238293816275468 0 0 0 0.00522520639565263 0.00281278127812781 0.00823406708019981 0 0 0.00201057562780224
"татьяна" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005330206278983 0 0 0 0 0 0 0 0 0 0 0 0.0731323132313231 0.0109787561069331 0 0 0
"твердостью" 0 0 0.00191655327059816 0.00195308685377239 0.00403160780519271 0 0 0 0 0 0.00269941962478067 0.0174075766477359 0.0276795980070689 0.00252646471792021 0 0.00259929299230609 0.00250112550647792 0.005330206278983 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00265533722782793 0 0
"теми" 0 0 0.00191655327059816 0 0.00201580390259636 0.0025533653355122 0 0 0.00539301604422273 0.00254472351579001 0.016196517748684 0.00217594708096699 0 0.00505292943584043 0.00255115056890658 0 0.00500225101295583 0.010660412557966 0.00462363602737193 0 0.0022221234611795 0.00213060615745179 0.00401832355541268 0.00202065105376952 0 0.00505390835579515 0 0 0 0 0 0.00265533722782793 0 0.00201057562780224
"терять" 0 0.0022518465141416 0.00191655327059816 0.00195308685377239 0 0.00766009600653661 0.00500225101295583 0.0025206694898165 0 0 0.00539883924956134 0 0.00212919984669761 0 0 0.00259929299230609 0 0 0 0 0.00444424692235901 0.00213060615745179 0 0.00202065105376952 0.00238293816275468 0.00673854447439353 0 0.00303997568019456 0 0 0.00274468902673327 0 0.00199354092739524 0.0120634537668134
"толпились" 0.00286902883373978 0.0022518465141416 0 0.00195308685377239 0.00403160780519271 0.0025533653355122 0.00500225101295583 0.00504133897963299 0 0 0 0 0.00212919984669761 0.00252646471792021 0.00510230113781315 0.00259929299230609 0 0.005330206278983 0 0.00309099901088032 0 0.00213060615745179 0 0.00202065105376952 0.00238293816275468 0.00168463611859838 0.0193695220570432 0.00607995136038912 0 0 0 0.00265533722782793 0.00598062278218572 0
"тою" 0.00860708650121934 0 0.00383310654119631 0 0 0.0025533653355122 0.00500225101295583 0 0.00539301604422273 0 0 0 0 0.0126323235896011 0 0 0.00250112550647792 0 0.00462363602737193 0 0 0.00426121231490359 0.0140641324439444 0 0.00476587632550935 0 0 0 0 0.00562556255625563 0 0 0 0.00201057562780224
"труд" 0 0.0022518465141416 0.00191655327059816 0.00390617370754477 0.00201580390259636 0 0 0 0.00539301604422273 0.00254472351579001 0 0.00435189416193398 0.00212919984669761 0.00252646471792021 0 0.00779787897691828 0 0.015990618836949 0.00462363602737193 0 0.0022221234611795 0 0.00803664711082536 0.00202065105376952 0.00476587632550935 0.00168463611859838 0 0.00303997568019456 0 0.00562556255625563 0 0 0 0
"убежища" 0 0 0.00766621308239262 0.00781234741508955 0.00403160780519271 0 0.00250112550647792 0.010082677959266 0 0 0 0 0.00212919984669761 0 0 0 0.00750337651943375 0 0 0 0.00444424692235901 0.0127836369447108 0.00200916177770634 0 0.00238293816275468 0.00336927223719677 0 0 0 0 0 0 0 0
"уведомить" 0 0 0.00191655327059816 0.00195308685377239 0 0.0025533653355122 0 0.0025206694898165 0 0 0 0.00217594708096699 0 0.00252646471792021 0 0.00259929299230609 0 0 0 0 0.00888849384471801 0.0170448492596144 0 0 0 0.0101078167115903 0.00484238051426081 0.00607995136038912 0 0 0 0 0.00598062278218572 0
"уверял" 0.00286902883373978 0.00675553954242479 0 0 0 0 0.00500225101295583 0 0.00269650802211137 0 0 0.00217594708096699 0.00212919984669761 0.00505292943584043 0 0.00259929299230609 0 0.015990618836949 0 0 0.00444424692235901 0.00213060615745179 0.00200916177770634 0.00202065105376952 0.00238293816275468 0.0101078167115903 0 0 0.0104504127913053 0 0 0 0.00398708185479048 0
"удивляюсь" 0 0 0 0.00195308685377239 0.00201580390259636 0 0.00750337651943375 0.010082677959266 0 0 0 0.00435189416193398 0 0 0.00255115056890658 0.00259929299230609 0 0.005330206278983 0.00924727205474385 0.00309099901088032 0 0 0.00602748533311902 0.00606195316130857 0.00714881448826403 0.00336927223719677 0 0 0 0.00281278127812781 0 0 0 0.00402115125560448
"ужасные" 0 0 0.00574965981179447 0.00195308685377239 0.00604741170778907 0.0025533653355122 0.00250112550647792 0.0025206694898165 0 0 0 0.00217594708096699 0.00851679938679044 0.00505292943584043 0 0 0.00250112550647792 0.015990618836949 0 0.00618199802176063 0.0022221234611795 0.00426121231490359 0 0 0.00238293816275468 0 0 0 0.00522520639565263 0 0 0 0 0.00603172688340672
"ушла" 0 0 0.00191655327059816 0 0 0 0 0.0025206694898165 0.00539301604422273 0.00508944703158002 0 0.00217594708096699 0.00212919984669761 0 0 0 0 0.005330206278983 0 0.00309099901088032 0 0 0.00803664711082536 0.00404130210753905 0.00476587632550935 0.00168463611859838 0.00968476102852162 0.0121599027207782 0.00522520639565263 0.00843834383438344 0 0.00265533722782793 0.00199354092739524 0
"христа" 0 0 0.00574965981179447 0 0 0 0.00250112550647792 0.0025206694898165 0 0 0.00809825887434202 0.00652784124290097 0.00425839969339522 0 0 0.00779787897691828 0.00750337651943375 0 0 0.00927299703264095 0 0 0 0 0 0.00336927223719677 0.00484238051426081 0.00303997568019456 0.00522520639565263 0.00281278127812781 0.00274468902673327 0.00265533722782793 0 0.00201057562780224
"хрущов" 0 0 0.0153324261647852 0.0449209976367649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"царицы" 0 0 0.0114993196235889 0.0175777816839515 0.0201580390259636 0 0 0 0 0 0 0.00652784124290097 0.00638759954009283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"шапке" 0 0.0022518465141416 0.00191655327059816 0.00195308685377239 0.00806321561038542 0.0025533653355122 0 0 0 0 0.00269941962478067 0.00435189416193398 0 0.00252646471792021 0.00510230113781315 0 0.00250112550647792 0 0.00462363602737193 0 0 0 0 0.00202065105376952 0 0.00168463611859838 0 0.00607995136038912 0.00522520639565263 0 0.00823406708019981 0.00265533722782793 0.00199354092739524 0.0100528781390112
"явились" 0.00286902883373978 0 0.00383310654119631 0.00781234741508955 0 0.0025533653355122 0.00750337651943375 0 0 0 0.00539883924956134 0 0.00212919984669761 0.00252646471792021 0.00255115056890658 0 0 0 0.00462363602737193 0 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.00202065105376952 0.00476587632550935 0.00168463611859838 0 0.00607995136038912 0.00522520639565263 0 0 0.00531067445565587 0 0.00402115125560448
"яко" 0 0 0.00191655327059816 0 0.00403160780519271 0 0 0 0 0 0 0.00217594708096699 0 0.00505292943584043 0.00510230113781315 0 0.0125056275323896 0 0 0 0.00888849384471801 0.00639181847235539 0.00803664711082536 0 0 0 0 0 0 0 0.00548937805346654 0.0132766861391397 0 0
"ix" 0.00286902883373978 0.0022518465141416 0 0.00976543426886194 0.00201580390259636 0.00510673067102441 0 0 0 0.00254472351579001 0.00269941962478067 0.00435189416193398 0.00425839969339522 0 0 0 0 0.005330206278983 0 0.00309099901088032 0.00444424692235901 0.00426121231490359 0.00401832355541268 0.00202065105376952 0 0.00168463611859838 0.00484238051426081 0.00303997568019456 0 0 0.00274468902673327 0.00265533722782793 0 0.00201057562780224
"берегись" 0 0.00450369302828319 0.00574965981179447 0 0 0 0.00250112550647792 0.0025206694898165 0 0 0 0.00435189416193398 0.00212919984669761 0.00757939415376064 0 0.00259929299230609 0 0.005330206278983 0.00924727205474385 0.0185459940652819 0 0 0 0 0 0.00168463611859838 0 0.00303997568019456 0 0 0.00823406708019981 0.00531067445565587 0 0
"битвы" 0.00573805766747956 0.0022518465141416 0 0.00390617370754477 0.00201580390259636 0 0 0.0025206694898165 0 0 0.0188959373734647 0 0.00638759954009283 0.00252646471792021 0.00510230113781315 0.00779787897691828 0.00250112550647792 0 0 0.00309099901088032 0.0022221234611795 0.00426121231490359 0.00200916177770634 0 0 0 0 0 0 0 0 0.00265533722782793 0 0
"блистали" 0.00286902883373978 0 0.00191655327059816 0 0 0.0025533653355122 0 0 0 0 0 0.00217594708096699 0.00638759954009283 0.0101058588716809 0 0 0.00500225101295583 0.015990618836949 0.00462363602737193 0.0123639960435213 0.0022221234611795 0.00213060615745179 0 0.00202065105376952 0 0.00168463611859838 0 0 0 0 0.00823406708019981 0 0 0.00402115125560448
"богатством" 0 0 0.00191655327059816 0.0117185211226343 0.00403160780519271 0.00510673067102441 0.00500225101295583 0.00504133897963299 0 0.00254472351579001 0.00269941962478067 0.00217594708096699 0 0 0.00510230113781315 0 0.00250112550647792 0 0 0.00309099901088032 0 0.00213060615745179 0 0.00606195316130857 0.00238293816275468 0 0.00484238051426081 0 0.00522520639565263 0.00281278127812781 0 0 0 0
"большою" 0 0.00675553954242479 0.00383310654119631 0 0.00201580390259636 0.0025533653355122 0.00750337651943375 0.0025206694898165 0.00539301604422273 0.00508944703158002 0 0.00652784124290097 0 0 0.00510230113781315 0 0 0 0 0.00309099901088032 0 0.00213060615745179 0.00602748533311902 0 0.00714881448826403 0.00168463611859838 0 0 0 0 0 0.00265533722782793 0 0
"боятся" 0.00286902883373978 0.0022518465141416 0.00766621308239262 0.00390617370754477 0.00201580390259636 0 0.00250112550647792 0.00756200846944949 0 0.00254472351579001 0 0 0.00212919984669761 0 0.00510230113781315 0.00259929299230609 0.00250112550647792 0 0.00462363602737193 0.00309099901088032 0 0.00213060615745179 0 0 0.00476587632550935 0.00168463611859838 0 0 0 0.00843834383438344 0.00274468902673327 0 0.00199354092739524 0
"вел" 0 0 0.00191655327059816 0.00195308685377239 0.00604741170778907 0.0025533653355122 0.00750337651943375 0.010082677959266 0 0 0.00269941962478067 0 0 0.00505292943584043 0.00510230113781315 0 0.00250112550647792 0 0 0 0.00666637038353851 0.00213060615745179 0.00200916177770634 0.00404130210753905 0 0 0 0.00607995136038912 0.00522520639565263 0 0 0 0 0.00201057562780224
"возбудить" 0 0 0.00383310654119631 0.00195308685377239 0.00604741170778907 0.0025533653355122 0.00500225101295583 0 0 0 0 0.00217594708096699 0.00425839969339522 0.00252646471792021 0.00255115056890658 0.00259929299230609 0.00750337651943375 0.005330206278983 0.00462363602737193 0.00618199802176063 0 0.00213060615745179 0.00401832355541268 0.00202065105376952 0.00238293816275468 0 0.00484238051426081 0 0 0.00281278127812781 0 0 0.00199354092739524 0
"возвратилась" 0 0 0.00383310654119631 0.00390617370754477 0 0.0025533653355122 0 0 0.00269650802211137 0 0.00539883924956134 0.00217594708096699 0 0 0 0 0 0 0 0.00927299703264095 0.00666637038353851 0 0.00200916177770634 0 0.00714881448826403 0.00842318059299191 0 0.00607995136038912 0.0104504127913053 0 0 0.00265533722782793 0 0.00201057562780224
"волынскому" 0 0 0 0 0 0 0 0 0 0 0 0.0261113649716039 0.038325597240557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"выгоды" 0.00286902883373978 0.00450369302828319 0.00191655327059816 0.00585926056131716 0 0.00766009600653661 0.00500225101295583 0.0025206694898165 0 0.00254472351579001 0.00269941962478067 0.00217594708096699 0.00212919984669761 0.00252646471792021 0.00255115056890658 0.00259929299230609 0 0.005330206278983 0.00924727205474385 0 0.0022221234611795 0 0 0.00404130210753905 0.00238293816275468 0.00336927223719677 0 0 0 0 0 0 0.00199354092739524 0
"вынув" 0 0 0.00191655327059816 0.00195308685377239 0 0 0 0.00504133897963299 0 0.00508944703158002 0 0 0.00212919984669761 0 0.00765345170671973 0.00779787897691828 0 0 0 0.00618199802176063 0.00666637038353851 0.00213060615745179 0.00401832355541268 0.00202065105376952 0 0.00168463611859838 0 0 0 0 0.00548937805346654 0.0106213489113117 0 0.00201057562780224
"германии" 0 0 0 0.00585926056131716 0 0 0.00500225101295583 0 0 0 0 0 0 0 0.00255115056890658 0.00519858598461219 0 0.010660412557966 0 0 0 0 0.00200916177770634 0 0.0357440724413201 0 0 0 0 0 0 0 0.00199354092739524 0.00603172688340672
"городской" 0 0.00450369302828319 0 0.00390617370754477 0 0.00510673067102441 0 0 0.00539301604422273 0.00763417054737003 0.00539883924956134 0 0 0.00252646471792021 0 0 0 0.010660412557966 0 0 0.00444424692235901 0.00213060615745179 0.00200916177770634 0.00202065105376952 0.00238293816275468 0 0.00484238051426081 0.00303997568019456 0 0 0 0.0106213489113117 0 0.00402115125560448
"грехи" 0 0.011259232570708 0.00766621308239262 0.00195308685377239 0.0141106273181745 0 0 0 0 0.00254472351579001 0.00269941962478067 0.00652784124290097 0.00212919984669761 0 0 0.00779787897691828 0.00250112550647792 0 0 0 0.0022221234611795 0 0 0.00202065105376952 0 0 0 0 0 0 0 0 0 0.00201057562780224
"дворянство" 0 0 0 0.00585926056131716 0 0.0102134613420488 0.0125056275323896 0.010082677959266 0 0.00254472351579001 0 0.00435189416193398 0.00425839969339522 0 0.00255115056890658 0.00259929299230609 0.00250112550647792 0 0 0.00618199802176063 0 0 0 0 0 0.00336927223719677 0 0 0 0 0 0 0.00398708185479048 0
"дедушка" 0 0 0.0191655327059816 0 0 0 0 0 0.00269650802211137 0 0 0 0 0.00757939415376064 0 0.00519858598461219 0.00500225101295583 0 0 0 0 0 0.00200916177770634 0.00202065105376952 0 0 0 0.00303997568019456 0.0104504127913053 0 0.00274468902673327 0.0159320233669676 0 0
"дитятко" 0 0 0.0153324261647852 0 0.0141106273181745 0 0 0 0 0 0 0.00217594708096699 0 0 0.00510230113781315 0.00259929299230609 0 0 0 0 0 0 0 0 0.00476587632550935 0 0 0 0 0 0.00823406708019981 0.00265533722782793 0 0.0100528781390112
"доверенности" 0 0 0.00766621308239262 0.00390617370754477 0.00403160780519271 0 0.00250112550647792 0 0.00269650802211137 0 0 0 0 0.00505292943584043 0 0 0.00250112550647792 0 0.00462363602737193 0.00309099901088032 0.00444424692235901 0 0.00200916177770634 0.0080826042150781 0 0.00336927223719677 0.0242119025713041 0.00303997568019456 0 0 0 0 0 0
"доктора" 0.00286902883373978 0 0.00383310654119631 0.00390617370754477 0.00201580390259636 0.0025533653355122 0.00750337651943375 0.00756200846944949 0.00269650802211137 0 0 0 0.00212919984669761 0 0 0.0181950509461426 0 0 0.0231181801368596 0 0 0 0 0.00202065105376952 0.00238293816275468 0 0 0 0 0 0 0 0 0.00201057562780224
"долги" 0.00286902883373978 0.0022518465141416 0.00191655327059816 0 0.00403160780519271 0.0153201920130732 0.0125056275323896 0.010082677959266 0 0 0.00539883924956134 0 0 0.00252646471792021 0.00510230113781315 0 0 0 0 0 0 0 0 0 0.00476587632550935 0.00168463611859838 0.00484238051426081 0 0.00522520639565263 0 0 0 0 0
"европы" 0.00286902883373978 0.0022518465141416 0 0.00390617370754477 0 0 0 0 0 0 0.00539883924956134 0 0.00212919984669761 0.0126323235896011 0.00255115056890658 0 0 0 0 0 0 0 0 0 0.00238293816275468 0 0 0 0 0 0 0.00265533722782793 0.0219289502013476 0.00804230251120896
"едем" 0.00286902883373978 0.0022518465141416 0 0 0 0 0.00250112550647792 0 0.00269650802211137 0 0.00269941962478067 0.00435189416193398 0 0.00252646471792021 0 0.0103971719692244 0 0 0 0.00309099901088032 0.0022221234611795 0.00213060615745179 0.00200916177770634 0 0 0.00336927223719677 0 0 0 0 0.0109787561069331 0.0106213489113117 0.00398708185479048 0.00402115125560448
"едешь" 0 0.00450369302828319 0 0.00390617370754477 0 0 0 0 0.0080895240663341 0.00508944703158002 0 0.00217594708096699 0 0 0 0 0 0 0 0.00309099901088032 0.0022221234611795 0 0 0 0 0 0.00484238051426081 0.00607995136038912 0 0.00281278127812781 0.0109787561069331 0.0079660116834838 0.0139547864917667 0
"ели" 0 0.0022518465141416 0.00383310654119631 0.00585926056131716 0 0.00510673067102441 0 0 0.00269650802211137 0.00254472351579001 0.00269941962478067 0 0 0 0 0.00259929299230609 0.00750337651943375 0.010660412557966 0 0.00927299703264095 0.0022221234611795 0 0.00803664711082536 0.00202065105376952 0 0 0 0 0.00522520639565263 0 0.00548937805346654 0.00265533722782793 0 0
"еремей" 0 0 0 0 0 0 0 0.00504133897963299 0.00269650802211137 0.00254472351579001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0690387679235263 0 0
"железо" 0.00573805766747956 0.00675553954242479 0.00766621308239262 0.00195308685377239 0 0.0025533653355122 0 0 0 0.00254472351579001 0.00269941962478067 0.00870378832386796 0 0 0 0.00519858598461219 0.0100045020259117 0 0.00462363602737193 0.00618199802176063 0 0 0.00200916177770634 0 0.00238293816275468 0.00168463611859838 0 0 0 0 0.00274468902673327 0 0 0
"живые" 0.00286902883373978 0 0 0.00390617370754477 0.00201580390259636 0 0.00250112550647792 0 0.0134825401105568 0 0.00539883924956134 0.00217594708096699 0.00425839969339522 0.00252646471792021 0.00510230113781315 0.00519858598461219 0 0.005330206278983 0.00462363602737193 0 0 0.00213060615745179 0 0 0.00238293816275468 0.00168463611859838 0 0.00303997568019456 0 0 0 0.00265533722782793 0.00199354092739524 0.00402115125560448
