"real_grigorovich" "real_krestovsky" "real_pisemsky" "real_pomyalovsky" "rom_bestuzhev" "rom_gogol" "rom_odoevsky" "rom_polevoy"
"xix" 0 0.00301132257287401 0 0 0 0 0.0248632521133764 0.00515703161260378
"архаровна" 0.0280452463307469 0 0 0 0 0 0 0
"афанасий" 0 0 0 0 0 0.034563539306425 0 0
"бабка" 0.0249291078495528 0.00301132257287401 0 0 0 0 0 0
"бабушка" 0.0249291078495528 0 0 0.00361886150617016 0 0 0 0
"батюшки" 0.0124645539247764 0 0.00275580786507565 0 0 0.00768078651253888 0.00621581302834411 0
"беру" 0.00934841544358231 0.012045290291496 0.00551161573015129 0 0 0 0 0
"бетховен" 0 0 0 0 0 0 0.0279711586275485 0
"бишь" 0.0280452463307469 0 0 0 0 0 0 0
"благодетеля" 0 0 0.00551161573015129 0.00361886150617016 0.0127042203419976 0 0 0.00515703161260378
"блаженства" 0 0 0 0.00361886150617016 0.0127042203419976 0 0.00621581302834411 0.00515703161260378
"ближнего" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00508168813679904 0.00384039325626944 0.00932371954251616 0
"больную" 0.0031161384811941 0.012045290291496 0.00551161573015129 0.00361886150617016 0.00254084406839952 0 0 0
"борода" 0.0186968308871646 0.00301132257287401 0 0 0 0 0 0.0103140632252076
"будучи" 0.0031161384811941 0.012045290291496 0.00551161573015129 0.00361886150617016 0.00254084406839952 0 0 0
"будущем" 0 0 0.00275580786507565 0.0108565845185105 0.00508168813679904 0 0.00932371954251616 0
"бумаге" 0 0.00301132257287401 0.00275580786507565 0.00361886150617016 0 0 0.0155395325708603 0.00515703161260378
"буфетчик" 0 0.0271019031558661 0 0 0 0 0 0
"бывают" 0 0.00301132257287401 0.00275580786507565 0.0144754460246806 0.00254084406839952 0.00384039325626944 0.00310790651417205 0
"ваня" 0.0280452463307469 0 0 0 0 0 0 0
"вели" 0 0.00301132257287401 0.00275580786507565 0 0.0101633762735981 0 0.00310790651417205 0.0103140632252076
"велит" 0.0031161384811941 0 0 0.00723772301234032 0.00254084406839952 0.00768078651253888 0 0.0154710948378114
"вернее" 0.0031161384811941 0.00301132257287401 0 0 0.00762253220519857 0 0.00621581302834411 0.0103140632252076
"версты" 0.00934841544358231 0 0 0.00723772301234032 0.0101633762735981 0 0 0
"веру" 0 0 0.00551161573015129 0.00361886150617016 0.00762253220519857 0 0.00621581302834411 0.00515703161260378
"верхом" 0.00623227696238821 0 0.00275580786507565 0 0.0101633762735981 0.00768078651253888 0 0
"взглянула" 0 0 0.00551161573015129 0.0180943075308508 0.00254084406839952 0.00384039325626944 0 0
"вздор" 0 0.00903396771862202 0.00551161573015129 0.00361886150617016 0.00254084406839952 0 0.00621581302834411 0
"вздрогнул" 0.0031161384811941 0.00602264514574801 0 0.00723772301234032 0.00254084406839952 0.00768078651253888 0 0.00515703161260378
"влиянием" 0.0031161384811941 0.00602264514574801 0.00826742359522694 0.0108565845185105 0 0 0 0
"влюблен" 0 0.00602264514574801 0.00826742359522694 0.00361886150617016 0.00762253220519857 0 0 0
"вмешался" 0.0031161384811941 0.00602264514574801 0.0137790393253782 0 0 0.00384039325626944 0 0
"вновь" 0 0.00301132257287401 0 0 0.0177859084787967 0 0 0.00515703161260378
"возьму" 0.00934841544358231 0 0.0110232314603026 0.00361886150617016 0.00254084406839952 0 0 0
"воинов" 0 0 0 0 0.00254084406839952 0 0 0.0412562529008303
"воле" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00762253220519857 0.00384039325626944 0 0.0103140632252076
"ворон" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0.0154710948378114
"восторге" 0.0031161384811941 0.00301132257287401 0.0110232314603026 0 0 0 0.00932371954251616 0
"впечатления" 0 0.00301132257287401 0.00826742359522694 0.0108565845185105 0 0 0.00621581302834411 0
"впоследствии" 0 0.012045290291496 0 0.0108565845185105 0.00508168813679904 0 0 0
"врешь" 0.00934841544358231 0.00301132257287401 0.00826742359522694 0.00723772301234032 0 0 0 0
"всё" 0.00934841544358231 0 0 0.0144754460246806 0 0.00768078651253888 0 0
"всею" 0 0.00301132257287401 0 0.00723772301234032 0 0 0.0186474390850323 0
"встала" 0.0031161384811941 0.00301132257287401 0.00826742359522694 0 0.00508168813679904 0.00384039325626944 0 0.00515703161260378
"встретить" 0.0031161384811941 0.00301132257287401 0 0 0.0127042203419976 0 0 0.0103140632252076
"всякая" 0 0.00301132257287401 0 0.00361886150617016 0 0 0.0217553455992044 0
"высокая" 0.00623227696238821 0.00301132257287401 0.00826742359522694 0.00361886150617016 0 0 0.00621581302834411 0
"гей" 0.00934841544358231 0.00301132257287401 0 0 0.00508168813679904 0.0115211797688083 0 0
"герой" 0.0031161384811941 0.00301132257287401 0.0110232314603026 0.0108565845185105 0 0 0 0
"глазки" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0.00723772301234032 0 0.00768078651253888 0 0.00515703161260378
"глубокое" 0.0031161384811941 0 0.00826742359522694 0.00361886150617016 0 0 0.00621581302834411 0.0103140632252076
"глядеть" 0.00934841544358231 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00762253220519857 0 0 0
"гнева" 0 0 0 0 0.0101633762735981 0.00384039325626944 0.00621581302834411 0.0103140632252076
"голод" 0 0.00602264514574801 0.00551161573015129 0 0.00508168813679904 0 0.00932371954251616 0
"городничему" 0.0031161384811941 0 0.0220464629206052 0 0 0 0 0
"городов" 0 0 0 0 0.00254084406839952 0.00384039325626944 0.0155395325708603 0.0103140632252076
"горою" 0.0124645539247764 0.00301132257287401 0 0 0 0.0153615730250778 0 0
"готовы" 0 0 0.00826742359522694 0 0.00762253220519857 0.00384039325626944 0.00621581302834411 0
"границы" 0 0.00301132257287401 0 0 0.0127042203419976 0 0.00932371954251616 0
"гроба" 0 0 0 0.00361886150617016 0.0127042203419976 0.00384039325626944 0.00310790651417205 0.00515703161260378
"густой" 0.00934841544358231 0.00301132257287401 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0 0.0103140632252076
"давали" 0.0155806924059705 0.00602264514574801 0 0.00361886150617016 0 0.00384039325626944 0 0
"давным" 0.0186968308871646 0.00301132257287401 0.00275580786507565 0 0.00254084406839952 0 0 0
"двадцати" 0 0.00903396771862202 0 0.00723772301234032 0.00508168813679904 0.00384039325626944 0.00310790651417205 0
"дверях" 0.00623227696238821 0.00301132257287401 0.0110232314603026 0 0 0.00384039325626944 0 0.00515703161260378
"движении" 0 0 0 0 0.0101633762735981 0 0.0155395325708603 0
"делай" 0.0031161384811941 0.00301132257287401 0 0 0.0101633762735981 0.0115211797688083 0 0
"делу" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0.00723772301234032 0.00254084406839952 0 0.00310790651417205 0.00515703161260378
"держит" 0 0.00903396771862202 0 0 0 0.0153615730250778 0.00621581302834411 0
"детьми" 0 0 0.00551161573015129 0.00723772301234032 0.00254084406839952 0 0 0.0206281264504151
"диво" 0.0031161384811941 0 0 0 0.00254084406839952 0.0192019662813472 0 0.0103140632252076
"длинную" 0.0155806924059705 0 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0
"добрым" 0 0 0.00275580786507565 0.0144754460246806 0.00254084406839952 0.0115211797688083 0 0
"добычи" 0.0031161384811941 0.00301132257287401 0 0 0.0152450644103971 0 0 0.00515703161260378
"долг" 0.00623227696238821 0 0 0 0.0127042203419976 0 0.00621581302834411 0
"долее" 0.0031161384811941 0.00602264514574801 0.00551161573015129 0 0.00254084406839952 0 0.00621581302834411 0.00515703161260378
"домом" 0 0.00903396771862202 0.00551161573015129 0.00361886150617016 0 0.00384039325626944 0 0.0103140632252076
"дорогой" 0.00623227696238821 0 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0.00310790651417205 0.0154710948378114
"доселе" 0 0 0 0.00723772301234032 0.0177859084787967 0 0 0
"достоинства" 0.00623227696238821 0.00301132257287401 0.00551161573015129 0.00723772301234032 0 0.00384039325626944 0.00310790651417205 0
"дружбу" 0 0.00301132257287401 0 0.00361886150617016 0.0127042203419976 0 0.00310790651417205 0.00515703161260378
"друзьями" 0 0.00301132257287401 0 0.0180943075308508 0.00508168813679904 0 0.00310790651417205 0
"дрянь" 0 0.00301132257287401 0.00275580786507565 0.00361886150617016 0 0.0230423595376167 0 0
"думала" 0 0.00602264514574801 0.00826742359522694 0.00361886150617016 0.00254084406839952 0.00768078651253888 0 0
"думы" 0.0031161384811941 0 0 0.0108565845185105 0.0127042203419976 0 0 0
"духом" 0.00934841544358231 0.00301132257287401 0 0 0.00254084406839952 0.00768078651253888 0.00310790651417205 0.00515703161260378
"душенька" 0.00623227696238821 0 0.00551161573015129 0.0180943075308508 0 0 0 0
"дыхание" 0.00623227696238821 0 0 0.00361886150617016 0.00508168813679904 0 0.00621581302834411 0.0103140632252076
"дышит" 0 0 0 0.00361886150617016 0.0127042203419976 0.00768078651253888 0.00310790651417205 0
"единственно" 0 0.00602264514574801 0.00551161573015129 0 0 0.00384039325626944 0.0124316260566882 0
"жар" 0 0 0 0.0144754460246806 0.00254084406839952 0.00768078651253888 0.00310790651417205 0.00515703161260378
"закрыв" 0.0124645539247764 0.00903396771862202 0 0 0.00254084406839952 0 0.00310790651417205 0
"занимался" 0 0.00301132257287401 0.0110232314603026 0.0108565845185105 0 0 0.00310790651417205 0
"заниматься" 0.0031161384811941 0.00301132257287401 0.00551161573015129 0.00361886150617016 0 0.00384039325626944 0.00932371954251616 0
"занят" 0 0.00301132257287401 0.0110232314603026 0.00361886150617016 0.00254084406839952 0 0.00310790651417205 0.00515703161260378
"заставил" 0 0.00301132257287401 0.00551161573015129 0 0.00508168813679904 0.00768078651253888 0.00310790651417205 0.00515703161260378
"звезды" 0 0 0 0.00361886150617016 0.0101633762735981 0.00384039325626944 0 0.0154710948378114
"зеленые" 0.00623227696238821 0.00301132257287401 0 0 0 0.0192019662813472 0.00310790651417205 0
"знакомы" 0 0.00602264514574801 0.00826742359522694 0.00723772301234032 0.00254084406839952 0 0.00310790651417205 0
"значительно" 0.00934841544358231 0 0.00275580786507565 0.00361886150617016 0.00508168813679904 0.00768078651253888 0 0
"зубах" 0 0 0.00275580786507565 0 0.00254084406839952 0.0230423595376167 0.00310790651417205 0
"игра" 0 0.00903396771862202 0.00826742359522694 0.00361886150617016 0.00254084406839952 0 0.00310790651417205 0
"имена" 0 0.00602264514574801 0 0 0.00508168813679904 0 0.00932371954251616 0.0103140632252076
"инвалид" 0.0031161384811941 0 0.0220464629206052 0 0 0 0 0
"искал" 0 0.00301132257287401 0 0 0.00254084406839952 0.00768078651253888 0.0124316260566882 0.00515703161260378
"искусство" 0 0.00301132257287401 0 0.00723772301234032 0 0 0.0186474390850323 0
"исполнение" 0 0.00602264514574801 0.00275580786507565 0 0.00254084406839952 0.00384039325626944 0.0124316260566882 0
"кабинет" 0 0.012045290291496 0.0110232314603026 0.00361886150617016 0 0 0 0
"кабинете" 0 0.00903396771862202 0.0110232314603026 0.00723772301234032 0 0 0 0
"казаки" 0 0 0 0 0.0228675966155957 0 0 0
"караул" 0 0 0.0220464629206052 0 0 0 0.00310790651417205 0
"качая" 0.0155806924059705 0 0.00551161573015129 0 0.00508168813679904 0 0 0
"кладбище" 0 0 0 0.00723772301234032 0.00508168813679904 0 0.0124316260566882 0.00515703161260378
"кланяясь" 0.00623227696238821 0.00301132257287401 0.0110232314603026 0 0 0.00384039325626944 0 0.00515703161260378
"княгиню" 0 0.01505661286437 0 0 0 0 0 0.0206281264504151
"княжну" 0 0.0271019031558661 0 0 0 0 0 0
"колеса" 0.00623227696238821 0 0 0 0.00508168813679904 0.00768078651253888 0.00932371954251616 0
"кончить" 0 0 0.00551161573015129 0.00723772301234032 0.00762253220519857 0.00768078651253888 0 0
"кости" 0 0 0 0.00361886150617016 0.0127042203419976 0.00384039325626944 0.00310790651417205 0.00515703161260378
"кофе" 0 0 0.0248022707856808 0 0 0 0 0
"край" 0 0 0 0.00361886150617016 0.0101633762735981 0 0.00932371954251616 0.00515703161260378
"красная" 0.00623227696238821 0 0 0 0 0.0268827527938861 0 0
"красным" 0 0.00602264514574801 0 0 0 0.0192019662813472 0 0.0103140632252076
"краю" 0 0.00301132257287401 0 0 0.0127042203419976 0 0 0.0154710948378114
"кричали" 0.0124645539247764 0 0 0 0.00254084406839952 0 0.00932371954251616 0.00515703161260378
"кружок" 0.00934841544358231 0 0.00275580786507565 0.00723772301234032 0.00508168813679904 0.00384039325626944 0 0
"крыльцо" 0.00623227696238821 0 0.00826742359522694 0.00723772301234032 0 0 0 0.0103140632252076
"купца" 0.0249291078495528 0 0.00275580786507565 0 0 0 0 0
"куски" 0 0 0 0 0.00762253220519857 0.0115211797688083 0.00310790651417205 0.0103140632252076
"лебедев" 0 0 0.0248022707856808 0 0 0 0 0
"личико" 0.00623227696238821 0 0 0.00361886150617016 0.00254084406839952 0.0192019662813472 0 0
"личности" 0 0.0240905805829921 0 0.00361886150617016 0 0 0 0
"луч" 0.0031161384811941 0.00602264514574801 0 0.00361886150617016 0.0127042203419976 0 0 0
"маленький" 0 0.00602264514574801 0.0110232314603026 0 0 0 0.00621581302834411 0.00515703161260378
"медиокритского" 0 0 0.0248022707856808 0 0 0 0 0
"мертвеца" 0 0 0 0 0.0101633762735981 0 0.0155395325708603 0
"мирных" 0.0031161384811941 0.00301132257287401 0 0 0.0152450644103971 0 0.00310790651417205 0
"могилы" 0 0 0 0 0.0127042203419976 0.00384039325626944 0.00310790651417205 0.0103140632252076
"молвил" 0.00623227696238821 0 0 0 0.0177859084787967 0 0 0
"молился" 0.00623227696238821 0 0.00551161573015129 0.00723772301234032 0 0 0.00932371954251616 0
"молод" 0 0 0.00551161573015129 0.00723772301234032 0.00508168813679904 0 0 0.0154710948378114
"молодцы" 0.0124645539247764 0.00602264514574801 0 0 0 0 0 0.0154710948378114
"монастырь" 0.00934841544358231 0 0.0137790393253782 0.00361886150617016 0 0 0 0
"мошенник" 0.0186968308871646 0.00602264514574801 0 0 0 0.00384039325626944 0 0
"мужички" 0.0249291078495528 0 0.00275580786507565 0 0 0 0 0
"направился" 0.0124645539247764 0.01505661286437 0 0 0 0 0 0
"народом" 0.0031161384811941 0.00903396771862202 0 0 0.00254084406839952 0.00768078651253888 0 0.0103140632252076
"наслаждение" 0 0 0.00551161573015129 0 0.00508168813679904 0 0.0155395325708603 0
"настеньки" 0 0 0.0248022707856808 0 0 0 0 0
"настоящую" 0.00623227696238821 0 0.00275580786507565 0.0108565845185105 0 0.00384039325626944 0.00621581302834411 0
"начать" 0.0031161384811941 0.00602264514574801 0 0 0.00762253220519857 0 0.00621581302834411 0.00515703161260378
"небольшую" 0 0 0.0110232314603026 0.0108565845185105 0 0.00384039325626944 0.00310790651417205 0
"некоторым" 0 0.00602264514574801 0.00826742359522694 0 0 0 0.0124316260566882 0
"немножко" 0.0031161384811941 0.01505661286437 0.00275580786507565 0 0.00254084406839952 0 0 0.00515703161260378
"нижегородский" 0 0 0 0 0 0 0 0.0464132845134341
"ногам" 0.0124645539247764 0 0 0 0.0101633762735981 0 0 0.00515703161260378
"нужда" 0.00623227696238821 0.00301132257287401 0 0 0 0 0.0124316260566882 0.0103140632252076
"обиду" 0.00934841544358231 0 0 0.00723772301234032 0.00762253220519857 0 0 0.00515703161260378
"обман" 0 0 0 0 0.00508168813679904 0 0.0217553455992044 0
"образованный" 0 0 0.0137790393253782 0.0144754460246806 0 0 0 0
"общей" 0 0.00301132257287401 0.00826742359522694 0.00361886150617016 0 0 0.00932371954251616 0.00515703161260378
"огнем" 0 0 0 0 0.00762253220519857 0 0.00621581302834411 0.0206281264504151
"оказалось" 0.0031161384811941 0.00301132257287401 0.00826742359522694 0.00723772301234032 0.00254084406839952 0 0.00310790651417205 0
"окрестности" 0.0155806924059705 0 0 0 0.00254084406839952 0.00384039325626944 0 0.0103140632252076
"оставалась" 0 0.00903396771862202 0.00551161573015129 0.00361886150617016 0 0 0.00621581302834411 0.00515703161260378
"оставили" 0 0.00301132257287401 0 0.00361886150617016 0.0101633762735981 0.00384039325626944 0.00310790651417205 0.00515703161260378
"отдай" 0.0124645539247764 0 0 0 0 0.00384039325626944 0 0.0206281264504151
"отколе" 0.0280452463307469 0 0 0 0 0 0 0
"отошел" 0.00623227696238821 0.00301132257287401 0 0.0108565845185105 0 0.00768078651253888 0.00310790651417205 0
"отрывки" 0 0 0 0 0.00254084406839952 0 0.0248632521133764 0
"отрывок" 0 0 0 0 0.00762253220519857 0 0.0186474390850323 0
"отцов" 0 0 0.00551161573015129 0.00361886150617016 0.00254084406839952 0 0.00932371954251616 0.0103140632252076
"отыскивать" 0.0031161384811941 0.00903396771862202 0 0.00361886150617016 0 0.00384039325626944 0.00932371954251616 0
"охотник" 0.0031161384811941 0 0.0137790393253782 0 0.00254084406839952 0 0.00621581302834411 0
"очей" 0 0 0 0.00361886150617016 0.00762253220519857 0.0115211797688083 0.00310790651417205 0.00515703161260378
"пару" 0.0031161384811941 0.012045290291496 0.00275580786507565 0.00361886150617016 0 0.00384039325626944 0.00310790651417205 0
"пегашка" 0.0280452463307469 0 0 0 0 0 0 0
"передо" 0 0 0 0 0.00762253220519857 0.00768078651253888 0.0124316260566882 0
"песен" 0 0.00301132257287401 0 0.00723772301234032 0.0101633762735981 0.00384039325626944 0 0.00515703161260378
"плакала" 0.0031161384811941 0.00602264514574801 0.00551161573015129 0.00723772301234032 0.00254084406839952 0 0 0.00515703161260378
"плач" 0 0 0 0.00723772301234032 0.00762253220519857 0 0.00310790651417205 0.0154710948378114
"победа" 0 0 0 0 0.00508168813679904 0 0.0217553455992044 0
"побежал" 0.00623227696238821 0 0.00551161573015129 0.00723772301234032 0.00254084406839952 0.00384039325626944 0 0.00515703161260378
"поближе" 0.0031161384811941 0.00602264514574801 0 0.00723772301234032 0.00254084406839952 0.0115211797688083 0 0
"поверьте" 0 0.00602264514574801 0.00551161573015129 0.0108565845185105 0 0 0.00621581302834411 0
"подавая" 0.0031161384811941 0.00602264514574801 0.0110232314603026 0.00361886150617016 0 0.00384039325626944 0 0
"подите" 0 0 0.0220464629206052 0 0 0 0 0.00515703161260378
"подобных" 0 0.00903396771862202 0 0.0144754460246806 0.00508168813679904 0 0 0
"подтвердила" 0 0.00903396771862202 0.0165348471904539 0 0 0 0 0
"подъезда" 0 0.021079258010118 0.00275580786507565 0 0 0 0.00310790651417205 0
"показал" 0.0031161384811941 0.00301132257287401 0.00551161573015129 0.00723772301234032 0 0 0.00310790651417205 0.0103140632252076
"половина" 0 0.00903396771862202 0 0 0 0.0115211797688083 0.00932371954251616 0
"половине" 0 0.00903396771862202 0.00826742359522694 0 0.00508168813679904 0 0 0.00515703161260378
"половины" 0.0031161384811941 0.012045290291496 0 0 0.00254084406839952 0.00384039325626944 0.00310790651417205 0.00515703161260378
"помнишь" 0.00623227696238821 0 0.00275580786507565 0 0.00254084406839952 0 0.00310790651417205 0.0206281264504151
"поневоле" 0.00623227696238821 0.00602264514574801 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0.00310790651417205 0.00515703161260378
"понимаешь" 0 0.00301132257287401 0.00551161573015129 0 0.00254084406839952 0.00768078651253888 0.00932371954251616 0
"понимать" 0 0 0.00826742359522694 0.0180943075308508 0.00254084406839952 0 0 0
"поняла" 0 0.00903396771862202 0.00551161573015129 0.00361886150617016 0.00762253220519857 0 0 0
"поняли" 0 0.00301132257287401 0.00275580786507565 0 0.00254084406839952 0 0.0186474390850323 0
"порой" 0 0 0 0 0.0228675966155957 0 0 0
"последнем" 0 0.012045290291496 0.00551161573015129 0 0 0.00384039325626944 0.00621581302834411 0
"посмотрела" 0 0.00602264514574801 0.0110232314603026 0.00723772301234032 0 0.00384039325626944 0 0
"посмотрим" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0 0.00254084406839952 0.00384039325626944 0.00621581302834411 0.00515703161260378
"постойте" 0.0031161384811941 0 0.00275580786507565 0.0144754460246806 0 0.0115211797688083 0 0
"посторонних" 0.0031161384811941 0.021079258010118 0.00275580786507565 0 0 0 0 0
"почем" 0.00934841544358231 0.012045290291496 0.00275580786507565 0.00361886150617016 0 0 0 0
"почтительно" 0 0.00903396771862202 0.00275580786507565 0 0.00508168813679904 0.00384039325626944 0 0.0103140632252076
"предков" 0 0 0.00275580786507565 0 0.0127042203419976 0 0.00310790651417205 0.0103140632252076
"предложил" 0 0.018067935437244 0.00275580786507565 0.00723772301234032 0 0 0 0
"презрение" 0 0.00602264514574801 0 0.0144754460246806 0 0 0.00932371954251616 0
"примолвил" 0.0031161384811941 0 0 0 0.0101633762735981 0.00384039325626944 0.00310790651417205 0.0103140632252076
"принадлежал" 0.00623227696238821 0.00903396771862202 0 0.00361886150617016 0 0.00384039325626944 0.00621581302834411 0
"принимаясь" 0.0186968308871646 0 0.00275580786507565 0 0 0.00768078651253888 0 0
"прислал" 0.0031161384811941 0.01505661286437 0.00275580786507565 0 0.00254084406839952 0.00384039325626944 0 0
"приходит" 0.0031161384811941 0 0 0 0.00254084406839952 0.00768078651253888 0.0155395325708603 0
"продал" 0.0031161384811941 0 0 0.00723772301234032 0.00508168813679904 0.00768078651253888 0.00310790651417205 0.00515703161260378
"продолжая" 0.00623227696238821 0.00903396771862202 0.00826742359522694 0 0 0.00384039325626944 0 0
"проклятая" 0.0031161384811941 0 0 0.00723772301234032 0.00508168813679904 0.0115211797688083 0.00310790651417205 0
"просвещение" 0 0 0 0.00723772301234032 0 0 0.0217553455992044 0
"пространство" 0.0031161384811941 0 0 0.00361886150617016 0.00508168813679904 0 0.0155395325708603 0
"пьяный" 0.0031161384811941 0 0 0.0108565845185105 0 0.0192019662813472 0 0
"раздавался" 0.00623227696238821 0 0 0 0.0127042203419976 0 0.00310790651417205 0.00515703161260378
"разу" 0.00934841544358231 0.01505661286437 0 0.00361886150617016 0 0 0 0
"резко" 0.00623227696238821 0.00602264514574801 0 0.0108565845185105 0 0 0.00621581302834411 0
"рублев" 0.0280452463307469 0 0 0 0 0 0 0
"руси" 0 0 0 0 0.00254084406839952 0 0 0.0412562529008303
"ручку" 0 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00508168813679904 0.0115211797688083 0 0.00515703161260378
"рядами" 0.00623227696238821 0 0 0 0.00508168813679904 0 0.00310790651417205 0.0206281264504151
"самолюбие" 0 0.01505661286437 0 0.00361886150617016 0.00508168813679904 0 0.00310790651417205 0
"самолюбия" 0.0031161384811941 0.01505661286437 0 0.00361886150617016 0 0 0.00621581302834411 0
"свитке" 0 0 0 0 0 0.034563539306425 0 0
"сильных" 0 0.00602264514574801 0.00275580786507565 0 0.00508168813679904 0 0.00621581302834411 0.0103140632252076
"синий" 0.00934841544358231 0.00301132257287401 0 0 0.00254084406839952 0.0153615730250778 0 0
"скажешь" 0.00934841544358231 0 0 0 0.00254084406839952 0.0153615730250778 0 0.00515703161260378
"скромно" 0 0.01505661286437 0.00275580786507565 0.00723772301234032 0.00254084406839952 0 0 0
"скрывая" 0 0.00301132257287401 0.00551161573015129 0 0.0101633762735981 0 0.00310790651417205 0.00515703161260378
"скрылась" 0.0124645539247764 0.00602264514574801 0.00275580786507565 0.00723772301234032 0 0 0 0
"следовало" 0.0031161384811941 0.00301132257287401 0.0137790393253782 0.00361886150617016 0.00254084406839952 0 0 0
"случайно" 0 0.012045290291496 0.00826742359522694 0 0 0 0.00621581302834411 0
"слушайте" 0 0 0.00551161573015129 0.00723772301234032 0 0.0115211797688083 0.00621581302834411 0
"слышались" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00762253220519857 0.00768078651253888 0 0.00515703161260378
"слышалось" 0.0124645539247764 0.00301132257287401 0.00275580786507565 0.00361886150617016 0 0.00768078651253888 0 0
"слышится" 0.0031161384811941 0 0 0.0108565845185105 0 0.00768078651253888 0.00932371954251616 0
"слышь" 0.0249291078495528 0 0.00275580786507565 0 0 0 0 0
"смешно" 0 0 0.0110232314603026 0.0144754460246806 0 0 0.00310790651417205 0
"смотря" 0 0.00602264514574801 0.00551161573015129 0 0 0 0.00310790651417205 0.0206281264504151
"смысле" 0.0031161384811941 0.00301132257287401 0.00826742359522694 0 0.00508168813679904 0 0.00621581302834411 0
"снег" 0.0031161384811941 0.00301132257287401 0 0 0.0127042203419976 0.00768078651253888 0 0
"собственно" 0 0.01505661286437 0.00275580786507565 0 0.00762253220519857 0 0 0
"согласен" 0 0.00301132257287401 0 0.00361886150617016 0.00762253220519857 0 0.00932371954251616 0.00515703161260378
"сокол" 0 0 0 0 0.00254084406839952 0 0 0.0412562529008303
"солопий" 0 0 0 0 0 0.034563539306425 0 0
"сотни" 0 0 0.00551161573015129 0 0.0101633762735981 0.00384039325626944 0.00310790651417205 0.00515703161260378
"спокойствия" 0.0031161384811941 0 0 0.00361886150617016 0.00508168813679904 0.00384039325626944 0.0124316260566882 0
"спор" 0 0 0 0 0 0 0.0248632521133764 0.00515703161260378
"становился" 0.0031161384811941 0.00602264514574801 0.00551161573015129 0.00723772301234032 0.00254084406839952 0.00384039325626944 0 0
"станут" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00762253220519857 0.00384039325626944 0 0
"стена" 0 0 0.00275580786507565 0 0.0177859084787967 0.00384039325626944 0 0
"сторона" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00508168813679904 0 0.00932371954251616 0.00515703161260378
"странная" 0 0 0.00275580786507565 0.021713169037021 0.00254084406839952 0 0.00310790651417205 0
"странные" 0 0.00602264514574801 0.00275580786507565 0.0144754460246806 0 0 0.00621581302834411 0
"судья" 0 0 0.0165348471904539 0 0.00508168813679904 0 0.00310790651417205 0
"супругу" 0.0031161384811941 0.012045290291496 0.00275580786507565 0.00361886150617016 0 0.00768078651253888 0 0
"суть" 0 0 0 0 0.0101633762735981 0 0.00621581302834411 0.0154710948378114
"счастлива" 0 0.00602264514574801 0.00826742359522694 0.00723772301234032 0.00508168813679904 0 0 0
"счет" 0 0 0.00826742359522694 0 0.00254084406839952 0.00384039325626944 0.00932371954251616 0.00515703161260378
"тайны" 0 0.00602264514574801 0.00275580786507565 0 0.00254084406839952 0 0.00310790651417205 0.0206281264504151
"твоем" 0 0 0 0.00361886150617016 0.0152450644103971 0 0.00310790651417205 0.00515703161260378
"теле" 0 0 0 0.0144754460246806 0.00508168813679904 0 0.00932371954251616 0
"тка" 0.00623227696238821 0 0.00551161573015129 0 0.00508168813679904 0.0115211797688083 0 0
"товарищи" 0.0124645539247764 0 0.00275580786507565 0.00361886150617016 0.00508168813679904 0 0 0.00515703161260378
"товарищу" 0.00934841544358231 0.00301132257287401 0.00275580786507565 0.00723772301234032 0 0.00384039325626944 0.00310790651417205 0
"толковать" 0.0249291078495528 0 0 0 0 0.00384039325626944 0 0
"толпами" 0 0 0 0.00361886150617016 0.0101633762735981 0 0.00932371954251616 0.00515703161260378
"тумана" 0.00934841544358231 0 0 0.00361886150617016 0.0127042203419976 0 0 0
"убеждения" 0 0.00602264514574801 0 0.0144754460246806 0.00254084406839952 0 0.00621581302834411 0
"увидя" 0.0031161384811941 0.00301132257287401 0 0 0.00508168813679904 0.00768078651253888 0 0.0154710948378114
"удерживая" 0.0155806924059705 0.00602264514574801 0 0 0.00254084406839952 0.00384039325626944 0 0
"удовольствия" 0 0.00301132257287401 0.0165348471904539 0 0.00508168813679904 0 0 0
"ужинать" 0.00934841544358231 0 0.00275580786507565 0 0.00254084406839952 0.00384039325626944 0.00932371954251616 0
"узнаешь" 0 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00508168813679904 0.00384039325626944 0 0.0154710948378114
"улыбнулась" 0 0.012045290291496 0.0137790393253782 0 0 0 0 0
