"Ан3_part1" "Х4_part1" "Х4_part2" "Я4_part1" "Я4_part2" "Я5_part1" "Я5_part2" "Я6_part1" "Я6_part2"
"голосом" 0 0 0 0.00690369347600967 0.0384604818548941 0.0104531437829927 0 0.0105474106106951 0.00848320325755005
"гостей" 0.0179195412597438 0.0388048117966628 0.0160849284220685 0.0138073869520193 0.00549435455069916 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00848320325755005
"диво" 0.00895977062987188 0.0258698745311085 0.0482547852662056 0 0.0137358863767479 0 0 0.00527370530534754 0.00848320325755005
"другие" 0.00895977062987188 0.0129349372655543 0 0.0138073869520193 0.0109887091013983 0.0209062875659855 0.0042755141305742 0.0210948212213901 0.00848320325755005
"жену" 0.0179195412597438 0.0129349372655543 0.0107232856147123 0 0.0164830636520975 0.00522657189149637 0.021377570652871 0.0105474106106951 0.00848320325755005
"забот" 0 0.0129349372655543 0 0.0241629271660338 0.00274717727534958 0.0156797156744891 0.0256530847834452 0.0105474106106951 0.00424160162877503
"зверь" 0.0179195412597438 0.0194024058983314 0.0214465712294247 0.00690369347600967 0.0137358863767479 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.00848320325755005
"зовут" 0.00895977062987188 0.0129349372655543 0.0107232856147123 0.0103555402140145 0.00824153182604873 0.0209062875659855 0.0085510282611484 0.0263685265267377 0
"известно" 0.0268793118896156 0.00646746863277713 0.0107232856147123 0.00345184673800483 0.019230240927447 0.00522657189149637 0.0085510282611484 0 0.0212080081438751
"каких" 0.0268793118896156 0 0.0268082140367809 0 0.0164830636520975 0.0156797156744891 0.0085510282611484 0 0.0127248048863251
"кров" 0 0 0.00536164280735617 0.0345184673800483 0.00274717727534958 0.0209062875659855 0 0 0.0254496097726502
"лежал" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0.0103555402140145 0.00824153182604873 0 0.021377570652871 0.0210948212213901 0.0127248048863251
"лицом" 0.0358390825194875 0.0194024058983314 0.0214465712294247 0 0.019230240927447 0 0.0128265423917226 0.00527370530534754 0
"любя" 0 0.0129349372655543 0.0214465712294247 0.0138073869520193 0.00824153182604873 0.0104531437829927 0.0128265423917226 0.0210948212213901 0
"надежде" 0 0.0323373431638857 0.0107232856147123 0.0138073869520193 0.00274717727534958 0.0261328594574818 0.0042755141305742 0.00527370530534754 0.0127248048863251
"найти" 0 0.00646746863277713 0.0214465712294247 0.0138073869520193 0.0137358863767479 0.00522657189149637 0.0128265423917226 0.0105474106106951 0.00848320325755005
"наслаждений" 0 0.0129349372655543 0 0.0241629271660338 0 0.0156797156744891 0.0085510282611484 0.0210948212213901 0.0169664065151001
"образ" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.020711080428029 0.00274717727534958 0.0104531437829927 0.0128265423917226 0.0210948212213901 0.0127248048863251
"откуда" 0.00895977062987188 0.0194024058983314 0.00536164280735617 0.00345184673800483 0.0164830636520975 0.00522657189149637 0.0171020565222968 0.00527370530534754 0.0169664065151001
"отца" 0.00895977062987188 0.00646746863277713 0.0160849284220685 0.00345184673800483 0.0109887091013983 0.0104531437829927 0.0085510282611484 0.0210948212213901 0.0169664065151001
"отчего" 0.0627183944091031 0.0194024058983314 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.0104531437829927 0.0171020565222968 0.00527370530534754 0.00848320325755005
"ох" 0 0.0194024058983314 0.0214465712294247 0.0138073869520193 0.019230240927447 0.00522657189149637 0 0.00527370530534754 0.00848320325755005
"пошла" 0.00895977062987188 0 0.0160849284220685 0.00690369347600967 0.019230240927447 0.00522657189149637 0.0256530847834452 0.0105474106106951 0
"права" 0.00895977062987188 0 0.00536164280735617 0.0103555402140145 0.0219774182027966 0.00522657189149637 0.0128265423917226 0.0263685265267377 0
"приди" 0 0 0 0.0276147739040387 0.00824153182604873 0.0365860032404746 0.0128265423917226 0.00527370530534754 0
"пройдёт" 0.0268793118896156 0.0129349372655543 0.0160849284220685 0.00690369347600967 0.00274717727534958 0.0156797156744891 0.0128265423917226 0.0158211159160426 0.00848320325755005
"родная" 0.00895977062987188 0.00646746863277713 0.0160849284220685 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0513061695668904 0 0
"рядом" 0.0179195412597438 0.0194024058983314 0.00536164280735617 0 0.0274717727534958 0 0.0128265423917226 0.0105474106106951 0.00424160162877503
"скажите" 0 0 0.00536164280735617 0.0310666206420435 0.0109887091013983 0.0104531437829927 0.0042755141305742 0.0158211159160426 0.00848320325755005
"сладкой" 0 0.0323373431638857 0 0.0172592336900242 0.00549435455069916 0.0156797156744891 0.0042755141305742 0.0263685265267377 0.00424160162877503
"слух" 0.0268793118896156 0.0129349372655543 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.0263685265267377 0.0296912114014252
"сыны" 0 0 0 0.0103555402140145 0.0109887091013983 0.0104531437829927 0.0042755141305742 0.0316422318320852 0.0254496097726502
"также" 0 0.0194024058983314 0 0.0172592336900242 0.0109887091013983 0.0104531437829927 0.0085510282611484 0.0105474106106951 0.0169664065151001
"таков" 0 0 0.00536164280735617 0.0103555402140145 0.0164830636520975 0.0104531437829927 0.0128265423917226 0.0316422318320852 0.00424160162877503
"толпа" 0.0179195412597438 0 0 0.00690369347600967 0.0164830636520975 0 0.0342041130445936 0.0105474106106951 0.00848320325755005
"тоскою" 0 0.0194024058983314 0 0.00690369347600967 0.0109887091013983 0.0104531437829927 0.0299285989140194 0.00527370530534754 0.0127248048863251
"трудов" 0 0.0129349372655543 0.00536164280735617 0.0172592336900242 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.0263685265267377 0.0127248048863251
"холодный" 0.00895977062987188 0.00646746863277713 0 0.0172592336900242 0 0.0261328594574818 0.0256530847834452 0.0105474106106951 0.00848320325755005
"хорошо" 0.0268793118896156 0 0.0160849284220685 0 0.0109887091013983 0 0.0042755141305742 0.0158211159160426 0.0339328130302002
"царю" 0 0.0194024058983314 0.0214465712294247 0.0103555402140145 0.00824153182604873 0.0104531437829927 0 0.0158211159160426 0.0169664065151001
"цвете" 0 0 0.0107232856147123 0.0103555402140145 0.00824153182604873 0.0261328594574818 0.021377570652871 0.0158211159160426 0.00424160162877503
"чести" 0 0.0194024058983314 0.0107232856147123 0.0172592336900242 0.00274717727534958 0.0104531437829927 0.0042755141305742 0 0.0339328130302002
"чувство" 0.0179195412597438 0.00646746863277713 0 0.00690369347600967 0.00824153182604873 0.00522657189149637 0.021377570652871 0.0105474106106951 0.0254496097726502
"щит" 0.00895977062987188 0 0.0107232856147123 0.0276147739040387 0 0.0156797156744891 0 0.0263685265267377 0.0127248048863251
"барина" 0 0 0.00536164280735617 0 0.0467020136809428 0 0.0085510282611484 0 0.00424160162877503
"барину" 0 0 0.0107232856147123 0 0.052196368231642 0 0 0 0
"видишь" 0 0.0194024058983314 0.0160849284220685 0.00690369347600967 0.0109887091013983 0.0156797156744891 0.0085510282611484 0.0210948212213901 0
"вмиг" 0 0.051739749062217 0.0214465712294247 0 0 0.0104531437829927 0.0171020565222968 0 0.0127248048863251
"внемлет" 0 0.00646746863277713 0.00536164280735617 0.0172592336900242 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.0263685265267377 0.0169664065151001
"воле" 0.00895977062987188 0.0194024058983314 0.0160849284220685 0.0276147739040387 0.00274717727534958 0.0104531437829927 0.0128265423917226 0 0
"вослед" 0.0268793118896156 0 0.00536164280735617 0.0172592336900242 0 0.0209062875659855 0.0042755141305742 0.0105474106106951 0.0212080081438751
"главу" 0 0 0 0.0276147739040387 0 0.0104531437829927 0.0085510282611484 0.0263685265267377 0.0169664065151001
"глуши" 0.00895977062987188 0.0129349372655543 0 0.0172592336900242 0.00549435455069916 0.0313594313489782 0.0042755141305742 0.0105474106106951 0.00848320325755005
"гроба" 0.0179195412597438 0.0258698745311085 0.00536164280735617 0.00345184673800483 0.00824153182604873 0.0104531437829927 0.0128265423917226 0.0105474106106951 0.0127248048863251
"даёт" 0.00895977062987188 0.0129349372655543 0.0160849284220685 0.0138073869520193 0.0109887091013983 0.0104531437829927 0.0085510282611484 0.00527370530534754 0.00848320325755005
"дать" 0 0.00646746863277713 0.0107232856147123 0 0.0247245954781462 0.0104531437829927 0.0171020565222968 0.0105474106106951 0.00424160162877503
"дикой" 0.0179195412597438 0.0129349372655543 0.0214465712294247 0.0103555402140145 0.00549435455069916 0.0209062875659855 0 0.0210948212213901 0
"иди" 0 0.00646746863277713 0.0160849284220685 0 0.0137358863767479 0.0261328594574818 0.0128265423917226 0.0158211159160426 0.00424160162877503
"ком" 0.0179195412597438 0.0129349372655543 0.0214465712294247 0.00690369347600967 0.0109887091013983 0.00522657189149637 0.0171020565222968 0 0.00848320325755005
"красавица" 0.0179195412597438 0.00646746863277713 0 0.0241629271660338 0.00274717727534958 0.0104531437829927 0 0.0158211159160426 0.0212080081438751
"милости" 0 0 0 0.0103555402140145 0.019230240927447 0.00522657189149637 0.0128265423917226 0.0105474106106951 0.0212080081438751
"мук" 0 0.0129349372655543 0 0.00345184673800483 0.00549435455069916 0.0156797156744891 0.0555816836974646 0 0
"навеки" 0.0179195412597438 0.00646746863277713 0.0160849284220685 0.00690369347600967 0.00274717727534958 0.0104531437829927 0.021377570652871 0 0.0212080081438751
"навсегда" 0.0179195412597438 0.0129349372655543 0.00536164280735617 0.0103555402140145 0.00549435455069916 0.00522657189149637 0.021377570652871 0.0158211159160426 0.00848320325755005
"наше" 0.0179195412597438 0.0129349372655543 0.0214465712294247 0.00345184673800483 0.0137358863767479 0.0156797156744891 0 0 0.0169664065151001
"нежной" 0 0.0258698745311085 0 0.0241629271660338 0 0.0209062875659855 0.0042755141305742 0.0210948212213901 0.00424160162877503
"немного" 0 0.00646746863277713 0.0375314996514932 0.0138073869520193 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00424160162877503
"оставил" 0.0179195412597438 0.00646746863277713 0 0.0172592336900242 0.00824153182604873 0.0104531437829927 0.0042755141305742 0.0210948212213901 0.0127248048863251
"плачет" 0 0.0129349372655543 0.0214465712294247 0.0138073869520193 0.0137358863767479 0 0.0085510282611484 0.0105474106106951 0.00848320325755005
"поверь" 0.0179195412597438 0 0.00536164280735617 0.020711080428029 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0210948212213901 0.0169664065151001
"позор" 0 0.00646746863277713 0.00536164280735617 0.0172592336900242 0.00274717727534958 0 0.0256530847834452 0.0158211159160426 0.0169664065151001
"пой" 0.00895977062987188 0.0258698745311085 0.00536164280735617 0.0172592336900242 0.00824153182604873 0 0.0042755141305742 0.0158211159160426 0.0127248048863251
"привет" 0.00895977062987188 0.0129349372655543 0 0.00345184673800483 0.00824153182604873 0.0209062875659855 0.0342041130445936 0.00527370530534754 0.00424160162877503
"равно" 0 0 0.0268082140367809 0.0103555402140145 0.0109887091013983 0.00522657189149637 0.021377570652871 0.0105474106106951 0.00424160162877503
"розы" 0.00895977062987188 0.0582072176949942 0 0.020711080428029 0.00274717727534958 0.00522657189149637 0.0085510282611484 0 0.00424160162877503
"свод" 0 0.0129349372655543 0.0160849284220685 0.0138073869520193 0.00549435455069916 0.0156797156744891 0.0042755141305742 0.00527370530534754 0.0212080081438751
"сенью" 0 0 0 0.0310666206420435 0.00274717727534958 0.0156797156744891 0.0042755141305742 0.0158211159160426 0.0169664065151001
"сидел" 0 0.0129349372655543 0.0160849284220685 0.0103555402140145 0.00549435455069916 0.0104531437829927 0.0299285989140194 0 0.00848320325755005
"сила" 0.0358390825194875 0.00646746863277713 0.0214465712294247 0.0103555402140145 0.00274717727534958 0 0.0085510282611484 0.00527370530534754 0.0212080081438751
"слышал" 0.00895977062987188 0.00646746863277713 0.0214465712294247 0.0138073869520193 0.00549435455069916 0.0209062875659855 0.0085510282611484 0.00527370530534754 0.00848320325755005
"спор" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0.0138073869520193 0.019230240927447 0.00522657189149637 0.0042755141305742 0.0105474106106951 0.00848320325755005
"тишины" 0 0.0194024058983314 0 0.0138073869520193 0.00824153182604873 0.0209062875659855 0.0042755141305742 0.0158211159160426 0.0127248048863251
"туман" 0 0.0194024058983314 0 0.0138073869520193 0 0.0313594313489782 0.0256530847834452 0.00527370530534754 0.00424160162877503
"увижу" 0 0.0129349372655543 0.00536164280735617 0.00690369347600967 0 0.0209062875659855 0.0171020565222968 0.0263685265267377 0.0127248048863251
"ужас" 0 0 0.00536164280735617 0.0310666206420435 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.00848320325755005
"унылой" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.0276147739040387 0.00274717727534958 0.0156797156744891 0.0042755141305742 0.0158211159160426 0.00848320325755005
"уст" 0 0.00646746863277713 0.0107232856147123 0.0103555402140145 0.00549435455069916 0.0209062875659855 0.021377570652871 0.0158211159160426 0.00424160162877503
"холм" 0 0.0194024058983314 0 0.0103555402140145 0 0.0313594313489782 0.0042755141305742 0 0.0339328130302002
"цветы" 0.0268793118896156 0.00646746863277713 0 0.020711080428029 0.0137358863767479 0.0104531437829927 0 0.0105474106106951 0.00848320325755005
"чей" 0.00895977062987188 0 0.00536164280735617 0.020711080428029 0.00549435455069916 0.0104531437829927 0.0128265423917226 0.0158211159160426 0.0127248048863251
"чувств" 0 0.0194024058983314 0 0.00345184673800483 0.00274717727534958 0.0104531437829927 0.0299285989140194 0.0158211159160426 0.0169664065151001
"этом" 0.0179195412597438 0.00646746863277713 0.0214465712294247 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0256530847834452 0 0.0127248048863251
"эту" 0.00895977062987188 0.00646746863277713 0.0160849284220685 0.00345184673800483 0.0302189500288454 0 0.0171020565222968 0 0
"битвы" 0 0.0452722804294399 0 0.00690369347600967 0.00549435455069916 0.0156797156744891 0 0.0158211159160426 0.0127248048863251
"блаженства" 0.0179195412597438 0.0129349372655543 0.00536164280735617 0.00690369347600967 0.00274717727534958 0 0.0256530847834452 0 0.0254496097726502
"будут" 0 0.00646746863277713 0 0.0138073869520193 0.0137358863767479 0.0156797156744891 0.0085510282611484 0.0210948212213901 0.00424160162877503
"власть" 0.0179195412597438 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.00549435455069916 0.0104531437829927 0.0128265423917226 0.0158211159160426 0.0127248048863251
"войны" 0.00895977062987188 0.00646746863277713 0 0.0172592336900242 0.00549435455069916 0.00522657189149637 0.0171020565222968 0.0263685265267377 0.00424160162877503
"волшебный" 0 0.0129349372655543 0.00536164280735617 0.0241629271660338 0 0.0156797156744891 0.021377570652871 0 0.00848320325755005
"волю" 0 0.0194024058983314 0.0107232856147123 0.0103555402140145 0.0164830636520975 0 0.0171020565222968 0 0.00848320325755005
"воспоминанье" 0 0.0129349372655543 0 0.0138073869520193 0 0.0209062875659855 0.0128265423917226 0.0105474106106951 0.0212080081438751
"восторгом" 0 0 0.00536164280735617 0.0276147739040387 0 0.00522657189149637 0 0.0316422318320852 0.0169664065151001
"враги" 0.0268793118896156 0.00646746863277713 0.00536164280735617 0.0172592336900242 0.00549435455069916 0.0156797156744891 0.0128265423917226 0 0.00848320325755005
"времени" 0 0.0194024058983314 0 0.00690369347600967 0.019230240927447 0.00522657189149637 0.0171020565222968 0 0.0127248048863251
"вышел" 0.0179195412597438 0 0.032169856844137 0.00690369347600967 0.0164830636520975 0 0.0128265423917226 0 0.00424160162877503
"глазах" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0 0.0109887091013983 0.0261328594574818 0.0128265423917226 0.0105474106106951 0.00848320325755005
"гляди" 0.00895977062987188 0 0.0107232856147123 0 0.0384604818548941 0 0.0085510282611484 0 0.00424160162877503
"говори" 0.0179195412597438 0 0.0214465712294247 0.00345184673800483 0.00549435455069916 0.0104531437829927 0.0256530847834452 0 0.0127248048863251
"гости" 0.0179195412597438 0.00646746863277713 0.0268082140367809 0.0241629271660338 0.00549435455069916 0 0.0042755141305742 0.00527370530534754 0.00424160162877503
"гость" 0.00895977062987188 0.0258698745311085 0.00536164280735617 0.00690369347600967 0.00824153182604873 0.0261328594574818 0.0042755141305742 0.00527370530534754 0.00848320325755005
"грозно" 0.00895977062987188 0.00646746863277713 0.0107232856147123 0.0241629271660338 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.00848320325755005
"даль" 0.00895977062987188 0.0194024058983314 0.0160849284220685 0.00345184673800483 0.0137358863767479 0.0156797156744891 0.0042755141305742 0 0.0127248048863251
"едет" 0 0.0129349372655543 0.0428931424588494 0.0138073869520193 0.0164830636520975 0 0 0 0
"живу" 0 0.00646746863277713 0.0214465712294247 0.0172592336900242 0.0109887091013983 0 0.0128265423917226 0.00527370530534754 0.00848320325755005
"затем" 0.0268793118896156 0 0.0268082140367809 0 0.00549435455069916 0 0.0384796271751678 0 0.00424160162877503
"знакомый" 0 0 0.00536164280735617 0.0138073869520193 0.0164830636520975 0.00522657189149637 0.0171020565222968 0.0105474106106951 0.00848320325755005
"зрел" 0 0.0323373431638857 0 0.0103555402140145 0 0.0156797156744891 0.0128265423917226 0.0158211159160426 0.0127248048863251
"играет" 0.0268793118896156 0.0258698745311085 0 0.0103555402140145 0.00274717727534958 0.0104531437829927 0.0085510282611484 0.0210948212213901 0.00424160162877503
"имя" 0.0179195412597438 0.00646746863277713 0 0.00690369347600967 0.0137358863767479 0.0156797156744891 0.0042755141305742 0.0105474106106951 0.0169664065151001
"красой" 0.0179195412597438 0.0323373431638857 0 0.0276147739040387 0.00274717727534958 0.0104531437829927 0 0.00527370530534754 0.00424160162877503
"красотой" 0.0179195412597438 0.00646746863277713 0.00536164280735617 0.020711080428029 0 0.0313594313489782 0.0128265423917226 0 0.00424160162877503
"кругу" 0.0179195412597438 0 0 0.0138073869520193 0 0.0209062875659855 0 0.00527370530534754 0.0381744146589752
"лёгкий" 0.0179195412597438 0.0194024058983314 0.00536164280735617 0.00690369347600967 0.00549435455069916 0.0365860032404746 0.0042755141305742 0.00527370530534754 0.00424160162877503
"лица" 0.0447988531493594 0.0129349372655543 0.0107232856147123 0.00345184673800483 0.00549435455069916 0 0.0171020565222968 0.0105474106106951 0.00848320325755005
"любимый" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.0164830636520975 0 0.0085510282611484 0.0158211159160426 0.0127248048863251
"мило" 0.0179195412597438 0.0323373431638857 0.00536164280735617 0.0103555402140145 0.00274717727534958 0.0209062875659855 0 0.0158211159160426 0.00424160162877503
"мирный" 0.00895977062987188 0.00646746863277713 0 0.0172592336900242 0 0.0313594313489782 0.0042755141305742 0.0105474106106951 0.0169664065151001
"младая" 0.0179195412597438 0.0194024058983314 0.00536164280735617 0.0138073869520193 0.00274717727534958 0.0104531437829927 0.0085510282611484 0.0210948212213901 0.00424160162877503
"младость" 0 0.0388048117966628 0.00536164280735617 0.0241629271660338 0 0.00522657189149637 0.0042755141305742 0.0158211159160426 0.00424160162877503
"наслажденье" 0.00895977062987188 0.0194024058983314 0 0.0241629271660338 0 0.0156797156744891 0.0042755141305742 0.0158211159160426 0.00848320325755005
"начал" 0 0 0.0268082140367809 0.00345184673800483 0.0219774182027966 0 0.021377570652871 0.00527370530534754 0
"нашу" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0.020711080428029 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.0127248048863251
"небесной" 0 0.0258698745311085 0 0.0138073869520193 0 0.00522657189149637 0.0085510282611484 0.0316422318320852 0.0127248048863251
"недаром" 0.0447988531493594 0 0.00536164280735617 0.0138073869520193 0.0164830636520975 0 0.0171020565222968 0 0
"нечего" 0 0.00646746863277713 0 0 0.0439548364055933 0.0104531437829927 0 0.00527370530534754 0
"никак" 0.0179195412597438 0.00646746863277713 0.0214465712294247 0.00690369347600967 0.0109887091013983 0.0156797156744891 0.0042755141305742 0 0.0127248048863251
"обитель" 0.00895977062987188 0.0194024058983314 0.0107232856147123 0.00345184673800483 0 0.0261328594574818 0 0.0210948212213901 0.0169664065151001
"очами" 0 0.0129349372655543 0 0.0103555402140145 0 0.0156797156744891 0.0085510282611484 0.0263685265267377 0.0212080081438751
"песню" 0.0268793118896156 0.0129349372655543 0.0107232856147123 0 0.0274717727534958 0 0.0128265423917226 0 0
"постой" 0 0.00646746863277713 0.00536164280735617 0 0.019230240927447 0.0313594313489782 0.0042755141305742 0.0105474106106951 0.00848320325755005
"поют" 0.00895977062987188 0.0258698745311085 0.0214465712294247 0.0138073869520193 0.0109887091013983 0.0104531437829927 0 0 0.00424160162877503
"пришли" 0.0179195412597438 0 0.00536164280735617 0.00345184673800483 0.019230240927447 0.0156797156744891 0.0042755141305742 0.0158211159160426 0.00848320325755005
"прямо" 0.0179195412597438 0.0323373431638857 0.0107232856147123 0.0138073869520193 0.0109887091013983 0.00522657189149637 0.0042755141305742 0 0.00424160162877503
"рекой" 0.0268793118896156 0.0129349372655543 0.0107232856147123 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.0127248048863251
"род" 0 0.00646746863277713 0.0160849284220685 0.0103555402140145 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.0210948212213901 0.0127248048863251
"своему" 0.0179195412597438 0 0.00536164280735617 0.00690369347600967 0.0137358863767479 0.00522657189149637 0.0128265423917226 0.0210948212213901 0.00848320325755005
"се" 0 0 0 0.020711080428029 0 0.00522657189149637 0 0.0263685265267377 0.0339328130302002
"скал" 0 0 0 0.020711080428029 0 0.0261328594574818 0.0256530847834452 0.0158211159160426 0
"спи" 0 0.0776096235933256 0 0.0103555402140145 0.00274717727534958 0.0104531437829927 0.0085510282611484 0 0
"стала" 0.00895977062987188 0.00646746863277713 0.0107232856147123 0.00690369347600967 0.0137358863767479 0.00522657189149637 0.0171020565222968 0.00527370530534754 0.0127248048863251
"судьбою" 0 0.0129349372655543 0.00536164280735617 0.0138073869520193 0.00274717727534958 0.0209062875659855 0.0128265423917226 0.0210948212213901 0.00424160162877503
"сына" 0.0179195412597438 0.0129349372655543 0.0214465712294247 0.0103555402140145 0.00274717727534958 0.00522657189149637 0.0128265423917226 0.0105474106106951 0.00848320325755005
"тайной" 0 0.0129349372655543 0.00536164280735617 0.0241629271660338 0.00274717727534958 0.0104531437829927 0.0171020565222968 0.00527370530534754 0.00848320325755005
"таким" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.00690369347600967 0.019230240927447 0.00522657189149637 0.0128265423917226 0 0.0169664065151001
"товарищ" 0 0 0.0107232856147123 0.0310666206420435 0.00274717727534958 0.0156797156744891 0.0171020565222968 0.00527370530534754 0
"тоска" 0 0.0194024058983314 0.0107232856147123 0 0.00824153182604873 0.0104531437829927 0.0256530847834452 0.00527370530534754 0.0127248048863251
"труда" 0.0268793118896156 0.0129349372655543 0.0107232856147123 0.0103555402140145 0.00824153182604873 0.0104531437829927 0.0085510282611484 0 0.0127248048863251
"уединённый" 0 0.00646746863277713 0 0.0138073869520193 0 0.0261328594574818 0.0128265423917226 0.0105474106106951 0.0212080081438751
"умом" 0.0179195412597438 0.00646746863277713 0 0.00690369347600967 0.0137358863767479 0.0104531437829927 0.0042755141305742 0.0158211159160426 0.0169664065151001
"ходит" 0 0.0388048117966628 0.0268082140367809 0.00345184673800483 0.0109887091013983 0.0104531437829927 0 0 0.00848320325755005
"бед" 0 0.0194024058983314 0.00536164280735617 0.0172592336900242 0.00274717727534958 0.0209062875659855 0.0042755141305742 0.00527370530534754 0.0127248048863251
"бедной" 0 0.0194024058983314 0.0214465712294247 0.0103555402140145 0.0109887091013983 0.0104531437829927 0.0085510282611484 0.00527370530534754 0
"беспечной" 0.00895977062987188 0 0 0.0345184673800483 0.00274717727534958 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.0127248048863251
"блаженство" 0 0.00646746863277713 0 0.0172592336900242 0 0.0313594313489782 0.0085510282611484 0.0158211159160426 0.00848320325755005
"брани" 0 0.0129349372655543 0 0.00345184673800483 0.00549435455069916 0 0 0.0527370530534754 0.0169664065151001
"бури" 0 0.0258698745311085 0.00536164280735617 0.0103555402140145 0.00549435455069916 0 0.0042755141305742 0.0263685265267377 0.0127248048863251
"ваших" 0.0179195412597438 0 0.00536164280735617 0.0276147739040387 0.0109887091013983 0.00522657189149637 0.0042755141305742 0 0.00848320325755005
"ве" 0 0.00646746863277713 0.032169856844137 0.00345184673800483 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.0212080081438751
"взял" 0 0.00646746863277713 0.0160849284220685 0.00690369347600967 0.0137358863767479 0.0209062875659855 0.0128265423917226 0 0.00424160162877503
"волненье" 0 0.0194024058983314 0 0.0172592336900242 0 0.0156797156744891 0.0042755141305742 0.0210948212213901 0.0127248048863251
"восторг" 0 0.00646746863277713 0.00536164280735617 0.0172592336900242 0.00549435455069916 0.0104531437829927 0.0171020565222968 0 0.0169664065151001
"вчера" 0.00895977062987188 0 0.00536164280735617 0.0241629271660338 0.0109887091013983 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00848320325755005
"главы" 0.00895977062987188 0.0129349372655543 0 0.0103555402140145 0.00824153182604873 0.0365860032404746 0.0042755141305742 0 0.00848320325755005
"глазами" 0 0.0194024058983314 0 0.00345184673800483 0.00549435455069916 0.0104531437829927 0.0128265423917226 0.0105474106106951 0.0254496097726502
"гнев" 0 0 0.00536164280735617 0.020711080428029 0.00824153182604873 0.0209062875659855 0.0042755141305742 0 0.0169664065151001
"грехи" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0.0276147739040387 0.0109887091013983 0 0 0.0158211159160426 0
"гроза" 0.0179195412597438 0.0129349372655543 0.0107232856147123 0.0103555402140145 0.0109887091013983 0.00522657189149637 0.0128265423917226 0.0105474106106951 0
"грустно" 0.00895977062987188 0.0323373431638857 0.0107232856147123 0.00345184673800483 0.00274717727534958 0 0.0171020565222968 0.00527370530534754 0.0169664065151001
"гул" 0 0.0129349372655543 0.00536164280735617 0.0138073869520193 0.00549435455069916 0.0104531437829927 0 0 0.0339328130302002
"далеко" 0.0447988531493594 0.0258698745311085 0.0107232856147123 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.00527370530534754 0
"денег" 0.0179195412597438 0.00646746863277713 0.0268082140367809 0.0103555402140145 0.00824153182604873 0 0.0171020565222968 0.00527370530534754 0
"дороги" 0 0.0129349372655543 0.0107232856147123 0 0.0109887091013983 0.0156797156744891 0.021377570652871 0 0.0127248048863251
"другую" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0.0138073869520193 0.00824153182604873 0 0.0128265423917226 0.00527370530534754 0.0169664065151001
"дружно" 0.0268793118896156 0.00646746863277713 0.0160849284220685 0.0138073869520193 0.00274717727534958 0 0.0171020565222968 0.0105474106106951 0.00424160162877503
"дурак" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0 0.019230240927447 0.0156797156744891 0.0128265423917226 0.00527370530534754 0.00848320325755005
"души" 0.0268793118896156 0.0194024058983314 0.0214465712294247 0 0.00824153182604873 0 0.0128265423917226 0 0.0127248048863251
"жадно" 0.0179195412597438 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.00824153182604873 0.00522657189149637 0.0128265423917226 0 0.0212080081438751
"жизнью" 0.00895977062987188 0.0388048117966628 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.0104531437829927 0.0171020565222968 0.00527370530534754 0.00848320325755005
"забвенья" 0.00895977062987188 0.0258698745311085 0 0.0172592336900242 0.00549435455069916 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.0127248048863251
"забыв" 0 0.0129349372655543 0 0.0241629271660338 0 0 0 0.0316422318320852 0.0169664065151001
