"ABolkonskii_part1" "ABolkonskii_part2" "bezukhov_part1" "bezukhov_part2" "bolkonskaya_part1" "bolkonskaya_part2" "rostov_part1" "rostov_part2" "rostova_part1" "rostova_part2"
"своего" 0.0312989045383412 0.0313185092389602 0 0.0679347826086956 0.081366965012205 0.0823045267489712 0.219178082191781 0 0 0
"сиятельство" 0.0625978090766823 0.0626370184779205 0 0.0339673913043478 0 0 0.273972602739726 0 0 0
"совершенно" 0.0625978090766823 0.0626370184779205 0.0341880341880342 0.0679347826086956 0 0.0823045267489712 0 0 0.0409332787556283 0.0400320256204964
"тех" 0.187793427230047 0.0313185092389602 0 0.0339673913043478 0 0 0.10958904109589 0 0 0
"тому" 0.0625978090766823 0.156592546194801 0 0.0339673913043478 0.081366965012205 0 0 0 0 0.0400320256204964
"me" 0.0625978090766823 0.0626370184779205 0.0341880341880342 0.0679347826086956 0.244100895036615 0 0 0 0 0
"nicolas" 0 0 0 0 0 0.576131687242798 0 0 0 0.120096076861489
"будешь" 0.156494522691706 0.0313185092389602 0.0341880341880342 0 0.081366965012205 0 0.0547945205479452 0 0 0
"видела" 0 0 0.0341880341880342 0 0 0.0823045267489712 0 0 0 0.280224179343475
"говори" 0 0.0626370184779205 0 0 0 0 0 0.108166576527853 0.0409332787556283 0.160128102481986
"должен" 0 0.0626370184779205 0.102564102564103 0.0679347826086956 0 0 0.10958904109589 0 0 0
"душенька" 0.0312989045383412 0 0 0 0 0.0823045267489712 0 0 0.24559967253377 0.0400320256204964
"едем" 0 0 0.136752136752137 0 0 0 0 0.108166576527853 0.122799836266885 0
"желал" 0.0938967136150235 0 0.0683760683760684 0.0679347826086956 0 0 0 0 0 0.0800640512409928
"любит" 0 0.0313185092389602 0.0683760683760684 0 0 0.0823045267489712 0 0 0.0818665575112567 0.120096076861489
"мире" 0 0.0313185092389602 0.239316239316239 0 0 0 0 0 0 0.0400320256204964
"можешь" 0.0312989045383412 0.0939555277168807 0 0.0339673913043478 0 0.164609053497942 0.0547945205479452 0 0.0409332787556283 0
"напротив" 0.0312989045383412 0 0 0.135869565217391 0 0.0823045267489712 0 0.162249864791779 0 0
"непременно" 0 0 0 0.135869565217391 0 0.0823045267489712 0 0 0.0409332787556283 0.120096076861489
"никто" 0.0625978090766823 0.0313185092389602 0 0.0339673913043478 0 0.0823045267489712 0.10958904109589 0 0 0.0800640512409928
"перед" 0 0.0939555277168807 0.0341880341880342 0.0339673913043478 0.081366965012205 0 0 0.162249864791779 0 0
"петербург" 0 0 0.0341880341880342 0.0679347826086956 0 0.164609053497942 0 0.0540832882639264 0 0.120096076861489
"письмо" 0 0 0 0 0.081366965012205 0 0.164383561643836 0 0.0818665575112567 0.120096076861489
"просить" 0.0312989045383412 0.0626370184779205 0 0.0679347826086956 0 0 0.164383561643836 0 0.0409332787556283 0
"прощайте" 0 0 0.0341880341880342 0.135869565217391 0 0.0823045267489712 0 0.0540832882639264 0 0.0800640512409928
"ради" 0 0 0 0.0339673913043478 0.081366965012205 0 0.164383561643836 0.0540832882639264 0 0.120096076861489
"своим" 0.0312989045383412 0 0.0341880341880342 0.0679347826086956 0 0.0823045267489712 0.0547945205479452 0.0540832882639264 0.0818665575112567 0
"скажи" 0 0.0313185092389602 0 0.0679347826086956 0.16273393002441 0.0823045267489712 0.0547945205479452 0 0.0409332787556283 0.0400320256204964
"спросить" 0.0312989045383412 0 0.0683760683760684 0.101902173913043 0 0 0 0 0.0818665575112567 0.0400320256204964
"стал" 0.0625978090766823 0.0626370184779205 0.0341880341880342 0.0679347826086956 0 0 0 0.0540832882639264 0 0.0400320256204964
"стало" 0.0312989045383412 0.0626370184779205 0.0341880341880342 0.0339673913043478 0.081366965012205 0.0823045267489712 0 0.0540832882639264 0.0409332787556283 0
"счастие" 0.0625978090766823 0.0626370184779205 0.0683760683760684 0 0 0 0 0.0540832882639264 0 0.0800640512409928
"такие" 0 0 0.0683760683760684 0.0679347826086956 0.081366965012205 0.0823045267489712 0 0 0.0409332787556283 0.0800640512409928
"тем" 0.0625978090766823 0.125274036955841 0 0 0 0.0823045267489712 0 0.0540832882639264 0 0.0400320256204964
"ха" 0 0 0 0.30570652173913 0 0 0 0 0 0
"хочется" 0 0.0313185092389602 0.0341880341880342 0 0 0.0823045267489712 0.10958904109589 0 0.122799836266885 0.0400320256204964
"чувство" 0 0.0626370184779205 0.0341880341880342 0.0339673913043478 0 0 0.10958904109589 0.108166576527853 0 0.0400320256204964
"чувствую" 0 0 0.136752136752137 0 0 0.0823045267489712 0.219178082191781 0 0 0
"a" 0.0625978090766823 0 0.102564102564103 0.0679347826086956 0.081366965012205 0 0 0 0.0409332787556283 0
"la" 0.156494522691706 0.0313185092389602 0.0341880341880342 0.0679347826086956 0 0 0 0 0 0
"suis" 0.0625978090766823 0 0.0341880341880342 0.169836956521739 0.081366965012205 0 0 0 0 0
"армии" 0 0.0939555277168807 0.0341880341880342 0.101902173913043 0.081366965012205 0 0 0 0 0
"будем" 0 0 0.0683760683760684 0.0679347826086956 0 0.164609053497942 0 0 0.0409332787556283 0.0400320256204964
"будут" 0 0.0626370184779205 0.0683760683760684 0 0.081366965012205 0.0823045267489712 0 0 0 0.0800640512409928
"бывает" 0.0938967136150235 0.0313185092389602 0 0 0 0 0 0.0540832882639264 0.0818665575112567 0.0400320256204964
"видал" 0.0625978090766823 0.0626370184779205 0.0341880341880342 0.0339673913043478 0 0 0 0.0540832882639264 0.0409332787556283 0
"видите" 0.0312989045383412 0.0626370184779205 0.0341880341880342 0 0 0 0 0.0540832882639264 0.122799836266885 0
"видишь" 0.0312989045383412 0.0313185092389602 0 0 0 0 0.10958904109589 0 0.0818665575112567 0.0800640512409928
"вперед" 0.0938967136150235 0 0.0341880341880342 0 0 0 0 0.216333153055706 0 0
"вчера" 0.0312989045383412 0.125274036955841 0 0.0339673913043478 0 0.0823045267489712 0 0 0.0409332787556283 0
"говорит" 0 0.0313185092389602 0 0.0339673913043478 0.16273393002441 0.164609053497942 0.0547945205479452 0 0 0.0400320256204964
"голову" 0 0 0.102564102564103 0 0 0 0.0547945205479452 0.108166576527853 0 0.0800640512409928
"даже" 0.0938967136150235 0.0313185092389602 0 0.0339673913043478 0.081366965012205 0 0 0.0540832882639264 0.0409332787556283 0
"дела" 0.125195618153365 0 0 0.101902173913043 0 0 0 0 0 0.0400320256204964
"деле" 0.0625978090766823 0.0626370184779205 0 0 0.081366965012205 0 0.164383561643836 0 0 0
"должно" 0 0.0313185092389602 0.0341880341880342 0.0339673913043478 0.081366965012205 0 0.10958904109589 0 0.0409332787556283 0.0400320256204964
"думала" 0 0 0 0 0 0.164609053497942 0 0.108166576527853 0.0818665575112567 0.0800640512409928
"дурак" 0 0 0 0.0339673913043478 0 0 0.164383561643836 0.0540832882639264 0.122799836266885 0
"замуж" 0 0 0.0341880341880342 0.0339673913043478 0.081366965012205 0 0.0547945205479452 0 0.163733115022513 0
"здоровье" 0.0312989045383412 0 0.0683760683760684 0.0339673913043478 0 0.0823045267489712 0.164383561643836 0 0 0
"какие" 0 0.0313185092389602 0.0341880341880342 0.0339673913043478 0 0 0.0547945205479452 0.0540832882639264 0.0409332787556283 0.0800640512409928
"ко" 0.0312989045383412 0 0 0 0.244100895036615 0.0823045267489712 0 0.0540832882639264 0.0409332787556283 0.0400320256204964
"кому" 0 0.0313185092389602 0.0341880341880342 0.0679347826086956 0 0.0823045267489712 0.10958904109589 0 0.0409332787556283 0
"любовь" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0 0 0 0 0.108166576527853 0.0409332787556283 0.0800640512409928
"маша" 0.125195618153365 0 0 0 0 0 0 0.0540832882639264 0 0.120096076861489
"минуту" 0 0.0313185092389602 0.0341880341880342 0.0679347826086956 0 0.0823045267489712 0 0 0.0409332787556283 0.0800640512409928
"мысли" 0.0312989045383412 0 0 0.169836956521739 0.081366965012205 0 0 0.0540832882639264 0 0
"наполеон" 0.0938967136150235 0.0313185092389602 0.136752136752137 0 0 0 0 0 0 0
"наше" 0 0.0313185092389602 0.0341880341880342 0 0.081366965012205 0.246913580246914 0.0547945205479452 0 0 0.0400320256204964
"неправда" 0 0 0.0341880341880342 0.0679347826086956 0.081366965012205 0.0823045267489712 0 0 0.0818665575112567 0.0400320256204964
"неужели" 0.0312989045383412 0 0.0341880341880342 0.101902173913043 0 0 0 0.0540832882639264 0.0818665575112567 0
"одна" 0.0625978090766823 0 0 0.0679347826086956 0 0.0823045267489712 0.0547945205479452 0.108166576527853 0 0
"одного" 0.0312989045383412 0 0.102564102564103 0.0339673913043478 0.16273393002441 0.0823045267489712 0 0 0 0
"одной" 0.0625978090766823 0.0939555277168807 0.0683760683760684 0 0 0 0 0 0 0.0400320256204964
"позвольте" 0 0 0.0683760683760684 0.0679347826086956 0 0 0.164383561643836 0 0 0.0400320256204964
"пока" 0.0938967136150235 0.0313185092389602 0.0341880341880342 0.101902173913043 0 0 0 0 0 0
"понимать" 0 0.0939555277168807 0 0 0.081366965012205 0 0.0547945205479452 0.0540832882639264 0.0409332787556283 0.0400320256204964
"прекрасно" 0.0312989045383412 0 0.0683760683760684 0.0339673913043478 0 0 0.10958904109589 0 0.0409332787556283 0.0400320256204964
"пришла" 0 0.0313185092389602 0 0.0339673913043478 0.081366965012205 0 0 0 0.122799836266885 0.0800640512409928
"своей" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0.0339673913043478 0.16273393002441 0 0 0.108166576527853 0 0
"скучно" 0 0 0 0.0679347826086956 0 0 0 0.216333153055706 0.0818665575112567 0
"судить" 0.0938967136150235 0.0313185092389602 0 0 0 0 0.10958904109589 0.108166576527853 0 0
"счастлива" 0 0 0 0 0 0.0823045267489712 0 0 0.122799836266885 0.160128102481986
"тот" 0.0625978090766823 0.0626370184779205 0 0.135869565217391 0 0 0 0 0 0
"тяжело" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0 0.244100895036615 0 0 0.0540832882639264 0 0.0400320256204964
"узнал" 0.0312989045383412 0 0.0683760683760684 0.135869565217391 0 0 0 0 0.0409332787556283 0
"хочет" 0 0 0.0683760683760684 0 0 0.164609053497942 0.0547945205479452 0.108166576527853 0 0.0400320256204964
"через" 0.0938967136150235 0.0313185092389602 0 0.0339673913043478 0 0.0823045267489712 0 0.0540832882639264 0 0.0400320256204964
"этой" 0.0938967136150235 0.0939555277168807 0.0341880341880342 0 0 0 0 0 0.0409332787556283 0
"ai" 0 0.0313185092389602 0 0.203804347826087 0.081366965012205 0 0 0 0 0
"femmes" 0.125195618153365 0 0.136752136752137 0 0 0 0 0 0 0
"qui" 0.0625978090766823 0.0313185092389602 0 0.135869565217391 0.081366965012205 0 0 0 0 0
"tante" 0 0 0 0 0 0 0 0.432666306111412 0 0
"батюшка" 0.187793427230047 0 0 0 0.081366965012205 0 0 0 0 0
"благодарю" 0.0312989045383412 0.0626370184779205 0.0683760683760684 0 0.081366965012205 0 0 0.0540832882639264 0 0
"велел" 0 0.0313185092389602 0 0.0679347826086956 0.081366965012205 0 0.0547945205479452 0.0540832882639264 0.0409332787556283 0
"верю" 0 0.0313185092389602 0.136752136752137 0 0 0 0 0 0.0409332787556283 0.0400320256204964
"войны" 0.0312989045383412 0.156592546194801 0 0 0 0 0 0.0540832882639264 0 0
"главное" 0 0.0313185092389602 0.102564102564103 0.0339673913043478 0 0.0823045267489712 0 0 0 0.0400320256204964
"год" 0 0.0939555277168807 0 0 0 0.0823045267489712 0 0 0.122799836266885 0
"господа" 0.0625978090766823 0 0.0341880341880342 0 0 0 0.219178082191781 0 0 0
"графиня" 0 0.0939555277168807 0 0.0339673913043478 0 0.246913580246914 0 0 0 0
"дам" 0 0 0.136752136752137 0 0 0 0 0.0540832882639264 0 0.0800640512409928
"два" 0.0625978090766823 0.0313185092389602 0 0.0339673913043478 0 0.164609053497942 0 0 0 0.0400320256204964
"денег" 0 0 0.0683760683760684 0 0 0 0.219178082191781 0.0540832882639264 0 0
"дипломат" 0.0312989045383412 0 0 0 0 0 0.219178082191781 0 0.0818665575112567 0
"дом" 0.0625978090766823 0.0313185092389602 0 0.0339673913043478 0 0 0.10958904109589 0 0 0.0400320256204964
"дома" 0 0.0939555277168807 0 0.0679347826086956 0 0 0.10958904109589 0 0 0
"других" 0.0625978090766823 0.0313185092389602 0.0683760683760684 0.0339673913043478 0 0 0.0547945205479452 0 0 0
"другого" 0.0312989045383412 0.0313185092389602 0.0683760683760684 0 0 0.0823045267489712 0 0 0.0409332787556283 0.0400320256204964
"думаешь" 0.0625978090766823 0 0 0.0339673913043478 0 0.0823045267489712 0.10958904109589 0.0540832882639264 0 0
"желание" 0.0625978090766823 0 0 0 0.32546786004882 0.0823045267489712 0 0 0 0
"жениться" 0 0 0.136752136752137 0 0 0 0 0.162249864791779 0 0
"жив" 0 0.0313185092389602 0 0.0339673913043478 0 0 0 0.108166576527853 0 0.120096076861489
"знает" 0.0312989045383412 0.0313185092389602 0 0.0339673913043478 0.16273393002441 0 0 0.0540832882639264 0.0409332787556283 0
"иди" 0.0938967136150235 0 0 0 0 0 0.10958904109589 0 0.0818665575112567 0
"идите" 0 0 0.136752136752137 0 0 0 0 0 0.0818665575112567 0.0400320256204964
"интересно" 0 0 0.102564102564103 0.101902173913043 0 0 0.0547945205479452 0 0 0
"которая" 0.0312989045383412 0.0939555277168807 0.0341880341880342 0 0 0 0 0.0540832882639264 0 0.0400320256204964
"которое" 0.0312989045383412 0.0939555277168807 0 0 0 0.0823045267489712 0 0.0540832882639264 0 0.0400320256204964
"моей" 0.0312989045383412 0 0 0.0339673913043478 0.081366965012205 0 0.0547945205479452 0.108166576527853 0.0409332787556283 0
"мои" 0.0312989045383412 0.0939555277168807 0 0.0339673913043478 0.081366965012205 0.0823045267489712 0 0 0 0
"наконец" 0.0625978090766823 0.0313185092389602 0.0341880341880342 0 0 0 0.0547945205479452 0 0.0409332787556283 0.0400320256204964
"народ" 0 0.0313185092389602 0.136752136752137 0.0679347826086956 0 0 0 0 0 0
"наш" 0 0 0.0341880341880342 0 0.081366965012205 0.164609053497942 0.164383561643836 0 0 0
"нему" 0.0625978090766823 0.0313185092389602 0 0 0 0 0 0 0 0.160128102481986
"никого" 0.0312989045383412 0 0 0 0 0.164609053497942 0 0.0540832882639264 0.0409332787556283 0.0800640512409928
"обо" 0.0625978090766823 0 0.0341880341880342 0.0339673913043478 0 0.0823045267489712 0.10958904109589 0 0 0
"поди" 0.0312989045383412 0 0 0.0339673913043478 0 0 0.0547945205479452 0 0.163733115022513 0
"положении" 0 0.0313185092389602 0 0.0339673913043478 0 0.164609053497942 0 0.0540832882639264 0 0.0800640512409928
"помочь" 0.0312989045383412 0 0.0683760683760684 0.0339673913043478 0 0.246913580246914 0 0 0 0
"просто" 0 0 0.0341880341880342 0.101902173913043 0 0 0.10958904109589 0 0 0.0400320256204964
"прощай" 0 0.0939555277168807 0 0 0 0 0 0 0.0409332787556283 0.120096076861489
"рассказывали" 0.0625978090766823 0 0 0 0 0.246913580246914 0 0.0540832882639264 0 0.0400320256204964
"сама" 0 0 0.0341880341880342 0 0.081366965012205 0.0823045267489712 0 0.0540832882639264 0.0818665575112567 0.0400320256204964
"свое" 0.0625978090766823 0.0626370184779205 0 0 0 0 0 0.108166576527853 0 0.0400320256204964
"смерти" 0.0312989045383412 0.0313185092389602 0 0.0679347826086956 0.16273393002441 0 0 0 0.0409332787556283 0
"странно" 0 0.0313185092389602 0.0683760683760684 0.0679347826086956 0 0 0 0.0540832882639264 0.0409332787556283 0
"умею" 0 0 0.0683760683760684 0 0 0 0.10958904109589 0.0540832882639264 0.0409332787556283 0.0400320256204964
"холодно" 0 0.125274036955841 0 0 0.081366965012205 0 0 0.108166576527853 0 0
"хотела" 0 0 0 0.0339673913043478 0.16273393002441 0 0 0 0 0.160128102481986
"этим" 0.0625978090766823 0.0626370184779205 0.0341880341880342 0 0 0 0.0547945205479452 0 0.0409332787556283 0
"cher" 0.0625978090766823 0 0.136752136752137 0 0.081366965012205 0 0 0 0 0
"m" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0.0339673913043478 0.244100895036615 0 0 0 0 0
"maman" 0 0.0313185092389602 0 0 0 0 0.0547945205479452 0.216333153055706 0 0.0400320256204964
"non" 0 0 0.0683760683760684 0.135869565217391 0.081366965012205 0 0 0 0 0
"qu" 0.0938967136150235 0 0.0341880341880342 0.101902173913043 0 0 0 0 0 0
"болконский" 0.0625978090766823 0 0 0 0 0 0 0 0.0818665575112567 0.0800640512409928
"бонапарте" 0.156494522691706 0 0 0 0 0 0.0547945205479452 0 0 0
"брата" 0 0 0 0 0.16273393002441 0.246913580246914 0 0.0540832882639264 0 0
"вашего" 0 0.0313185092389602 0.0341880341880342 0 0.081366965012205 0.0823045267489712 0 0.108166576527853 0 0
"вашим" 0.0625978090766823 0 0.0683760683760684 0 0 0.164609053497942 0 0 0 0
"вели" 0 0.0313185092389602 0.0683760683760684 0 0 0.0823045267489712 0 0 0.0818665575112567 0
"вечера" 0.0625978090766823 0.0313185092389602 0 0 0 0 0.10958904109589 0 0.0409332787556283 0
"видели" 0.0312989045383412 0 0 0 0 0.246913580246914 0 0.0540832882639264 0.0409332787556283 0
"впереди" 0.0312989045383412 0 0.0683760683760684 0.0679347826086956 0 0 0.0547945205479452 0 0 0
"впрочем" 0 0 0.102564102564103 0.101902173913043 0 0 0 0 0 0
"вспоминаешь" 0 0 0 0 0 0 0 0 0.24559967253377 0
"горе" 0 0.0313185092389602 0 0 0.16273393002441 0.164609053497942 0.0547945205479452 0 0 0
"государя" 0 0.0313185092389602 0 0.0339673913043478 0 0 0.10958904109589 0.108166576527853 0 0
"дети" 0 0 0.0683760683760684 0.101902173913043 0 0 0 0 0 0.0400320256204964
"дня" 0.0312989045383412 0.0313185092389602 0 0 0 0 0 0 0.0818665575112567 0.0800640512409928
"должны" 0 0 0.0683760683760684 0.0679347826086956 0 0.0823045267489712 0 0.0540832882639264 0 0
"домой" 0 0 0 0.169836956521739 0 0 0 0 0.0409332787556283 0
"другие" 0.156494522691706 0 0 0 0 0 0 0 0 0.0400320256204964
"душе" 0 0.0626370184779205 0.0683760683760684 0.0679347826086956 0 0 0 0 0 0
"дядюшка" 0 0 0 0 0 0 0 0.0540832882639264 0.204666393778142 0
"еду" 0.0938967136150235 0 0 0.0679347826086956 0 0.0823045267489712 0 0 0 0
"женщина" 0.0625978090766823 0.0939555277168807 0 0 0 0.0823045267489712 0 0 0 0
"женщины" 0.0938967136150235 0.0313185092389602 0.0341880341880342 0.0339673913043478 0 0 0 0 0 0
"живу" 0.0625978090766823 0.0313185092389602 0.102564102564103 0 0 0 0 0 0 0
"жил" 0.0938967136150235 0.0313185092389602 0.0683760683760684 0 0 0 0 0 0 0
"именно" 0 0.0313185092389602 0.0683760683760684 0 0 0 0 0.0540832882639264 0 0.0800640512409928
"имею" 0.0312989045383412 0.0626370184779205 0.0341880341880342 0.0339673913043478 0 0 0.0547945205479452 0 0 0
"которого" 0.0938967136150235 0 0 0.0339673913043478 0 0.0823045267489712 0.0547945205479452 0 0 0
"легко" 0 0.0626370184779205 0.0683760683760684 0.0339673913043478 0 0 0 0 0.0409332787556283 0
"любви" 0.0312989045383412 0 0.0341880341880342 0 0 0.0823045267489712 0.0547945205479452 0.0540832882639264 0 0.0400320256204964
"любил" 0 0.0313185092389602 0 0.0339673913043478 0 0.0823045267489712 0 0.108166576527853 0 0.0400320256204964
"мало" 0 0.0313185092389602 0.0683760683760684 0.0339673913043478 0 0 0 0.108166576527853 0 0
"мною" 0.0312989045383412 0.0313185092389602 0.0683760683760684 0 0 0 0.0547945205479452 0 0 0.0400320256204964
"могла" 0 0 0 0.0339673913043478 0.081366965012205 0 0 0.0540832882639264 0 0.120096076861489
"моего" 0.0938967136150235 0.0313185092389602 0 0 0.081366965012205 0 0 0 0 0.0400320256204964
"моему" 0.0312989045383412 0 0.0683760683760684 0 0 0.0823045267489712 0 0 0 0.0800640512409928
"насчет" 0 0.0313185092389602 0.0341880341880342 0.101902173913043 0 0 0 0.0540832882639264 0 0
"нее" 0.0312989045383412 0.0626370184779205 0.0341880341880342 0.0339673913043478 0 0 0 0 0 0.0400320256204964
"нечего" 0.0312989045383412 0 0 0.0339673913043478 0 0.0823045267489712 0.0547945205479452 0.0540832882639264 0.0409332787556283 0
"никак" 0 0.0313185092389602 0.0683760683760684 0.0679347826086956 0 0 0.0547945205479452 0 0 0
"никуда" 0.0625978090766823 0 0 0 0 0 0.10958904109589 0.0540832882639264 0 0.0400320256204964
"оставь" 0 0.0313185092389602 0 0.0339673913043478 0 0 0.0547945205479452 0 0 0.120096076861489
"писать" 0 0 0 0 0 0 0 0 0.24559967253377 0
"поеду" 0 0 0.0341880341880342 0.0339673913043478 0 0 0 0.0540832882639264 0.0818665575112567 0.0400320256204964
"позволите" 0.0312989045383412 0 0 0 0 0.0823045267489712 0 0.0540832882639264 0 0.120096076861489
"полноте" 0.0625978090766823 0 0 0.0339673913043478 0 0 0 0.108166576527853 0.0409332787556283 0
"понял" 0.0312989045383412 0.0313185092389602 0.0683760683760684 0.0679347826086956 0 0 0 0 0 0
"пора" 0.0312989045383412 0.0313185092389602 0 0.0679347826086956 0 0 0 0 0 0.0800640512409928
"посмотреть" 0.0625978090766823 0 0 0.0339673913043478 0 0.0823045267489712 0.10958904109589 0 0 0
"почти" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0.101902173913043 0 0 0 0 0 0
"пошли" 0 0.0313185092389602 0.0341880341880342 0 0 0 0.219178082191781 0 0 0
"простить" 0 0.0939555277168807 0 0 0 0 0 0 0 0.120096076861489
"против" 0 0 0.0683760683760684 0 0.081366965012205 0 0 0.0540832882639264 0.0409332787556283 0.0400320256204964
"руки" 0 0.0939555277168807 0.0341880341880342 0.0679347826086956 0 0 0 0 0 0
"свете" 0.0625978090766823 0.0313185092389602 0 0 0.081366965012205 0 0 0 0.0818665575112567 0
"сделали" 0 0.0313185092389602 0 0 0.16273393002441 0 0 0.0540832882639264 0 0.0800640512409928
"сильнее" 0 0.125274036955841 0 0.0339673913043478 0 0 0 0.0540832882639264 0 0
"сколько" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0.0339673913043478 0.081366965012205 0 0 0 0.0409332787556283 0
"слава" 0.0938967136150235 0.0313185092389602 0 0 0.16273393002441 0 0 0 0 0
"слова" 0 0 0.0683760683760684 0.0339673913043478 0 0 0.164383561643836 0 0 0
"служить" 0.0312989045383412 0.156592546194801 0 0 0 0 0 0 0 0
"случилось" 0 0.0313185092389602 0.0683760683760684 0.0339673913043478 0 0.0823045267489712 0 0 0 0.0400320256204964
"смотрите" 0 0 0 0 0 0 0 0 0.122799836266885 0.120096076861489
"стоит" 0 0.0626370184779205 0 0 0 0 0.0547945205479452 0 0.0818665575112567 0.0400320256204964
"страшно" 0 0 0 0.0679347826086956 0.081366965012205 0 0 0 0.0818665575112567 0.0400320256204964
"стыдно" 0 0.0313185092389602 0 0 0 0 0 0 0.204666393778142 0
"счастлив" 0.0312989045383412 0.0313185092389602 0.0341880341880342 0.0339673913043478 0 0 0 0.108166576527853 0 0
"тоже" 0 0.0626370184779205 0 0.0679347826086956 0 0 0.10958904109589 0 0 0
"уйдите" 0 0 0 0 0.081366965012205 0 0.0547945205479452 0 0 0.160128102481986
"хорош" 0.0312989045383412 0 0 0 0.081366965012205 0 0.0547945205479452 0.0540832882639264 0.0409332787556283 0.0400320256204964
"хорошее" 0 0.0313185092389602 0.0341880341880342 0.0339673913043478 0 0 0 0 0.0409332787556283 0.0800640512409928
"хотелось" 0.0312989045383412 0.0313185092389602 0 0.0679347826086956 0.081366965012205 0 0 0.0540832882639264 0 0
"хоть" 0 0 0.136752136752137 0 0.081366965012205 0 0 0 0 0.0400320256204964
"честное" 0.0312989045383412 0 0.0341880341880342 0 0 0 0 0.0540832882639264 0.0818665575112567 0.0400320256204964
"честь" 0.0625978090766823 0.0313185092389602 0 0 0.081366965012205 0 0.10958904109589 0 0 0
"avez" 0.0938967136150235 0 0 0.0679347826086956 0.081366965012205 0 0 0 0 0
"être" 0.0312989045383412 0.125274036955841 0.0341880341880342 0 0 0 0 0 0 0
"lise" 0.156494522691706 0 0 0 0.081366965012205 0 0 0 0 0
"n" 0 0.0313185092389602 0 0.169836956521739 0 0 0 0 0 0
"pour" 0.156494522691706 0 0 0.0339673913043478 0 0 0 0 0 0
"très" 0.0938967136150235 0 0.0683760683760684 0 0.081366965012205 0 0 0 0 0
"борис" 0 0 0 0 0 0 0 0 0.204666393778142 0
"брат" 0 0 0 0 0.081366965012205 0 0.0547945205479452 0 0.122799836266885 0
"бывало" 0 0 0 0 0 0 0 0.0540832882639264 0.122799836266885 0.0400320256204964
"величество" 0.0938967136150235 0 0 0.0339673913043478 0 0 0.0547945205479452 0 0 0
"верь" 0 0 0 0 0 0 0 0.0540832882639264 0.163733115022513 0
"весело" 0 0 0 0 0 0 0 0 0.204666393778142 0
"виновата" 0 0 0 0 0.16273393002441 0.0823045267489712 0 0 0 0.0800640512409928
"времени" 0.0312989045383412 0.0313185092389602 0 0.0339673913043478 0.081366965012205 0.0823045267489712 0 0 0 0
"всеми" 0 0.0626370184779205 0 0.0339673913043478 0 0 0 0.0540832882639264 0 0.0400320256204964
"вся" 0 0.0626370184779205 0.0341880341880342 0 0 0.0823045267489712 0 0 0 0.0400320256204964
"гораздо" 0.0312989045383412 0 0 0.0679347826086956 0.081366965012205 0.0823045267489712 0 0 0 0
"государь" 0.0312989045383412 0.0313185092389602 0 0.0679347826086956 0 0 0.0547945205479452 0 0 0
"день" 0 0.0313185092389602 0 0.0679347826086956 0 0 0.0547945205479452 0 0 0.0400320256204964
"добра" 0 0.0939555277168807 0.0341880341880342 0 0.081366965012205 0 0 0 0 0
"добро" 0.0625978090766823 0 0.0683760683760684 0.0339673913043478 0 0 0 0 0 0
"дронушка" 0 0 0 0 0.16273393002441 0.246913580246914 0 0 0 0
"думай" 0 0.0313185092389602 0 0 0.244100895036615 0 0 0 0 0.0400320256204964
"дурно" 0 0 0.0341880341880342 0 0 0 0 0 0.0409332787556283 0.120096076861489
"едешь" 0 0 0 0.0339673913043478 0.244100895036615 0 0 0 0.0409332787556283 0
"желала" 0 0 0 0 0.16273393002441 0.0823045267489712 0 0 0 0.0800640512409928
"женат" 0 0 0.0683760683760684 0 0 0 0 0 0.0818665575112567 0.0400320256204964
"женись" 0.156494522691706 0 0 0 0 0 0 0 0 0
"забава" 0 0.0626370184779205 0 0.101902173913043 0 0 0 0 0 0
"забудь" 0.0312989045383412 0 0 0 0.16273393002441 0 0.10958904109589 0 0 0
"знал" 0 0 0.0341880341880342 0.101902173913043 0 0.0823045267489712 0 0 0 0
"значение" 0 0 0.0683760683760684 0.0679347826086956 0 0.0823045267489712 0 0 0 0
"иду" 0.0625978090766823 0 0 0 0.16273393002441 0 0 0.0540832882639264 0 0
"имел" 0.0312989045383412 0.0939555277168807 0 0 0 0 0 0.0540832882639264 0 0
"имеют" 0 0 0.0683760683760684 0.0679347826086956 0 0 0.0547945205479452 0 0 0
"иногда" 0.0312989045383412 0.0626370184779205 0 0 0 0.0823045267489712 0 0.0540832882639264 0 0
"каком" 0 0.0313185092389602 0 0.0339673913043478 0 0.0823045267489712 0 0 0 0.0800640512409928
"которую" 0.0625978090766823 0.0313185092389602 0.0341880341880342 0.0339673913043478 0 0 0 0 0 0
"которым" 0.0938967136150235 0.0313185092389602 0 0.0339673913043478 0 0 0 0 0 0
"которых" 0 0.0626370184779205 0.0341880341880342 0.0679347826086956 0 0 0 0 0 0
"лошадь" 0 0 0 0.0339673913043478 0 0 0.164383561643836 0.0540832882639264 0 0
"меньше" 0.0312989045383412 0.0626370184779205 0 0 0 0 0.0547945205479452 0.0540832882639264 0 0
