"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "bulgakov_istoriya" "bulgakov_vvedenie" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "gorsky_istoriya1" "gorsky_istoriya2" "gorsky_vasiliy" "gumilevsky_otcy" "gumilevsky_rus" "gumilevsky_vvedenie" "karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "lenin_imp" "lenin_mat" "orlinsky_besedy" "orlinsky_orthodox" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "rzhanicyn_deva" "rzhanicyn_lik1" "rzhanicyn_lik2" "sechenov_reflexy1" "sechenov_reflexy2" "solovjev_nachala" "solovjev_opravdanie" "solovyev_rossii1" "solovyev_rossii2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"психической" 0.0923361034164358 0.0581113801452785 0.165551950201973 0.00263744378947924 0.01719586085514 0 0 0 0 0 0 0.00228887074746889 0 0 0 0 0 0 0 0 0.00150364634238027 0 0 0 0 0 0.00313224331266053 0 0 0.0207878598898243 0.0203915171288744 0.0171732783788425 0 0 0 0 0 0 0.0317460317460317 0.0290934481554754 0.00682442461569959 0.00435265185314153 0 0 0.0146348602370847 0
"решить" 0 0 0 0.00395616568421886 0 0.00178018300281269 0.00461446172304001 0.0117693213024716 0 0.00308204401158849 0 0.00152591383164593 0.00422457859828482 0 0.00967351874244256 0 0.00314317146000314 0.00392126107756254 0.00217779520013938 0.00574426530846705 0 0 0.00799307267035236 0.0329259298282584 0.00433175464941666 0 0.00835264883376141 0 0 0 0.0101957585644372 0.00858663918942126 0.00408997955010225 0.00335931201289976 0.00421052631578947 0 0 0 0.0126984126984127 0.00581868963109508 0 0.00290176790209435 0.00742712137154175 0.0122697881007595 0 0.00590144585423429
"се" 0 0 0 0 0.00202304245354589 0 0 0 0 0 0.00481823219060927 0.000762956915822963 0.0211228929914241 0.0115136628799509 0 0 0.0125726858400126 0.0156850443102502 0 0 0 0 0 0 0 0 0.00208816220844035 0.00814431730260211 0.0244339468968887 0 0 0 0.0122699386503067 0.00671862402579952 0 0.092678405931418 0.0789864459258791 0.0375669160692483 0 0 0 0.00145088395104718 0 0.00122697881007595 0 0
"следующие" 0 0 0 0 0 0 0.00922892344608001 0.00392310710082385 0 0.00102734800386283 0.00120455804765232 0.00152591383164593 0.00844915719656964 0.00767577525330058 0.00967351874244256 0.0146739449433586 0.00628634292000629 0.00784252215512509 0.00871118080055752 0.00957377551411175 0.00150364634238027 0.00201787840264746 0.00266435755678412 0.00131703719313033 0.0101074275153055 0.0258722649319929 0.00313224331266053 0.00407215865130105 0.0190041809198024 0.0103939299449122 0 0.00858663918942126 0.00204498977505112 0 0.00421052631578947 0 0.00947837351110549 0.0125223053564161 0.019047619047619 0.0174560688932852 0.0102366369235494 0 0.00866497493346537 0.0024539576201519 0.00731743011854237 0
"собственным" 0.00923361034164358 0 0 0.00263744378947924 0.00505760613386472 0 0.01384338516912 0.0156924284032954 0.00557289344627731 0 0.00361367414295695 0.00610365532658371 0.00422457859828482 0.00383788762665029 0 0.00586957797734343 0 0.0117637832326876 0.0108889760006969 0.00191475510282235 0.00150364634238027 0.00201787840264746 0.00266435755678412 0.00131703719313033 0 0 0.00104408110422018 0.00407215865130105 0 0 0 0 0.00204498977505112 0 0.0105263157894737 0.00842530963012891 0.00315945783703516 0.00626115267820806 0.00634920634920635 0 0.0153549553853241 0.0152342814859953 0.0049514142476945 0.00368093643022785 0 0
"совокупности" 0.0184672206832872 0 0.00662207800807894 0 0.00202304245354589 0.00356036600562538 0 0.00392310710082385 0.0278644672313865 0.0308204401158849 0.00240911609530463 0.00686661224240667 0 0 0 0 0 0.00392126107756254 0 0 0.0135328170814224 0 0.00266435755678412 0 0 0.00739207569485511 0.00104408110422018 0 0 0 0 0 0 0.0100779360386993 0 0 0.0126378313481407 0.00626115267820806 0 0 0.00853053076962449 0.00797986173075946 0 0 0.00731743011854237 0
"современного" 0.0184672206832872 0.0193704600484262 0.00662207800807894 0.0105497751579169 0.0131497759480483 0.00356036600562538 0.00461446172304001 0 0 0 0.00120455804765232 0.00228887074746889 0 0 0 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.00217779520013938 0 0.00300729268476054 0.00201787840264746 0.00133217877839206 0.00263407438626067 0.00433175464941666 0.0369603784742756 0.0250579465012842 0 0 0.0415757197796487 0 0 0 0 0.00842105263157895 0 0.00315945783703516 0.00313057633910403 0 0 0.0017061061539249 0.00145088395104718 0 0.00122697881007595 0 0.00590144585423429
"телом" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.00131872189473962 0 0 0 0.0078462142016477 0 0.00308204401158849 0.00963646438121853 0.00915548298987556 0 0 0 0.00293478898867171 0.00628634292000629 0.00392126107756254 0.00653338560041814 0.00957377551411175 0 0.00201787840264746 0 0 0 0 0.00522040552110088 0.0366494278617095 0.0217190639083456 0 0 0 0.00408997955010225 0 0 0 0.00315945783703516 0.0313057633910403 0.0126984126984127 0.00581868963109508 0 0.0058035358041887 0.0049514142476945 0.00368093643022785 0 0
"формах" 0.0184672206832872 0 0.0132441560161579 0.0105497751579169 0.00606912736063766 0.0178018300281269 0 0 0 0.00205469600772566 0.00240911609530463 0.00152591383164593 0 0 0 0 0 0 0 0 0.00300729268476054 0.0100893920132373 0.00266435755678412 0 0 0.00369603784742756 0.0114848921464219 0 0 0.0103939299449122 0.0305872756933116 0.034346556757685 0.00408997955010225 0 0.0126315789473684 0 0 0 0 0.00581868963109508 0.0102366369235494 0.00943074568180664 0.0049514142476945 0 0 0
"видите" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0118684970526566 0 0.00178018300281269 0.00461446172304001 0 0 0 0.00361367414295695 0 0 0.0153515505066012 0 0.00293478898867171 0 0.0235275664653753 0 0.00191475510282235 0 0 0 0 0 0 0.0156612165633026 0.0855153316773221 0.0244339468968887 0 0 0 0 0 0 0 0.00631891567407033 0.0125223053564161 0.0253968253968254 0 0.0017061061539249 0 0 0 0.00731743011854237 0.0472115668338743
"внутреннюю" 0.0184672206832872 0 0 0.00527488757895847 0.00404608490709178 0.028482928045003 0 0 0.00557289344627731 0.0071914360270398 0.0108410224288708 0.00762956915822963 0 0.00383788762665029 0 0 0.00314317146000314 0.00784252215512509 0.00217779520013938 0 0.00601458536952109 0.00201787840264746 0.00133217877839206 0 0 0 0 0.00407215865130105 0.00271488298854319 0 0 0 0.00204498977505112 0 0 0 0 0 0 0 0.0153549553853241 0.0130579555594246 0 0 0 0
"вячеслав" 0 0 0 0 0 0 0 0 0 0 0 0.00228887074746889 0 0 0 0 0.00314317146000314 0 0 0.0555278979818481 0 0 0.00266435755678412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00247570712384725 0.0699377921743291 0 0
"думаю" 0 0 0 0.00659360947369809 0.00202304245354589 0.0783280521237583 0 0 0 0 0.00843190633356621 0.00305182766329185 0.00422457859828482 0 0.00967351874244256 0 0 0 0.00217779520013938 0.00574426530846705 0.00150364634238027 0.00201787840264746 0 0 0 0 0.00104408110422018 0 0.00271488298854319 0 0 0 0 0 0.0105263157894737 0 0 0 0.0126984126984127 0.0232747585243803 0 0.00145088395104718 0 0.00122697881007595 0.00731743011854237 0.0354086751254057
"единственный" 0 0 0 0.00923105326317733 0.0121382547212753 0.00712073201125076 0.00461446172304001 0.00392310710082385 0.0111457868925546 0.00205469600772566 0.00963646438121853 0.00457774149493778 0 0 0.00483675937122128 0.00293478898867171 0.00314317146000314 0.00784252215512509 0 0.00191475510282235 0.00300729268476054 0 0.00399653633517618 0.00131703719313033 0.00433175464941666 0 0.0114848921464219 0 0 0 0 0 0.00408997955010225 0 0.00631578947368421 0.00842530963012891 0 0 0 0 0.0119427430774743 0.00435265185314153 0.0049514142476945 0.0024539576201519 0 0
"естествознания" 0 0 0 0 0.00910369104095649 0.00178018300281269 0 0 0 0.00410939201545131 0.00120455804765232 0.00381478457911482 0 0 0 0 0 0 0 0 0.00751823171190136 0.00201787840264746 0 0 0 0 0.0616007851489904 0 0 0.0103939299449122 0.050978792822186 0.0257599175682638 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"короля" 0.00923361034164358 0 0 0 0 0 0 0 0 0 0 0.000762956915822963 0 0 0 0 0 0 0.0130667712008363 0.0536131428790258 0.00601458536952109 0.00605363520794237 0.00399653633517618 0.00658518596565167 0.00288783643294444 0 0 0 0 0 0 0 0.0245398773006135 0.0201558720773985 0 0 0 0.00313057633910403 0 0 0 0.00290176790209435 0.0049514142476945 0.0171777033410633 0 0
"людях" 0.00923361034164358 0 0.00662207800807894 0.00527488757895847 0 0 0 0.027461749705767 0 0.00410939201545131 0.0072273482859139 0 0.00422457859828482 0.00383788762665029 0.00483675937122128 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.00871118080055752 0 0.00300729268476054 0 0.0066608938919603 0.00921926035191234 0.0144391821647222 0 0.00208816220844035 0 0.0162892979312592 0 0 0 0.0102249488752556 0 0.00421052631578947 0 0 0.00626115267820806 0.0126984126984127 0.0290934481554754 0.00341221230784979 0.00507809382866511 0.00123785356192362 0.00368093643022785 0 0
"многими" 0.00923361034164358 0 0.00662207800807894 0.00395616568421886 0.00101152122677294 0.00178018300281269 0.01845784689216 0 0 0 0.00240911609530463 0.00534069841076074 0 0.0115136628799509 0.00967351874244256 0 0.0157158573000157 0 0.0196001568012544 0.0114885306169341 0.00451093902714082 0.00807151361058983 0.00133217877839206 0.00263407438626067 0.0072195910823611 0 0.00313224331266053 0.00407215865130105 0.00542976597708639 0 0.0101957585644372 0 0.0102249488752556 0.00671862402579952 0.00421052631578947 0.0168506192602578 0 0.00313057633910403 0 0.00581868963109508 0.00341221230784979 0.00362720987761794 0.00247570712384725 0.0049079152403038 0 0.00590144585423429
"молитвы" 0 0 0 0 0.00202304245354589 0 0 0.0078462142016477 0.00557289344627731 0.00308204401158849 0.0192729287624371 0.00915548298987556 0.0211228929914241 0.0153515505066012 0.0193470374848851 0.0176087339320303 0.0188590287600189 0.0156850443102502 0.00217779520013938 0.0038295102056447 0 0 0.00133217877839206 0 0 0 0 0.0203607932565053 0.0108595319541728 0 0 0 0.00204498977505112 0 0 0 0.00631891567407033 0.0156528816955201 0 0 0 0.00217632592657076 0.00371356068577087 0.0024539576201519 0 0
"науку" 0 0 0 0.00395616568421886 0.0283225943496424 0.00178018300281269 0.00461446172304001 0 0.0278644672313865 0.0102734800386283 0.00120455804765232 0.00762956915822963 0 0 0 0 0.00314317146000314 0 0.00653338560041814 0 0.0135328170814224 0.00403575680529491 0 0 0 0 0.00835264883376141 0 0 0 0 0 0 0 0.0105263157894737 0 0 0 0 0 0.0102366369235494 0.000725441975523588 0 0 0 0
"неба" 0 0 0.00662207800807894 0.00131872189473962 0.0101152122677294 0.00178018300281269 0 0 0.00557289344627731 0.00205469600772566 0.0144546965718278 0.00305182766329185 0.0126737357948545 0.00383788762665029 0 0.00880436696601514 0.00314317146000314 0.0196063053878127 0.0108889760006969 0.0038295102056447 0 0.00605363520794237 0 0 0 0 0.00104408110422018 0.00814431730260211 0.0570125427594071 0 0 0 0 0 0 0 0 0.00626115267820806 0 0 0 0.00652897777971229 0.00247570712384725 0.0024539576201519 0 0
"объясняет" 0 0 0.00662207800807894 0 0.00101152122677294 0.00534054900843807 0 0.0078462142016477 0 0 0.00963646438121853 0.00762956915822963 0 0 0.0145102781136638 0.0498914128074191 0.00314317146000314 0.0117637832326876 0 0.00191475510282235 0.00451093902714082 0.00201787840264746 0.00266435755678412 0.003951111579391 0.00866350929883331 0.00739207569485511 0.0041763244168807 0 0.00271488298854319 0.0207878598898243 0 0 0.00408997955010225 0 0.00421052631578947 0 0.00947837351110549 0.00313057633910403 0 0.00581868963109508 0 0.000725441975523588 0.0111406820573126 0.00122697881007595 0 0
"окончательное" 0 0.00968523002421308 0 0.00527488757895847 0.01719586085514 0.0178018300281269 0 0.00392310710082385 0.00557289344627731 0.00308204401158849 0.00240911609530463 0.00381478457911482 0.00422457859828482 0 0 0 0 0 0 0 0 0 0 0.003951111579391 0 0.00739207569485511 0.00208816220844035 0 0 0 0 0.00858663918942126 0.00204498977505112 0 0.00210526315789474 0 0 0 0 0.00581868963109508 0.00511831846177469 0.0188614913636133 0.00123785356192362 0.00858885167053165 0.00731743011854237 0
"опасность" 0 0 0 0.0118684970526566 0.0101152122677294 0.00178018300281269 0 0 0.00557289344627731 0.00308204401158849 0.00120455804765232 0.00305182766329185 0.00422457859828482 0.0191894381332515 0.0145102781136638 0 0.00628634292000629 0 0.00871118080055752 0.0153180408225788 0.00451093902714082 0.0100893920132373 0.00266435755678412 0.00658518596565167 0.00144391821647222 0.00739207569485511 0 0.0122164759539032 0 0 0.0101957585644372 0 0.00408997955010225 0.0335931201289976 0 0 0 0 0 0 0 0.000725441975523588 0.0049514142476945 0.0024539576201519 0 0.00590144585423429
"оружие" 0 0.00968523002421308 0 0 0 0 0.00922892344608001 0 0 0.0102734800386283 0 0 0.0168983143931393 0 0.00967351874244256 0 0.00628634292000629 0 0.0217779520013938 0.0153180408225788 0.00300729268476054 0.00201787840264746 0.00399653633517618 0.00131703719313033 0.0144391821647222 0 0.00313224331266053 0.00814431730260211 0.00542976597708639 0 0 0 0.00204498977505112 0 0 0 0 0.00313057633910403 0 0 0 0.00217632592657076 0.0272327783623197 0.0049079152403038 0 0
"подобного" 0 0 0.0198662340242368 0 0.00101152122677294 0.00356036600562538 0.01384338516912 0.0078462142016477 0.00557289344627731 0.00308204401158849 0.00361367414295695 0.00610365532658371 0.00844915719656964 0.00383788762665029 0 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.00217779520013938 0.00574426530846705 0.0300729268476054 0.00605363520794237 0.00532871511356824 0.00131703719313033 0.00288783643294444 0 0.00939672993798158 0 0.00814464896562958 0 0 0 0.00613496932515337 0 0.00421052631578947 0.00842530963012891 0 0.0125223053564161 0 0.0116373792621902 0 0.000725441975523588 0.00123785356192362 0.00122697881007595 0 0.00590144585423429
"последствия" 0.00923361034164358 0.00968523002421308 0.0397324680484736 0.00659360947369809 0.00708064858741061 0.0106810980168761 0 0 0 0.00616408802317697 0.00120455804765232 0.00610365532658371 0 0 0.00967351874244256 0 0 0.00784252215512509 0 0 0.00300729268476054 0.00605363520794237 0.0066608938919603 0.00263407438626067 0 0 0.00313224331266053 0 0.00271488298854319 0 0 0 0.00613496932515337 0.00671862402579952 0.00421052631578947 0.00842530963012891 0 0 0.00634920634920635 0.0116373792621902 0 0.0108816296328538 0.00123785356192362 0 0 0.0354086751254057
"представлений" 0 0.00968523002421308 0.0198662340242368 0 0 0 0 0 0 0.00205469600772566 0.00361367414295695 0.00762956915822963 0 0.00383788762665029 0 0 0 0.0117637832326876 0 0 0.00601458536952109 0.00403575680529491 0 0 0 0 0.024013865397064 0 0 0 0.0203915171288744 0 0 0.00335931201289976 0 0 0 0 0.0253968253968254 0.133829861515187 0.00682442461569959 0.00435265185314153 0 0 0.00731743011854237 0.00590144585423429
"результатом" 0.0277008310249307 0.0193704600484262 0.0132441560161579 0.00659360947369809 0.0101152122677294 0.0213621960337523 0 0 0 0.0102734800386283 0 0.00152591383164593 0 0 0 0 0 0 0 0 0.0180437561085633 0.0282502976370644 0 0 0.00144391821647222 0.00369603784742756 0.0041763244168807 0 0 0 0 0 0 0.0100779360386993 0.00631578947368421 0 0 0 0.0126984126984127 0 0.00341221230784979 0.00217632592657076 0 0 0.00731743011854237 0.0118028917084686
"родился" 0 0 0 0.00527488757895847 0.00303456368031883 0.00178018300281269 0 0 0 0 0.00120455804765232 0.00152591383164593 0.071817836170842 0 0.00967351874244256 0.0117391559546869 0 0.00784252215512509 0.00217779520013938 0.00574426530846705 0.00150364634238027 0.00201787840264746 0 0.00263407438626067 0 0 0.00104408110422018 0 0.00271488298854319 0 0 0 0.00408997955010225 0.013437248051599 0 0.185356811862836 0.018956747022211 0.0219140343737282 0 0 0 0.00217632592657076 0.00371356068577087 0.00122697881007595 0 0
"стол" 0 0 0.00662207800807894 0 0 0 0 0 0 0 0 0.00305182766329185 0 0 0 0 0 0 0 0.0038295102056447 0 0 0.0186505028974888 0.00131703719313033 0.00866350929883331 0 0.00730856772954123 0 0 0 0 0 0.00204498977505112 0.00335931201289976 0.00421052631578947 0 0 0 0.019047619047619 0.0116373792621902 0 0 0.0111406820573126 0.0503061312131139 0 0
"умом" 0 0.0193704600484262 0 0.00131872189473962 0.00101152122677294 0.00356036600562538 0 0.0353079639074147 0.00557289344627731 0.00205469600772566 0.00481823219060927 0.00534069841076074 0 0 0.00483675937122128 0.00293478898867171 0.00628634292000629 0.0274488275429378 0.0108889760006969 0.00191475510282235 0 0 0 0.00131703719313033 0 0 0.00208816220844035 0.00407215865130105 0.0162892979312592 0 0 0 0.0081799591002045 0.013437248051599 0 0 0 0.00313057633910403 0.00634920634920635 0 0.0358282292324228 0.00362720987761794 0.00247570712384725 0 0 0
"условием" 0.00923361034164358 0.0387409200968523 0 0 0 0 0 0.0078462142016477 0.0111457868925546 0.00821878403090263 0.00602279023826158 0.00228887074746889 0 0 0 0.00293478898867171 0 0.00784252215512509 0.00217779520013938 0.0038295102056447 0.00451093902714082 0.00201787840264746 0.00399653633517618 0.00263407438626067 0.00577567286588888 0.00369603784742756 0.00626448662532106 0 0 0 0 0 0 0.00335931201289976 0.0105263157894737 0 0 0.00313057633910403 0.019047619047619 0 0 0.0181360493880897 0.00618926780961812 0.00122697881007595 0.00731743011854237 0.00590144585423429
"учителя" 0.00923361034164358 0.0193704600484262 0 0.00263744378947924 0.00303456368031883 0 0 0 0 0.00308204401158849 0.00120455804765232 0.00152591383164593 0.0253474715897089 0.0307031010132023 0.0145102781136638 0.0763045137054646 0.0188590287600189 0 0 0 0.00150364634238027 0.00201787840264746 0 0.00131703719313033 0 0 0.0125289732506421 0.00814431730260211 0.00542976597708639 0 0 0 0.00204498977505112 0 0.00421052631578947 0 0.00947837351110549 0.00939172901731209 0 0 0 0.00217632592657076 0 0 0 0
"философы" 0 0 0 0 0.0273110731228695 0.00356036600562538 0 0.0235386426049431 0 0.0123281760463539 0.00240911609530463 0.00228887074746889 0 0 0 0 0 0.00392126107756254 0 0 0.00300729268476054 0.00403575680529491 0 0 0 0 0.0219257031886237 0 0 0 0 0 0 0 0 0 0 0 0.00634920634920635 0 0.0119427430774743 0.0058035358041887 0 0 0 0
"французской" 0.00923361034164358 0 0 0.0118684970526566 0.00202304245354589 0.0302631110478157 0 0 0 0.00102734800386283 0 0.00228887074746889 0 0 0 0 0 0 0 0 0.0646567927223517 0.00807151361058983 0 0 0 0.0110881135422827 0.00208816220844035 0 0 0 0 0 0 0 0.00842105263157895 0 0 0 0 0 0.00682442461569959 0 0 0 0 0.00590144585423429
"христиане" 0 0 0 0.00527488757895847 0.00505760613386472 0.00356036600562538 0.03230123206128 0.00392310710082385 0 0.0113008280424911 0.00361367414295695 0.00152591383164593 0.00422457859828482 0 0.00483675937122128 0.0146739449433586 0.0377180575200377 0.00392126107756254 0.0152445664009757 0.0038295102056447 0 0.00403575680529491 0 0.003951111579391 0.00144391821647222 0 0 0.0203607932565053 0.00542976597708639 0 0 0 0 0 0 0.00842530963012891 0.0126378313481407 0.00626115267820806 0 0 0.0017061061539249 0 0.009902828495389 0.00122697881007595 0 0
"царстве" 0 0 0 0.0197808284210943 0.00404608490709178 0.00712073201125076 0.0369156937843201 0.00392310710082385 0 0.00616408802317697 0.00240911609530463 0 0.0295720501879937 0.0498925391464538 0 0 0 0.00392126107756254 0.00217779520013938 0 0.00150364634238027 0.00201787840264746 0 0.003951111579391 0.00144391821647222 0 0 0.0122164759539032 0.00271488298854319 0 0 0 0.00408997955010225 0.0100779360386993 0.00210526315789474 0 0.018956747022211 0 0 0 0 0.0058035358041887 0.00123785356192362 0 0 0.00590144585423429
"эволюции" 0.0831024930747922 0 0 0.00131872189473962 0.0293341155764154 0.0160216470253142 0 0 0 0.00410939201545131 0 0.000762956915822963 0 0 0 0 0 0 0 0 0.0240583414780844 0.0161430272211797 0 0 0 0 0.0041763244168807 0 0 0 0 0 0 0 0.0126315789473684 0 0 0 0 0 0 0.00362720987761794 0 0 0.0146348602370847 0
"ангел" 0 0 0 0 0.00606912736063766 0 0 0.0117693213024716 0 0 0.0072273482859139 0.00152591383164593 0.0675932575725571 0.00383788762665029 0 0.0176087339320303 0.00314317146000314 0.00784252215512509 0.00217779520013938 0.00191475510282235 0 0 0 0 0 0 0 0.00407215865130105 0.0570125427594071 0 0 0 0 0 0 0.0168506192602578 0.0442324097184923 0.0156528816955201 0 0 0 0.000725441975523588 0 0.0049079152403038 0 0
"бе" 0 0 0 0 0 0 0 0.00392310710082385 0 0 0.00481823219060927 0.00152591383164593 0.0253474715897089 0.00383788762665029 0 0.020543522920702 0.00942951438000943 0.0196063053878127 0 0 0 0 0.00133217877839206 0 0 0 0 0.0162886346052042 0.0190041809198024 0 0 0 0.00613496932515337 0.00335931201289976 0.00631578947368421 0 0.0695080724147736 0.0626115267820806 0 0 0 0 0.00247570712384725 0 0.00731743011854237 0
"ветхого" 0 0 0 0.00527488757895847 0.018207382081913 0.00712073201125076 0 0.0156924284032954 0 0.00410939201545131 0.00361367414295695 0.000762956915822963 0 0.0191894381332515 0.0145102781136638 0.0352174678640606 0 0.00784252215512509 0.00217779520013938 0 0.00150364634238027 0.00201787840264746 0 0 0 0 0 0.00407215865130105 0.0407232448281479 0 0 0 0 0.00335931201289976 0 0 0.0252756626962813 0.0125223053564161 0 0 0 0 0.00123785356192362 0 0 0
"впечатление" 0.0184672206832872 0 0.0132441560161579 0.00659360947369809 0.00303456368031883 0.00356036600562538 0 0.0078462142016477 0 0.00102734800386283 0.00602279023826158 0.0152591383164593 0.0211228929914241 0.00383788762665029 0.00483675937122128 0 0 0 0 0.00191475510282235 0 0.00201787840264746 0.00532871511356824 0.00526814877252134 0.00433175464941666 0 0 0 0 0.0311817898347365 0 0 0.0102249488752556 0.0235151840902983 0 0 0 0 0.0126984126984127 0.0232747585243803 0 0.000725441975523588 0.0049514142476945 0 0.0292697204741695 0.00590144585423429
"высший" 0.00923361034164358 0.00968523002421308 0 0.0145059408421358 0.00708064858741061 0.0124612810196888 0 0.00392310710082385 0.0111457868925546 0.00308204401158849 0.00240911609530463 0.000762956915822963 0.00844915719656964 0.00383788762665029 0 0.00586957797734343 0 0.00392126107756254 0 0 0 0 0.00932525144874442 0.00526814877252134 0.00433175464941666 0 0.00730856772954123 0 0 0 0.0305872756933116 0 0.00204498977505112 0 0.00210526315789474 0 0 0 0.0126984126984127 0 0.00682442461569959 0.012332513583901 0.00123785356192362 0.00122697881007595 0 0
"глеба" 0 0 0 0 0 0 0 0 0.00557289344627731 0.00102734800386283 0 0 0 0 0 0 0.0314317146000314 0 0.00435559040027876 0.0421246122620917 0.00150364634238027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160920963050071 0.0527600888332658 0 0
"головы" 0 0.0193704600484262 0.00662207800807894 0 0 0 0 0 0.00557289344627731 0.00102734800386283 0.00963646438121853 0.00381478457911482 0 0.00383788762665029 0 0 0.00628634292000629 0 0.0108889760006969 0.0191475510282235 0.00150364634238027 0 0.00399653633517618 0.00526814877252134 0.0101074275153055 0 0.0041763244168807 0 0 0 0 0 0.00204498977505112 0.0167965600644988 0 0 0 0 0.0444444444444444 0.0116373792621902 0 0.00145088395104718 0.00866497493346537 0.0159507245309874 0 0.00590144585423429
"димитрия" 0 0 0.00662207800807894 0 0 0 0.00461446172304001 0 0 0 0 0.000762956915822963 0 0 0 0.00293478898867171 0.00628634292000629 0 0.00217779520013938 0.0038295102056447 0 0 0.0199826816758809 0.00263407438626067 0.00288783643294444 0 0 0 0 0 0 0 0.128834355828221 0 0 0.00842530963012891 0 0.00313057633910403 0 0 0 0 0 0 0 0
"должности" 0 0 0 0 0 0 0 0.00392310710082385 0 0.00102734800386283 0.00240911609530463 0 0.00844915719656964 0 0.00967351874244256 0 0 0 0 0 0.00150364634238027 0.00201787840264746 0.0492906148005062 0.03951111579391 0.0101074275153055 0 0 0 0 0 0 0 0.00613496932515337 0.00671862402579952 0.00421052631578947 0 0 0 0 0 0 0 0.00123785356192362 0.00122697881007595 0 0
"доминанта" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.446363237231084 0.188846267335497
"духовным" 0.00923361034164358 0.00968523002421308 0 0.0210995503158339 0.00708064858741061 0.0160216470253142 0.00922892344608001 0.0156924284032954 0 0.0071914360270398 0.00361367414295695 0.00228887074746889 0 0.00767577525330058 0 0.00586957797734343 0.00314317146000314 0 0 0 0.00150364634238027 0.00403575680529491 0.00133217877839206 0.00921926035191234 0 0 0.00104408110422018 0.0203607932565053 0.00271488298854319 0 0 0 0.00408997955010225 0.00671862402579952 0 0 0 0.00626115267820806 0 0 0.00682442461569959 0.00362720987761794 0.00247570712384725 0 0 0
"един" 0 0 0 0 0.00101152122677294 0 0 0.0078462142016477 0.0111457868925546 0.00102734800386283 0.00602279023826158 0.00152591383164593 0 0 0 0.0146739449433586 0.00942951438000943 0.101952788016626 0 0 0 0 0 0 0 0 0 0.00407215865130105 0.0461530108052343 0 0 0 0.00408997955010225 0.0100779360386993 0 0 0.0410729518814571 0.0281751870519363 0 0 0 0.000725441975523588 0 0 0 0
"иностранцы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00314317146000314 0 0 0 0.00150364634238027 0 0.00266435755678412 0.007902223158782 0.111181702668361 0.00369603784742756 0 0 0 0 0 0 0.00613496932515337 0.00335931201289976 0 0 0 0 0 0 0 0 0.00123785356192362 0 0 0
"исполнения" 0.00923361034164358 0 0 0 0 0 0 0.0156924284032954 0.072447614801605 0.0133555240502168 0 0.000762956915822963 0.00844915719656964 0.0115136628799509 0.00483675937122128 0 0 0.00392126107756254 0.00217779520013938 0.00191475510282235 0 0 0.00133217877839206 0.003951111579391 0.00433175464941666 0 0 0 0.00814464896562958 0 0 0 0.00204498977505112 0 0.00421052631578947 0 0.0157972891851758 0.00626115267820806 0 0 0 0.0232141432167548 0 0 0 0
"историческую" 0 0 0 0.0250557160000527 0.00202304245354589 0.0409442090646919 0 0 0 0.00102734800386283 0 0.00305182766329185 0 0 0 0 0.00314317146000314 0 0 0 0.0225546951357041 0.0242145408317695 0 0 0 0 0.00208816220844035 0 0 0 0 0 0 0.00671862402579952 0.00631578947368421 0 0 0 0 0 0 0.00435265185314153 0.00247570712384725 0.00122697881007595 0 0
"книгу" 0 0 0.00662207800807894 0.00263744378947924 0.01719586085514 0.00356036600562538 0 0.00392310710082385 0.0111457868925546 0.00205469600772566 0.00120455804765232 0.0160220952322822 0 0 0.0145102781136638 0.0176087339320303 0.00314317146000314 0 0 0 0.00601458536952109 0 0.00133217877839206 0.00658518596565167 0.00144391821647222 0.00369603784742756 0.0135730543548623 0 0.00271488298854319 0 0 0 0.00204498977505112 0.0100779360386993 0.00210526315789474 0 0 0 0 0 0 0 0 0 0.00731743011854237 0.0118028917084686
