"dostoevsky_idiot" "dostoevsky_prestuplenie" "goncharov_oblomov" "goncharov_obryv" "leskov_nekuda" "leskov_nozhy" "tolstoy_karenina1" "tolstoy_vojna1" "turgenev_nov" "turgenev_otcy"
"подите" 0.000476798962485458 0.00288595291279227 0.00268634864775925 0.0099966532943319 0.00053174236019164 0.00422356156052153 0.00137934839581782 0.00661719525452569 0.00130386596257905 0
"покачала" 0 0 0.00335793580969906 0.0117352016933461 0.00212696944076656 0.00337884924841722 0.00206902259372672 0.00283594082336815 0.00391159788773714 0.0018253837869412
"порядке" 0.00286079377491275 0.00288595291279227 0.00402952297163887 0.00347709679802849 0.00425393888153312 0.00464591771657368 0.000689674197908908 0.00472656803894692 0.00260773192515809 0.00365076757388241
"прекрасный" 0.00286079377491275 0.00230876233023382 0.00134317432387962 0.00260782259852136 0.00319045416114984 0.00464591771657368 0.00620706778118017 0.0056718816467363 0.00260773192515809 0.00365076757388241
"прочла" 0.00762878339976732 0.00230876233023382 0.00402952297163887 0.00391173389778205 0.0026587118009582 0.00126706846815646 0.00344837098954454 0.000945313607789384 0.00391159788773714 0.00365076757388241
"пятнадцать" 0.00667518547479641 0.00808066815581837 0.00268634864775925 0.000869274199507122 0.00212696944076656 0.00253413693631292 0.00137934839581782 0.00378125443115754 0.00130386596257905 0.00547615136082361
"раздумье" 0.00143039688745637 0.00750347757325991 0.0120885689149166 0.00391173389778205 0.00212696944076656 0.000844712312104305 0 0 0.00391159788773714 0.00365076757388241
"сильный" 0.00381439169988366 0.00230876233023382 0.00201476148581944 0.00304245969827493 0.00691265068249132 0.00211178078026076 0.00137934839581782 0.00378125443115754 0.00782319577547428 0.00365076757388241
"скверно" 0.0033375927373982 0.00230876233023382 0.00134317432387962 0.00347709679802849 0.00372219652134148 0.00718005465288659 0.000689674197908908 0.00283594082336815 0.00130386596257905 0.00730153514776482
"стоило" 0.00429119066236912 0.00288595291279227 0.00268634864775925 0.00130391129926068 0.00372219652134148 0.00464591771657368 0.00413804518745345 0.0056718816467363 0.00391159788773714 0
"стою" 0.00524478858734003 0.00346314349535073 0.00604428445745831 0.00478100809728917 0.00212696944076656 0.00380120540446937 0.00206902259372672 0 0.00130386596257905 0
"стоят" 0.00524478858734003 0.00519471524302609 0.00201476148581944 0.000434637099753561 0.0053174236019164 0.00506827387262583 0.00206902259372672 0.00378125443115754 0 0.0018253837869412
"тайна" 0.0033375927373982 0.00173157174767536 0.00268634864775925 0.0139083871921139 0 0.00253413693631292 0 0 0.00260773192515809 0
"точь" 0.0123967730246219 0.0115438116511691 0.00134317432387962 0.000869274199507122 0 0 0 0.00378125443115754 0 0
"требует" 0.00190719584994183 0.00346314349535073 0.0053726972955185 0.00347709679802849 0.00319045416114984 0.00718005465288659 0.000689674197908908 0 0.00130386596257905 0.00547615136082361
"увидишь" 0.00286079377491275 0.00461752466046764 0.00604428445745831 0.00304245969827493 0.00159522708057492 0.00295649309236507 0 0.00283594082336815 0.00782319577547428 0.00912691893470602
"четырех" 0.00381439169988366 0.000577190582558455 0.00402952297163887 0.000869274199507122 0.00691265068249132 0.00422356156052153 0.00206902259372672 0.00472656803894692 0.00651932981289523 0.0018253837869412
"широко" 0.000953597924970915 0.00115438116511691 0.00604428445745831 0.00782346779556409 0.0026587118009582 0.00168942462420861 0.00413804518745345 0.00283594082336815 0.00391159788773714 0.00365076757388241
"армии" 0.000953597924970915 0.000577190582558455 0 0.000869274199507122 0 0.000422356156052153 0 0.0434844259583117 0 0.0018253837869412
"болконский" 0 0 0 0 0 0 0 0.0501016212128374 0 0
"будущем" 0.0033375927373982 0.00577190582558455 0.00335793580969906 0.00173854839901424 0.00478568124172476 0.00211178078026076 0.00344837098954454 0.00378125443115754 0.00130386596257905 0.00547615136082361
"вне" 0.00524478858734003 0 0.00134317432387962 0.00260782259852136 0.00850787776306624 0.00295649309236507 0.00413804518745345 0.00283594082336815 0 0.00365076757388241
"всякие" 0.00286079377491275 0.00230876233023382 0 0.00347709679802849 0.00638090832229968 0.00675769849683444 0.000689674197908908 0 0.00521546385031619 0.00365076757388241
"дверям" 0.0033375927373982 0.0109666210686106 0.00335793580969906 0.0021731854987678 0.00319045416114984 0.00253413693631292 0.00206902259372672 0 0 0.00365076757388241
"двое" 0.00190719584994183 0.00230876233023382 0.0053726972955185 0.00304245969827493 0.00691265068249132 0.00337884924841722 0.00275869679163563 0.00283594082336815 0.00260773192515809 0
"двору" 0 0 0.0053726972955185 0.0117352016933461 0.00319045416114984 0.00337884924841722 0 0.00189062721557877 0.00130386596257905 0.0018253837869412
"денисов" 0 0 0 0 0 0 0 0.0501016212128374 0 0
"духе" 0.000953597924970915 0 0.00134317432387962 0 0.00584916596210804 0.00253413693631292 0.00965543877072471 0.0113437632934726 0.00521546385031619 0.00365076757388241
"закрыл" 0.00381439169988366 0.00288595291279227 0.00335793580969906 0.00173854839901424 0.0026587118009582 0.00253413693631292 0.00344837098954454 0.00945313607789384 0.00521546385031619 0.0018253837869412
"катерине" 0 0.0207788609721044 0 0 0.00159522708057492 0.00464591771657368 0.000689674197908908 0 0 0.00365076757388241
"кишенского" 0 0 0 0 0 0.0223848762707641 0 0 0 0
"кончить" 0.0033375927373982 0.00577190582558455 0.00470111013357869 0.00304245969827493 0.00159522708057492 0.00422356156052153 0.00413804518745345 0 0.00391159788773714 0
"лары" 0 0 0 0 0 0.0223848762707641 0 0 0 0
"лизавету" 0.0128735719871074 0.0115438116511691 0 0 0.00319045416114984 0 0 0 0 0
"молчали" 0.0033375927373982 0 0.00470111013357869 0.00521564519704273 0.0053174236019164 0.00126706846815646 0.00137934839581782 0.0056718816467363 0.00130386596257905 0.00912691893470602
"надолго" 0.00190719584994183 0.000577190582558455 0.00805904594327775 0.00478100809728917 0.00372219652134148 0.00253413693631292 0.00620706778118017 0.000945313607789384 0.00130386596257905 0.0018253837869412
"намерен" 0.00715198443728186 0.00288595291279227 0.00268634864775925 0.000434637099753561 0.00212696944076656 0.00211178078026076 0.00413804518745345 0.00378125443115754 0.00391159788773714 0.0109523027216472
"натура" 0.000953597924970915 0.00519471524302609 0.000671587161939812 0.00521564519704273 0.0053174236019164 0.00464591771657368 0.00206902259372672 0.000945313607789384 0.00391159788773714 0.0018253837869412
"начинает" 0.00381439169988366 0.00461752466046764 0.0053726972955185 0.00130391129926068 0.00372219652134148 0.00380120540446937 0.00620706778118017 0 0 0.0018253837869412
"ожидала" 0.0033375927373982 0.00115438116511691 0.00335793580969906 0.00173854839901424 0.00425393888153312 0.00549063002867798 0.00689674197908908 0.00283594082336815 0 0.0018253837869412
"останавливаясь" 0.00286079377491275 0.00288595291279227 0.00201476148581944 0.00478100809728917 0.00106348472038328 0.00168942462420861 0.00551739358327126 0.00945313607789384 0 0.00730153514776482
"палец" 0.00286079377491275 0.00288595291279227 0.00470111013357869 0.00260782259852136 0.0026587118009582 0.00211178078026076 0.00413804518745345 0.000945313607789384 0.0130386596257905 0.00365076757388241
"получила" 0.00143039688745637 0.00750347757325991 0.000671587161939812 0.00260782259852136 0.00372219652134148 0.00633534234078229 0.00413804518745345 0.000945313607789384 0 0.0018253837869412
"помощи" 0.00286079377491275 0.00115438116511691 0.00335793580969906 0.00304245969827493 0.00106348472038328 0.00591298618473014 0.00413804518745345 0.00661719525452569 0.00130386596257905 0.00547615136082361
"поразило" 0.00762878339976732 0.00865785873837682 0.00201476148581944 0.00173854839901424 0.00159522708057492 0.00168942462420861 0.00275869679163563 0.00189062721557877 0.00130386596257905 0.0018253837869412
"прежние" 0.00238399481242729 0.00519471524302609 0.00268634864775925 0.00130391129926068 0.00638090832229968 0.000422356156052153 0.00689674197908908 0.00189062721557877 0.00521546385031619 0.00547615136082361
"садитесь" 0.00524478858734003 0.00577190582558455 0 0.00391173389778205 0.0026587118009582 0.00126706846815646 0.00344837098954454 0.0056718816467363 0.00521546385031619 0
"самовар" 0.000476798962485458 0.00173157174767536 0.00335793580969906 0.00260782259852136 0.0138253013649826 0.000844712312104305 0.00275869679163563 0 0.00391159788773714 0.00547615136082361
"свечу" 0 0.00288595291279227 0.000671587161939812 0.00391173389778205 0.0079761354028746 0.0080247669649909 0.00206902259372672 0.000945313607789384 0 0
"собаки" 0.00143039688745637 0 0.0147749175626759 0.00608491939654985 0.00159522708057492 0.000422356156052153 0.00275869679163563 0.000945313607789384 0.00391159788773714 0.00365076757388241
"становился" 0.00667518547479641 0.00519471524302609 0.00268634864775925 0.00260782259852136 0.00478568124172476 0.00211178078026076 0.00206902259372672 0.00283594082336815 0 0
"старому" 0.000476798962485458 0 0.00268634864775925 0.00304245969827493 0.00372219652134148 0.00506827387262583 0.00827609037490689 0.00945313607789384 0 0
"стоять" 0.00286079377491275 0.00404033407790918 0.00201476148581944 0.00391173389778205 0.0053174236019164 0.00380120540446937 0.00206902259372672 0.00283594082336815 0.00260773192515809 0.0018253837869412
"стук" 0.000476798962485458 0.00346314349535073 0.00738745878133794 0.00478100809728917 0.00425393888153312 0.00337884924841722 0.000689674197908908 0.000945313607789384 0.00391159788773714 0.00547615136082361
"темной" 0.00190719584994183 0.00173157174767536 0.00134317432387962 0.00391173389778205 0.0053174236019164 0.00591298618473014 0.00137934839581782 0.000945313607789384 0.00260773192515809 0.0109523027216472
"темноте" 0.00190719584994183 0.00404033407790918 0.00470111013357869 0.00521564519704273 0.00478568124172476 0.000844712312104305 0.00413804518745345 0.00283594082336815 0.00391159788773714 0
"успели" 0.00619838651231095 0.00173157174767536 0.00268634864775925 0.00347709679802849 0.00159522708057492 0.00253413693631292 0.00137934839581782 0.0056718816467363 0.00651932981289523 0.00547615136082361
"французов" 0.000476798962485458 0 0 0.000434637099753561 0.00053174236019164 0 0 0.0463203667816798 0 0.0018253837869412
"целая" 0.00572158754982549 0.006349096408143 0.00402952297163887 0.00304245969827493 0.00159522708057492 0.00337884924841722 0 0.00189062721557877 0.00391159788773714 0.0018253837869412
"целуя" 0.000476798962485458 0.00346314349535073 0.00335793580969906 0.00391173389778205 0.00691265068249132 0.00337884924841722 0.00551739358327126 0.00189062721557877 0 0.0018253837869412
"черными" 0.00143039688745637 0.00230876233023382 0.00201476148581944 0.00130391129926068 0.00850787776306624 0.000844712312104305 0.00689674197908908 0.00661719525452569 0.00521546385031619 0.0018253837869412
"шее" 0.0033375927373982 0.00230876233023382 0.0053726972955185 0.00347709679802849 0.00106348472038328 0.00126706846815646 0.00482771938536236 0.00472656803894692 0.00651932981289523 0.00730153514776482
"bien" 0.000953597924970915 0 0 0.00521564519704273 0.00106348472038328 0.00253413693631292 0 0.0255234674103134 0.00260773192515809 0.00365076757388241
"qui" 0.000953597924970915 0 0 0.000434637099753561 0.00053174236019164 0.000422356156052153 0.000689674197908908 0.0397031715271541 0.00651932981289523 0
"бабушкой" 0 0 0.00134317432387962 0.021731854987678 0 0 0 0 0 0
"белоярцева" 0 0 0 0 0.0276506027299653 0 0 0 0 0
"беру" 0.00572158754982549 0.006349096408143 0.000671587161939812 0.000869274199507122 0.00319045416114984 0.00464591771657368 0.00344837098954454 0.000945313607789384 0.00260773192515809 0.0018253837869412
"благополучно" 0.000476798962485458 0.00288595291279227 0.00470111013357869 0.00130391129926068 0.0053174236019164 0.00464591771657368 0.00413804518745345 0.000945313607789384 0.00521546385031619 0.00730153514776482
"большею" 0.00524478858734003 0.00404033407790918 0.00268634864775925 0.00304245969827493 0.00106348472038328 0.00126706846815646 0.00413804518745345 0.00283594082336815 0.00260773192515809 0.0127776865085884
"веселым" 0.00190719584994183 0.00173157174767536 0.00201476148581944 0.00521564519704273 0.00372219652134148 0.00211178078026076 0.00758641617699799 0.00378125443115754 0.00260773192515809 0.0018253837869412
"доказать" 0.00524478858734003 0.00461752466046764 0.000671587161939812 0.00173854839901424 0.0026587118009582 0.00464591771657368 0.00275869679163563 0.00283594082336815 0.00260773192515809 0.00547615136082361
"дядя" 0.00238399481242729 0.00230876233023382 0.00134317432387962 0.00260782259852136 0.0026587118009582 0.0080247669649909 0 0.00189062721557877 0.00521546385031619 0.00912691893470602
"жозефа" 0 0 0 0 0 0.0219625201147119 0 0 0 0
"залы" 0.000476798962485458 0.000577190582558455 0.00134317432387962 0.00130391129926068 0.0111665895640244 0.00549063002867798 0.00482771938536236 0.00283594082336815 0 0.0018253837869412
"звонок" 0 0.00115438116511691 0.00402952297163887 0.00130391129926068 0.00957136248344952 0.00633534234078229 0.00551739358327126 0 0 0
"игуменья" 0 0 0 0 0.0260553756493904 0.00126706846815646 0 0 0 0
"изволили" 0.00381439169988366 0.0144297645639614 0.00201476148581944 0.000869274199507122 0.00053174236019164 0.00253413693631292 0.00206902259372672 0.00189062721557877 0.00130386596257905 0.0018253837869412
"иных" 0.00476798962485458 0.00808066815581837 0.00134317432387962 0.00130391129926068 0.0053174236019164 0.00380120540446937 0 0 0.00521546385031619 0
"итак" 0.00286079377491275 0.00461752466046764 0.00201476148581944 0.00347709679802849 0.00106348472038328 0.00337884924841722 0.00275869679163563 0 0.0104309277006324 0.00912691893470602
"казался" 0.0033375927373982 0.00115438116511691 0.000671587161939812 0.00260782259852136 0.0026587118009582 0.00211178078026076 0.00551739358327126 0.00945313607789384 0.00782319577547428 0.00365076757388241
"комнатах" 0.0033375927373982 0.00288595291279227 0.00805904594327775 0.00173854839901424 0.00425393888153312 0.00422356156052153 0 0.00283594082336815 0.00260773192515809 0.0018253837869412
"контору" 0.000953597924970915 0.0115438116511691 0 0.00130391129926068 0.00319045416114984 0.00549063002867798 0.00413804518745345 0 0.00260773192515809 0
"копеек" 0.00429119066236912 0.0138525739814029 0.00470111013357869 0.000434637099753561 0.00159522708057492 0.000844712312104305 0.00275869679163563 0 0 0.00365076757388241
"крестьян" 0 0 0.00470111013357869 0.000869274199507122 0.00212696944076656 0.0122483285255124 0.00206902259372672 0 0.00391159788773714 0.00730153514776482
"надежду" 0.00429119066236912 0.00115438116511691 0.00134317432387962 0.00825810489531765 0.00106348472038328 0.00295649309236507 0.00275869679163563 0.00472656803894692 0.00260773192515809 0
"неизвестно" 0.00572158754982549 0.00692628699070146 0.00268634864775925 0.000869274199507122 0.00106348472038328 0.00295649309236507 0.000689674197908908 0.00472656803894692 0.00782319577547428 0.0018253837869412
"объяснения" 0.00572158754982549 0.00288595291279227 0.00134317432387962 0.00260782259852136 0.00212696944076656 0.00422356156052153 0.00551739358327126 0.000945313607789384 0.00391159788773714 0.0018253837869412
"остановить" 0.00524478858734003 0 0.00201476148581944 0.00260782259852136 0.00425393888153312 0.00295649309236507 0.00413804518745345 0.0056718816467363 0.00260773192515809 0.00547615136082361
"отношений" 0.000953597924970915 0.00115438116511691 0.00201476148581944 0.00130391129926068 0.00744439304268296 0.00295649309236507 0.0117244613644514 0.000945313607789384 0 0.00547615136082361
"отрицательно" 0 0.00115438116511691 0.0053726972955185 0.010865927493839 0.0026587118009582 0.00295649309236507 0.00137934839581782 0.00189062721557877 0.00130386596257905 0
"повторяю" 0.00715198443728186 0.00288595291279227 0 0.00173854839901424 0.00319045416114984 0.00337884924841722 0.00344837098954454 0 0.00782319577547428 0.00547615136082361
"поднять" 0.00238399481242729 0.00173157174767536 0.00268634864775925 0.00521564519704273 0.00319045416114984 0.00506827387262583 0.00275869679163563 0.00472656803894692 0.00130386596257905 0
"помещик" 0.00143039688745637 0.00115438116511691 0.0053726972955185 0.00521564519704273 0.00159522708057492 0.00168942462420861 0.0110347871665425 0 0.00521546385031619 0
"правды" 0 0.00404033407790918 0.000671587161939812 0.0099966532943319 0.00584916596210804 0.00295649309236507 0.000689674197908908 0 0.00260773192515809 0
"присутствии" 0.00143039688745637 0.00461752466046764 0.000671587161939812 0 0.0026587118009582 0.000422356156052153 0.0089657645728158 0.00472656803894692 0.00782319577547428 0.018253837869412
"происходит" 0.00524478858734003 0.00288595291279227 0.00470111013357869 0.000434637099753561 0.0053174236019164 0.000844712312104305 0.00344837098954454 0.000945313607789384 0.00521546385031619 0.0109523027216472
"проходил" 0.00381439169988366 0.0103894304860522 0.00335793580969906 0.000869274199507122 0.00372219652134148 0.000422356156052153 0.00275869679163563 0.00661719525452569 0 0
"работа" 0.000476798962485458 0.00230876233023382 0.0053726972955185 0.00478100809728917 0.00372219652134148 0.00337884924841722 0.00758641617699799 0.000945313607789384 0.00130386596257905 0
"рассмеялся" 0.00762878339976732 0.00519471524302609 0 0.000869274199507122 0.00425393888153312 0.00506827387262583 0.000689674197908908 0.00189062721557877 0.00260773192515809 0
"роли" 0.000476798962485458 0.000577190582558455 0.00470111013357869 0.00825810489531765 0.0026587118009582 0.00506827387262583 0.00344837098954454 0 0.00260773192515809 0
"самих" 0.000953597924970915 0.00288595291279227 0.00201476148581944 0.00434637099753561 0.0053174236019164 0.00506827387262583 0.00137934839581782 0.000945313607789384 0.00521546385031619 0.00547615136082361
"сверх" 0.00572158754982549 0.00865785873837682 0.00470111013357869 0.000869274199507122 0.00159522708057492 0.000844712312104305 0.00206902259372672 0.00472656803894692 0.00260773192515809 0.0018253837869412
"свечи" 0.000476798962485458 0.00230876233023382 0.00268634864775925 0.00173854839901424 0.00584916596210804 0.0088694792770952 0.00137934839581782 0.00189062721557877 0.00130386596257905 0.00365076757388241
"сей" 0.00238399481242729 0.00808066815581837 0.000671587161939812 0.00130391129926068 0.00319045416114984 0.00760241080893875 0 0.000945313607789384 0.00391159788773714 0.0018253837869412
"слабость" 0.00381439169988366 0.00346314349535073 0.00268634864775925 0.00391173389778205 0.0026587118009582 0.00337884924841722 0.00551739358327126 0.00189062721557877 0.00130386596257905 0.0018253837869412
"смел" 0.00286079377491275 0.00404033407790918 0.00671587161939812 0.00565028229679629 0.00106348472038328 0.00126706846815646 0.00344837098954454 0.00283594082336815 0.00130386596257905 0.00365076757388241
"смотрят" 0.0033375927373982 0.00230876233023382 0.00671587161939812 0.0021731854987678 0.00425393888153312 0.00295649309236507 0.00275869679163563 0.00283594082336815 0 0.00730153514776482
"статью" 0.00524478858734003 0.00750347757325991 0.00201476148581944 0 0.00212696944076656 0.00549063002867798 0.00275869679163563 0 0.00130386596257905 0.00547615136082361
"такому" 0.00476798962485458 0.00577190582558455 0.00268634864775925 0.0021731854987678 0.00319045416114984 0.00506827387262583 0.000689674197908908 0.00189062721557877 0.00130386596257905 0.0018253837869412
"телом" 0.00143039688745637 0.00346314349535073 0.00201476148581944 0.0021731854987678 0.0026587118009582 0.00464591771657368 0.00413804518745345 0.00661719525452569 0.00391159788773714 0.00547615136082361
"торжественно" 0.00524478858734003 0.00288595291279227 0.0053726972955185 0.00304245969827493 0.00372219652134148 0 0.000689674197908908 0.00756250886231507 0.00391159788773714 0.00365076757388241
"точки" 0.00524478858734003 0.00346314349535073 0 0.00304245969827493 0.00319045416114984 0.00337884924841722 0.00275869679163563 0.000945313607789384 0.00130386596257905 0.0146030702955296
"умеет" 0.00381439169988366 0.00230876233023382 0.0053726972955185 0.00565028229679629 0.00372219652134148 0.00337884924841722 0.000689674197908908 0.00189062721557877 0 0.0018253837869412
"chère" 0 0 0 0.000869274199507122 0.00159522708057492 0 0.00206902259372672 0.0415937987427329 0 0
"me" 0.000476798962485458 0 0 0.0021731854987678 0 0.00126706846815646 0.00344837098954454 0.0330859762726284 0.00391159788773714 0
"бреду" 0.0033375927373982 0.0202016703895459 0.00268634864775925 0.00173854839901424 0 0 0.000689674197908908 0 0 0
"бурдовский" 0.0243167470867583 0 0 0 0 0 0 0 0 0
"вздохнув" 0.000476798962485458 0.000577190582558455 0.0053726972955185 0.00173854839901424 0.0079761354028746 0.00337884924841722 0.00551739358327126 0.00472656803894692 0.00130386596257905 0
"вмешался" 0.000476798962485458 0.00115438116511691 0.00201476148581944 0.00304245969827493 0.0053174236019164 0.00422356156052153 0.00137934839581782 0.00378125443115754 0.0130386596257905 0.00365076757388241
"вспыхнула" 0.00619838651231095 0.00519471524302609 0.00268634864775925 0.00304245969827493 0.0026587118009582 0.00380120540446937 0.000689674197908908 0.00189062721557877 0 0.0018253837869412
"выходил" 0.00286079377491275 0.00288595291279227 0.00402952297163887 0.00260782259852136 0.00319045416114984 0.000844712312104305 0.00827609037490689 0.00378125443115754 0.00130386596257905 0.00547615136082361
"генералом" 0.0119199740621364 0 0.000671587161939812 0.00130391129926068 0 0.00591298618473014 0.000689674197908908 0.00472656803894692 0 0.00365076757388241
"глупа" 0.00190719584994183 0.00461752466046764 0.000671587161939812 0.00130391129926068 0.00638090832229968 0.00464591771657368 0.00344837098954454 0.00472656803894692 0.00130386596257905 0.0018253837869412
"грубо" 0.0033375927373982 0.00692628699070146 0.00470111013357869 0.00608491939654985 0.00053174236019164 0.00253413693631292 0.00206902259372672 0.000945313607789384 0 0
"делая" 0.00143039688745637 0.000577190582558455 0.00201476148581944 0.00478100809728917 0.00212696944076656 0.00380120540446937 0.0089657645728158 0.0056718816467363 0.00130386596257905 0
"деньгами" 0.00619838651231095 0.00346314349535073 0.00201476148581944 0.00173854839901424 0.0026587118009582 0.00380120540446937 0.00344837098954454 0.00189062721557877 0.00521546385031619 0
"доктором" 0.00190719584994183 0.00230876233023382 0.00268634864775925 0.00304245969827493 0.00584916596210804 0.000844712312104305 0.0089657645728158 0 0.00130386596257905 0.00912691893470602
"дружбы" 0.00238399481242729 0.000577190582558455 0.00470111013357869 0.0099966532943319 0.00159522708057492 0.00168942462420861 0.00137934839581782 0.00189062721557877 0.00260773192515809 0.00365076757388241
"заметов" 0 0.0294367197104812 0 0 0 0 0 0 0 0
"левой" 0.00238399481242729 0.00230876233023382 0.00134317432387962 0.000434637099753561 0.00425393888153312 0.00464591771657368 0.00137934839581782 0.0132343905090514 0.00521546385031619 0
"лукич" 0 0 0 0 0.026587118009582 0 0 0.000945313607789384 0 0
"майорша" 0 0 0 0 0.00159522708057492 0.0202730954905033 0 0 0 0
"месяцев" 0.00953597924970915 0.00577190582558455 0.00268634864775925 0.00173854839901424 0.00106348472038328 0.00211178078026076 0.000689674197908908 0 0.00130386596257905 0.00730153514776482
"настоящая" 0.000476798962485458 0.00230876233023382 0.00402952297163887 0.00478100809728917 0.00372219652134148 0.00211178078026076 0.00620706778118017 0 0.00782319577547428 0.00365076757388241
"некоторого" 0.00715198443728186 0.00692628699070146 0.00134317432387962 0.00130391129926068 0.00212696944076656 0.00295649309236507 0 0 0.00521546385031619 0.00730153514776482
"некуда" 0.00190719584994183 0.00346314349535073 0.00268634864775925 0.00130391129926068 0.013293559004791 0.00168942462420861 0.00137934839581782 0.00189062721557877 0.00130386596257905 0
"низко" 0.0033375927373982 0.00461752466046764 0.00268634864775925 0.000869274199507122 0.00372219652134148 0.00168942462420861 0.00482771938536236 0.00378125443115754 0.00782319577547428 0.00365076757388241
"обязан" 0.00381439169988366 0.006349096408143 0.000671587161939812 0.00130391129926068 0.00212696944076656 0.00464591771657368 0.00206902259372672 0.00378125443115754 0.00391159788773714 0.00547615136082361
"одет" 0.00381439169988366 0.00461752466046764 0.00402952297163887 0.00260782259852136 0.0053174236019164 0.00295649309236507 0.000689674197908908 0.000945313607789384 0.00521546385031619 0
"одинаково" 0.00190719584994183 0.000577190582558455 0.00335793580969906 0.00521564519704273 0.00372219652134148 0.00211178078026076 0.00137934839581782 0.00661719525452569 0.00521546385031619 0.00730153514776482
"окнами" 0.000953597924970915 0.00173157174767536 0.00402952297163887 0.00304245969827493 0.00478568124172476 0.00464591771657368 0.00206902259372672 0.00189062721557877 0.00782319577547428 0.00365076757388241
"отвращением" 0.00476798962485458 0.0138525739814029 0.00201476148581944 0.00130391129926068 0 0 0.00551739358327126 0.00189062721557877 0 0.0018253837869412
"открыла" 0.000953597924970915 0.00115438116511691 0.00402952297163887 0.00782346779556409 0.0026587118009582 0.00675769849683444 0.000689674197908908 0 0 0.0018253837869412
"охотно" 0.000953597924970915 0.00173157174767536 0.00402952297163887 0.00173854839901424 0.00212696944076656 0.00506827387262583 0.000689674197908908 0.00472656803894692 0.00782319577547428 0.0146030702955296
"переменить" 0.00286079377491275 0.00404033407790918 0.00604428445745831 0.00130391129926068 0.0026587118009582 0.000422356156052153 0.00758641617699799 0.000945313607789384 0.00651932981289523 0.00547615136082361
"побежала" 0.00381439169988366 0.00288595291279227 0.00335793580969906 0.00304245969827493 0.00159522708057492 0.00380120540446937 0.00137934839581782 0.00756250886231507 0.00260773192515809 0.00365076757388241
"покажу" 0.00143039688745637 0.00461752466046764 0.0053726972955185 0.00478100809728917 0.00319045416114984 0.000844712312104305 0.00275869679163563 0.00472656803894692 0.00391159788773714 0.0018253837869412
"полное" 0.00524478858734003 0.00346314349535073 0.000671587161939812 0.00130391129926068 0.0026587118009582 0.00422356156052153 0.00620706778118017 0.00378125443115754 0.00260773192515809 0
"положить" 0.00238399481242729 0.00346314349535073 0.00402952297163887 0.00347709679802849 0.00159522708057492 0.00464591771657368 0.00344837098954454 0.000945313607789384 0.00391159788773714 0.00547615136082361
"портфель" 0 0 0 0.00347709679802849 0.00053174236019164 0.0135153969936689 0.00275869679163563 0.0056718816467363 0 0
"послезавтра" 0.00143039688745637 0.000577190582558455 0.0100738074290972 0.00391173389778205 0.00425393888153312 0.00253413693631292 0.00137934839581782 0 0.00391159788773714 0.00730153514776482
"прекрасная" 0.00190719584994183 0.00461752466046764 0.000671587161939812 0.00304245969827493 0.00212696944076656 0.00464591771657368 0.00689674197908908 0.00189062721557877 0.00260773192515809 0.00365076757388241
"расскажу" 0.00476798962485458 0.00577190582558455 0.00268634864775925 0.00434637099753561 0.00319045416114984 0.00126706846815646 0.00137934839581782 0 0.00260773192515809 0.00730153514776482
"семьи" 0.00143039688745637 0.00115438116511691 0.000671587161939812 0.00478100809728917 0.0079761354028746 0.00168942462420861 0.00758641617699799 0.00283594082336815 0.00130386596257905 0
"состояния" 0.00810558236225278 0.00173157174767536 0.00134317432387962 0.000869274199507122 0.00425393888153312 0.00380120540446937 0.00413804518745345 0.00189062721557877 0.00130386596257905 0.0018253837869412
"степана" 0.000953597924970915 0 0 0 0.00106348472038328 0.000422356156052153 0.0317250131038098 0 0 0
"третья" 0.00572158754982549 0.00346314349535073 0.000671587161939812 0.000869274199507122 0.00744439304268296 0.00506827387262583 0.000689674197908908 0.000945313607789384 0.00130386596257905 0.0018253837869412
"уверена" 0.000953597924970915 0.00981223990349374 0 0.00130391129926068 0.00212696944076656 0.00337884924841722 0.00620706778118017 0 0.00521546385031619 0.00730153514776482
"улыбки" 0.000953597924970915 0.00115438116511691 0.00268634864775925 0.00738883069581053 0.00212696944076656 0.000844712312104305 0.00482771938536236 0.0056718816467363 0.00391159788773714 0.00730153514776482
"упорно" 0.00476798962485458 0.00519471524302609 0.00335793580969906 0.0021731854987678 0.00106348472038328 0.00253413693631292 0.00275869679163563 0.00283594082336815 0.00521546385031619 0.00547615136082361
"читает" 0.00286079377491275 0 0.0100738074290972 0.00521564519704273 0.00212696944076656 0.00211178078026076 0.000689674197908908 0.000945313607789384 0.00260773192515809 0.00912691893470602
"чтение" 0.00381439169988366 0.00288595291279227 0.0053726972955185 0.00347709679802849 0.00212696944076656 0.00506827387262583 0.000689674197908908 0.00378125443115754 0 0.0018253837869412
"адъютант" 0.000953597924970915 0 0 0 0.00106348472038328 0 0.00275869679163563 0.0349766034882072 0.00521546385031619 0.0018253837869412
"богом" 0.00286079377491275 0.00115438116511691 0.00805904594327775 0.0021731854987678 0.00372219652134148 0.00253413693631292 0.00275869679163563 0.00378125443115754 0.00521546385031619 0
"воображении" 0.000476798962485458 0.00346314349535073 0.00335793580969906 0.00391173389778205 0.00106348472038328 0.00168942462420861 0.0089657645728158 0.00945313607789384 0 0
"встали" 0.00429119066236912 0.000577190582558455 0 0.00347709679802849 0.0053174236019164 0.00337884924841722 0.00551739358327126 0.00472656803894692 0.00130386596257905 0
