"karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "solovyev_rossii1" "solovyev_rossii2"
"метод" 0 0 0.0405984512442674 0.00201787840264746 0 0 0 0 0.0100779360386993 0.00631578947368421 0 0
"монеты" 0.00435559040027876 0.00191475510282235 0.00300729268476054 0.00201787840264746 0.00266435755678412 0.00131703719313033 0.0274344461129722 0 0 0 0.00742712137154175 0
"наместник" 0 0.00191475510282235 0 0 0.0293079331246253 0.003951111579391 0.0072195910823611 0 0.00671862402579952 0 0.00123785356192362 0
"направлении" 0 0 0.0105255243966619 0.0100893920132373 0.00799307267035236 0.00921926035191234 0.00144391821647222 0.00204498977505112 0 0.0147368421052632 0 0
"немцев" 0.00217779520013938 0.00191475510282235 0.00451093902714082 0.00403575680529491 0.0133217877839206 0 0.0101074275153055 0.00408997955010225 0.00335931201289976 0 0.00742712137154175 0.00122697881007595
"новегороде" 0.017422361601115 0.0478688775705587 0 0 0 0 0 0 0 0.00210526315789474 0 0
"оки" 0.0108889760006969 0.0038295102056447 0 0 0.0066608938919603 0.00658518596565167 0.00288783643294444 0.0081799591002045 0.0100779360386993 0.00210526315789474 0.00866497493346537 0
"опричнине" 0 0 0 0 0 0.0250237066694763 0 0.0184049079754601 0.0201558720773985 0 0 0
"письмо" 0.00217779520013938 0.00957377551411175 0.00601458536952109 0 0 0.00526814877252134 0.0101074275153055 0.0122699386503067 0.0201558720773985 0 0 0.00122697881007595
"поводу" 0 0 0.0150364634238027 0.00403575680529491 0.00799307267035236 0.0105362975450427 0.00144391821647222 0.00613496932515337 0.0100779360386993 0 0 0.00122697881007595
"политика" 0.00653338560041814 0.0038295102056447 0.00300729268476054 0.00201787840264746 0.00399653633517618 0.00263407438626067 0 0.0204498977505112 0.0235151840902983 0.00421052631578947 0.00247570712384725 0
"полном" 0 0 0.00451093902714082 0.0161430272211797 0.00532871511356824 0.00658518596565167 0 0.0122699386503067 0.0100779360386993 0.00421052631578947 0.00123785356192362 0.0024539576201519
"положили" 0 0.0038295102056447 0 0.0121072704158847 0.00266435755678412 0.00526814877252134 0.00288783643294444 0.00204498977505112 0.00335931201289976 0 0.00742712137154175 0.0122697881007595
"получила" 0.00217779520013938 0.00191475510282235 0.00451093902714082 0.0121072704158847 0.00399653633517618 0.003951111579391 0.00144391821647222 0.0122699386503067 0.0167965600644988 0 0.0049514142476945 0.00122697881007595
"понимали" 0 0 0.00150364634238027 0.0141251488185322 0.00399653633517618 0.003951111579391 0.0101074275153055 0.0081799591002045 0.0201558720773985 0 0.00247570712384725 0.00122697881007595
"послами" 0.00217779520013938 0.00191475510282235 0 0 0.0146539665623127 0.00921926035191234 0.00866350929883331 0.00204498977505112 0 0 0.0049514142476945 0.00368093643022785
"послушался" 0 0 0 0 0.00133217877839206 0 0 0 0 0 0.00742712137154175 0.0331284278720506
"прогресса" 0 0 0.0180437561085633 0.044393324858244 0 0 0 0 0 0 0 0
"происхождению" 0.00217779520013938 0 0 0.00403575680529491 0.022647039232665 0.0105362975450427 0.00144391821647222 0.00408997955010225 0.00335931201289976 0.00210526315789474 0.00123785356192362 0
"простые" 0.00871118080055752 0 0.00300729268476054 0 0.0066608938919603 0.0131703719313033 0.0115513457317778 0.00408997955010225 0.00335931201289976 0 0 0.0024539576201519
"радостию" 0.00871118080055752 0.0210623061310458 0 0 0 0.00131703719313033 0 0 0 0 0.0049514142476945 0.0171777033410633
"римских" 0.0130667712008363 0 0.00451093902714082 0.0343039328450068 0 0 0.00288783643294444 0 0 0.00421052631578947 0.0049514142476945 0
"роман" 0.00435559040027876 0.0076590204112894 0.00601458536952109 0 0.00133217877839206 0 0 0 0 0 0 0.0282205126317468
"руку" 0.0130667712008363 0.00957377551411175 0.00150364634238027 0 0.00133217877839206 0.007902223158782 0.00288783643294444 0.0081799591002045 0.00671862402579952 0.00210526315789474 0.00618926780961812 0.00122697881007595
"русском" 0.00435559040027876 0.00191475510282235 0.00150364634238027 0 0.00399653633517618 0.00263407438626067 0.0202148550306111 0 0.00671862402579952 0.00631578947368421 0.0049514142476945 0.0024539576201519
"систему" 0.00435559040027876 0.0038295102056447 0.00451093902714082 0.0181609056238271 0.00532871511356824 0.00263407438626067 0.00288783643294444 0 0.00335931201289976 0.0105263157894737 0.0049514142476945 0
"состава" 0.00217779520013938 0 0.00150364634238027 0.00605363520794237 0.0159861453407047 0.015804446317564 0 0.0081799591002045 0 0.00210526315789474 0 0
"состояло" 0.00435559040027876 0.00191475510282235 0 0.00605363520794237 0.0173183241190968 0.00921926035191234 0.00288783643294444 0.00204498977505112 0 0.00210526315789474 0.0049514142476945 0
"средство" 0 0.00191475510282235 0.00451093902714082 0.00201787840264746 0.00133217877839206 0.00526814877252134 0.00144391821647222 0.0102249488752556 0.00335931201289976 0.00210526315789474 0.0160920963050071 0.00368093643022785
"судей" 0.00871118080055752 0.00191475510282235 0.00451093902714082 0 0.00799307267035236 0.0184385207038247 0.00866350929883331 0 0 0 0 0
"тайно" 0.00435559040027876 0.038295102056447 0 0 0 0.00526814877252134 0.00144391821647222 0.00613496932515337 0 0 0.00247570712384725 0.0024539576201519
"торговлю" 0.0130667712008363 0.00191475510282235 0 0 0.00133217877839206 0 0.0202148550306111 0.00204498977505112 0 0.00631578947368421 0.00742712137154175 0.0024539576201519
"точка" 0 0 0.0300729268476054 0.0141251488185322 0 0 0.00144391821647222 0 0.00335931201289976 0.0105263157894737 0 0
"точнее" 0 0 0 0.00201787840264746 0.0146539665623127 0.00921926035191234 0.00577567286588888 0.0102249488752556 0.00335931201289976 0.00631578947368421 0.00247570712384725 0
"требует" 0.0108889760006969 0.0114885306169341 0.0120291707390422 0.00403575680529491 0.00133217877839206 0 0.00288783643294444 0 0 0.0105263157894737 0.00618926780961812 0
"узнал" 0.00435559040027876 0.00574426530846705 0 0.00201787840264746 0 0.00131703719313033 0.00144391821647222 0.0102249488752556 0.013437248051599 0 0.00742712137154175 0.0134967669108354
"уложение" 0 0 0 0 0.00266435755678412 0.035560004214519 0 0.00613496932515337 0.00671862402579952 0 0 0
"умершего" 0.0108889760006969 0.0229770612338682 0.00150364634238027 0 0.00133217877839206 0.00658518596565167 0 0 0 0 0.00866497493346537 0.00368093643022785
"царствование" 0.00653338560041814 0 0.00150364634238027 0 0.00133217877839206 0.0131703719313033 0.0187709368141388 0.0081799591002045 0 0.00210526315789474 0.00123785356192362 0
"человеческого" 0.00653338560041814 0.0038295102056447 0.0105255243966619 0.0242145408317695 0.00133217877839206 0 0.00433175464941666 0 0 0.00842105263157895 0.00123785356192362 0.00122697881007595
"член" 0 0 0.0210510487933238 0.00403575680529491 0.00266435755678412 0.00526814877252134 0.00144391821647222 0 0.00335931201289976 0.00210526315789474 0.0049514142476945 0.00613489405037975
"юрию" 0 0 0 0 0.00266435755678412 0 0 0 0 0 0 0.0392633219224304
"la" 0 0 0.0150364634238027 0 0 0 0.033210118978861 0.00204498977505112 0 0 0 0
"of" 0 0 0.00601458536952109 0 0 0.00526814877252134 0.0346540371953333 0.00408997955010225 0 0 0 0
"александра" 0.00217779520013938 0.00191475510282235 0.00300729268476054 0.0242145408317695 0.00399653633517618 0 0 0.0184049079754601 0 0.00421052631578947 0.00371356068577087 0
"благ" 0 0.00191475510282235 0 0 0 0 0 0.00408997955010225 0 0.0610526315789474 0.00123785356192362 0
"богатые" 0.0196001568012544 0.0038295102056447 0 0.00403575680529491 0.00266435755678412 0.00131703719313033 0.0072195910823611 0 0.00335931201289976 0.00631578947368421 0.00371356068577087 0.00613489405037975
"богом" 0.00871118080055752 0.00574426530846705 0 0 0.00399653633517618 0 0 0.00408997955010225 0.00335931201289976 0.00210526315789474 0.0049514142476945 0.0184046821511392
"боярах" 0.00435559040027876 0 0 0 0.022647039232665 0.011853334738173 0 0 0.00671862402579952 0.00210526315789474 0.00123785356192362 0.00122697881007595
"боясь" 0.017422361601115 0.0248918163366905 0.00150364634238027 0.00201787840264746 0 0 0.00144391821647222 0.00408997955010225 0 0 0.00247570712384725 0.00613489405037975
"бывший" 0.00217779520013938 0.00957377551411175 0.00451093902714082 0.00201787840264746 0.00932525144874442 0.00921926035191234 0.00288783643294444 0.00408997955010225 0.00671862402579952 0 0.00123785356192362 0.0024539576201519
"владимирова" 0.0108889760006969 0.0153180408225788 0 0 0.00266435755678412 0 0 0 0 0.00210526315789474 0.0160920963050071 0.0049079152403038
"внук" 0 0.0287213265423352 0 0 0.00799307267035236 0.00263407438626067 0 0 0 0.00210526315789474 0.00247570712384725 0.00858885167053165
"возникла" 0 0 0.0105255243966619 0.0201787840264746 0.00133217877839206 0.00526814877252134 0.00577567286588888 0.00613496932515337 0 0.00210526315789474 0.00371356068577087 0
"восточные" 0.00653338560041814 0 0 0.0242145408317695 0.00266435755678412 0 0.00866350929883331 0 0 0.00210526315789474 0.009902828495389 0.00122697881007595
"второе" 0.0130667712008363 0.00574426530846705 0.00451093902714082 0 0.00399653633517618 0.00658518596565167 0.00288783643294444 0 0.00335931201289976 0.00421052631578947 0.0049514142476945 0.0049079152403038
"вячеславу" 0 0.0172327959254011 0 0 0 0 0 0 0 0 0 0.0294474914418228
"галицкого" 0 0.0172327959254011 0 0 0.00532871511356824 0 0 0 0 0 0.00123785356192362 0.023312597391443
"гр" 0 0 0 0 0.0146539665623127 0.0184385207038247 0 0 0 0.0168421052631579 0 0
"грекам" 0.0261335424016725 0.00574426530846705 0 0.0141251488185322 0 0 0 0.00204498977505112 0 0 0.0111406820573126 0.00122697881007595
"гривны" 0.00435559040027876 0.0421246122620917 0 0 0.00799307267035236 0 0.00144391821647222 0 0 0 0.00247570712384725 0
"данной" 0.00217779520013938 0 0.0240583414780844 0.00201787840264746 0.00399653633517618 0.00131703719313033 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00842105263157895 0.00247570712384725 0.0024539576201519
"дары" 0.0217779520013938 0.0153180408225788 0 0.00201787840264746 0 0 0 0 0 0.00421052631578947 0.00866497493346537 0.00613489405037975
"дворянства" 0 0 0 0.00201787840264746 0.00799307267035236 0.0144874091244337 0.00144391821647222 0.00204498977505112 0.00671862402579952 0.0231578947368421 0 0
"деревни" 0.00435559040027876 0 0.00300729268476054 0 0.0119896090055285 0.007902223158782 0.01299526394825 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.00123785356192362 0.00122697881007595
"договоре" 0.0130667712008363 0 0 0.00201787840264746 0.00799307267035236 0.011853334738173 0 0 0 0 0.0111406820573126 0.0024539576201519
"доклад" 0 0 0 0 0.00532871511356824 0.0381940786007797 0 0 0 0 0 0
"доклада" 0 0 0 0 0.00799307267035236 0.0342429670213887 0.00144391821647222 0 0 0 0 0
"иного" 0.00871118080055752 0.0153180408225788 0.00451093902714082 0.00201787840264746 0.00133217877839206 0.00526814877252134 0.00288783643294444 0.0143149284253579 0.00335931201289976 0.00210526315789474 0.00123785356192362 0
"капитал" 0 0 0 0 0.0119896090055285 0.00131703719313033 0 0 0 0.0484210526315789 0 0
"карамзин" 0 0 0.00300729268476054 0 0.00133217877839206 0.00921926035191234 0.00144391821647222 0.0204498977505112 0.0369524321418973 0.00210526315789474 0 0
"киевские" 0.0239557472015332 0.0210623061310458 0 0 0.00133217877839206 0.00131703719313033 0.00144391821647222 0 0 0 0.00123785356192362 0.00858885167053165
"константинополе" 0.0261335424016725 0.00574426530846705 0 0.00201787840264746 0.00266435755678412 0 0 0 0 0 0.0185678034288544 0
"королю" 0 0.0076590204112894 0 0 0 0.003951111579391 0.00288783643294444 0.00613496932515337 0.0167965600644988 0.00421052631578947 0.00247570712384725 0.0147237457209114
"крестьянина" 0 0 0 0.00201787840264746 0.00133217877839206 0.003951111579391 0.00144391821647222 0.0143149284253579 0 0.0421052631578947 0 0
"лице" 0 0.00191475510282235 0 0.0100893920132373 0.0066608938919603 0.003951111579391 0.00144391821647222 0.00613496932515337 0.013437248051599 0.00631578947368421 0.00742712137154175 0.0024539576201519
"младшие" 0 0.00191475510282235 0 0 0.00932525144874442 0.003951111579391 0 0 0 0 0.009902828495389 0.0171777033410633
"мою" 0 0.0172327959254011 0.0150364634238027 0 0 0 0 0.00204498977505112 0 0 0.00247570712384725 0.0134967669108354
"называют" 0.00653338560041814 0.00574426530846705 0.0150364634238027 0.00201787840264746 0.00399653633517618 0.00131703719313033 0.00866350929883331 0.00204498977505112 0.00335931201289976 0 0.00247570712384725 0.0024539576201519
"народам" 0.00871118080055752 0.0038295102056447 0.00300729268476054 0.0262324192344169 0 0.00131703719313033 0 0.00204498977505112 0 0.00210526315789474 0.0111406820573126 0
"начальники" 0.00217779520013938 0.0038295102056447 0 0 0.00532871511356824 0.0171214835106943 0.0101074275153055 0.00204498977505112 0 0 0.00618926780961812 0
"немецкие" 0.0239557472015332 0.0076590204112894 0.00751823171190136 0.00201787840264746 0.00266435755678412 0 0.0072195910823611 0 0 0.00421052631578947 0.00123785356192362 0.0024539576201519
"необходимым" 0.00217779520013938 0 0.00300729268476054 0.00807151361058983 0.00532871511356824 0.00921926035191234 0.00144391821647222 0.0122699386503067 0.00335931201289976 0.00631578947368421 0.00371356068577087 0.00122697881007595
"новогородцы" 0.0130667712008363 0.0516983877762034 0 0 0 0 0 0 0 0 0 0
"обратился" 0.00217779520013938 0.0172327959254011 0 0 0.00532871511356824 0.00131703719313033 0.00144391821647222 0.00204498977505112 0.00671862402579952 0 0.00866497493346537 0.00858885167053165
"объединение" 0 0 0.00601458536952109 0.0464112032608915 0.00399653633517618 0 0.00144391821647222 0.00204498977505112 0 0.00210526315789474 0 0
"овладеть" 0.00871118080055752 0.0210623061310458 0 0.00201787840264746 0.00532871511356824 0.00131703719313033 0.00144391821647222 0 0 0 0.00247570712384725 0.0110428092906835
"описанию" 0.00871118080055752 0 0.00300729268476054 0 0 0.00131703719313033 0.033210118978861 0 0.00335931201289976 0 0.00247570712384725 0
"падение" 0.00653338560041814 0.0076590204112894 0.00300729268476054 0.0262324192344169 0.00133217877839206 0 0 0 0.0100779360386993 0.0126315789473684 0 0.00122697881007595
"платит" 0 0.0497836326733811 0 0 0 0 0 0 0 0 0.00866497493346537 0
"полное" 0 0.00191475510282235 0.00300729268476054 0.0121072704158847 0.00399653633517618 0.00131703719313033 0.00288783643294444 0.00408997955010225 0.00335931201289976 0.0126315789473684 0.0049514142476945 0.00613489405037975
"посольство" 0.00435559040027876 0.00574426530846705 0 0 0.00266435755678412 0.00526814877252134 0.0245466096800277 0.00408997955010225 0.00335931201289976 0 0.00123785356192362 0.00122697881007595
"произведения" 0.00217779520013938 0.00191475510282235 0.0210510487933238 0.00201787840264746 0 0 0.0101074275153055 0.00408997955010225 0.00671862402579952 0.00210526315789474 0.0049514142476945 0
"работу" 0 0 0.0225546951357041 0.00605363520794237 0.00399653633517618 0.003951111579391 0.00288783643294444 0.00204498977505112 0.0100779360386993 0.00631578947368421 0 0
"ранее" 0.00653338560041814 0.00191475510282235 0.00300729268476054 0.0121072704158847 0.00133217877839206 0.00131703719313033 0 0.0204498977505112 0.013437248051599 0.00210526315789474 0.0049514142476945 0
"результатом" 0 0 0.0180437561085633 0.0282502976370644 0 0 0.00144391821647222 0 0.0100779360386993 0.00631578947368421 0 0
"религия" 0 0 0.0105255243966619 0.0161430272211797 0 0 0 0 0.00335931201289976 0.0147368421052632 0.0123785356192362 0
"рынком" 0 0 0 0 0 0.00131703719313033 0.0072195910823611 0 0.00335931201289976 0.0547368421052632 0 0
"скифов" 0.017422361601115 0 0 0.00201787840264746 0 0 0 0 0 0 0.029708485486167 0
"следующие" 0.00871118080055752 0.00957377551411175 0.00150364634238027 0.00201787840264746 0.00266435755678412 0.00131703719313033 0.0101074275153055 0.00204498977505112 0 0.00421052631578947 0.00866497493346537 0.0024539576201519
"смуты" 0 0 0 0.00605363520794237 0.00133217877839206 0.0131703719313033 0 0.0081799591002045 0.0100779360386993 0.00210526315789474 0.00247570712384725 0.0110428092906835
"собственного" 0.00653338560041814 0.0076590204112894 0.00601458536952109 0.00403575680529491 0.00133217877839206 0.00263407438626067 0 0.00204498977505112 0.0100779360386993 0.0210526315789474 0.00371356068577087 0
"солнце" 0.00653338560041814 0.0114885306169341 0.00751823171190136 0.00201787840264746 0 0 0.0072195910823611 0 0 0 0.0136163891811599 0.0024539576201519
"социологии" 0 0 0.0390948049018871 0 0 0 0 0 0 0.0147368421052632 0 0
"списке" 0.00217779520013938 0 0 0 0.021314860454273 0.0131703719313033 0.00433175464941666 0.00613496932515337 0 0 0 0
"твоего" 0.00217779520013938 0.00957377551411175 0 0 0 0.00131703719313033 0 0.00408997955010225 0.00335931201289976 0 0.00618926780961812 0.0220856185813671
"тесно" 0.00217779520013938 0 0.00150364634238027 0.00403575680529491 0.00799307267035236 0.007902223158782 0.00577567286588888 0 0 0.00421052631578947 0.009902828495389 0.00368093643022785
"требовать" 0.0196001568012544 0.00957377551411175 0.00751823171190136 0.00201787840264746 0.00133217877839206 0 0.00144391821647222 0 0.00335931201289976 0 0.00618926780961812 0.00613489405037975
"тремя" 0.00217779520013938 0.00574426530846705 0.00150364634238027 0.00605363520794237 0.00266435755678412 0.007902223158782 0.00288783643294444 0.00613496932515337 0 0.00631578947368421 0.00742712137154175 0.00368093643022785
"убит" 0 0.0114885306169341 0.00300729268476054 0 0 0 0 0.00204498977505112 0.00671862402579952 0 0.0148542427430835 0.0122697881007595
"услыхав" 0 0 0 0 0 0.00131703719313033 0 0 0 0 0.00866497493346537 0.0306744702518988
"уступить" 0.00435559040027876 0.0076590204112894 0 0.00201787840264746 0 0 0.00288783643294444 0.00613496932515337 0 0.00421052631578947 0.00618926780961812 0.0171777033410633
"утвердить" 0.0152445664009757 0.0248918163366905 0 0 0.00133217877839206 0.00131703719313033 0 0 0 0 0.0111406820573126 0.0024539576201519
"ходить" 0.00217779520013938 0.00191475510282235 0.00150364634238027 0 0.00266435755678412 0.00658518596565167 0.0101074275153055 0 0 0 0.009902828495389 0.0098158304806076
"христианского" 0.017422361601115 0.00574426530846705 0.00300729268476054 0.0100893920132373 0.00133217877839206 0.00263407438626067 0.00288783643294444 0.00204498977505112 0.00671862402579952 0 0.00866497493346537 0
"центральных" 0 0 0 0.00201787840264746 0.0119896090055285 0.011853334738173 0.0072195910823611 0.0081799591002045 0.0100779360386993 0.00421052631578947 0 0
"частности" 0 0 0.0225546951357041 0.0100893920132373 0.00266435755678412 0 0 0.0081799591002045 0.00671862402579952 0.0105263157894737 0 0
"черту" 0.00217779520013938 0 0.00300729268476054 0.00605363520794237 0.0066608938919603 0.00131703719313033 0.00433175464941666 0.00613496932515337 0.013437248051599 0.0189473684210526 0.00247570712384725 0
"четырех" 0.00871118080055752 0.00191475510282235 0 0.00605363520794237 0.0066608938919603 0.007902223158782 0.00144391821647222 0.00613496932515337 0.0100779360386993 0.0126315789473684 0 0.00122697881007595
"чехов" 0 0 0.00150364634238027 0 0 0 0 0 0 0 0.0358977532957851 0.00368093643022785
"чувства" 0 0.00191475510282235 0.00751823171190136 0.00403575680529491 0.00532871511356824 0 0.00144391821647222 0.0081799591002045 0.0167965600644988 0.0210526315789474 0.00123785356192362 0
"швеции" 0.0130667712008363 0 0.00150364634238027 0 0.00133217877839206 0.00131703719313033 0.00288783643294444 0.0224948875255624 0.0167965600644988 0 0.00371356068577087 0.00368093643022785
"августа" 0 0.0134032857197564 0.00451093902714082 0 0.00133217877839206 0.00658518596565167 0.00288783643294444 0.00613496932515337 0.0201558720773985 0 0.00123785356192362 0.0049079152403038
"ближних" 0.00871118080055752 0.0076590204112894 0 0 0.00532871511356824 0.0184385207038247 0 0.00613496932515337 0.0100779360386993 0 0 0
"быстро" 0 0.0038295102056447 0.00300729268476054 0.0121072704158847 0.00133217877839206 0.00131703719313033 0.01299526394825 0.00204498977505112 0.0167965600644988 0.00631578947368421 0.00247570712384725 0
"великою" 0.017422361601115 0.0076590204112894 0 0.00201787840264746 0.00266435755678412 0 0 0.00408997955010225 0 0 0.00247570712384725 0.0159507245309874
"влиянию" 0 0 0.00150364634238027 0.022196662429122 0 0.00131703719313033 0.00288783643294444 0.00204498977505112 0.00671862402579952 0.00842105263157895 0.0123785356192362 0
"внутреннего" 0.00435559040027876 0.00191475510282235 0.00751823171190136 0.0121072704158847 0.00399653633517618 0.00263407438626067 0.00577567286588888 0.00613496932515337 0.0100779360386993 0.00210526315789474 0.00247570712384725 0
"внутренней" 0.00217779520013938 0 0.00902187805428163 0.0100893920132373 0.00399653633517618 0.00131703719313033 0.00433175464941666 0.00408997955010225 0.0235151840902983 0.00210526315789474 0.00371356068577087 0
"войске" 0.00653338560041814 0.00191475510282235 0 0 0 0.00131703719313033 0.0158831003811944 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.0049514142476945 0.0110428092906835
"враги" 0.0108889760006969 0.0229770612338682 0 0.00201787840264746 0.00133217877839206 0 0.00288783643294444 0.00408997955010225 0.00335931201289976 0 0.00371356068577087 0.00613489405037975
"вроде" 0 0 0.0240583414780844 0.0121072704158847 0 0 0.00433175464941666 0.00204498977505112 0.00671862402579952 0.00631578947368421 0.00123785356192362 0
"держали" 0.00653338560041814 0.00191475510282235 0 0 0.00266435755678412 0.00263407438626067 0.0115513457317778 0.0102249488752556 0.00671862402579952 0.00421052631578947 0.00247570712384725 0.00613489405037975
"древний" 0.0108889760006969 0.0076590204112894 0.00300729268476054 0.0201787840264746 0.00532871511356824 0.00131703719313033 0 0 0 0.00421052631578947 0.00371356068577087 0.00122697881007595
"дружиной" 0 0 0 0.00201787840264746 0.0399653633517618 0 0.00144391821647222 0 0 0 0 0
"думая" 0.0217779520013938 0.0229770612338682 0 0 0.00399653633517618 0.00131703719313033 0.00144391821647222 0 0 0 0.00123785356192362 0.0049079152403038
"европу" 0.0108889760006969 0 0.00150364634238027 0.0423754464555966 0 0 0.00288783643294444 0 0 0 0.00371356068577087 0
"заключили" 0.00871118080055752 0.0306360816451576 0 0 0 0 0 0.00204498977505112 0 0 0.00371356068577087 0.0098158304806076
"западу" 0.0152445664009757 0.00191475510282235 0 0.00605363520794237 0 0 0.00577567286588888 0 0 0 0.019805656990778 0.00122697881007595
"землями" 0.00435559040027876 0 0 0.00403575680529491 0.0133217877839206 0.00658518596565167 0.0072195910823611 0.00613496932515337 0.0100779360386993 0.00210526315789474 0 0.00122697881007595
"золотой" 0.00435559040027876 0 0 0 0 0.0105362975450427 0.0158831003811944 0 0 0.0189473684210526 0.00247570712384725 0
"идут" 0.00217779520013938 0.00957377551411175 0.00300729268476054 0.00403575680529491 0.00399653633517618 0.00131703719313033 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.00742712137154175 0.0098158304806076
"изгнание" 0 0.0172327959254011 0 0.00201787840264746 0.00133217877839206 0 0 0 0 0 0.00618926780961812 0.0196316609612152
"изяславич" 0 0.0114885306169341 0 0 0.00133217877839206 0 0 0 0 0 0 0.0306744702518988
"историко" 0 0 0.033080219532366 0.0121072704158847 0.00133217877839206 0 0 0 0.00671862402579952 0.00210526315789474 0 0
"какому" 0 0.00191475510282235 0.00902187805428163 0.0100893920132373 0.00532871511356824 0.003951111579391 0.00144391821647222 0.00408997955010225 0.00335931201289976 0.00421052631578947 0.00742712137154175 0.00122697881007595
"крестьянин" 0 0 0 0.00201787840264746 0.00133217877839206 0.00263407438626067 0.00866350929883331 0.0081799591002045 0.00335931201289976 0.0357894736842105 0 0
"лодки" 0.00871118080055752 0.0038295102056447 0 0.00201787840264746 0.00133217877839206 0 0.00288783643294444 0 0 0 0.0210435105527016 0.00613489405037975
"массу" 0 0 0.0135328170814224 0.00605363520794237 0.00266435755678412 0.00263407438626067 0.00433175464941666 0.00408997955010225 0.013437248051599 0.0105263157894737 0.00247570712384725 0
"материала" 0 0 0.0240583414780844 0.00605363520794237 0 0.00131703719313033 0.00144391821647222 0 0.0167965600644988 0.0126315789473684 0 0
"месту" 0.00217779520013938 0 0.00751823171190136 0.00403575680529491 0.00932525144874442 0.00263407438626067 0 0.0081799591002045 0.0100779360386993 0.00210526315789474 0 0.00858885167053165
"мои" 0.00217779520013938 0.0134032857197564 0.0105255243966619 0 0.00532871511356824 0 0 0.00204498977505112 0.00671862402579952 0.00421052631578947 0 0.0098158304806076
"называется" 0.00435559040027876 0.00574426530846705 0.0180437561085633 0.00201787840264746 0.00399653633517618 0.00131703719313033 0 0 0.00335931201289976 0.0126315789473684 0.00123785356192362 0.0024539576201519
"наместника" 0.00217779520013938 0.00574426530846705 0 0.00201787840264746 0.0279757543462333 0 0.00433175464941666 0 0.0100779360386993 0 0 0
"населением" 0 0 0.00300729268476054 0.0201787840264746 0.0066608938919603 0.00131703719313033 0.0101074275153055 0.0081799591002045 0.00671862402579952 0.00210526315789474 0 0
"находилась" 0.00217779520013938 0.0038295102056447 0 0.0181609056238271 0.00399653633517618 0.003951111579391 0.00433175464941666 0 0.00335931201289976 0.00210526315789474 0.0111406820573126 0
"невозможно" 0 0.00191475510282235 0.0105255243966619 0.00605363520794237 0 0.00658518596565167 0.00288783643294444 0.0081799591002045 0.00671862402579952 0.0105263157894737 0.00371356068577087 0
"новгороду" 0 0 0 0 0.0133217877839206 0 0.00433175464941666 0 0 0.00421052631578947 0.00618926780961812 0.0147237457209114
"ожидать" 0 0 0.00451093902714082 0 0.00399653633517618 0.00263407438626067 0.00577567286588888 0.00408997955010225 0.00335931201289976 0.00210526315789474 0.0111406820573126 0.00858885167053165
"ответа" 0.00217779520013938 0.0038295102056447 0.00300729268476054 0 0.00932525144874442 0.007902223158782 0.00288783643294444 0.00408997955010225 0.00335931201289976 0 0.00247570712384725 0.00858885167053165
"отнял" 0.00217779520013938 0.0191475510282235 0 0 0.00133217877839206 0.00131703719313033 0.00144391821647222 0.00408997955010225 0 0 0.00618926780961812 0.0134967669108354
"печенегами" 0.017422361601115 0.0076590204112894 0 0 0.00399653633517618 0 0 0 0 0 0.0185678034288544 0.0024539576201519
"племянников" 0.00217779520013938 0.0134032857197564 0 0 0.00266435755678412 0.00131703719313033 0 0 0 0 0 0.025766555011595
"подданных" 0.00871118080055752 0.0114885306169341 0 0.00807151361058983 0 0.00658518596565167 0.00866350929883331 0.0081799591002045 0 0.00210526315789474 0.00247570712384725 0
"подумать" 0 0 0.00300729268476054 0 0.00932525144874442 0.0105362975450427 0.00866350929883331 0.00204498977505112 0.00335931201289976 0 0.00123785356192362 0.0073618728604557
"польские" 0.00435559040027876 0.0172327959254011 0.00150364634238027 0 0.00266435755678412 0.003951111579391 0.00577567286588888 0.00613496932515337 0.00335931201289976 0 0.00123785356192362 0.0073618728604557
"помалу" 0.00435559040027876 0.00191475510282235 0.00150364634238027 0.0322860544423593 0 0 0.00144391821647222 0 0 0.0105263157894737 0.00618926780961812 0.00122697881007595
"помощию" 0.0108889760006969 0.0210623061310458 0 0 0.00133217877839206 0 0 0 0 0 0.00742712137154175 0.0110428092906835
"поселения" 0.00217779520013938 0 0 0 0.0159861453407047 0.00263407438626067 0.00866350929883331 0 0.00335931201289976 0.00421052631578947 0.009902828495389 0
"послать" 0 0.00574426530846705 0 0 0.00133217877839206 0.0171214835106943 0 0.00408997955010225 0.00671862402579952 0 0.00247570712384725 0.0110428092906835
"посольского" 0.00217779520013938 0 0 0 0.00399653633517618 0.027657781055737 0.00866350929883331 0.00204498977505112 0 0 0 0
"поссевин" 0 0 0 0 0 0 0.0433175464941666 0.00204498977505112 0.00335931201289976 0 0 0
"правительству" 0 0 0.00150364634238027 0.00201787840264746 0.0119896090055285 0.007902223158782 0.00577567286588888 0.0122699386503067 0.0167965600644988 0 0 0
