"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"собрать" 0 0 0.00973994350832765 0.0190548780487805 0 0.0231499344085192 0 0.0230308613542146 0 0.0354157812721349 0 0.00985901607019619 0 0 0 0 0 0.00694540908459508 0
"событие" 0.0183755972069092 0 0.00973994350832765 0.00952743902439024 0.0156494522691706 0.0308665792113589 0.0300932891965092 0.0230308613542146 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"стану" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0.0555555555555556 0.0344194584671868 0.0208572322452811 0.00945626477541371 0 0.0191314329443275
"старая" 0.0183755972069092 0 0.0584396610499659 0 0 0.00771664480283973 0.0100310963988364 0 0 0 0 0.00985901607019619 0.0199840127897682 0 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"стены" 0 0 0.00973994350832765 0.0190548780487805 0.0391236306729265 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.00708315625442697 0.0129433083096039 0 0 0 0 0 0 0 0
"ступай" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0 0.0111111111111111 0 0 0.00945626477541371 0.0347270454229754 0.0669600153051464
"тесно" 0 0 0.0389597740333106 0.038109756097561 0 0 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.00708315625442697 0 0 0 0.0111111111111111 0 0 0.00945626477541371 0.00694540908459508 0
"тихие" 0.0735023888276369 0 0.00973994350832765 0.00952743902439024 0.00782472613458529 0.00771664480283973 0 0.0115154306771073 0.0351154420156264 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0
"тихим" 0 0 0 0 0.0312989045383412 0.0385832240141986 0.0100310963988364 0 0 0.00708315625442697 0.0129433083096039 0 0.00999200639488409 0 0 0 0.00945626477541371 0.00694540908459508 0
"трава" 0 0 0.0389597740333106 0 0 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0.0111111111111111 0 0.0312858483679216 0 0.0347270454229754 0
"травы" 0 0 0.029219830524983 0.00952743902439024 0 0.00771664480283973 0 0.0460617227084293 0 0.0141663125088539 0 0 0 0 0 0 0 0.0277816363383803 0
"третий" 0 0 0.00973994350832765 0.0476371951219512 0 0 0 0 0 0 0 0.00985901607019619 0.00999200639488409 0.0222222222222222 0.0114731528223956 0 0.0283687943262411 0.00694540908459508 0
"тянулись" 0 0.0175162024873008 0 0.038109756097561 0.00782472613458529 0 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0 0 0.0208362272537852 0
"ухаживали" 0 0 0 0 0 0.0308665792113589 0 0.0115154306771073 0 0.0708315625442697 0 0 0 0 0 0 0 0 0
"хотите" 0 0 0 0 0.0156494522691706 0 0 0 0 0 0.0258866166192079 0 0.00999200639488409 0 0.0229463056447912 0.0104286161226405 0.0189125295508274 0 0.0478285823608188
"черт" 0 0 0 0 0 0 0 0 0 0 0.142376391405643 0.0394360642807848 0 0 0 0 0 0 0
"шесть" 0 0 0 0 0 0 0 0 0 0 0 0.0295770482105886 0 0 0.0344194584671868 0.0104286161226405 0 0.0138908181691902 0.0573942988329826
"школу" 0 0 0.0194798870166553 0 0 0.0308665792113589 0 0.0460617227084293 0 0.0283326250177079 0 0 0 0 0.0114731528223956 0 0 0 0
"андреевна" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132387706855792 0 0
"атмосферу" 0 0 0 0 0.00782472613458529 0.00771664480283973 0.0601865783930184 0.034546292031322 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"близкими" 0 0 0 0 0 0.00771664480283973 0 0.034546292031322 0.0526731630234396 0.0283326250177079 0 0 0 0 0 0 0 0 0
"бороду" 0 0 0.00973994350832765 0 0 0 0 0.034546292031322 0.00877886050390659 0 0.0258866166192079 0 0 0 0 0.0312858483679216 0.0189125295508274 0.00694540908459508 0.00956571647216376
"век" 0 0 0.00973994350832765 0 0 0.0308665792113589 0 0 0 0 0.0129433083096039 0 0.0199840127897682 0.0333333333333333 0.0229463056447912 0 0 0 0.00956571647216376
"верил" 0 0 0 0.0190548780487805 0.00782472613458529 0 0.0300932891965092 0 0.043894302519533 0 0 0 0 0.0222222222222222 0 0.0104286161226405 0 0 0
"вернулась" 0 0 0 0 0.0234741784037559 0.0617331584227178 0 0.0230308613542146 0 0 0 0 0 0 0 0.0104286161226405 0 0 0
"взаимопомощь" 0 0 0 0 0 0.00771664480283973 0 0 0 0.0920810313075506 0 0 0 0 0 0 0 0 0
"воде" 0 0 0.029219830524983 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0.0129433083096039 0 0 0 0.0229463056447912 0 0 0.0416724545075705 0
"ворот" 0 0 0.0194798870166553 0.0190548780487805 0.00782472613458529 0 0.0100310963988364 0.0115154306771073 0 0 0 0.0197180321403924 0.00999200639488409 0 0 0 0.0283687943262411 0.00694540908459508 0
"всеми" 0 0 0 0 0 0.0308665792113589 0.0100310963988364 0.0230308613542146 0.0175577210078132 0.00708315625442697 0.0129433083096039 0 0 0 0.0114731528223956 0.0104286161226405 0.00945626477541371 0 0
"глядит" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222222222222222 0 0.0312858483679216 0.0378250591016548 0.0347270454229754 0
"говорится" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0.00999200639488409 0 0 0.0208572322452811 0.0283687943262411 0.0347270454229754 0.0191314329443275
"горе" 0 0 0 0 0 0.0154332896056795 0 0 0 0.0141663125088539 0 0 0.0599520383693046 0.0111111111111111 0.0114731528223956 0.0104286161226405 0.00945626477541371 0 0
"городом" 0.0367511944138184 0.0175162024873008 0 0.00952743902439024 0.00782472613458529 0 0.0401243855953456 0 0.0351154420156264 0.00708315625442697 0 0 0 0 0 0 0 0 0
"грамоте" 0 0 0.00973994350832765 0 0 0.0231499344085192 0 0.0230308613542146 0 0.00708315625442697 0 0 0 0 0 0.0208572322452811 0 0.0277816363383803 0.00956571647216376
"графа" 0 0 0 0 0.0312989045383412 0 0.0401243855953456 0 0 0 0 0 0 0 0 0.0312858483679216 0.0189125295508274 0.00694540908459508 0
"грязь" 0 0 0.0194798870166553 0.0666920731707317 0 0 0 0 0 0 0 0 0 0.0333333333333333 0 0 0.00945626477541371 0 0.00956571647216376
"дворцов" 0.0551267916207277 0 0 0 0.00782472613458529 0 0.0401243855953456 0 0.0526731630234396 0 0 0 0 0 0 0 0 0 0
"делает" 0 0.0350324049746015 0.029219830524983 0.00952743902439024 0 0 0 0 0.0263365815117198 0 0 0 0.00999200639488409 0.0111111111111111 0 0.0208572322452811 0.00945626477541371 0 0
"добрым" 0 0 0.00973994350832765 0 0.0156494522691706 0.0154332896056795 0 0.0230308613542146 0.0263365815117198 0 0 0.00985901607019619 0 0 0 0 0.0189125295508274 0.00694540908459508 0
"документы" 0 0.0350324049746015 0 0 0.0156494522691706 0 0.0401243855953456 0 0.0526731630234396 0 0 0 0 0 0 0 0 0 0
"домик" 0 0 0 0 0.0234741784037559 0.0617331584227178 0 0 0 0 0 0 0 0 0 0.0104286161226405 0.0189125295508274 0 0
"домом" 0.0367511944138184 0 0.00973994350832765 0 0 0.0308665792113589 0 0.0230308613542146 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0 0 0 0.00956571647216376
"дочери" 0 0 0 0 0 0.0385832240141986 0.0300932891965092 0.0115154306771073 0 0.00708315625442697 0.0517732332384157 0 0 0 0 0 0 0 0
"друзей" 0 0 0 0 0.0469483568075117 0.00771664480283973 0 0 0.0351154420156264 0.0141663125088539 0 0 0 0 0.0114731528223956 0 0 0 0
"думает" 0 0 0 0.0190548780487805 0 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0.0199840127897682 0.0666666666666667 0.0114731528223956 0 0 0.00694540908459508 0
"женой" 0 0 0.00973994350832765 0 0.00782472613458529 0.00771664480283973 0 0 0.043894302519533 0.0141663125088539 0 0.00985901607019619 0 0 0.0114731528223956 0.0104286161226405 0.00945626477541371 0 0
"замолчал" 0 0.0175162024873008 0.0194798870166553 0 0 0 0 0 0 0 0.0129433083096039 0 0 0.0333333333333333 0.0229463056447912 0.0104286161226405 0.0189125295508274 0 0.0191314329443275
"занимал" 0.0183755972069092 0 0 0 0.0234741784037559 0 0.0100310963988364 0 0.0263365815117198 0 0.0129433083096039 0 0.0199840127897682 0 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"зеркало" 0 0.0175162024873008 0 0 0.0156494522691706 0.0154332896056795 0 0 0 0 0.0906031581672275 0 0.00999200639488409 0 0.0114731528223956 0 0 0 0
"знакомый" 0 0 0.00973994350832765 0 0.0391236306729265 0 0 0 0 0 0.0388299249288118 0 0 0.0111111111111111 0 0.0104286161226405 0.00945626477541371 0 0.0191314329443275
"играл" 0 0.0175162024873008 0 0 0 0.0231499344085192 0.0100310963988364 0.0230308613542146 0 0.00708315625442697 0.0129433083096039 0 0.00999200639488409 0.0111111111111111 0 0 0.00945626477541371 0.0138908181691902 0
"искусство" 0 0 0 0 0 0 0.0100310963988364 0 0.0526731630234396 0 0 0.00985901607019619 0 0.0222222222222222 0.0114731528223956 0 0.0283687943262411 0 0
"испытаний" 0.0183755972069092 0 0 0 0 0.00771664480283973 0.050155481994182 0.0115154306771073 0.043894302519533 0.00708315625442697 0 0 0 0 0 0 0 0 0
"каком" 0 0 0 0.0190548780487805 0 0 0 0 0 0 0.0258866166192079 0.0394360642807848 0.0299760191846523 0 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"карман" 0 0 0 0 0 0 0 0 0 0 0.0388299249288118 0.00985901607019619 0.0399680255795364 0.0222222222222222 0.0229463056447912 0 0 0.00694540908459508 0.00956571647216376
"коллежского" 0.110253583241455 0.0175162024873008 0 0 0.0234741784037559 0 0 0 0 0 0.0517732332384157 0 0 0 0 0 0 0 0
"которому" 0 0.0350324049746015 0.00973994350832765 0.00952743902439024 0 0 0.0200621927976728 0 0 0 0.0258866166192079 0.0295770482105886 0 0.0222222222222222 0 0 0 0.00694540908459508 0
"крепким" 0 0 0 0 0 0.0231499344085192 0 0.034546292031322 0 0.0424989375265618 0 0.00985901607019619 0 0 0 0 0 0.00694540908459508 0
"лекарь" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132387706855792 0 0
"любила" 0 0 0.0389597740333106 0 0 0.0231499344085192 0 0.0115154306771073 0 0.00708315625442697 0.0129433083096039 0 0 0.0222222222222222 0 0 0.00945626477541371 0.00694540908459508 0
"маша" 0 0 0 0.038109756097561 0 0.0154332896056795 0 0.0921234454168586 0 0 0 0 0 0 0 0 0 0 0
"милости" 0 0 0 0 0 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0.0111111111111111 0.0114731528223956 0.0208572322452811 0.00945626477541371 0 0.0573942988329826
"молодым" 0 0 0 0 0.00782472613458529 0.0540165136198781 0 0.0230308613542146 0 0.0141663125088539 0 0.00985901607019619 0 0 0 0.0104286161226405 0 0 0
"москве" 0 0 0 0.0190548780487805 0.00782472613458529 0.0154332896056795 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.0472813238770686 0 0.0191314329443275
"москву" 0 0 0 0.00952743902439024 0 0.0308665792113589 0 0 0 0 0 0 0 0 0.0229463056447912 0.0104286161226405 0.0378250591016548 0.0138908181691902 0
"надежду" 0 0 0 0.00952743902439024 0.0156494522691706 0.0154332896056795 0.0100310963988364 0.0460617227084293 0.0175577210078132 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0 0 0
"написал" 0.0367511944138184 0.0350324049746015 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0 0 0.0555555555555556 0 0 0.0283687943262411 0 0
"настасья" 0 0 0.136359209116587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"настоящая" 0 0 0.029219830524983 0 0.0156494522691706 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.0263365815117198 0.0141663125088539 0 0 0 0 0 0 0 0 0
"насчет" 0 0 0 0.0190548780487805 0 0 0 0 0 0 0.0258866166192079 0.0295770482105886 0.00999200639488409 0.0111111111111111 0 0.0208572322452811 0.00945626477541371 0 0.0191314329443275
"нескольких" 0 0 0 0.00952743902439024 0 0 0.0200621927976728 0.0115154306771073 0 0.00708315625442697 0.0258866166192079 0.00985901607019619 0 0 0 0.0208572322452811 0.00945626477541371 0.00694540908459508 0.0191314329443275
"низко" 0.0551267916207277 0 0.029219830524983 0.038109756097561 0.00782472613458529 0 0.0100310963988364 0 0 0 0 0 0 0 0.0114731528223956 0 0 0.00694540908459508 0
"новость" 0 0 0 0 0.0312989045383412 0.0231499344085192 0.0100310963988364 0.0460617227084293 0 0 0 0.00985901607019619 0 0 0.0114731528223956 0 0 0 0
"новыми" 0 0 0 0 0.0312989045383412 0.00771664480283973 0 0.034546292031322 0.0351154420156264 0.0141663125088539 0 0 0 0 0 0 0 0 0
"носил" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0.0100310963988364 0 0 0 0.0129433083096039 0 0.0199840127897682 0 0 0.0208572322452811 0.0189125295508274 0 0.0286971494164913
"опыт" 0.0551267916207277 0 0 0 0.00782472613458529 0.0308665792113589 0 0.0115154306771073 0.0175577210078132 0.0212494687632809 0 0 0 0 0 0 0 0 0
"ось" 0 0 0 0.0285823170731707 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0763994999305459 0
"отвечать" 0 0.0175162024873008 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0.0258866166192079 0.00985901607019619 0.00999200639488409 0.0111111111111111 0 0.0104286161226405 0.0189125295508274 0.00694540908459508 0.0191314329443275
"отдохнуть" 0 0 0 0.00952743902439024 0 0.0231499344085192 0 0.0115154306771073 0.0175577210078132 0.0283326250177079 0.0129433083096039 0 0 0 0 0 0 0.00694540908459508 0.00956571647216376
"очага" 0 0 0 0 0.0156494522691706 0.0231499344085192 0.0100310963988364 0.0115154306771073 0.0175577210078132 0.0354157812721349 0 0 0 0 0 0 0 0 0
"пальцем" 0 0 0 0.00952743902439024 0 0 0 0.0115154306771073 0 0 0.0647165415480197 0.0295770482105886 0.00999200639488409 0 0 0 0.00945626477541371 0.00694540908459508 0.00956571647216376
"пахать" 0 0 0.029219830524983 0.0476371951219512 0 0.0154332896056795 0 0 0 0.0212494687632809 0 0 0 0 0 0 0.00945626477541371 0 0
"плечо" 0 0 0.0194798870166553 0.00952743902439024 0 0 0 0 0 0 0 0.0295770482105886 0.0299760191846523 0 0 0 0 0.0208362272537852 0.0191314329443275
"поддерживали" 0 0 0 0 0 0.00771664480283973 0.0100310963988364 0.0230308613542146 0.00877886050390659 0.0637484062898428 0 0 0 0 0 0 0 0 0
"помещика" 0.0183755972069092 0 0 0.0285823170731707 0 0.0231499344085192 0.0100310963988364 0 0 0.0141663125088539 0 0 0 0 0 0 0.0378250591016548 0 0
"помог" 0.110253583241455 0 0.00973994350832765 0 0 0.00771664480283973 0 0 0.0175577210078132 0.00708315625442697 0 0.00985901607019619 0 0 0 0 0.00945626477541371 0.00694540908459508 0
"помощи" 0 0 0 0 0 0.0154332896056795 0 0.034546292031322 0.0263365815117198 0.0212494687632809 0 0.00985901607019619 0.00999200639488409 0 0 0 0 0.00694540908459508 0
"понять" 0 0.0350324049746015 0.00973994350832765 0 0 0 0.0100310963988364 0.0115154306771073 0 0 0.0388299249288118 0.00985901607019619 0.00999200639488409 0.0111111111111111 0.0114731528223956 0 0.00945626477541371 0.00694540908459508 0
"порядку" 0 0.0350324049746015 0 0 0 0 0.0100310963988364 0.0115154306771073 0.0351154420156264 0 0 0 0 0.0333333333333333 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"предков" 0 0 0 0 0 0.0462998688170384 0 0.0690925840626439 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"преодолевать" 0 0 0 0 0.00782472613458529 0.00771664480283973 0.0100310963988364 0.0230308613542146 0.0351154420156264 0.0354157812721349 0 0 0 0 0 0 0 0 0
"привык" 0 0.0525486074619023 0.029219830524983 0.0285823170731707 0.00782472613458529 0.00771664480283973 0.0100310963988364 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0 0 0
"приносила" 0.0367511944138184 0 0.00973994350832765 0 0.0234741784037559 0.0231499344085192 0 0.0115154306771073 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0 0 0 0
"проводить" 0 0 0 0.00952743902439024 0 0.0231499344085192 0 0.0115154306771073 0.0702308840312527 0.00708315625442697 0 0 0 0 0 0 0 0 0
"птица" 0 0 0.0194798870166553 0 0 0 0 0 0 0 0.0258866166192079 0 0 0 0 0.0312858483679216 0 0.0486178635921656 0
"разных" 0 0 0 0 0.0156494522691706 0 0.0200621927976728 0.0115154306771073 0 0.00708315625442697 0.0258866166192079 0.00985901607019619 0 0.0111111111111111 0.0114731528223956 0.0104286161226405 0 0.00694540908459508 0.00956571647216376
"разумеется" 0 0 0 0 0 0 0 0 0 0 0 0.0197180321403924 0 0 0 0.0625716967358432 0.0378250591016548 0.00694540908459508 0.00956571647216376
"руке" 0 0 0.00973994350832765 0 0 0 0.0100310963988364 0 0 0 0 0 0.00999200639488409 0.0333333333333333 0.0114731528223956 0.0104286161226405 0 0.0208362272537852 0.0286971494164913
"русских" 0 0 0 0 0.00782472613458529 0.0540165136198781 0 0.0115154306771073 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"самым" 0 0 0 0 0 0.00771664480283973 0.0200621927976728 0.0115154306771073 0.0263365815117198 0 0 0.0197180321403924 0.00999200639488409 0.0111111111111111 0 0.0104286161226405 0 0.0138908181691902 0
"сапоги" 0 0 0.00973994350832765 0.00952743902439024 0 0 0 0.0115154306771073 0 0 0.0129433083096039 0 0.00999200639488409 0 0 0.0208572322452811 0.00945626477541371 0.0208362272537852 0.0286971494164913
"свадьбы" 0 0 0.0194798870166553 0 0.00782472613458529 0.0462998688170384 0.0100310963988364 0 0 0.0212494687632809 0 0 0.00999200639488409 0 0 0 0 0 0
"скотом" 0 0 0 0 0 0.0308665792113589 0 0 0 0.0637484062898428 0 0 0 0 0 0 0 0 0.00956571647216376
"слушать" 0 0 0.0194798870166553 0.00952743902439024 0 0 0 0.034546292031322 0.00877886050390659 0.0141663125088539 0.0129433083096039 0 0 0.0111111111111111 0.0229463056447912 0 0.00945626477541371 0 0
"смех" 0 0.0350324049746015 0.0194798870166553 0.00952743902439024 0 0.0154332896056795 0.0200621927976728 0.0230308613542146 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"смотреть" 0 0 0.00973994350832765 0.0190548780487805 0 0.00771664480283973 0 0 0 0 0.0258866166192079 0.00985901607019619 0.00999200639488409 0.0333333333333333 0.0344194584671868 0 0 0 0
"собственном" 0.128629180448365 0 0 0.0190548780487805 0 0 0.0100310963988364 0 0.00877886050390659 0.00708315625442697 0.0258866166192079 0 0 0 0 0 0 0 0
"советника" 0.110253583241455 0.0525486074619023 0 0 0 0 0.0100310963988364 0 0 0 0.0388299249288118 0 0 0.0111111111111111 0 0 0 0 0
"спасибо" 0 0 0.029219830524983 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0 0.0222222222222222 0.0114731528223956 0.0104286161226405 0.0283687943262411 0.00694540908459508 0.00956571647216376
"спать" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0.00877886050390659 0 0 0.0197180321403924 0.0199840127897682 0.0333333333333333 0 0.0104286161226405 0 0.0138908181691902 0.00956571647216376
"средних" 0 0 0 0 0 0 0.0100310963988364 0.0230308613542146 0.0702308840312527 0.0212494687632809 0 0 0 0 0 0 0 0 0
"становились" 0.0183755972069092 0 0.029219830524983 0 0.00782472613458529 0.0231499344085192 0.0200621927976728 0.0115154306771073 0 0.0141663125088539 0 0.00985901607019619 0 0 0 0 0 0 0
"старой" 0 0.0175162024873008 0.00973994350832765 0.038109756097561 0 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0 0 0 0 0 0 0.0138908181691902 0.0191314329443275
"строили" 0 0 0.00973994350832765 0 0 0.0308665792113589 0.0100310963988364 0 0.00877886050390659 0.0495820937809888 0 0 0 0 0 0 0 0 0
"существования" 0 0 0 0 0.0782472613458529 0.00771664480283973 0.0200621927976728 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"твои" 0 0 0.00973994350832765 0 0 0.00771664480283973 0 0 0 0 0 0 0.0299760191846523 0.0333333333333333 0.0344194584671868 0 0.0189125295508274 0 0.00956571647216376
"телега" 0 0 0.0486997175416383 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0 0.0347270454229754 0.0191314329443275
"тихая" 0 0.0175162024873008 0.029219830524983 0.00952743902439024 0.0156494522691706 0.0308665792113589 0 0 0 0.00708315625442697 0 0 0 0 0.0114731528223956 0 0 0.00694540908459508 0
"трое" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0 0 0.0566652500354158 0 0 0.0199840127897682 0 0.0114731528223956 0 0 0 0
"увидев" 0 0 0.00973994350832765 0.0285823170731707 0 0.00771664480283973 0.0100310963988364 0.0230308613542146 0 0 0 0.00985901607019619 0.0299760191846523 0 0 0 0.00945626477541371 0 0.00956571647216376
"умерла" 0 0 0.00973994350832765 0.0285823170731707 0.00782472613458529 0.0231499344085192 0 0 0 0 0 0 0 0 0 0 0.0189125295508274 0.0138908181691902 0.0191314329443275
"усилий" 0 0 0 0 0.0234741784037559 0 0.0200621927976728 0.0230308613542146 0.0351154420156264 0.0212494687632809 0 0 0 0 0 0 0 0 0
"ходит" 0 0 0 0 0.00782472613458529 0 0 0 0 0 0 0 0.0199840127897682 0.0333333333333333 0 0.0312858483679216 0.00945626477541371 0.0277816363383803 0
"хотела" 0 0 0 0.00952743902439024 0 0.0154332896056795 0 0.0115154306771073 0 0.0141663125088539 0.0129433083096039 0 0.0299760191846523 0 0.0114731528223956 0.0104286161226405 0 0.0138908181691902 0
"цветов" 0 0 0 0 0.00782472613458529 0.0231499344085192 0.0200621927976728 0.0230308613542146 0 0.0354157812721349 0 0 0 0 0.0114731528223956 0 0 0 0
"чужой" 0 0.0175162024873008 0.029219830524983 0.0285823170731707 0 0 0 0 0.00877886050390659 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0 0.0286971494164913
"эх" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0.0258866166192079 0 0.0499600319744205 0.0111111111111111 0 0.0104286161226405 0.0189125295508274 0.0138908181691902 0
"бал" 0 0 0 0 0.0156494522691706 0 0.100310963988364 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"бескрайних" 0 0 0 0 0 0.0694498032255575 0 0 0 0.0283326250177079 0 0 0 0 0 0 0 0 0
"будем" 0 0.0175162024873008 0.0486997175416383 0.0285823170731707 0 0 0 0.0115154306771073 0 0 0.0129433083096039 0 0 0.0111111111111111 0 0 0.00945626477541371 0 0
"важности" 0 0 0 0 0.00782472613458529 0 0.0401243855953456 0.0230308613542146 0 0.0283326250177079 0 0 0 0 0 0.0104286161226405 0 0.00694540908459508 0
"взрослые" 0 0 0.00973994350832765 0 0 0.0308665792113589 0 0.034546292031322 0 0.0354157812721349 0 0 0 0 0 0 0 0 0
"видом" 0.0183755972069092 0.0175162024873008 0 0 0.00782472613458529 0 0.0100310963988364 0 0.0175577210078132 0 0.0258866166192079 0.00985901607019619 0 0 0 0 0.00945626477541371 0.0138908181691902 0.00956571647216376
"воскликнул" 0 0.0175162024873008 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0.0222222222222222 0.0114731528223956 0.0208572322452811 0.00945626477541371 0.0277816363383803 0.00956571647216376
"вспоминая" 0 0 0 0.00952743902439024 0.0156494522691706 0.0154332896056795 0 0.0690925840626439 0 0 0 0 0.00999200639488409 0.0111111111111111 0 0 0 0 0
"выражение" 0 0.0175162024873008 0 0.00952743902439024 0 0 0 0 0.00877886050390659 0 0 0.00985901607019619 0.00999200639488409 0.0222222222222222 0.0114731528223956 0.0104286161226405 0.0189125295508274 0.0138908181691902 0
"высокого" 0 0 0 0 0 0 0 0 0.00877886050390659 0 0 0 0 0 0 0.0417144644905621 0.0472813238770686 0 0.0286971494164913
"глубине" 0 0.0350324049746015 0 0.00952743902439024 0 0 0.0100310963988364 0.0230308613542146 0.00877886050390659 0.0424989375265618 0 0 0 0 0 0 0 0 0
"гораздо" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0.0258866166192079 0.049295080350981 0.00999200639488409 0 0 0.0104286161226405 0 0 0.0191314329443275
"господь" 0 0 0.00973994350832765 0 0 0 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0 0 0.0283687943262411 0.0347270454229754 0.0191314329443275
"двумя" 0 0 0.00973994350832765 0 0.0156494522691706 0 0 0 0 0 0.0258866166192079 0 0.00999200639488409 0.0222222222222222 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0.0191314329443275
"де" 0 0 0 0 0 0 0 0 0 0 0 0.0295770482105886 0.00999200639488409 0 0.0114731528223956 0.0312858483679216 0.0283687943262411 0.00694540908459508 0.00956571647216376
"деревенской" 0 0 0.0194798870166553 0 0.00782472613458529 0.0385832240141986 0 0.034546292031322 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"деревень" 0 0 0 0 0 0.0385832240141986 0 0.0115154306771073 0 0.0424989375265618 0 0 0 0 0 0 0 0.00694540908459508 0
"добрая" 0 0 0 0.00952743902439024 0 0.0154332896056795 0 0 0 0 0 0 0 0 0.0344194584671868 0.0208572322452811 0.0283687943262411 0.00694540908459508 0.00956571647216376
"добротой" 0 0 0 0 0 0.0462998688170384 0.0100310963988364 0.0115154306771073 0 0.0354157812721349 0 0 0 0 0 0 0 0 0
"друзья" 0 0 0 0 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.0263365815117198 0 0 0 0.00999200639488409 0 0.0458926112895824 0 0 0 0
"друзьями" 0 0 0 0 0.0156494522691706 0.0231499344085192 0 0 0.0351154420156264 0.00708315625442697 0 0 0 0 0.0344194584671868 0 0 0 0
"думаете" 0 0.0175162024873008 0 0.0285823170731707 0 0 0 0 0 0 0.0129433083096039 0 0 0.0111111111111111 0 0.0208572322452811 0.0378250591016548 0 0.00956571647216376
"дяди" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0 0 0.00999200639488409 0.0888888888888889 0.0229463056447912 0 0 0.00694540908459508 0
"дядю" 0 0 0 0 0 0 0 0 0 0 0 0 0.0299760191846523 0.0777777777777778 0.0344194584671868 0 0 0 0
"егора" 0 0 0.0876594915749489 0.0190548780487805 0 0.00771664480283973 0 0 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"ждал" 0.0367511944138184 0 0 0 0.0156494522691706 0.00771664480283973 0.0100310963988364 0.0115154306771073 0.0175577210078132 0.00708315625442697 0 0 0 0.0111111111111111 0 0 0 0 0.0191314329443275
"ждать" 0 0.0175162024873008 0 0.0190548780487805 0.00782472613458529 0.00771664480283973 0 0 0.00877886050390659 0.00708315625442697 0 0 0 0 0.0458926112895824 0 0 0.00694540908459508 0.00956571647216376
